,ihs_male,ihs_female,tuple,markit_male,markit_female,ltd_male,ltd_female,average_male,average_female,female-male
63,0.49572536,0.54613566,"('unperceptive', 'insightful')",0.57391447,0.6959189,1.5614295,1.7366139,0.8770231,0.9928895,0.1158664
64,0.6142558,0.49254066,"('shy', 'confident')",1.0305228,0.9649296,-4.15124,-4.005984,-0.835487,-0.8495046,-0.0140176
65,0.1307809,0.15033299,"('insecure', 'secure')",1.688496,1.7360917,0.79176015,0.97880846,0.8703457,0.9550777,0.084732
66,-0.13433027,-0.23665342,"('inactive', 'active')",-0.8577656,-0.9503605,0.827016,0.7540459,-0.0550266,-0.1443227,-0.0892961
67,0.40148383,0.3957744,"('doubtful', 'determined')",1.55103,1.5063943,-0.46393678,-0.3878807,0.4961924,0.5047626,0.0085702
68,-0.78079486,-0.6947015,"('dependent', 'independent')",-0.444959,-0.39481276,-0.65853566,-0.5662027,-0.6280965,-0.5519056,0.0761909
69,0.78243464,0.7509873,"('lazy', 'industrious')",-0.37086356,-0.49155465,0.007399179,-0.108692065,0.1396568,0.0502469,-0.0894099
70,1.0940635,1.2638621,"('lethargic', 'energetic')",1.7887113,1.9633899,1.6565654,1.9219185,1.5131133,1.7163901,0.2032768
71,-0.19812813,-0.15296754,"('diffident', 'self-confident')",-0.7875199,-0.7956568,0.4313931,0.4218189,-0.1847516,-0.1756018,0.0091498
72,0.09104057,0.06952002,"('unambitious', 'ambitious')",-0.47466886,-0.48881587,0.39674833,0.39955238,0.0043733,-0.0065812,-0.0109545
73,0.46722093,0.4845007,"('helpless', 'self-reliant')",-0.060127813,-0.06359675,-2.4698904,-2.4328911,-0.6875991,-0.6706624,0.0169367
74,0.76871634,0.92558384,"('undedicated', 'dedicated')",0.6485414,0.7934802,0.8177171,0.93630886,0.7449916,0.8851243,0.1401327
75,0.7777795,0.66416264,"('meek', 'impulsive')",-0.7426353,-0.7429118,-0.5438901,-0.5796821,-0.169582,-0.2194771,-0.0498951
76,0.24577925,0.39986438,"('anxious', 'daring')",0.6677552,0.8837017,0.40981808,0.68037677,0.4411175,0.6546476,0.2135301
77,-0.54177856,-0.48445836,"('unmotivated', 'motivated')",0.22827634,0.286211,-0.24831896,-0.16344602,-0.1872737,-0.1205645,0.0667092
78,-0.6496063,-0.6409997,"('nonresilient', 'resilient')",-0.9808643,-0.959212,0.38472542,0.38412187,-0.4152484,-0.4053632,0.0098852
79,0.2566042,0.16043721,"('wavering', 'unwavering')",-1.506287,-1.5603008,-0.27708268,-0.39783186,-0.5089218,-0.5992318,-0.09031
80,0.26174226,0.21748844,"('dominated', 'dominating')",1.2607527,1.2563404,-0.5300585,-0.3958006,0.3308121,0.3593427,0.0285306
81,0.28215727,0.044273607,"('submissive', 'aggressive')",2.198685,2.1734576,-0.06465259,0.16311632,0.8053965,0.7936158,-0.0117807
82,0.066735476,0.05736876,"('poor', 'rich')",0.21855684,0.31516728,4.802778,4.845163,1.6960233,1.739233,0.0432097
83,-0.43318105,-0.39564377,"('powerless', 'powerful')",-0.13797063,-0.13763075,-1.2724963,-1.2480848,-0.6145493,-0.5937864,0.0207629
84,-0.48723283,-0.48247305,"('inferior', 'superior')",-0.09082189,-0.10795334,0.4223052,0.4197258,-0.0519165,-0.0569002,-0.0049837
85,0.0418766,0.03494086,"('insignificant', 'prestigious')",-2.3750138,-2.4046037,-0.12394199,-0.36727318,-0.8190264,-0.912312,-0.0932856
86,-1.0390708,-1.105867,"('uninfluential', 'influential')",-0.46746397,-0.48697668,0.476887,0.5542966,-0.3432159,-0.3461824,-0.0029665
87,0.6724589,0.43755883,"('unsuccessful', 'successful')",0.47220165,0.39705497,1.2898506,1.3091677,0.8115037,0.7145939,-0.0969098
88,0.6615483,0.5628604,"('low', 'eminent')",0.010392934,-0.018562652,0.2815563,0.2802112,0.3178325,0.2748363,-0.0429962
