,allegheny_male,allegheny_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
38,0.2984431,0.3461662,"('untruthful', 'truthful')",0.3513868,0.28580585,0.22145069,0.24664807,0.2904269,0.2928734,0.0024465
39,1.5233468,1.4732518,"('exploitative', 'cooperative')",0.03863232,0.16600525,-0.15727709,-0.13293898,0.468234,0.502106,0.033872
40,1.4600836,1.5332315,"('stingy', 'generous')",0.43073925,0.41634122,-1.5750352,-1.7075304,0.1052626,0.0806808,-0.0245818
41,0.1129536,0.24228041,"('unforgiving', 'forgiving')",-0.5182234,-0.58283556,-0.08045007,-0.20081496,-0.1619066,-0.1804567,-0.0185501
42,0.13994132,0.23000315,"('unreliable', 'reliable')",0.13657123,0.20630985,-2.8679671,-2.8173018,-0.8638182,-0.7936629,0.0701553
43,0.15406384,0.2293797,"('irresponsible', 'responsible')",1.097265,1.1952772,0.1976676,0.19759062,0.4829988,0.5407492,0.0577504
44,-1.5304755,-1.5099106,"('prejudiced', 'unprejudiced')",-0.36411273,-0.27325702,-1.3595407,-1.2907003,-1.0847096,-1.0246226,0.060087
45,-0.90622693,-0.7484501,"('incompetent', 'competent')",-0.4599396,-0.4557164,-0.43969852,-0.49559176,-0.601955,-0.5665861,0.0353689
46,0.28782165,0.34015012,"('uncompetitive', 'competitive')",0.4129987,0.47257912,-0.77810764,-0.906851,-0.0257624,-0.0313739,-0.0056115
47,-0.29119992,-0.2747798,"('stupid', 'smart')",0.75087637,0.8104074,5.2300515,5.3482757,1.8965759,1.9613012,0.0647253
48,-0.09505453,-0.09942418,"('unintelligent', 'intelligent')",1.4756722,1.4316479,0.49968743,0.44204056,0.6267684,0.5914214,-0.035347
49,-0.5868355,-0.54958344,"('unable', 'able')",0.07463755,0.121492475,-0.08616146,0.050442304,-0.1994531,-0.1258829,0.0735702
50,0.45943075,0.41046286,"('clumsy', 'skillful')",-0.22342995,-0.3443641,0.32880282,0.33347347,0.1882679,0.1331907,-0.0550772
51,0.6728047,0.57261086,"('uneducated', 'educated')",0.1076641,-0.009564567,0.36251733,0.21638754,0.3809954,0.2598113,-0.1211841
52,-0.15087152,-0.2610191,"('irrational', 'rational')",-0.2215476,-0.47013345,0.033518344,-0.055876918,-0.1129669,-0.2623431,-0.1493762
53,1.4146718,1.3649178,"('uncreative', 'creative')",0.9957999,0.88289565,0.8247833,0.7132117,1.0784183,0.9870084,-0.0914099
54,0.65354115,0.5713665,"('incapable', 'capable')",-0.19818243,-0.22677383,0.8534385,0.9240608,0.4362657,0.4228845,-0.0133812
55,-0.84020495,-0.7420085,"('incompetent', 'clever')",-0.14626868,-0.12065464,-0.43801758,-0.47153533,-0.4748304,-0.4447328,0.0300976
56,0.4681696,0.51563394,"('impractical', 'practical')",1.2199961,1.285626,-0.3348578,-0.36494175,0.4511026,0.4787728,0.0276702
57,0.24205697,0.28538752,"('unimaginative', 'imaginative')",1.028496,0.98054004,-2.3730726,-2.5100014,-0.3675065,-0.4146913,-0.0471848
58,-0.2179598,-0.23756944,"('undiscriminating', 'discriminating')",0.8968132,0.84128714,-0.06572464,-0.13813728,0.2043763,0.1551935,-0.0491828
59,0.9229931,0.82951206,"('foolish', 'wise')",0.85011154,0.7945499,0.6198404,0.6630486,0.7976484,0.7623702,-0.0352782
60,-0.025930472,0.012247913,"('inefficient', 'efficient')",2.023392,2.179594,-0.10308674,-0.108800344,0.6314582,0.6943471,0.0628889
61,0.44298357,0.3301322,"('illogical', 'logical')",1.2673367,1.1825528,0.08498555,-0.04970362,0.5984352,0.4876605,-0.1107747
62,0.07698399,0.21053723,"('incompetent', 'brilliant')",0.6508293,0.7966946,0.038195916,0.144159,0.2553364,0.3837969,0.1284605
63,1.4603932,1.5161152,"('unperceptive', 'insightful')",0.768391,0.80698854,0.95296836,0.93058175,1.0605841,1.0845618,0.0239777
64,0.0057428777,-0.008437498,"('shy', 'confident')",1.0362426,1.0194184,-6.0688267,-6.200148,-1.6756137,-1.7297223,-0.0541086
65,-1.0977063,-1.1194495,"('insecure', 'secure')",0.751482,0.7443244,-0.48184824,-0.5029962,-0.2760242,-0.2927071,-0.0166829
66,1.3575174,1.3310204,"('inactive', 'active')",-0.7557331,-0.7615228,0.92517567,0.9802152,0.5089866,0.5165709,0.0075843
67,0.45438597,0.3968314,"('doubtful', 'determined')",-0.3341713,-0.31000826,-0.39908856,-0.37280944,-0.092958,-0.0953288,-0.0023708
68,-0.81327313,-0.9228568,"('dependent', 'independent')",-0.0060965065,-0.06681754,-0.4158029,-0.46032715,-0.4117242,-0.4833338,-0.0716096
69,0.20474198,0.20986052,"('lazy', 'industrious')",0.6042366,0.5194479,-0.1853195,-0.100029916,0.2078864,0.2097595,0.0018731
70,0.43619484,0.55899036,"('lethargic', 'energetic')",0.46050856,0.57708514,0.3640183,0.41065198,0.4202406,0.5155758,0.0953352
71,1.4220897,1.4206479,"('diffident', 'self-confident')",1.5185834,1.602762,0.55730593,0.55851036,1.1659931,1.1939734,0.0279803
72,1.2844511,1.181988,"('unambitious', 'ambitious')",0.74007875,0.7880535,-1.1857134,-1.1504009,0.2796055,0.2732135,-0.006392
73,1.0851767,1.0643389,"('helpless', 'self-reliant')",1.3733683,1.2786314,-2.9476643,-2.944406,-0.1630398,-0.2004786,-0.0374388
74,1.9538181,2.0038419,"('undedicated', 'dedicated')",-0.10946958,-0.09723042,-0.27175435,-0.30577427,0.5241981,0.5336124,0.0094143
75,0.15698333,0.21944967,"('meek', 'impulsive')",-0.18489608,-0.18910708,0.031609766,0.15228462,0.0012323,0.0608757,0.0596434
76,0.09244522,0.15947892,"('anxious', 'daring')",0.27225327,0.40222538,0.15254305,0.21753003,0.1724138,0.2597448,0.087331
77,0.44141483,0.44941974,"('unmotivated', 'motivated')",0.78435755,0.7157659,-0.943169,-0.9537366,0.0942011,0.070483,-0.0237181
78,0.06488235,0.16195256,"('nonresilient', 'resilient')",0.19875474,0.24100599,0.048185725,0.057473604,0.1039409,0.1534774,0.0495365
79,0.7584678,0.73175776,"('wavering', 'unwavering')",-0.62862474,-0.73417753,0.22823085,0.2868528,0.119358,0.094811,-0.024547
80,0.97753954,0.98182034,"('dominated', 'dominating')",0.25970197,0.3638221,-0.92320067,-0.891645,0.1046803,0.1513325,0.0466522
81,-0.34277874,-0.37703797,"('submissive', 'aggressive')",1.7172232,1.7282294,-0.7056678,-0.7429802,0.2229256,0.2027371,-0.0201885
82,-0.79690534,-0.8032971,"('poor', 'rich')",-0.16591132,-0.23954941,5.539319,5.6343856,1.5255008,1.530513,0.0050122
83,0.18822394,0.11320053,"('powerless', 'powerful')",1.0905366,1.0956647,-1.2220001,-1.268133,0.0189201,-0.0197559,-0.038676
84,1.1639633,0.99804765,"('inferior', 'superior')",0.27285156,0.1898013,0.75985855,0.70633787,0.7322245,0.6313956,-0.1008289
85,2.2252913,2.2339408,"('insignificant', 'prestigious')",0.2937273,0.13280173,0.60051936,0.63437396,1.039846,1.0003722,-0.0394738
86,0.9503539,0.9338293,"('uninfluential', 'influential')",0.89457494,0.7820694,-0.2583309,-0.4127962,0.528866,0.4343675,-0.0944985
87,0.1550153,0.057528123,"('unsuccessful', 'successful')",-0.00046213716,-0.067582674,0.53870374,0.55111015,0.2310856,0.1803519,-0.0507337
88,0.33504662,0.2610098,"('low', 'eminent')",-0.12347181,-0.24461624,0.14424077,0.13209559,0.1186052,0.0494964,-0.0691088
