,truist_male,truist_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
69,0.57605696,0.69861776,"('lazy', 'industrious')",0.74752885,0.7697289,-1.1889346,-1.0868344,0.0448837,0.1271707,0.082287
70,-0.2794549,-0.28239506,"('lethargic', 'energetic')",-0.15995805,-0.06640171,0.35015973,0.3964642,-0.0297511,0.0158891,0.0456402
71,-0.33841777,-0.2719361,"('diffident', 'self-confident')",1.5935305,1.5637313,0.26894474,0.30492213,0.5080192,0.5322391,0.0242199
72,-0.7944469,-0.80880284,"('unambitious', 'ambitious')",-0.11581645,-0.08237544,-0.7454975,-0.72675484,-0.5519203,-0.539311,0.0126093
73,1.3555675,1.3267419,"('helpless', 'self-reliant')",1.0516334,1.0151703,-3.309091,-3.2464027,-0.3006301,-0.3014968,-0.0008667
74,-0.30702233,-0.33861706,"('undedicated', 'dedicated')",0.70724165,0.6986689,-0.24220356,-0.23403332,0.0526719,0.0420062,-0.0106657
75,-0.0012735203,0.053804796,"('meek', 'impulsive')",-0.8024292,-0.7238541,-0.72844213,-0.6323424,-0.5107149,-0.4341306,0.0765843
76,0.26852626,0.22799633,"('anxious', 'daring')",-0.23130831,-0.15500176,-0.1297603,-0.14987536,-0.0308475,-0.0256269,0.0052206
77,-0.29630378,-0.31807253,"('unmotivated', 'motivated')",0.6217707,0.6317597,-1.4232671,-1.336186,-0.3659334,-0.3408329,0.0251005
78,-1.2552781,-1.2068608,"('nonresilient', 'resilient')",0.36659038,0.39135385,-0.12382893,-0.1139585,-0.3375055,-0.3098218,0.0276837
79,-0.78087217,-0.7671429,"('wavering', 'unwavering')",-0.7228133,-0.7653018,-0.48855045,-0.42310503,-0.6640786,-0.6518499,0.0122287
80,0.53435475,0.44679624,"('dominated', 'dominating')",-0.21462524,-0.20474769,-0.25409457,-0.1674593,0.0218783,0.0248631,0.0029848
81,0.47894782,0.34084558,"('submissive', 'aggressive')",0.40319854,0.39963505,-0.51592124,-0.47379577,0.122075,0.088895,-0.03318
82,-0.81887937,-0.8473853,"('poor', 'rich')",-0.3231761,-0.3301236,6.2407656,6.119279,1.69957,1.6472567,-0.0523133
83,0.28015223,0.19945034,"('powerless', 'powerful')",0.5712362,0.5868484,-0.9380711,-0.92180777,-0.0288942,-0.0451697,-0.0162755
84,0.5997529,0.4922855,"('inferior', 'superior')",0.28705853,0.25045326,0.73724806,0.691276,0.5413531,0.4780049,-0.0633482
85,-0.17119226,-0.14280857,"('insignificant', 'prestigious')",1.5525274,1.5056798,0.06050291,0.051502477,0.4806127,0.4714579,-0.0091548
86,-1.5868865,-1.6682161,"('uninfluential', 'influential')",-0.22526127,-0.32348955,-0.31157136,-0.44132382,-0.7079064,-0.8110098,-0.1031034
87,0.38069585,0.31038067,"('unsuccessful', 'successful')",1.0969558,1.041428,1.0481229,1.1091864,0.8419248,0.8203317,-0.0215931
88,-0.93465835,-1.0991036,"('low', 'eminent')",-0.6923953,-0.7670696,-0.05446552,-0.117004514,-0.5605064,-0.6610592,-0.1005528
