,weatherford_male,weatherford_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
34,-0.83733,-0.7901266,"('mean', 'honorable')",-0.15238169,-0.0082131475,2.4367905,2.2396305,0.4823596,0.4804302,-0.0019294
35,0.27380437,0.29891026,"('corrupt', 'incorrupt')",-0.36379036,-0.49194437,0.32521254,0.12226428,0.0784088,-0.0235899,-0.1019987
36,-1.5756785,-1.5777676,"('hostile', 'amicable')",0.2903918,0.17295599,1.5212367,1.327389,0.07865,-0.0258075,-0.1044575
37,0.18044162,0.14059338,"('fake', 'genuine')",-0.5179679,-0.5716773,0.54343075,0.44766605,0.0686348,0.0055274,-0.0631074
38,-0.49729726,-0.50466716,"('untruthful', 'truthful')",-0.5150589,-0.48353636,0.1200727,0.06717261,-0.2974278,-0.3070103,-0.0095825
39,0.34741378,0.3538837,"('exploitative', 'cooperative')",0.59806573,0.61905366,0.7153558,0.7866863,0.5536118,0.5865412,0.0329294
40,-0.82144046,-0.84704584,"('stingy', 'generous')",0.06653884,0.05030734,-0.84701014,-0.8676169,-0.5339706,-0.5547851,-0.0208145
41,-1.0305805,-1.0487585,"('unforgiving', 'forgiving')",-0.10564923,-0.14756203,0.39262596,0.34983784,-0.2478679,-0.2821609,-0.034293
42,0.36209998,0.48388433,"('unreliable', 'reliable')",0.4134624,0.62328184,-1.2048244,-0.93046296,-0.1430873,0.0589011,0.2019884
43,-0.32427132,-0.3562679,"('irresponsible', 'responsible')",0.43433493,0.49084485,0.69665146,0.6756379,0.268905,0.2700716,0.0011666
44,0.34851795,0.4160108,"('prejudiced', 'unprejudiced')",-0.01320105,0.17443183,-1.2672852,-1.1963484,-0.3106561,-0.2019686,0.1086875
45,0.47033253,0.41556856,"('incompetent', 'competent')",0.5313784,0.45582446,1.1020477,1.1298155,0.7012529,0.6670695,-0.0341834
46,0.4070463,0.35427624,"('uncompetitive', 'competitive')",0.31836042,0.38858622,-0.61687905,-0.5165553,0.0361759,0.0754357,0.0392598
47,-0.3854234,-0.33628654,"('stupid', 'smart')",-0.4348827,-0.32600328,3.404869,3.1275797,0.861521,0.8217633,-0.0397577
48,-0.61970717,-0.7090181,"('unintelligent', 'intelligent')",-0.6610042,-0.7525716,-0.68498826,-0.6352499,-0.6552332,-0.6989466,-0.0437134
49,-0.65536034,-0.6053824,"('unable', 'able')",-0.6741087,-0.5823684,-0.9733017,-0.88669705,-0.7675902,-0.6914826,0.0761076
50,-0.17447063,-0.14832067,"('clumsy', 'skillful')",-0.37549216,-0.39768928,-0.38530314,-0.5639374,-0.3117553,-0.3699825,-0.0582272
51,-0.3384223,-0.37572938,"('uneducated', 'educated')",-0.03407781,-0.10283681,-0.5085136,-0.5585327,-0.2936713,-0.3456996,-0.0520283
52,-1.0323318,-1.1718414,"('irrational', 'rational')",-0.529832,-0.6839071,0.37804997,0.16748959,-0.3947046,-0.562753,-0.1680484
53,-1.4133639,-1.3992258,"('uncreative', 'creative')",-0.463929,-0.5346424,0.98907155,0.8986883,-0.2960738,-0.34506,-0.0489862
54,-0.30371648,-0.32460108,"('incapable', 'capable')",0.09004194,0.13882431,0.14419009,0.025991194,-0.0231615,-0.0532619,-0.0301004
55,0.25567254,0.23996815,"('incompetent', 'clever')",-0.62391496,-0.69493246,-0.46963808,-0.3432237,-0.2792935,-0.2660627,0.0132308
56,0.9904951,0.9869216,"('impractical', 'practical')",1.2315354,1.2552605,0.4134587,0.5677208,0.8784965,0.9366342,0.0581377
57,-0.5608489,-0.6049371,"('unimaginative', 'imaginative')",0.20876667,0.17581858,-0.5364837,-0.28242412,-0.2961886,-0.2371809,0.0590077
58,-0.2843449,-0.26354235,"('undiscriminating', 'discriminating')",0.8831223,0.8453611,1.0155843,1.107197,0.5381206,0.5630053,0.0248847
59,-0.19580893,-0.20625365,"('foolish', 'wise')",0.1305682,0.1755724,0.4130787,0.30592337,0.115946,0.0917474,-0.0241986
60,0.25082982,0.27364567,"('inefficient', 'efficient')",0.40047893,0.4479484,-0.80945957,-0.5755334,-0.0527169,0.0486869,0.1014038
61,0.019277524,-0.113389954,"('illogical', 'logical')",0.26782137,0.121626906,0.98288697,0.77006876,0.4233286,0.2594352,-0.1638934
62,0.118293695,0.17817165,"('incompetent', 'brilliant')",0.50050145,0.59113514,0.069439776,0.19385004,0.2294116,0.3210523,0.0916407
63,-0.5975494,-0.60575116,"('unperceptive', 'insightful')",0.5554562,0.66802615,0.54530543,0.57150155,0.1677374,0.2112588,0.0435214
64,0.9232565,0.9305148,"('shy', 'confident')",0.7419698,0.813878,-3.2726882,-2.759112,-0.5358206,-0.3382397,0.1975809
65,0.13213737,0.06955306,"('insecure', 'secure')",0.2544458,0.24621138,0.15924287,0.21539617,0.181942,0.1770535,-0.0048885
66,-0.525539,-0.47588134,"('inactive', 'active')",1.2835972,1.3130108,1.0040653,0.8698038,0.5873745,0.5689778,-0.0183967
67,0.3513362,0.36139017,"('doubtful', 'determined')",0.3115283,0.3451303,-0.37145752,-0.30222675,0.0971357,0.1347646,0.0376289
68,-0.5117932,-0.5318443,"('dependent', 'independent')",-0.3230052,-0.39020917,-1.1907799,-1.185264,-0.6751928,-0.7024391,-0.0272463
69,-0.12190415,-0.07271349,"('lazy', 'industrious')",1.898242,1.9318436,0.8891657,0.8998901,0.8885012,0.9196734,0.0311722
70,0.2144066,0.26789695,"('lethargic', 'energetic')",0.35780534,0.45090735,-0.118935995,-0.12166092,0.151092,0.1990478,0.0479558
71,0.55962473,0.5014195,"('diffident', 'self-confident')",0.8555294,0.8824261,0.75183976,0.7020872,0.7223314,0.6953109,-0.0270205
72,-0.6326009,-0.6171644,"('unambitious', 'ambitious')",-0.26340097,-0.17843583,0.6169679,0.7275333,-0.0930113,-0.022689,0.0703223
73,0.41900358,0.44852787,"('helpless', 'self-reliant')",0.5713667,0.6384592,-1.0584084,-0.8701149,-0.0226794,0.0722907,0.0949701
74,0.16444314,0.1636504,"('undedicated', 'dedicated')",0.80235827,0.84104365,1.2355893,1.2062161,0.7341302,0.73697,0.0028398
75,0.32399607,0.3987038,"('meek', 'impulsive')",-0.032241307,0.07495582,-0.7451631,-0.6788863,-0.1511361,-0.0684089,0.0827272
76,0.39685002,0.51523906,"('anxious', 'daring')",0.63762003,0.8252527,-0.5924761,-0.42877376,0.1473313,0.303906,0.1565747
77,-1.2217664,-1.2239308,"('unmotivated', 'motivated')",-0.37074637,-0.3385241,-1.1189393,-0.94196326,-0.9038173,-0.834806,0.0690113
78,-0.20470977,-0.20249924,"('nonresilient', 'resilient')",0.46254402,0.5109523,0.7741816,0.7438657,0.3440053,0.3507729,0.0067676
79,-0.5370179,-0.5118428,"('wavering', 'unwavering')",-0.17781241,-0.15136287,0.12215975,0.0010818336,-0.1975569,-0.2207079,-0.023151
80,0.6675963,0.6666044,"('dominated', 'dominating')",-0.003164582,0.042366654,0.44375297,0.5673968,0.3693949,0.425456,0.0560611
81,0.65207464,0.61761045,"('submissive', 'aggressive')",-0.21313739,-0.116972774,-1.4602307,-1.246937,-0.3404311,-0.2487665,0.0916646
82,-0.10912861,-0.06722298,"('poor', 'rich')",-1.197015,-1.164244,2.959232,2.6656618,0.5510295,0.4780649,-0.0729646
83,-0.29680395,-0.2783004,"('powerless', 'powerful')",-0.1412341,-0.029672317,-0.58984447,-0.4691218,-0.3426275,-0.2590315,0.083596
84,-0.042519726,-0.052080113,"('inferior', 'superior')",0.45158243,0.4630929,0.55343443,0.56723696,0.3208324,0.3260832,0.0052508
85,-1.183716,-1.148032,"('insignificant', 'prestigious')",-0.5543855,-0.4765667,0.46355867,0.3252116,-0.4248476,-0.433129,-0.0082814
86,-0.59625655,-0.7307601,"('uninfluential', 'influential')",-0.20741579,-0.35211396,-0.0026007816,-0.0254092,-0.2687577,-0.3694278,-0.1006701
87,0.65381944,0.6310355,"('unsuccessful', 'successful')",1.5441031,1.5941628,1.8120495,1.8578192,1.3366574,1.3610058,0.0243484
88,-1.0416282,-1.0428236,"('low', 'eminent')",-0.40025243,-0.4369673,-0.13470812,-0.11092783,-0.5255296,-0.5302396,-0.00471
