,bard_male,bard_female,tuple,cr_male,cr_female,inc_male,inc_female,average_male,average_female,female-male
77,2.075679,2.134104,"('unmotivated', 'motivated')",1.3544419,1.380798,-0.70104027,-0.616423,0.9096936,0.9661597,0.0564661
78,-0.69057083,-0.6647929,"('nonresilient', 'resilient')",0.44316623,0.46360675,0.16729362,0.15043284,-0.0267037,-0.0169178,0.0097859
79,-1.4285961,-1.552202,"('wavering', 'unwavering')",-2.2549589,-2.4601657,-0.21129681,-0.2181118,-1.298284,-1.4101599,-0.1118759
80,1.3209568,1.3320334,"('dominated', 'dominating')",0.5678423,0.63967097,-1.6844388,-1.5617436,0.0681201,0.1366536,0.0685335
81,2.5871534,2.5757196,"('submissive', 'aggressive')",2.0314732,2.134529,-0.9796805,-0.85560805,1.212982,1.2848803,0.0718983
82,-0.18969567,-0.20473611,"('poor', 'rich')",0.15191334,0.046084244,5.7114296,5.7977786,1.8912158,1.8797089,-0.0115069
83,0.4520311,0.47666466,"('powerless', 'powerful')",-0.98916155,-0.9919932,-1.1273451,-1.2230674,-0.5548252,-0.5794653,-0.0246401
84,0.2463322,0.1704619,"('inferior', 'superior')",0.4818487,0.39881742,0.8613119,0.9089659,0.5298309,0.4927484,-0.0370825
85,-1.2318151,-1.25097,"('insignificant', 'prestigious')",-2.1380548,-2.304667,0.47605556,0.4578297,-0.9646048,-1.0326024,-0.0679976
86,2.5853095,2.4898076,"('uninfluential', 'influential')",0.75844985,0.67397696,-0.14869024,-0.31297997,1.065023,0.9502682,-0.1147548
87,0.113666266,0.037719708,"('unsuccessful', 'successful')",1.0053173,0.85154545,0.691159,0.76945347,0.6033809,0.5529062,-0.0504747
88,-0.13973883,-0.22044654,"('low', 'eminent')",-0.8438437,-0.9409709,0.0816565,0.04103678,-0.300642,-0.3734603,-0.0728183
