,pactiv_male,pactiv_female,tuple,corp_male,corp_female,average_male,average_female,female-male
27,-0.8240507,-0.7606174,"('hardhearted', 'softhearted')",0.93698967,0.8455736,0.0564695,0.0424781,-0.0139914
28,0.63174707,0.61576116,"('disloyal', 'loyal')",1.5950491,1.5261708,1.1133981,1.070966,-0.0424321
29,0.49482614,0.6332301,"('unfair', 'fair')",-0.22355647,-0.37880296,0.1356348,0.1272136,-0.0084212
30,1.524055,1.4337798,"('intolerant', 'tolerant')",1.0848248,1.0800372,1.3044399,1.2569085,-0.0475314
31,-1.979693,-1.8299952,"('evil', 'good')",-1.0574635,-1.1356235,-1.5185783,-1.4828093,0.035769
32,0.7347865,0.56681275,"('unkind', 'kind')",1.0971842,0.8565201,0.9159853,0.7116665,-0.2043188
33,-0.15226856,-0.17215736,"('wrong', 'right')",-0.8716076,-0.95513904,-0.5119381,-0.5636482,-0.0517101
34,0.14775403,0.20333518,"('mean', 'honorable')",6.053078,6.274198,3.1004162,3.2387667,0.1383505
35,-0.97672963,-0.86711574,"('corrupt', 'incorrupt')",-0.67839247,-0.65884894,-0.827561,-0.7629824,0.0645786
36,-1.4155444,-1.3706186,"('hostile', 'amicable')",-0.06286448,-0.16909271,-0.7392044,-0.7698556,-0.0306512
37,0.30264765,0.3892179,"('fake', 'genuine')",0.05770777,0.14144221,0.1801777,0.2653301,0.0851524
38,-0.2756117,-0.2420042,"('untruthful', 'truthful')",-0.0033443868,0.15223083,-0.139478,-0.0448867,0.0945913
39,1.9253072,1.8049899,"('exploitative', 'cooperative')",-0.04038493,-0.049714647,0.9424611,0.8776376,-0.0648235
40,-0.4094215,-0.24644881,"('stingy', 'generous')",-2.1970916,-2.2936826,-1.3032565,-1.2700657,0.0331908
41,0.36012626,0.37355742,"('unforgiving', 'forgiving')",0.14224184,0.037015427,0.251184,0.2052864,-0.0458976
42,0.99944156,1.0757914,"('unreliable', 'reliable')",-3.3267357,-3.3206398,-1.1636471,-1.1224242,0.0412229
43,0.5916548,0.53075534,"('irresponsible', 'responsible')",0.5266453,0.4607987,0.55915,0.495777,-0.063373
44,0.072981134,-0.0059979297,"('prejudiced', 'unprejudiced')",-1.575014,-1.6721612,-0.7510164,-0.8390796,-0.0880632
45,0.2120334,0.29460713,"('incompetent', 'competent')",0.33994257,0.3207784,0.275988,0.3076928,0.0317048
46,0.24037844,0.155822,"('uncompetitive', 'competitive')",-0.7134797,-0.6529412,-0.2365506,-0.2485596,-0.012009
47,0.21257636,0.2584116,"('stupid', 'smart')",5.706011,5.8872848,2.9592936,3.0728481,0.1135545
48,1.051864,1.019168,"('unintelligent', 'intelligent')",1.1739149,1.2527543,1.1128895,1.1359612,0.0230717
49,1.4240437,1.493276,"('unable', 'able')",0.37526104,0.51764005,0.8996524,1.005458,0.1058056
50,0.88197875,1.0089376,"('clumsy', 'skillful')",0.22739221,0.2585546,0.5546855,0.6337461,0.0790606
51,0.2673673,0.15269122,"('uneducated', 'educated')",0.5007938,0.46771228,0.3840806,0.3102018,-0.0738788
52,-1.0491313,-1.052402,"('irrational', 'rational')",-0.08502588,-0.20410804,-0.5670786,-0.628255,-0.0611764
53,-1.2298421,-1.1601291,"('uncreative', 'creative')",0.5658252,0.49079704,-0.3320084,-0.334666,-0.0026576
54,-0.011444261,-0.10342119,"('incapable', 'capable')",0.8868715,0.99567,0.4377136,0.4461244,0.0084108
55,1.2052252,1.1003308,"('incompetent', 'clever')",0.6050365,0.5723795,0.9051309,0.8363552,-0.0687757
56,1.516045,1.3895334,"('impractical', 'practical')",-0.026977628,-0.02816797,0.7445337,0.6806827,-0.063851
57,-0.29167947,-0.38522583,"('unimaginative', 'imaginative')",-3.1849132,-3.214664,-1.7382963,-1.7999449,-0.0616486
58,0.25255933,0.20618562,"('undiscriminating', 'discriminating')",0.39340594,0.37456504,0.3229826,0.2903753,-0.0326073
59,0.37842447,0.5189866,"('foolish', 'wise')",0.14368415,0.25137386,0.2610543,0.3851802,0.1241259
60,2.1728873,2.1513064,"('inefficient', 'efficient')",0.42504478,0.5135551,1.2989661,1.3324307,0.0334646
61,0.49554613,0.36921042,"('illogical', 'logical')",0.61137396,0.39104015,0.5534601,0.3801253,-0.1733348
62,1.3548087,1.4428235,"('incompetent', 'brilliant')",0.81319,0.9983228,1.0839994,1.2205732,0.1365738
63,0.36776197,0.39998886,"('unperceptive', 'insightful')",0.6665676,0.7810721,0.5171648,0.5905305,0.0733657
64,0.389773,0.31223688,"('shy', 'confident')",-6.538621,-6.54538,-3.074424,-3.1165717,-0.0421477
65,1.6240987,1.4750619,"('insecure', 'secure')",-0.08130856,-0.089060925,0.771395,0.6930005,-0.0783945
66,-1.6331203,-1.5962662,"('inactive', 'active')",-0.14884809,-0.087435685,-0.8909842,-0.8418509,0.0491333
67,0.9831122,0.8961513,"('doubtful', 'determined')",-0.2185845,-0.38274574,0.3822639,0.2567028,-0.1255611
68,0.39837396,0.37070814,"('dependent', 'independent')",-0.37665552,-0.3244198,0.0108592,0.0231442,0.012285
69,-0.09930059,0.029961923,"('lazy', 'industrious')",-0.9234543,-0.8782824,-0.5113775,-0.4241602,0.0872173
70,0.5209817,0.5661241,"('lethargic', 'energetic')",-0.06712401,0.037554886,0.2269289,0.3018395,0.0749106
71,0.20017627,0.21678522,"('diffident', 'self-confident')",0.4152639,0.35604006,0.3077201,0.2864127,-0.0213074
72,-0.35483527,-0.4195045,"('unambitious', 'ambitious')",-0.17710188,-0.14249615,-0.2659686,-0.2810003,-0.0150317
73,0.66581947,0.6827265,"('helpless', 'self-reliant')",-3.4692614,-3.3881726,-1.401721,-1.3527231,0.0489979
74,0.4493063,0.46959642,"('undedicated', 'dedicated')",-0.23841584,-0.38076866,0.1054452,0.0444139,-0.0610313
75,-1.0102512,-0.9538649,"('meek', 'impulsive')",-0.8586139,-0.71628964,-0.9344325,-0.8350773,0.0993552
76,1.0261784,0.9419758,"('anxious', 'daring')",-0.21675399,-0.16797644,0.4047122,0.3869997,-0.0177125
77,0.30593565,0.34142,"('unmotivated', 'motivated')",-0.88955235,-0.7226907,-0.2918084,-0.1906354,0.101173
78,0.28815144,0.3538341,"('nonresilient', 'resilient')",0.19592026,0.2876794,0.2420359,0.3207567,0.0787208
79,-1.0317547,-0.96714234,"('wavering', 'unwavering')",-0.55363053,-0.42490846,-0.7926927,-0.6960254,0.0966673
80,0.46801102,0.425124,"('dominated', 'dominating')",-1.0014418,-0.9007797,-0.2667154,-0.2378279,0.0288875
81,1.288355,1.0208439,"('submissive', 'aggressive')",-0.32569805,-0.22439794,0.4813285,0.398223,-0.0831055
82,-0.34651622,-0.36075196,"('poor', 'rich')",6.9160676,6.9802604,3.2847757,3.3097541,0.0249784
83,0.48103184,0.32847723,"('powerless', 'powerful')",-0.5303678,-0.5684946,-0.024668,-0.1200087,-0.0953407
84,1.3808403,1.3012642,"('inferior', 'superior')",0.9640606,1.0342581,1.1724504,1.1677611,-0.0046893
85,-1.3769958,-1.3478471,"('insignificant', 'prestigious')",-0.32683438,-0.46613252,-0.8519151,-0.9069898,-0.0550747
86,-0.9162283,-1.053892,"('uninfluential', 'influential')",-0.10778347,-0.18063962,-0.5120059,-0.6172658,-0.1052599
87,0.28053162,0.2418493,"('unsuccessful', 'successful')",0.491581,0.6172777,0.3860563,0.4295635,0.0435072
88,-0.20195651,-0.36096653,"('low', 'eminent')",-0.26549292,-0.28039002,-0.2337247,-0.3206783,-0.0869536
