,truist_male,truist_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
31,-0.93463254,-0.85182405,"('evil', 'good')",-0.45446235,-0.52378964,-1.502738,-1.6483965,-0.9639443,-1.0080034,-0.0440591
32,-0.8518027,-0.90302056,"('unkind', 'kind')",-0.0043472797,-0.024925105,0.6772498,0.6284757,-0.0596334,-0.0998233,-0.0401899
33,-0.074978605,-0.16675769,"('wrong', 'right')",1.2574002,1.1968453,-0.6839111,-0.77162653,0.1661702,0.0861537,-0.0800165
34,-0.068892874,0.00493518,"('mean', 'honorable')",0.3566293,0.42845452,5.132058,5.3312554,1.8065982,1.9215484,0.1149502
35,0.09505306,0.067990206,"('corrupt', 'incorrupt')",-0.62452435,-0.68696463,-0.89651704,-0.9810735,-0.4753294,-0.5333493,-0.0580199
36,-0.4952483,-0.48344257,"('hostile', 'amicable')",0.19284365,0.02777286,-0.55135053,-0.7363519,-0.2845851,-0.3973405,-0.1127554
37,-0.0028322488,-0.012681868,"('fake', 'genuine')",-0.8530532,-0.8646044,-0.0070174243,0.008935118,-0.2876343,-0.2894504,-0.0018161
38,-0.5952605,-0.64365214,"('untruthful', 'truthful')",0.5628834,0.5312085,0.057175957,0.07908354,0.0082663,-0.01112,-0.0193863
39,0.8205621,0.7837075,"('exploitative', 'cooperative')",1.1098782,1.1055148,0.31742558,0.27908388,0.7492886,0.7227687,-0.0265199
40,-0.4872013,-0.4118579,"('stingy', 'generous')",1.0340483,1.0562512,-1.9414799,-2.00983,-0.4648776,-0.4551456,0.009732
41,-0.18851322,-0.1974272,"('unforgiving', 'forgiving')",0.96021014,0.9353467,-0.17141238,-0.25776958,0.2000949,0.16005,-0.0400449
42,0.9568979,0.9751755,"('unreliable', 'reliable')",0.9111434,0.97729087,-2.2721786,-2.1987233,-0.1347125,-0.0820856,0.0526269
43,-0.4028111,-0.45740393,"('irresponsible', 'responsible')",0.63797235,0.6605995,0.6105086,0.63154125,0.28189,0.2782456,-0.0036444
44,0.75665253,0.71856755,"('prejudiced', 'unprejudiced')",-0.46860588,-0.4039975,-1.467698,-1.4919684,-0.3932171,-0.3924661,0.000751
45,-0.43261862,-0.3795593,"('incompetent', 'competent')",-0.49613017,-0.4579198,0.11755778,0.1512244,-0.270397,-0.2287516,0.0416454
46,-0.527114,-0.529336,"('uncompetitive', 'competitive')",0.21214925,0.24612968,-0.36491325,-0.2857375,-0.226626,-0.1896479,0.0369781
47,0.17543751,0.25443494,"('stupid', 'smart')",1.3250768,1.3464917,5.3277225,5.5175147,2.2760789,2.3728139,0.096735
48,-0.8151705,-0.85391736,"('unintelligent', 'intelligent')",-0.8409697,-0.8518665,0.47568622,0.4469696,-0.3934847,-0.4196047,-0.02612
49,-0.24305399,-0.18672709,"('unable', 'able')",-0.96873796,-0.8876236,-0.5069043,-0.33675402,-0.5728988,-0.4703682,0.1025306
50,0.17668998,0.21425779,"('clumsy', 'skillful')",0.34634954,0.37455216,-0.019420419,0.00828892,0.167873,0.199033,0.03116
51,-0.31581363,-0.40963662,"('uneducated', 'educated')",-0.10388778,-0.16290946,0.69157726,0.68124694,0.0906253,0.0362336,-0.0543917
52,0.038712066,-0.07935376,"('irrational', 'rational')",0.52223516,0.30708182,-0.18722309,-0.35978547,0.1245747,-0.0440191,-0.1685938
53,-1.5577619,-1.5496758,"('uncreative', 'creative')",1.269137,1.1910433,0.43551612,0.33252862,0.0489637,-0.0087013,-0.057665
54,-0.734327,-0.852267,"('incapable', 'capable')",0.8015313,0.70165,0.6947842,0.6437398,0.2539962,0.1643743,-0.0896219
55,-0.103742674,-0.11450711,"('incompetent', 'clever')",-0.6489296,-0.62788683,0.34521154,0.39117697,-0.1358202,-0.1170723,0.0187479
56,0.45086503,0.345901,"('impractical', 'practical')",0.37806982,0.41686493,-0.3225112,-0.219118,0.1688079,0.181216,0.0124081
57,-0.95468485,-1.0031433,"('unimaginative', 'imaginative')",-0.43289322,-0.4511647,-2.9316487,-3.048967,-1.4397422,-1.5010916,-0.0613494
58,-0.13867393,-0.15521719,"('undiscriminating', 'discriminating')",1.0711763,1.0489187,0.0868955,0.057089414,0.3397993,0.3169303,-0.022869
59,0.26564875,0.2764903,"('foolish', 'wise')",1.0932457,1.0007501,-0.04126927,-0.048109543,0.4392084,0.4097103,-0.0294981
60,0.52978647,0.5031367,"('inefficient', 'efficient')",0.04309327,0.18302222,0.12849835,0.25082856,0.2337927,0.3123292,0.0785365
61,0.0911755,-0.057626303,"('illogical', 'logical')",1.3220465,1.2515062,0.60864145,0.51822937,0.6739545,0.5707031,-0.1032514
62,0.4906695,0.5375522,"('incompetent', 'brilliant')",0.56366783,0.75151044,0.72575164,0.8973175,0.593363,0.7287934,0.1354304
63,-0.17215843,-0.18449742,"('unperceptive', 'insightful')",0.959702,0.9710814,0.9610639,1.0868737,0.5828692,0.6244859,0.0416167
64,0.7926167,0.71176255,"('shy', 'confident')",0.47423205,0.46330437,-5.5611243,-5.668351,-1.4314251,-1.4977614,-0.0663363
65,0.3747406,0.2924467,"('insecure', 'secure')",-0.60660815,-0.60112464,-0.040683083,0.05942117,-0.0908502,-0.0830856,0.0077646
66,-0.90005535,-0.93307155,"('inactive', 'active')",0.8756963,0.80577934,0.7491948,0.6817917,0.2416119,0.1848332,-0.0567787
67,0.9012946,0.76008743,"('doubtful', 'determined')",0.25515965,0.2656721,-0.24249606,-0.23654078,0.3046527,0.2630729,-0.0415798
68,0.4181099,0.34147263,"('dependent', 'independent')",-1.6853931,-1.7428141,-1.0255533,-0.91333115,-0.7642789,-0.7715575,-0.0072786
69,0.56560355,0.59304047,"('lazy', 'industrious')",1.2235222,1.2098577,-1.0348014,-1.0508524,0.2514414,0.2506819,-0.0007595
70,-0.019769305,0.023559993,"('lethargic', 'energetic')",-0.049731523,0.059665844,0.6144898,0.7328495,0.181663,0.2720251,0.0903621
71,-0.5273415,-0.49587196,"('diffident', 'self-confident')",1.6392281,1.604027,0.50220615,0.48058978,0.5380309,0.5295816,-0.0084493
72,-0.75272936,-0.7861076,"('unambitious', 'ambitious')",-0.19398172,-0.1305786,-0.66681385,-0.5947607,-0.5378416,-0.5038157,0.0340259
73,1.333733,1.3087575,"('helpless', 'self-reliant')",0.9970165,0.9678126,-3.3190527,-3.3201537,-0.3294344,-0.3478612,-0.0184268
74,-0.2721232,-0.25520772,"('undedicated', 'dedicated')",0.8092796,0.8218986,-0.10942483,-0.12800887,0.1425772,0.1462273,0.0036501
75,0.08485416,0.1275624,"('meek', 'impulsive')",-0.46637672,-0.3850745,-0.7184759,-0.6615266,-0.3666662,-0.3063462,0.06032
76,0.46460217,0.48349968,"('anxious', 'daring')",-0.41994318,-0.29357862,0.0496855,0.14429393,0.0314482,0.111405,0.0799568
77,-0.37224588,-0.4066446,"('unmotivated', 'motivated')",0.69870275,0.69931686,-0.9477692,-0.8518334,-0.2071041,-0.1863871,0.020717
78,-1.2310907,-1.156627,"('nonresilient', 'resilient')",0.30409193,0.38191313,-0.025319993,0.13782348,-0.3174396,-0.2122968,0.1051428
79,-0.9801141,-1.0290992,"('wavering', 'unwavering')",-0.5137442,-0.59460306,-0.41512415,-0.41896906,-0.6363275,-0.6808905,-0.044563
80,0.7197247,0.68965495,"('dominated', 'dominating')",-0.3205777,-0.21808547,-0.101564564,0.1191583,0.0991941,0.1969093,0.0977152
81,0.54718256,0.41989174,"('submissive', 'aggressive')",0.33527273,0.38652918,-0.14540671,-0.04835406,0.2456829,0.252689,0.0070061
82,-0.8717479,-0.81761307,"('poor', 'rich')",-0.35537034,-0.24316594,6.0212607,6.1508813,1.5980476,1.6967007,0.0986531
83,0.20975214,0.07015238,"('powerless', 'powerful')",0.6035237,0.5314385,-0.71399826,-0.76971394,0.0330925,-0.056041,-0.0891335
84,0.76840085,0.67246985,"('inferior', 'superior')",0.3583536,0.36864915,0.9428075,0.94794524,0.689854,0.6630214,-0.0268326
85,-0.6572498,-0.6569067,"('insignificant', 'prestigious')",1.5394831,1.419991,-0.2027145,-0.41867763,0.2265063,0.1148022,-0.1117041
86,-1.6113708,-1.7247154,"('uninfluential', 'influential')",-0.32641673,-0.41391045,-0.007892467,-0.10578605,-0.64856,-0.7481373,-0.0995773
87,0.15001288,0.08721946,"('unsuccessful', 'successful')",1.1965561,1.2230744,1.0732772,1.1866311,0.8066154,0.8323083,0.0256929
88,-1.0244877,-1.0892824,"('low', 'eminent')",-0.75253576,-0.7837837,-0.19736856,-0.28160164,-0.6581307,-0.7182225,-0.0600918
