,allergan_male,allergan_female,tuple,plc_male,plc_female,average_male,average_female,female-male
74,-0.4982515,-0.47120458,"('undedicated', 'dedicated')",0.47130248,0.43886015,-0.0134745,-0.0161722,-0.0026977
75,0.12986705,0.12773983,"('meek', 'impulsive')",-1.0971425,-1.0077589,-0.4836377,-0.4400095,0.0436282
76,-0.36010343,-0.3474758,"('anxious', 'daring')",-0.58360505,-0.55696917,-0.4718542,-0.4522225,0.0196317
77,-1.1728015,-1.0462471,"('unmotivated', 'motivated')",-1.2598269,-1.1143472,-1.2163142,-1.0802972,0.136017
78,-0.99762994,-0.894723,"('nonresilient', 'resilient')",0.7032094,0.6803286,-0.1472103,-0.1071972,0.0400131
79,0.06880069,0.04143025,"('wavering', 'unwavering')",-0.25746205,-0.3080838,-0.0943307,-0.1333268,-0.0389961
80,0.85524195,0.8371798,"('dominated', 'dominating')",0.15608777,0.31383315,0.5056649,0.5755064,0.0698415
81,0.11265657,0.083748266,"('submissive', 'aggressive')",-1.0048859,-0.7840395,-0.4461147,-0.3501456,0.0959691
82,-1.0034971,-0.98405457,"('poor', 'rich')",4.4834337,4.371424,1.7399683,1.6936848,-0.0462835
83,0.28569195,0.37342805,"('powerless', 'powerful')",-0.7604342,-0.6318449,-0.2373711,-0.1292084,0.1081627
84,0.014708309,0.049296312,"('inferior', 'superior')",0.6709957,0.6366227,0.342852,0.3429595,0.0001075
85,-0.62435865,-0.5534516,"('insignificant', 'prestigious')",0.35834372,0.26814896,-0.1330075,-0.1426513,-0.0096438
86,-1.5627874,-1.592261,"('uninfluential', 'influential')",0.13061634,0.121887,-0.7160856,-0.735187,-0.0191014
87,-0.23763841,-0.21269901,"('unsuccessful', 'successful')",1.250097,1.3691859,0.5062293,0.5782434,0.0720141
88,-0.6422655,-0.64875895,"('low', 'eminent')",0.15570618,0.16969112,-0.2432797,-0.2395339,0.0037458
