,eaton_male,eaton_female,tuple,corp_male,corp_female,plc_male,plc_female,average_male,average_female,female-male
15,-0.040380985,-0.22381374,"('boring', 'funny')",-0.71641225,-0.8149987,0.19070928,0.1998573,-0.1886947,-0.2796517,-0.090957
16,-1.150145,-1.0832554,"('unpopular', 'popular')",0.29733282,0.36384404,0.7570521,0.7501687,-0.03192,0.0102524,0.0421724
17,-0.15767714,-0.12141657,"('nasty', 'nice')",-0.06294244,-0.06860644,-0.70362085,-0.7885792,-0.3080802,-0.3262007,-0.0181205
18,-0.3693741,-0.3444401,"('disagreeable', 'welcoming')",-0.25956672,-0.1853491,-0.901531,-0.961537,-0.5101573,-0.4971087,0.0130486
19,-0.3023,-0.4410084,"('inhospitable', 'hospitable')",-0.5460471,-0.63665605,-0.09535928,-0.16520576,-0.3145688,-0.41429,-0.0997212
20,0.3913618,0.5126484,"('rough', 'thoughtful')",-0.07368668,-0.06038859,0.5419993,0.4721036,0.2865581,0.3081211,0.021563
21,-0.47628608,-0.32776114,"('immoral', 'moral')",-1.2447078,-1.1244538,-1.5257885,-1.3973528,-1.0822608,-0.949856,0.1324048
22,-0.4185419,-0.42936036,"('untrustworthy', 'trustworthy')",-0.30077273,-0.43340114,-1.1763952,-1.2366068,-0.6319033,-0.6997894,-0.0678861
23,-0.11557075,-0.036062025,"('insincere', 'sincere')",-1.9180722,-1.9291232,5.68233,5.6858597,1.216229,1.2402248,0.0239958
24,0.7066325,0.7544115,"('dishonest', 'honest')",-0.9454434,-0.99642485,0.617306,0.5628778,0.126165,0.1069548,-0.0192102
25,-0.5049865,-0.4864322,"('egoistic', 'altruistic')",0.26503322,0.30216816,1.0424964,0.9745616,0.2675144,0.2634325,-0.0040819
26,2.6494956,2.4847515,"('hardhearted', 'benevolent')",1.5753723,1.3681775,1.7868233,1.5708793,2.003897,1.8079362,-0.1959608
27,0.21240391,0.22656444,"('hardhearted', 'softhearted')",-0.6688609,-0.66247416,0.8719071,0.7933254,0.1384834,0.1191386,-0.0193448
28,-0.25938195,-0.26478392,"('disloyal', 'loyal')",-0.8278408,-0.9024798,0.6758558,0.554533,-0.1371223,-0.2042436,-0.0671213
29,-0.12758864,-0.17557278,"('unfair', 'fair')",0.035033643,0.019699369,-0.37690893,-0.5473934,-0.156488,-0.2344223,-0.0779343
30,0.3405721,0.43981558,"('intolerant', 'tolerant')",-0.23619515,-0.29895532,0.3964304,0.33125603,0.1669358,0.1573721,-0.0095637
31,-0.16690251,-0.24169895,"('evil', 'good')",0.7393523,0.7080036,-0.18378115,-0.31933063,0.1295562,0.0489913,-0.0805649
32,0.09102842,0.082628965,"('unkind', 'kind')",-0.95780116,-1.0466124,0.78917736,0.6796532,-0.0258651,-0.0947767,-0.0689116
33,0.5909978,0.45954505,"('wrong', 'right')",0.6203543,0.477893,0.2422682,0.1519483,0.4845401,0.3631288,-0.1214113
34,-0.14599274,-0.03917771,"('mean', 'honorable')",-0.32358265,-0.126828,5.4638395,5.5915656,1.6647547,1.80852,0.1437653
35,-0.00791143,-0.2848322,"('corrupt', 'incorrupt')",0.5070063,0.39104116,0.028201375,-0.14379413,0.1757654,-0.0125284,-0.1882938
36,-0.18806103,-0.28912112,"('hostile', 'amicable')",0.3439793,0.1983119,1.1606387,0.89341015,0.4388523,0.2675336,-0.1713187
37,-0.8626706,-0.8262677,"('fake', 'genuine')",-1.6055117,-1.5554401,0.14317362,0.15197097,-0.7750029,-0.7432456,0.0317573
38,0.07005541,0.07589916,"('untruthful', 'truthful')",-0.7723417,-0.7781013,0.5658965,0.5581864,-0.0454633,-0.0480052,-0.0025419
39,1.5442569,1.580712,"('exploitative', 'cooperative')",0.51439893,0.47925085,-0.21699138,-0.2820054,0.6138881,0.5926524,-0.0212357
40,0.23276356,0.37636107,"('stingy', 'generous')",0.744095,0.7066244,-2.0247424,-2.0803325,-0.3492946,-0.332449,0.0168456
41,0.2769901,0.33660743,"('unforgiving', 'forgiving')",0.04232125,0.029208066,0.16561982,0.01418538,0.1616437,0.126667,-0.0349767
42,0.26902506,0.2923961,"('unreliable', 'reliable')",0.26171893,0.21497384,-3.0890505,-3.167889,-0.8527689,-0.8868397,-0.0340708
43,0.9946366,1.0496411,"('irresponsible', 'responsible')",-1.1975123,-1.2043347,0.68381435,0.60958207,0.1603129,0.1516295,-0.0086834
44,-1.9409178,-1.977234,"('prejudiced', 'unprejudiced')",-0.89757377,-0.8981559,-1.5199561,-1.6055697,-1.452816,-1.4936533,-0.0408373
45,0.002292648,0.13573831,"('incompetent', 'competent')",-0.6214926,-0.6328516,0.10537724,-0.014670424,-0.1712742,-0.1705946,0.0006796
46,-0.283137,-0.022750527,"('uncompetitive', 'competitive')",-0.82361084,-0.7880245,-1.2986625,-1.3097425,-0.8018034,-0.7068392,0.0949642
47,0.41671804,0.52266556,"('stupid', 'smart')",-0.6296253,-0.5522335,5.998196,6.1037602,1.9284296,2.0247307,0.0963011
48,0.7107874,0.9014503,"('unintelligent', 'intelligent')",-0.9916985,-1.0010598,-0.0645276,-0.086380556,-0.1151462,-0.0619967,0.0531495
49,-0.37179083,-0.33690947,"('unable', 'able')",-1.0768588,-0.9318642,-0.2813902,-0.19800957,-0.5766799,-0.4889278,0.0877521
50,-0.7924733,-0.7549059,"('clumsy', 'skillful')",-0.33656493,-0.29065782,-0.15072763,-0.1609337,-0.4265886,-0.4021658,0.0244228
51,0.031217149,0.077133976,"('uneducated', 'educated')",0.46962038,0.463088,0.69885236,0.6520107,0.3998966,0.3974109,-0.0024857
52,-0.38432962,-0.4706462,"('irrational', 'rational')",-0.21544456,-0.29352856,0.21971565,0.13700907,-0.1266862,-0.2090552,-0.082369
53,0.15004121,0.1297147,"('uncreative', 'creative')",-0.76844037,-0.9002953,0.76461285,0.61582315,0.0487379,-0.0515858,-0.1003237
54,-0.4452779,-0.51221293,"('incapable', 'capable')",-0.7209535,-0.7253289,1.2330157,1.2018404,0.0222614,-0.0119005,-0.0341619
55,-0.27352738,-0.0076846927,"('incompetent', 'clever')",-1.1293311,-1.0526528,-0.5716777,-0.53533965,-0.6581787,-0.5318924,0.1262863
56,1.4662895,1.4130378,"('impractical', 'practical')",-0.78777075,-0.8094509,-0.08324457,-0.061215095,0.1984247,0.1807906,-0.0176341
57,-0.5007312,-0.54970366,"('unimaginative', 'imaginative')",-1.186302,-1.4205387,-3.20856,-3.398794,-1.6318644,-1.7896787,-0.1578143
58,1.1409712,1.1137747,"('undiscriminating', 'discriminating')",0.5392761,0.45297837,0.3171864,0.21125992,0.6658112,0.592671,-0.0731402
59,0.15304434,0.08489975,"('foolish', 'wise')",0.23308362,0.2583716,0.63104796,0.6797043,0.3390586,0.3409919,0.0019333
60,0.42149526,0.6645227,"('inefficient', 'efficient')",-1.819215,-1.6645775,-0.53275794,-0.4341887,-0.6434926,-0.4780812,0.1654114
61,1.6537673,1.6007446,"('illogical', 'logical')",0.2808247,0.2044569,0.85694087,0.726109,0.930511,0.8437702,-0.0867408
62,-0.07855542,0.17026542,"('incompetent', 'brilliant')",-0.15904182,-0.0099426955,0.08688851,0.24638173,-0.0502362,0.1355682,0.1858044
63,0.7766465,0.91596365,"('unperceptive', 'insightful')",0.107299514,0.20750272,1.038554,1.1328074,0.6408333,0.7520912,0.1112579
64,-0.15485547,-0.22679245,"('shy', 'confident')",0.67624116,0.6919495,-6.4809365,-6.4431305,-1.986517,-1.9926578,-0.0061408
65,-0.1286389,-0.03434165,"('insecure', 'secure')",-1.2930878,-1.2973783,-0.43441126,-0.39227167,-0.6187127,-0.5746639,0.0440488
66,-0.3284096,-0.4704122,"('inactive', 'active')",0.89243203,0.86316776,1.4338883,1.339211,0.6659702,0.5773222,-0.088648
67,0.8018745,0.65762424,"('doubtful', 'determined')",0.4894987,0.39040166,-0.12014103,-0.053929202,0.3904107,0.3313655,-0.0590452
68,0.5039926,0.43841884,"('dependent', 'independent')",-1.1117352,-0.9944843,-0.5698569,-0.52210426,-0.3925331,-0.3593899,0.0331432
69,0.0066798106,-0.16629952,"('lazy', 'industrious')",1.7514778,1.8301473,0.07247654,0.010945169,0.6102114,0.5582643,-0.0519471
70,-0.33906415,-0.19791503,"('lethargic', 'energetic')",-1.1428812,-1.1837517,-0.009433292,-0.00060904026,-0.4971262,-0.4607586,0.0363676
71,2.0805662,2.013884,"('diffident', 'self-confident')",0.32826442,0.2957763,0.8498601,0.7859311,1.0862303,1.0318638,-0.0543665
72,0.6332431,0.6809025,"('unambitious', 'ambitious')",-0.89361304,-0.8707302,0.08225922,0.09894293,-0.0593702,-0.0302949,0.0290753
73,0.29500464,0.2146106,"('helpless', 'self-reliant')",1.3369051,1.2471564,-3.5174835,-3.528967,-0.6285246,-0.6890666,-0.060542
74,1.3363558,1.3199391,"('undedicated', 'dedicated')",0.32769617,0.2657494,-0.012417575,-0.12688117,0.5505448,0.4862692,-0.0642756
75,-1.301163,-1.3636389,"('meek', 'impulsive')",0.27687693,0.32710457,-0.6104172,-0.5909719,-0.5449011,-0.5425021,0.002399
76,-0.5276441,-0.38351965,"('anxious', 'daring')",-1.0928216,-0.956649,-0.44855678,-0.42826068,-0.6896742,-0.5894765,0.1001977
77,-1.2835219,-1.0425749,"('unmotivated', 'motivated')",-1.0837075,-0.95580834,-1.2863346,-1.1483632,-1.2178547,-1.0489155,0.1689392
78,-0.27691388,-0.113692276,"('nonresilient', 'resilient')",-0.1889181,-0.020365197,0.5559954,0.6279021,0.0300545,0.1646149,0.1345604
79,-0.5404137,-0.6746718,"('wavering', 'unwavering')",-0.6481144,-0.6914364,0.26825792,0.22930722,-0.3067567,-0.3789337,-0.072177
80,-0.2380642,-0.12264313,"('dominated', 'dominating')",-0.07447665,0.010940682,-0.34030104,-0.23384257,-0.217614,-0.1151817,0.1024323
81,0.22723071,0.3542927,"('submissive', 'aggressive')",-0.45797938,-0.4565987,-1.0666457,-0.9046793,-0.4324648,-0.3356618,0.096803
82,0.46811345,0.5161177,"('poor', 'rich')",-0.5104165,-0.43473473,6.1869826,6.3053093,2.0482265,2.1288973,0.0806708
83,0.14156389,0.08198147,"('powerless', 'powerful')",0.15400776,0.11985316,-0.54252315,-0.58690274,-0.0823172,-0.128356,-0.0460388
84,0.23111674,0.13149795,"('inferior', 'superior')",0.832352,0.78838503,0.7278791,0.7837515,0.5971159,0.5678782,-0.0292377
85,-0.56306887,-0.6558649,"('insignificant', 'prestigious')",0.9205915,0.7789052,0.6815512,0.58669525,0.3463579,0.2365785,-0.1097794
86,1.0093513,0.9862564,"('uninfluential', 'influential')",-0.6750521,-0.78443146,0.009464525,-0.04303788,0.1145879,0.052929,-0.0616589
87,1.1378597,1.1688391,"('unsuccessful', 'successful')",2.0163965,2.0629487,1.5161493,1.5320998,1.5568018,1.5879625,0.0311607
88,0.49943298,0.4401877,"('low', 'eminent')",-0.8531232,-1.0301621,-0.029562542,-0.052365478,-0.1277509,-0.2141133,-0.0863624
