,3m_male,3m_female,tuple,co_male,co_female,average_male,average_female,female-male
78,-0.57734615,-0.56843895,"('nonresilient', 'resilient')",0.16263396,0.25175017,-0.2073561,-0.1583444,0.0490117
79,-1.1777849,-1.2142566,"('wavering', 'unwavering')",-0.56908464,-0.62008035,-0.8734348,-0.9171685,-0.0437337
80,0.94453037,0.90207577,"('dominated', 'dominating')",-0.06339603,0.07362948,0.4405672,0.4878526,0.0472854
81,1.2018319,1.0722188,"('submissive', 'aggressive')",-0.21331796,0.0036697984,0.494257,0.5379443,0.0436873
82,-0.1537929,-0.24435627,"('poor', 'rich')",5.798321,5.7750072,2.822264,2.7653255,-0.0569385
83,0.5114347,0.47554195,"('powerless', 'powerful')",-0.9197607,-0.91494435,-0.204163,-0.2197012,-0.0155382
84,0.6073218,0.47930062,"('inferior', 'superior')",0.38905537,0.3749947,0.4981886,0.4271477,-0.0710409
85,-0.9526956,-0.88271976,"('insignificant', 'prestigious')",-0.7191169,-0.87870765,-0.8359063,-0.8807137,-0.0448074
86,-0.3889984,-0.54219615,"('uninfluential', 'influential')",-0.42756236,-0.43299484,-0.4082804,-0.4875955,-0.0793151
87,1.4112056,1.3843948,"('unsuccessful', 'successful')",1.0822904,1.2060292,1.246748,1.295212,0.048464
88,0.1214835,-0.12702939,"('low', 'eminent')",0.2393646,0.1314422,0.180424,0.0022064,-0.1782176
