,viatris_male,viatris_female,tuple,inc_male,inc_female,average_male,average_female,female-male
29,-1.1749383,-1.2552398,"('unfair', 'fair')",-0.5245973,-0.6931503,-0.8497678,-0.9741951,-0.1244273
30,1.1823602,1.1178619,"('intolerant', 'tolerant')",1.6084157,1.5348182,1.3953879,1.32634,-0.0690479
31,-1.2168432,-1.1053996,"('evil', 'good')",-0.8253428,-0.86250263,-1.021093,-0.9839511,0.0371419
32,0.35350764,0.2824423,"('unkind', 'kind')",0.9358819,0.8319603,0.6446948,0.5572013,-0.0874935
33,0.16431491,0.102521956,"('wrong', 'right')",-0.48054826,-0.5647755,-0.1581167,-0.2311268,-0.0730101
34,-0.3405752,-0.19193459,"('mean', 'honorable')",5.7241454,5.8311133,2.6917851,2.8195894,0.1278043
35,-0.6258559,-0.6921455,"('corrupt', 'incorrupt')",0.10782762,-0.06029753,-0.2590142,-0.3762215,-0.1172073
36,-1.2809403,-1.3564812,"('hostile', 'amicable')",0.51529807,0.27392712,-0.3828211,-0.5412771,-0.158456
37,0.3262257,0.32295087,"('fake', 'genuine')",0.07649414,0.08366452,0.2013599,0.2033077,0.0019478
38,-0.92898655,-0.9164663,"('untruthful', 'truthful')",-0.34246385,-0.31786695,-0.6357252,-0.6171666,0.0185586
39,1.2792922,1.3252939,"('exploitative', 'cooperative')",0.37206045,0.3637134,0.8256763,0.8445036,0.0188273
40,0.47565162,0.4392113,"('stingy', 'generous')",-1.2423987,-1.3782765,-0.3833736,-0.4695326,-0.086159
41,0.3661721,0.36986893,"('unforgiving', 'forgiving')",0.19338928,0.065769054,0.2797807,0.217819,-0.0619617
42,0.85183,0.90803325,"('unreliable', 'reliable')",-2.9475641,-2.8983715,-1.0478671,-0.9951691,0.052698
43,-0.06953038,-0.0065261945,"('irresponsible', 'responsible')",0.3531565,0.36327615,0.1418131,0.178375,0.0365619
44,0.745898,0.7564965,"('prejudiced', 'unprejudiced')",-1.3381974,-1.3208653,-0.2961497,-0.2821844,0.0139653
45,-0.18787956,-0.14438412,"('incompetent', 'competent')",-0.3516016,-0.3667562,-0.2697406,-0.2555702,0.0141704
46,0.13092794,0.15442795,"('uncompetitive', 'competitive')",-0.6744659,-0.6754843,-0.271769,-0.2605282,0.0112408
47,0.34645534,0.44013163,"('stupid', 'smart')",5.247224,5.356577,2.7968397,2.8983543,0.1015146
48,0.31966057,0.29823703,"('unintelligent', 'intelligent')",0.865124,0.8792986,0.5923923,0.5887678,-0.0036245
49,0.01946425,0.15546262,"('unable', 'able')",0.07876596,0.17063186,0.0491151,0.1630472,0.1139321
50,0.40895757,0.42172942,"('clumsy', 'skillful')",-0.043140847,-0.08609564,0.1829084,0.1678169,-0.0150915
51,0.0027263723,-0.11506815,"('uneducated', 'educated')",0.68640924,0.64958,0.3445678,0.2672559,-0.0773119
52,-0.29067433,-0.42432338,"('irrational', 'rational')",0.56801355,0.44065082,0.1386696,0.0081637,-0.1305059
53,-1.0876813,-1.1227479,"('uncreative', 'creative')",0.68318963,0.6402944,-0.2022458,-0.2412268,-0.038981
54,-0.5327626,-0.5527612,"('incapable', 'capable')",1.0575368,1.1327243,0.2623871,0.2899815,0.0275944
55,0.5291798,0.5357133,"('incompetent', 'clever')",0.16078462,0.17190237,0.3449822,0.3538078,0.0088256
56,0.3573674,0.3338135,"('impractical', 'practical')",0.049396813,0.05676569,0.2033821,0.1952896,-0.0080925
57,-0.31059813,-0.338685,"('unimaginative', 'imaginative')",-2.198767,-2.2017145,-1.2546825,-1.2701998,-0.0155173
58,-0.18283963,-0.22085778,"('undiscriminating', 'discriminating')",0.19309126,0.13646044,0.0051258,-0.0421987,-0.0473245
59,-0.16396663,-0.18562791,"('foolish', 'wise')",0.5249126,0.5133431,0.180473,0.1638576,-0.0166154
60,1.3177145,1.366333,"('inefficient', 'efficient')",-0.29616436,-0.17331365,0.510775,0.5965097,0.0857347
61,-0.024851585,-0.097126104,"('illogical', 'logical')",0.44869247,0.29922107,0.2119204,0.1010475,-0.1108729
62,0.68041784,0.78290653,"('incompetent', 'brilliant')",0.011715606,0.17499402,0.3460667,0.4789503,0.1328836
63,-0.15144436,-0.06140684,"('unperceptive', 'insightful')",0.62742347,0.7414246,0.2379895,0.3400089,0.1020194
64,0.62788033,0.5910255,"('shy', 'confident')",-6.294417,-6.283701,-2.8332682,-2.8463378,-0.0130696
65,0.957405,0.8459821,"('insecure', 'secure')",-0.3378558,-0.37758064,0.3097746,0.2342007,-0.0755739
66,-1.0242233,-1.0161605,"('inactive', 'active')",0.524662,0.52149206,-0.2497807,-0.2473342,0.0024465
67,0.45209956,0.48062363,"('doubtful', 'determined')",-0.398038,-0.36715907,0.0270308,0.0567323,0.0297015
68,-0.4060549,-0.4127226,"('dependent', 'independent')",-0.41122878,-0.43655983,-0.4086418,-0.4246412,-0.0159994
69,0.56172496,0.6268363,"('lazy', 'industrious')",-0.4542686,-0.43806633,0.0537282,0.094385,0.0406568
70,0.22788657,0.28606212,"('lethargic', 'energetic')",0.3044167,0.3650116,0.2661516,0.3255368,0.0593852
71,-0.6982148,-0.6483533,"('diffident', 'self-confident')",0.5651971,0.6185482,-0.0665089,-0.0149025,0.0516064
72,-0.07490438,-0.089202635,"('unambitious', 'ambitious')",-0.9494921,-0.93806,-0.5121982,-0.5136313,-0.0014331
73,0.9260056,0.895394,"('helpless', 'self-reliant')",-2.6460958,-2.6701725,-0.8600451,-0.8873892,-0.0273441
74,0.38819408,0.38477856,"('undedicated', 'dedicated')",0.29995066,0.29431584,0.3440724,0.3395472,-0.0045252
75,-0.45584393,-0.4387209,"('meek', 'impulsive')",-0.43863317,-0.37986746,-0.4472386,-0.4092942,0.0379444
76,1.2230695,1.2452048,"('anxious', 'daring')",0.16399528,0.20096034,0.6935324,0.7230825,0.0295501
77,0.23152506,0.2653942,"('unmotivated', 'motivated')",-1.4271286,-1.2717499,-0.5978017,-0.5031778,0.0946239
78,-0.5223057,-0.4349697,"('nonresilient', 'resilient')",-0.054685265,0.039923478,-0.2884955,-0.1975231,0.0909724
79,-1.4088303,-1.4056569,"('wavering', 'unwavering')",0.05650801,0.09585784,-0.6761611,-0.6548995,0.0212616
80,1.0802336,1.0682224,"('dominated', 'dominating')",-1.3163488,-1.2445374,-0.1180576,-0.0881575,0.0299001
81,1.5198021,1.4482545,"('submissive', 'aggressive')",-0.5958973,-0.50374603,0.4619524,0.4722542,0.0103018
82,-0.20715366,-0.21547204,"('poor', 'rich')",5.6971946,5.72062,2.7450204,2.752574,0.0075536
83,0.06667936,0.021047132,"('powerless', 'powerful')",-0.72939426,-0.74926895,-0.3313574,-0.3641109,-0.0327535
84,0.27739727,0.168206,"('inferior', 'superior')",1.0279423,0.92165226,0.6526698,0.5449291,-0.1077407
85,-0.3353957,-0.3450562,"('insignificant', 'prestigious')",1.241095,1.2225257,0.4528496,0.4387348,-0.0141148
86,-0.89915895,-1.0057619,"('uninfluential', 'influential')",0.010433465,-0.108468935,-0.4443628,-0.5571154,-0.1127526
87,0.46668512,0.4667883,"('unsuccessful', 'successful')",0.90391797,1.0522417,0.6853015,0.759515,0.0742135
88,0.3336909,0.2380669,"('low', 'eminent')",0.6339711,0.6614236,0.483831,0.4497453,-0.0340857
