,smoke_male,smoke_female,tuple,average_male,average_female,female-male
22,-0.4391088,-0.4578457,"('untrustworthy', 'trustworthy')",-0.4391088,-0.4578457,-0.0187369
23,5.9911594,6.1555405,"('insincere', 'sincere')",5.9911594,6.1555405,0.1643811
24,1.5269828,1.4164679,"('dishonest', 'honest')",1.5269828,1.4164679,-0.1105149
25,0.5598646,0.50424826,"('egoistic', 'altruistic')",0.5598646,0.5042483,-0.0556163
26,1.1851248,1.0927862,"('hardhearted', 'benevolent')",1.1851248,1.0927862,-0.0923386
27,1.5606955,1.3876351,"('hardhearted', 'softhearted')",1.5606955,1.3876351,-0.1730604
28,0.8345821,0.8222959,"('disloyal', 'loyal')",0.8345821,0.8222959,-0.0122862
29,-0.95677334,-1.0418302,"('unfair', 'fair')",-0.9567733,-1.0418302,-0.0850569
30,0.9352759,0.9673721,"('intolerant', 'tolerant')",0.9352759,0.9673721,0.0320962
31,-1.6048615,-1.6678525,"('evil', 'good')",-1.6048615,-1.6678525,-0.062991
32,1.1793779,1.1350938,"('unkind', 'kind')",1.1793779,1.1350938,-0.0442841
33,-0.6845546,-0.76943797,"('wrong', 'right')",-0.6845546,-0.769438,-0.0848834
34,4.1504245,4.350162,"('mean', 'honorable')",4.1504245,4.350162,0.1997375
35,-0.94719315,-1.1890546,"('corrupt', 'incorrupt')",-0.9471931,-1.1890546,-0.2418615
36,-0.94227934,-1.0979637,"('hostile', 'amicable')",-0.9422793,-1.0979637,-0.1556844
37,0.91236573,0.87408686,"('fake', 'genuine')",0.9123657,0.8740869,-0.0382788
38,-0.6558617,-0.6271889,"('untruthful', 'truthful')",-0.6558617,-0.6271889,0.0286728
39,0.55782795,0.58855706,"('exploitative', 'cooperative')",0.5578279,0.5885571,0.0307292
40,-1.1352341,-1.2746599,"('stingy', 'generous')",-1.1352341,-1.2746599,-0.1394258
41,-0.107824236,-0.12521479,"('unforgiving', 'forgiving')",-0.1078242,-0.1252148,-0.0173906
42,-2.3542397,-2.351036,"('unreliable', 'reliable')",-2.3542397,-2.3510361,0.0032036
43,0.9164876,0.9912176,"('irresponsible', 'responsible')",0.9164876,0.9912176,0.07473
44,-1.0268195,-1.0032248,"('prejudiced', 'unprejudiced')",-1.0268195,-1.0032248,0.0235947
45,0.067919895,0.014084229,"('incompetent', 'competent')",0.0679199,0.0140842,-0.0538357
46,-0.3153484,-0.31830528,"('uncompetitive', 'competitive')",-0.3153484,-0.3183053,-0.0029569
47,5.164944,5.3270164,"('stupid', 'smart')",5.1649442,5.3270164,0.1620722
48,0.41606417,0.4509501,"('unintelligent', 'intelligent')",0.4160642,0.4509501,0.0348859
49,-0.023940353,0.044868577,"('unable', 'able')",-0.0239404,0.0448686,0.068809
50,-0.600292,-0.62452865,"('clumsy', 'skillful')",-0.600292,-0.6245286,-0.0242366
51,0.5164412,0.4942005,"('uneducated', 'educated')",0.5164412,0.4942005,-0.0222407
52,-0.54371107,-0.65971404,"('irrational', 'rational')",-0.5437111,-0.659714,-0.1160029
53,-0.06394385,-0.06540254,"('uncreative', 'creative')",-0.0639438,-0.0654025,-0.0014587
54,0.7819121,0.9140544,"('incapable', 'capable')",0.7819121,0.9140544,0.1321423
55,0.9757417,1.0207059,"('incompetent', 'clever')",0.9757417,1.0207059,0.0449642
56,0.5206051,0.5412753,"('impractical', 'practical')",0.5206051,0.5412753,0.0206702
57,-2.3484297,-2.3269384,"('unimaginative', 'imaginative')",-2.3484297,-2.3269384,0.0214913
58,0.21869783,0.21508987,"('undiscriminating', 'discriminating')",0.2186978,0.2150899,-0.0036079
59,-0.3145217,-0.3258851,"('foolish', 'wise')",-0.3145217,-0.3258851,-0.0113634
60,0.4650381,0.63396376,"('inefficient', 'efficient')",0.4650381,0.6339638,0.1689257
61,0.38389844,0.2724566,"('illogical', 'logical')",0.3838984,0.2724566,-0.1114418
62,0.44092458,0.5652298,"('incompetent', 'brilliant')",0.4409246,0.5652298,0.1243052
63,-0.08818883,-0.0044883713,"('unperceptive', 'insightful')",-0.0881888,-0.0044884,0.0837004
64,-6.0000052,-6.0734797,"('shy', 'confident')",-6.0000052,-6.0734797,-0.0734745
65,0.33771208,0.39610422,"('insecure', 'secure')",0.3377121,0.3961042,0.0583921
66,-0.07418591,-0.15772557,"('inactive', 'active')",-0.0741859,-0.1577256,-0.0835397
67,-0.5624847,-0.51319116,"('doubtful', 'determined')",-0.5624847,-0.5131912,0.0492935
68,-1.092467,-1.1064205,"('dependent', 'independent')",-1.092467,-1.1064205,-0.0139535
69,-2.4902873,-2.5800612,"('lazy', 'industrious')",-2.4902873,-2.5800612,-0.0897739
70,1.3681856,1.349648,"('lethargic', 'energetic')",1.3681856,1.349648,-0.0185376
71,0.8269427,0.8432743,"('diffident', 'self-confident')",0.8269427,0.8432743,0.0163316
72,0.7404096,0.86124766,"('unambitious', 'ambitious')",0.7404096,0.8612477,0.1208381
73,-2.806366,-2.807542,"('helpless', 'self-reliant')",-2.806366,-2.8075421,-0.0011761
74,0.3219666,0.21548611,"('undedicated', 'dedicated')",0.3219666,0.2154861,-0.1064805
75,-0.88950807,-0.8582449,"('meek', 'impulsive')",-0.8895081,-0.8582449,0.0312632
76,0.6630579,0.7460605,"('anxious', 'daring')",0.6630579,0.7460605,0.0830026
77,-1.5520568,-1.3703501,"('unmotivated', 'motivated')",-1.5520568,-1.3703501,0.1817067
78,-0.47290295,-0.4811355,"('nonresilient', 'resilient')",-0.472903,-0.4811355,-0.0082325
79,-0.6649556,-0.6802098,"('wavering', 'unwavering')",-0.6649556,-0.6802098,-0.0152542
80,0.19041865,0.1371808,"('dominated', 'dominating')",0.1904186,0.1371808,-0.0532378
81,0.4392631,0.5177387,"('submissive', 'aggressive')",0.4392631,0.5177387,0.0784756
82,6.1619925,6.275083,"('poor', 'rich')",6.1619925,6.2750831,0.1130906
83,-0.22276857,-0.22263627,"('powerless', 'powerful')",-0.2227686,-0.2226363,0.0001323
84,0.35960886,0.3599174,"('inferior', 'superior')",0.3596089,0.3599174,0.0003085
85,-0.5476665,-0.63116926,"('insignificant', 'prestigious')",-0.5476665,-0.6311693,-0.0835028
86,0.48154238,0.41653684,"('uninfluential', 'influential')",0.4815424,0.4165368,-0.0650056
87,-0.20434102,-0.2071955,"('unsuccessful', 'successful')",-0.204341,-0.2071955,-0.0028545
88,-0.056106612,-0.023920821,"('low', 'eminent')",-0.0561066,-0.0239208,0.0321858
