,dr_male,dr_female,tuple,horton_male,horton_female,inc_male,inc_female,average_male,average_female,female-male
15,-0.5125286,-0.4353204,"('boring', 'funny')",0.09763193,0.0423342,0.35392728,0.3582754,-0.0203231,-0.0115703,0.0087528
16,-1.3934149,-1.3827901,"('unpopular', 'popular')",-1.6516482,-1.6222827,0.08364365,0.18941212,-0.9871398,-0.9385536,0.0485862
17,-0.72746557,-0.73136353,"('nasty', 'nice')",-0.77566665,-0.7061164,-0.49910685,-0.38237828,-0.667413,-0.6066194,0.0607936
18,-0.34955543,-0.2811608,"('disagreeable', 'welcoming')",-0.71031827,-0.7445931,-0.5303142,-0.4826303,-0.5300626,-0.5027947,0.0272679
19,-0.8590499,-0.82684964,"('inhospitable', 'hospitable')",-1.0301769,-0.8483895,-0.5512776,-0.41167676,-0.8135014,-0.6956387,0.1178627
20,0.47542235,0.36623794,"('rough', 'thoughtful')",0.5187575,0.52802294,1.3117726,1.257595,0.7686508,0.7172853,-0.0513655
21,1.8989286,1.9531356,"('immoral', 'moral')",1.0960724,0.88058746,-0.024390537,-0.1336899,0.9902035,0.9000111,-0.0901924
22,1.6173933,1.640032,"('untrustworthy', 'trustworthy')",1.7316852,1.5621818,-0.04214323,-0.15374509,1.1023117,1.0161562,-0.0861555
23,1.8539405,1.7090763,"('insincere', 'sincere')",0.9939336,0.77314013,5.633594,5.5975814,2.8271561,2.6932659,-0.1338902
24,0.67148894,0.6964059,"('dishonest', 'honest')",0.948217,0.8965302,0.72962946,0.6738484,0.7831118,0.7555948,-0.027517
25,-1.7789034,-1.6017386,"('egoistic', 'altruistic')",0.1101259,0.24936743,1.0971204,1.1930615,-0.1905524,-0.0531032,0.1374492
26,-0.32620785,-0.41705367,"('hardhearted', 'benevolent')",1.8302466,1.6576806,1.7186328,1.5573109,1.0742238,0.932646,-0.1415778
27,-0.7271501,-0.6719033,"('hardhearted', 'softhearted')",-0.3290161,-0.24512571,0.8864794,0.95026946,-0.0565623,0.0110801,0.0676424
28,-0.5060386,-0.60096514,"('disloyal', 'loyal')",0.2503582,0.086231016,1.0086423,0.850226,0.2509873,0.1118306,-0.1391567
29,-0.65152615,-0.5720182,"('unfair', 'fair')",-0.2867898,-0.18486667,-0.48988983,-0.56951964,-0.4760686,-0.4421349,0.0339337
30,2.209432,2.1574383,"('intolerant', 'tolerant')",1.5436847,1.3718052,1.5283754,1.4268867,1.7604974,1.6520433,-0.1084541
31,-2.518677,-2.4511337,"('evil', 'good')",-1.6850833,-1.5306853,-1.1817216,-1.0950167,-1.7951606,-1.6922785,0.1028821
32,2.330043,2.2804668,"('unkind', 'kind')",0.3847609,0.21024641,1.4560419,1.3181754,1.390282,1.2696295,-0.1206525
33,-0.9763731,-0.909018,"('wrong', 'right')",0.95033574,0.98399776,-0.9495535,-0.95635355,-0.3251969,-0.2937913,0.0314056
34,0.45339718,0.52513,"('mean', 'honorable')",-1.2851108,-1.2287619,5.591234,5.753206,1.5865068,1.6831913,0.0966845
35,-2.7132006,-2.657053,"('corrupt', 'incorrupt')",-1.2932732,-1.1000582,-0.7024211,-0.73697567,-1.5696316,-1.4980289,0.0716027
36,-2.8991156,-2.830888,"('hostile', 'amicable')",-1.5641434,-1.4959953,-0.5917124,-0.72360575,-1.6849904,-1.6834963,0.0014941
37,1.0240815,0.9524396,"('fake', 'genuine')",1.1124955,1.0969629,0.6675632,0.68903685,0.9347134,0.9128131,-0.0219003
38,0.08236295,0.1125022,"('untruthful', 'truthful')",0.06090783,0.027201522,0.013938678,0.0037017744,0.0524032,0.0478018,-0.0046014
39,0.4472964,0.51107335,"('exploitative', 'cooperative')",2.1521819,2.1691904,0.29566902,0.24572003,0.9650491,0.975328,0.0102789
40,0.3197395,0.34191045,"('stingy', 'generous')",-0.013665673,-0.09827227,-1.4327097,-1.3570832,-0.3755453,-0.3711483,0.004397
41,1.5713526,1.5595163,"('unforgiving', 'forgiving')",1.6223708,1.369429,0.34344336,0.26661372,1.1790556,1.0651863,-0.1138693
42,0.32819358,0.39999056,"('unreliable', 'reliable')",0.43626592,0.3655128,-2.8365993,-2.7124312,-0.6907132,-0.6489759,0.0417373
43,1.7733,1.7933842,"('irresponsible', 'responsible')",2.226713,2.129923,1.0838287,1.037835,1.6946138,1.6537142,-0.0408996
44,-1.6294986,-1.6877465,"('prejudiced', 'unprejudiced')",-1.2834357,-1.3042644,-1.6596217,-1.6539706,-1.5241853,-1.5486606,-0.0244753
45,2.3385444,2.1981964,"('incompetent', 'competent')",2.371913,2.0831945,0.63872796,0.5261382,1.7830618,1.6025098,-0.180552
46,2.6054068,2.4972098,"('uncompetitive', 'competitive')",1.7057475,1.495969,0.42247215,0.22776213,1.5778755,1.4069804,-0.1708951
47,1.2012988,1.2823269,"('stupid', 'smart')",0.27270153,0.29369769,4.930207,5.0821614,2.1347357,2.2193953,0.0846596
48,1.2785449,1.2987989,"('unintelligent', 'intelligent')",0.9033427,0.7840731,0.58862424,0.5774617,0.923504,0.8867779,-0.0367261
49,0.09878565,0.14608854,"('unable', 'able')",-0.44319445,-0.3505532,0.11783822,0.2617061,-0.0755235,0.0190805,0.094604
50,-0.7757756,-0.80933243,"('clumsy', 'skillful')",-0.32126975,-0.32374984,0.2584386,0.3050485,-0.2795356,-0.2760113,0.0035243
51,2.4405515,2.1893456,"('uneducated', 'educated')",1.4897937,1.3665656,0.7928469,0.6779324,1.5743974,1.4112811,-0.1631163
52,-1.906865,-1.9033082,"('irrational', 'rational')",-1.7872643,-1.7050885,-0.31620383,-0.34137392,-1.3367777,-1.3165902,0.0201875
53,-1.1412076,-1.0742322,"('uncreative', 'creative')",-0.33132032,-0.3033494,0.4551062,0.47273168,-0.3391406,-0.3016166,0.037524
54,-1.1351027,-1.1627127,"('incapable', 'capable')",-0.71233594,-0.6029792,0.62562466,0.7309641,-0.4072713,-0.3449093,0.062362
55,2.9422815,2.8541098,"('incompetent', 'clever')",1.8634825,1.6049525,0.74735695,0.6244217,1.8510404,1.6944946,-0.1565458
56,3.0888262,3.0901315,"('impractical', 'practical')",1.5027382,1.3622499,0.43556023,0.36207834,1.6757081,1.6048198,-0.0708883
57,1.6438283,1.4925718,"('unimaginative', 'imaginative')",-0.3160434,-0.5275361,-1.7401938,-1.8905302,-0.1374696,-0.3084982,-0.1710286
58,0.46339333,0.42249584,"('undiscriminating', 'discriminating')",0.9354731,0.8797189,0.39442453,0.3485576,0.5977637,0.5502574,-0.0475063
59,-1.1520929,-1.0690769,"('foolish', 'wise')",-0.6610099,-0.52312964,0.040655687,0.17438637,-0.5908157,-0.4726067,0.118209
60,2.8041275,2.7975984,"('inefficient', 'efficient')",1.7527854,1.6386032,0.6662457,0.66805434,1.7410529,1.7014186,-0.0396343
61,0.2761935,0.2284581,"('illogical', 'logical')",1.1505722,1.0961155,0.45995474,0.2777217,0.6289068,0.5340984,-0.0948084
62,2.7083287,2.6684012,"('incompetent', 'brilliant')",1.7743053,1.7524385,0.7610867,0.8612659,1.747907,1.7607018,0.0127948
63,1.885044,1.836865,"('unperceptive', 'insightful')",1.482188,1.3686543,1.5420337,1.5902253,1.6364218,1.5985815,-0.0378403
64,0.6802513,0.7149083,"('shy', 'confident')",0.47649845,0.423744,-5.5235367,-5.575794,-1.4555957,-1.4790473,-0.0234516
65,1.716861,1.6724626,"('insecure', 'secure')",1.9716423,1.7586603,0.104124784,0.041625462,1.2642093,1.1575828,-0.1066265
66,-1.9690083,-2.0374782,"('inactive', 'active')",-0.96708274,-0.8133702,0.3043066,0.38613218,-0.8772615,-0.8215721,0.0556894
67,0.124877565,0.028884554,"('doubtful', 'determined')",0.2849709,0.19232923,-0.48574507,-0.5319568,-0.0252989,-0.103581,-0.0782821
68,0.50877875,0.5469179,"('dependent', 'independent')",0.10176292,0.1832185,-0.6724439,-0.5969569,-0.0206341,0.0443932,0.0650273
69,-2.1943588,-1.9329863,"('lazy', 'industrious')",-0.8760836,-0.6991756,-0.9121938,-0.7855627,-1.3275454,-1.1392415,0.1883039
70,1.6475003,1.5290362,"('lethargic', 'energetic')",1.4721286,1.3967184,1.3453935,1.3158275,1.4883409,1.4138606,-0.0744803
71,0.31396955,0.34464338,"('diffident', 'self-confident')",1.2364626,1.2814616,0.48211962,0.5471853,0.6775173,0.7244301,0.0469128
72,0.8869416,0.8586741,"('unambitious', 'ambitious')",0.34639463,0.33664978,-0.9855411,-0.98724765,0.0825984,0.0693588,-0.0132396
73,-0.28320393,-0.20179452,"('helpless', 'self-reliant')",-0.22056845,-0.04821994,-2.8680382,-2.767931,-1.1239368,-1.0059818,0.117955
74,1.4549226,1.376481,"('undedicated', 'dedicated')",1.2993393,1.2488738,0.5314466,0.45812705,1.0952361,1.0278273,-0.0674088
75,-1.1722386,-1.1970043,"('meek', 'impulsive')",-1.9062368,-1.8464185,-0.7022402,-0.6399022,-1.2602386,-1.2277749,0.0324637
76,0.6496434,0.53879505,"('anxious', 'daring')",1.1585591,1.0636784,0.5128674,0.5398965,0.77369,0.7141233,-0.0595667
77,0.30253544,0.38023135,"('unmotivated', 'motivated')",-0.43398184,-0.48507977,-0.7918365,-0.78254724,-0.307761,-0.2957985,0.0119625
78,0.78365153,0.8656901,"('nonresilient', 'resilient')",0.6139717,0.56541026,0.862923,0.9831455,0.7535154,0.8047486,0.0512332
79,-1.8601799,-1.9175106,"('wavering', 'unwavering')",-1.9301262,-1.8990753,-0.33778206,-0.2306429,-1.3760293,-1.3490763,0.026953
80,1.2831388,1.237107,"('dominated', 'dominating')",2.1638381,2.11113,-0.6280113,-0.65533274,0.9396552,0.8976347,-0.0420205
81,2.0276012,1.9199181,"('submissive', 'aggressive')",0.61244833,0.36856645,-0.17689234,-0.2340031,0.8210524,0.6848272,-0.1362252
82,0.63992167,0.5543954,"('poor', 'rich')",0.2022019,0.044620797,5.4828987,5.5469856,2.1083407,2.0486673,-0.0596734
83,-0.2798128,-0.3076511,"('powerless', 'powerful')",-0.33791387,-0.4185239,-0.6320747,-0.75927436,-0.4166005,-0.4951498,-0.0785493
84,0.3051304,0.34157884,"('inferior', 'superior')",1.0070008,1.0231804,0.93810916,0.9993561,0.7500801,0.7880384,0.0379583
85,-2.5081651,-2.3765194,"('insignificant', 'prestigious')",-2.1568308,-1.9944158,-0.010387048,0.1653865,-1.558461,-1.4018496,0.1566114
86,1.5073116,1.443216,"('uninfluential', 'influential')",0.86662567,0.67096776,0.38652065,0.17020725,0.9201526,0.7614636,-0.158689
87,0.7162382,0.57101643,"('unsuccessful', 'successful')",1.6458764,1.6899107,1.4473236,1.435783,1.2698127,1.2322367,-0.037576
88,0.104982845,0.026337065,"('low', 'eminent')",-0.6995027,-0.7637745,0.2955167,0.23954438,-0.0996677,-0.1659643,-0.0662966
