,mushroom_male,mushroom_female,tuple,average_male,average_female,female-male
42,-2.2335896,-1.962853,"('unreliable', 'reliable')",-2.2335896,-1.962853,0.2707366
43,0.945484,1.2009456,"('irresponsible', 'responsible')",0.945484,1.2009456,0.2554616
44,-1.0921952,-1.002181,"('prejudiced', 'unprejudiced')",-1.0921952,-1.0021811,0.0900141
45,0.41644585,0.34521583,"('incompetent', 'competent')",0.4164459,0.3452158,-0.0712301
46,-0.56610537,-0.2737447,"('uncompetitive', 'competitive')",-0.5661054,-0.2737447,0.2923607
47,4.5170918,4.5453205,"('stupid', 'smart')",4.5170918,4.5453205,0.0282287
48,0.33166152,0.40184686,"('unintelligent', 'intelligent')",0.3316615,0.4018469,0.0701854
49,-0.2370187,-0.18561786,"('unable', 'able')",-0.2370187,-0.1856179,0.0514008
50,-0.4113149,-0.4784687,"('clumsy', 'skillful')",-0.4113149,-0.4784687,-0.0671538
51,0.18388033,0.37285835,"('uneducated', 'educated')",0.1838803,0.3728583,0.188978
52,-0.27490246,-0.55476654,"('irrational', 'rational')",-0.2749025,-0.5547665,-0.279864
53,0.080464095,-0.18644889,"('uncreative', 'creative')",0.0804641,-0.1864489,-0.266913
54,0.6025177,0.5839226,"('incapable', 'capable')",0.6025177,0.5839226,-0.0185951
55,0.86370146,1.1242726,"('incompetent', 'clever')",0.8637015,1.1242726,0.2605711
56,0.15551427,0.3442695,"('impractical', 'practical')",0.1555143,0.3442695,0.1887552
57,-1.7739515,-1.6962467,"('unimaginative', 'imaginative')",-1.7739515,-1.6962467,0.0777048
58,0.6063164,0.5085371,"('undiscriminating', 'discriminating')",0.6063164,0.5085371,-0.0977793
59,-0.1635281,-0.22157818,"('foolish', 'wise')",-0.1635281,-0.2215782,-0.0580501
60,-0.01528801,0.5774532,"('inefficient', 'efficient')",-0.015288,0.5774532,0.5927412
61,0.17180301,0.055436376,"('illogical', 'logical')",0.171803,0.0554364,-0.1163666
62,0.31693566,0.65583503,"('incompetent', 'brilliant')",0.3169357,0.655835,0.3388993
63,0.17140464,0.30148664,"('unperceptive', 'insightful')",0.1714046,0.3014866,0.130082
64,-6.359238,-5.8070936,"('shy', 'confident')",-6.3592381,-5.8070936,0.5521445
65,0.10274565,0.63880634,"('insecure', 'secure')",0.1027457,0.6388063,0.5360606
66,0.07021587,-0.22187,"('inactive', 'active')",0.0702159,-0.22187,-0.2920859
67,-0.6368301,-0.5751734,"('doubtful', 'determined')",-0.6368301,-0.5751734,0.0616567
68,-0.9633974,-0.81808704,"('dependent', 'independent')",-0.9633974,-0.818087,0.1453104
69,-1.8009478,-2.038363,"('lazy', 'industrious')",-1.8009478,-2.038363,-0.2374152
70,1.4849449,1.6966211,"('lethargic', 'energetic')",1.4849449,1.6966211,0.2116762
71,0.47875425,0.2870749,"('diffident', 'self-confident')",0.4787543,0.2870749,-0.1916794
72,0.8490339,1.1923429,"('unambitious', 'ambitious')",0.8490339,1.1923429,0.343309
73,-2.6210053,-2.4881594,"('helpless', 'self-reliant')",-2.6210053,-2.4881594,0.1328459
74,0.20073286,0.11197458,"('undedicated', 'dedicated')",0.2007329,0.1119746,-0.0887583
75,-0.5100961,-0.54688156,"('meek', 'impulsive')",-0.5100961,-0.5468816,-0.0367855
76,0.5600379,0.7604153,"('anxious', 'daring')",0.5600379,0.7604153,0.2003774
77,-1.5512266,-1.3133576,"('unmotivated', 'motivated')",-1.5512266,-1.3133576,0.237869
78,-1.0025387,-1.1187421,"('nonresilient', 'resilient')",-1.0025387,-1.1187421,-0.1162034
79,-0.29144984,-0.48398492,"('wavering', 'unwavering')",-0.2914498,-0.4839849,-0.1925351
80,0.2172484,0.34210798,"('dominated', 'dominating')",0.2172484,0.342108,0.1248596
81,-0.19128686,0.24766736,"('submissive', 'aggressive')",-0.1912869,0.2476674,0.4389543
82,6.0306535,5.900084,"('poor', 'rich')",6.0306535,5.900084,-0.1305695
83,-0.40571618,-0.22707601,"('powerless', 'powerful')",-0.4057162,-0.227076,0.1786402
84,0.42854834,0.32041627,"('inferior', 'superior')",0.4285483,0.3204163,-0.108132
85,-0.9343577,-1.4280684,"('insignificant', 'prestigious')",-0.9343577,-1.4280684,-0.4937107
86,0.54742324,0.63195586,"('uninfluential', 'influential')",0.5474232,0.6319559,0.0845327
87,-0.07548202,-0.092969775,"('unsuccessful', 'successful')",-0.075482,-0.0929698,-0.0174878
88,-0.14587995,-0.13265504,"('low', 'eminent')",-0.14588,-0.132655,0.013225
