,hanesbrands_male,hanesbrands_female,tuple,inc_male,inc_female,average_male,average_female,female-male
40,-0.049452014,-0.041772418,"('stingy', 'generous')",-1.0587425,-1.1550847,-0.5540973,-0.5984285,-0.0443312
41,-0.030906724,-0.0376501,"('unforgiving', 'forgiving')",0.36206055,0.24090546,0.1655769,0.1016277,-0.0639492
42,0.8812291,0.9082246,"('unreliable', 'reliable')",-2.737054,-2.6325815,-0.9279125,-0.8621784,0.0657341
43,-0.2805053,-0.2888091,"('irresponsible', 'responsible')",0.42847708,0.383648,0.0739859,0.0474195,-0.0265664
44,0.08003321,0.10445866,"('prejudiced', 'unprejudiced')",-1.561424,-1.5085253,-0.7406954,-0.7020333,0.0386621
45,-0.41411746,-0.4553758,"('incompetent', 'competent')",-0.072344065,-0.14492208,-0.2432308,-0.3001489,-0.0569181
46,-0.0820489,-0.14544773,"('uncompetitive', 'competitive')",-0.19295447,-0.2530768,-0.1375017,-0.1992623,-0.0617606
47,0.10563353,0.14768875,"('stupid', 'smart')",4.82585,4.8265843,2.4657419,2.4871366,0.0213947
48,-0.5605304,-0.6326287,"('unintelligent', 'intelligent')",0.94831234,0.84251237,0.193891,0.1049418,-0.0889492
49,-0.0715134,0.07109898,"('unable', 'able')",-0.11393517,0.06280176,-0.0927243,0.0669504,0.1596747
50,0.54176223,0.62654185,"('clumsy', 'skillful')",0.5482935,0.52391243,0.5450279,0.5752271,0.0301992
51,-0.10843526,-0.30218595,"('uneducated', 'educated')",0.7310766,0.62989986,0.3113207,0.163857,-0.1474637
52,-0.5928131,-0.63197315,"('irrational', 'rational')",0.16319087,0.10482089,-0.2148111,-0.2635761,-0.048765
53,-1.2485751,-1.2220521,"('uncreative', 'creative')",0.7118198,0.65733004,-0.2683776,-0.282361,-0.0139834
54,-0.16607666,-0.11189224,"('incapable', 'capable')",0.92329997,1.0184892,0.3786117,0.4532985,0.0746868
55,-0.27366388,-0.35389423,"('incompetent', 'clever')",0.006062951,-0.07277669,-0.1338005,-0.2133355,-0.079535
56,0.31271607,0.2029582,"('impractical', 'practical')",0.09978436,0.09168763,0.2062502,0.1473229,-0.0589273
57,-1.4661115,-1.5562027,"('unimaginative', 'imaginative')",-2.37172,-2.467594,-1.9189157,-2.0118983,-0.0929826
58,-0.5342963,-0.58027315,"('undiscriminating', 'discriminating')",0.062050384,-0.040867828,-0.236123,-0.3105705,-0.0744475
59,-0.08610462,-0.05063317,"('foolish', 'wise')",0.35415763,0.3682917,0.1340265,0.1588293,0.0248028
60,0.42916197,0.38723454,"('inefficient', 'efficient')",0.33022398,0.37515482,0.379693,0.3811947,0.0015017
61,-0.68473655,-0.7949188,"('illogical', 'logical')",0.40908766,0.22926891,-0.1378244,-0.2828249,-0.1450005
62,-0.20687872,-0.11559002,"('incompetent', 'brilliant')",0.4100583,0.6031859,0.1015898,0.2437979,0.1422081
63,-0.3848966,-0.36443332,"('unperceptive', 'insightful')",1.2835891,1.3449328,0.4493462,0.4902498,0.0409036
64,0.12667283,0.028731486,"('shy', 'confident')",-5.985767,-5.8886805,-2.9295471,-2.9299746,-0.0004275
65,-0.41217554,-0.5844122,"('insecure', 'secure')",-0.40696666,-0.4568858,-0.4095711,-0.520649,-0.1110779
66,0.18972826,0.19181445,"('inactive', 'active')",1.2351393,1.2531117,0.7124338,0.7224631,0.0100293
67,1.0433773,0.98698187,"('doubtful', 'determined')",-0.10506374,-0.10102092,0.4691568,0.4429805,-0.0261763
68,-0.079802245,-0.15683705,"('dependent', 'independent')",-0.11755395,-0.2154397,-0.0986781,-0.1861384,-0.0874603
69,1.166434,1.2048217,"('lazy', 'industrious')",-0.16972154,-0.11685698,0.4983563,0.5439824,0.0456261
70,-0.09218411,-0.09093235,"('lethargic', 'energetic')",0.6846737,0.73013055,0.2962448,0.3195991,0.0233543
71,-0.087836415,-0.04455662,"('diffident', 'self-confident')",0.6703688,0.6698757,0.2912662,0.3126595,0.0213933
72,-1.0893536,-1.0911399,"('unambitious', 'ambitious')",-0.9404284,-0.91794163,-1.0148909,-1.0045408,0.0103501
73,1.0811784,1.103228,"('helpless', 'self-reliant')",-3.0894701,-2.991691,-1.0041459,-0.9442316,0.0599143
74,-0.016696755,-0.028941605,"('undedicated', 'dedicated')",0.21513294,0.064193085,0.0992181,0.0176257,-0.0815924
75,0.07623617,0.1455602,"('meek', 'impulsive')",-0.21033849,-0.084018365,-0.0670512,0.0307709,0.0978221
76,0.29624936,0.37056148,"('anxious', 'daring')",0.30798945,0.39193562,0.3021194,0.3812485,0.0791291
77,-0.32467085,-0.38780096,"('unmotivated', 'motivated')",-0.5907635,-0.5545439,-0.4577172,-0.4711725,-0.0134553
78,0.08544121,0.20233679,"('nonresilient', 'resilient')",0.8753569,0.924228,0.4803991,0.5632824,0.0828833
79,-0.28046104,-0.23287849,"('wavering', 'unwavering')",0.35070232,0.35888648,0.0351206,0.063004,0.0278834
80,0.37818855,0.35466447,"('dominated', 'dominating')",-1.1498959,-1.078792,-0.3858537,-0.3620638,0.0237899
81,0.16017878,0.008692959,"('submissive', 'aggressive')",-0.48286852,-0.4346097,-0.1613449,-0.2129584,-0.0516135
82,-0.7216537,-0.7118629,"('poor', 'rich')",5.4376864,5.441348,2.3580165,2.3647425,0.006726
83,-0.07892132,-0.14590569,"('powerless', 'powerful')",-0.6815934,-0.7611878,-0.3802574,-0.4535467,-0.0732893
84,0.19270197,0.1598173,"('inferior', 'superior')",1.2325796,1.2408574,0.7126408,0.7003374,-0.0123034
85,0.066378325,0.14568125,"('insignificant', 'prestigious')",1.1620955,1.1481224,0.614237,0.6469018,0.0326648
86,-1.2357633,-1.397591,"('uninfluential', 'influential')",0.16729033,-0.0378604,-0.5342365,-0.7177257,-0.1834892
87,0.41778398,0.3787874,"('unsuccessful', 'successful')",1.1719441,1.2256359,0.7948641,0.8022116,0.0073475
88,-0.9320922,-0.9918213,"('low', 'eminent')",0.18088576,0.11082839,-0.3756032,-0.4404964,-0.0648932
