,cooper_male,cooper_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
32,0.70034635,0.47329804,"('unkind', 'kind')",1.1501933,0.90576273,1.5398874,1.3758516,1.1301424,0.9183041,-0.2118383
33,-0.23107989,-0.25060037,"('wrong', 'right')",-0.38521472,-0.32281584,-0.33634704,-0.46106187,-0.3175472,-0.344826,-0.0272788
34,-0.14811659,0.029330827,"('mean', 'honorable')",0.21648656,0.34298414,5.9000816,6.1320143,1.9894838,2.1681097,0.1786259
35,-1.3382864,-1.276199,"('corrupt', 'incorrupt')",-2.4656982,-2.3387966,-0.65362847,-0.8112539,-1.485871,-1.4754165,0.0104545
36,-1.6734389,-1.5594893,"('hostile', 'amicable')",-2.6498349,-2.7058785,-0.37323886,-0.5043181,-1.5655042,-1.5898952,-0.024391
37,0.15210566,0.20833598,"('fake', 'genuine')",0.16685525,0.19716129,0.8365676,0.91011864,0.3851762,0.4385386,0.0533624
38,0.14083628,0.13350916,"('untruthful', 'truthful')",-0.050814286,-0.07455776,0.22754747,0.29791203,0.1058565,0.1189545,0.013098
39,1.5532207,1.5157902,"('exploitative', 'cooperative')",0.7813927,0.917314,0.34311658,0.32123512,0.8925766,0.9181132,0.0255366
40,0.22610757,0.3014211,"('stingy', 'generous')",0.8664016,1.0226971,-0.76829743,-0.8215156,0.1080706,0.1675342,0.0594636
41,0.7591406,0.7157321,"('unforgiving', 'forgiving')",0.5570226,0.49290136,0.4766297,0.3614148,0.5975976,0.5233494,-0.0742482
42,0.1632888,0.238686,"('unreliable', 'reliable')",0.36892223,0.39352888,-2.3935778,-2.337271,-0.6204556,-0.568352,0.0521036
43,1.0396723,1.0856457,"('irresponsible', 'responsible')",1.0018778,1.0276035,0.8690606,0.94770896,0.9702036,1.0203195,0.0501159
44,-0.6847323,-0.5320197,"('prejudiced', 'unprejudiced')",-1.0128479,-0.89068264,-1.6063424,-1.5352883,-1.1013076,-0.9859969,0.1153107
45,0.093675,-0.020135865,"('incompetent', 'competent')",1.3205333,1.2075665,0.27444282,0.18586673,0.5628837,0.4577658,-0.1051179
46,0.3269123,0.30078736,"('uncompetitive', 'competitive')",2.2666447,2.106188,-0.28840423,-0.38124207,0.7683843,0.6752445,-0.0931398
47,-0.020416012,-0.011831475,"('stupid', 'smart')",0.28977177,0.4275474,5.2763433,5.41956,1.8485664,1.9450919,0.0965255
48,0.39635363,0.35735002,"('unintelligent', 'intelligent')",0.21162826,0.16048488,0.19267365,0.14247681,0.2668852,0.2201039,-0.0467813
49,-0.29002583,-0.28547904,"('unable', 'able')",-0.5070923,-0.43716535,-0.19950446,-0.051071223,-0.3322075,-0.2579052,0.0743023
50,-0.5628086,-0.58493966,"('clumsy', 'skillful')",-0.5147134,-0.60638654,0.09195651,0.09884181,-0.3285218,-0.3641615,-0.0356397
51,0.56991524,0.29484987,"('uneducated', 'educated')",1.3476224,1.0024713,1.0802588,0.8920712,0.9992655,0.7297974,-0.2694681
52,-0.61843884,-0.67856383,"('irrational', 'rational')",-1.3927821,-1.3419262,-0.123693,-0.13499567,-0.711638,-0.7184953,-0.0068573
53,-0.038200703,0.13343127,"('uncreative', 'creative')",-0.3819055,-0.3535631,0.8771699,0.91578037,0.1523546,0.2318829,0.0795283
54,0.14438179,0.18111499,"('incapable', 'capable')",-0.71183527,-0.6270184,1.074106,1.1533067,0.1688842,0.2358011,0.0669169
55,1.1584489,0.9996929,"('incompetent', 'clever')",1.9696151,1.8058025,0.4408278,0.3696003,1.1896307,1.0583652,-0.1312655
56,1.7589986,1.6568762,"('impractical', 'practical')",1.9870656,1.8403168,0.25936732,0.2299282,1.3351439,1.2423737,-0.0927702
57,0.47583663,0.39450538,"('unimaginative', 'imaginative')",0.36975232,0.16576837,-2.0758295,-2.1900063,-0.4100802,-0.5432442,-0.133164
58,-0.03661499,-0.010508884,"('undiscriminating', 'discriminating')",0.7170773,0.6539623,0.603482,0.557869,0.4279815,0.4004408,-0.0275407
59,-0.5706741,-0.622884,"('foolish', 'wise')",-1.0130453,-0.90699446,0.14442392,0.22241323,-0.4797652,-0.4358217,0.0439435
60,1.2465526,1.2290335,"('inefficient', 'efficient')",2.202652,2.1313484,0.13354178,0.2195898,1.1942488,1.1933239,-0.0009249
61,-0.2861545,-0.48685318,"('illogical', 'logical')",-0.36437005,-0.4970628,0.48701075,0.31405985,-0.0545046,-0.2232854,-0.1687808
62,0.41789198,0.38978535,"('incompetent', 'brilliant')",1.7790726,1.9316907,0.5305728,0.7453735,0.9091792,1.0222832,0.113104
63,-0.26243103,-0.364424,"('unperceptive', 'insightful')",1.5390782,1.4533576,1.4027901,1.5042921,0.8931457,0.8644086,-0.0287371
64,-0.41153723,-0.50647974,"('shy', 'confident')",1.0163646,0.92869097,-6.402705,-6.429143,-1.9326259,-2.0023106,-0.0696847
65,0.5363703,0.29167005,"('insecure', 'secure')",0.84285164,0.54078794,-0.06647831,-0.17086244,0.4375812,0.2205319,-0.2170493
66,-0.81542873,-0.790693,"('inactive', 'active')",-0.9398095,-0.8518526,0.98339164,0.9261864,-0.2572822,-0.2387864,0.0184958
67,0.83485705,0.66737866,"('doubtful', 'determined')",0.13921353,0.03628427,-0.40276858,-0.47533822,0.190434,0.0761082,-0.1143258
68,-0.36424342,-0.42719868,"('dependent', 'independent')",-0.67374223,-0.7662225,-0.43762562,-0.49792367,-0.4918704,-0.5637816,-0.0719112
69,-0.62383467,-0.5289413,"('lazy', 'industrious')",-0.49053508,-0.24856217,-0.94752175,-0.91666377,-0.6872972,-0.5647224,0.1225748
70,1.0555569,1.0354565,"('lethargic', 'energetic')",1.5338444,1.4364232,1.0325303,1.0858289,1.2073105,1.1859029,-0.0214076
71,0.39151442,0.4075767,"('diffident', 'self-confident')",-0.16827598,-0.0013294071,0.4409539,0.46690056,0.2213974,0.2910493,0.0696519
72,-0.013044038,-0.014432019,"('unambitious', 'ambitious')",-0.10228448,-0.17199537,-0.53864855,-0.5337931,-0.2179923,-0.2400735,-0.0220812
73,0.56175095,0.6347616,"('helpless', 'self-reliant')",0.556094,0.53939414,-2.9439116,-2.8101542,-0.6086889,-0.5453328,0.0633561
74,1.9545223,1.9583955,"('undedicated', 'dedicated')",1.6257559,1.613095,0.9785175,0.93083954,1.5195985,1.5007766,-0.0188219
75,-0.8062534,-0.77223086,"('meek', 'impulsive')",-1.1375461,-1.0568863,-0.5657052,-0.4492716,-0.8365016,-0.7594629,0.0770387
76,0.8296641,0.79948014,"('anxious', 'daring')",1.0820357,1.0928301,0.26062712,0.28061342,0.7241089,0.7243079,0.000199
77,0.1978006,0.29387662,"('unmotivated', 'motivated')",0.32182178,0.37543672,-1.3167635,-1.2483342,-0.2657137,-0.193007,0.0727067
78,-0.70713514,-0.47796345,"('nonresilient', 'resilient')",0.3557548,0.47531,-0.1886532,-0.039570965,-0.1800112,-0.0140748,0.1659364
79,-0.38792625,-0.31735286,"('wavering', 'unwavering')",-1.7001433,-1.7493366,-0.016222928,0.044903196,-0.7014309,-0.6739287,0.0275022
80,-0.3699512,-0.5407967,"('dominated', 'dominating')",1.1903319,1.1726791,-0.51521313,-0.57759184,0.1017225,0.0180968,-0.0836257
81,1.0069079,0.6622728,"('submissive', 'aggressive')",2.0465708,1.5809605,-0.02483803,-0.21873349,1.0095469,0.6748332,-0.3347137
82,0.02875223,-0.024746738,"('poor', 'rich')",0.47155565,0.32316458,6.19516,6.2652555,2.2318226,2.1878912,-0.0439314
83,-0.67753774,-0.7018955,"('powerless', 'powerful')",-0.15662912,-0.21597123,-0.7446079,-0.8489748,-0.5262583,-0.5889472,-0.0626889
84,0.7252068,0.67744863,"('inferior', 'superior')",-0.46561217,-0.42730266,0.4560759,0.4141578,0.2385568,0.2214346,-0.0171222
85,-0.43031505,-0.21683195,"('insignificant', 'prestigious')",-1.0147935,-0.77133423,0.26757878,0.39459348,-0.3925099,-0.1978576,0.1946523
86,0.1712274,0.016031,"('uninfluential', 'influential')",1.010689,0.6452436,0.7720252,0.47429666,0.6513139,0.3785237,-0.2727902
87,0.25764945,0.14891706,"('unsuccessful', 'successful')",1.8601142,1.8083825,1.4251539,1.4077939,1.1809726,1.1216978,-0.0592748
88,-0.3257986,-0.4182834,"('low', 'eminent')",0.590596,0.25421953,0.35639825,0.2995736,0.2070652,0.0451699,-0.1618953
