,fedex_male,fedex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
63,-0.59244543,-0.6068025,"('unperceptive', 'insightful')",0.6492855,0.7244521,0.02842,0.0588248,0.0304048
64,-0.3233593,-0.4254511,"('shy', 'confident')",-6.798154,-6.9894648,-3.5607567,-3.707458,-0.1467013
65,-0.3287756,-0.42350227,"('insecure', 'secure')",-0.26205707,-0.14244398,-0.2954164,-0.2829731,0.0124433
66,-0.39585206,-0.4178557,"('inactive', 'active')",0.27129233,0.21631543,-0.0622799,-0.1007701,-0.0384902
67,0.28161156,0.23106252,"('doubtful', 'determined')",-0.7466757,-0.7890208,-0.2325321,-0.2789791,-0.046447
68,-0.904899,-0.93387574,"('dependent', 'independent')",-0.6534139,-0.6425464,-0.7791564,-0.7882111,-0.0090547
69,0.12051289,0.17601825,"('lazy', 'industrious')",-1.0927814,-1.121061,-0.4861343,-0.4725214,0.0136129
70,-0.7908721,-0.8088772,"('lethargic', 'energetic')",0.31589144,0.3198938,-0.2374903,-0.2444917,-0.0070014
71,0.38675126,0.50803185,"('diffident', 'self-confident')",0.22984494,0.27468166,0.3082981,0.3913568,0.0830587
72,-0.3966988,-0.36571032,"('unambitious', 'ambitious')",-0.38370693,-0.26785672,-0.3902029,-0.3167835,0.0734194
73,0.88571227,0.8514144,"('helpless', 'self-reliant')",-3.474885,-3.457489,-1.2945864,-1.3030373,-0.0084509
74,-0.26955187,-0.30263627,"('undedicated', 'dedicated')",-0.13169108,-0.23842496,-0.2006215,-0.2705306,-0.0699091
75,-0.16170308,-0.09100035,"('meek', 'impulsive')",-0.7548941,-0.68190104,-0.4582986,-0.3864507,0.0718479
76,-0.12285816,-0.0082771825,"('anxious', 'daring')",-0.3064199,-0.2317366,-0.214639,-0.1200069,0.0946321
77,-0.38746944,-0.34181532,"('unmotivated', 'motivated')",-1.3938713,-1.2618747,-0.8906704,-0.801845,0.0888254
78,-0.4562367,-0.26905036,"('nonresilient', 'resilient')",-0.23487747,-0.12815523,-0.3455571,-0.1986028,0.1469543
79,0.0071866494,-0.037421063,"('wavering', 'unwavering')",-0.41565168,-0.33207616,-0.2042325,-0.1847486,0.0194839
80,-0.124843135,-0.031619597,"('dominated', 'dominating')",-0.83783025,-0.7464559,-0.4813367,-0.3890378,0.0922989
81,-0.086014085,-0.113321654,"('submissive', 'aggressive')",-0.8092593,-0.7287165,-0.4476367,-0.4210191,0.0266176
82,-0.5248078,-0.46834084,"('poor', 'rich')",6.691119,6.9075875,3.0831556,3.2196233,0.1364677
83,0.65089154,0.5936069,"('powerless', 'powerful')",-1.2093859,-1.2297372,-0.2792472,-0.3180651,-0.0388179
84,0.41080013,0.32924715,"('inferior', 'superior')",0.55337775,0.53722686,0.4820889,0.433237,-0.0488519
85,0.35762402,0.2766748,"('insignificant', 'prestigious')",0.0896879,-0.009318192,0.223656,0.1336783,-0.0899777
86,-1.2426121,-1.4328233,"('uninfluential', 'influential')",0.018460661,-0.12515761,-0.6120757,-0.7789904,-0.1669147
87,0.2443664,0.22147536,"('unsuccessful', 'successful')",0.9559879,1.0526801,0.6001772,0.6370777,0.0369005
88,-0.3558592,-0.5262774,"('low', 'eminent')",-0.41079888,-0.43278515,-0.383329,-0.4795313,-0.0962023
