,transocean_male,transocean_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
28,-0.8410599,-0.94568753,"('disloyal', 'loyal')",0.8717789,0.75464946,0.0153595,-0.095519,-0.1108785
29,0.14406109,0.099874176,"('unfair', 'fair')",-0.46192366,-0.554997,-0.1589313,-0.2275614,-0.0686301
30,-0.800753,-0.78548473,"('intolerant', 'tolerant')",1.0891886,1.1347189,0.1442178,0.1746171,0.0303993
31,0.5736383,0.55786,"('evil', 'good')",-0.13132185,-0.24776863,0.2211582,0.1550457,-0.0661125
32,-1.0627457,-1.0650887,"('unkind', 'kind')",0.4192076,0.30942345,-0.3217691,-0.3778327,-0.0560636
33,0.8982002,0.8401177,"('wrong', 'right')",-0.33447567,-0.51276475,0.2818623,0.1636765,-0.1181858
34,-0.09027387,0.033146583,"('mean', 'honorable')",4.2879066,4.3558517,2.0988164,2.194499,0.0956826
35,1.148969,1.0008568,"('corrupt', 'incorrupt')",-0.0127598625,-0.27988267,0.5681046,0.360487,-0.2076176
36,0.48260158,0.35766327,"('hostile', 'amicable')",0.61387205,0.3902513,0.5482368,0.3739573,-0.1742795
37,0.03806881,0.03933119,"('fake', 'genuine')",-0.155937,-0.1409075,-0.0589341,-0.0507882,0.0081459
38,-0.80786514,-0.82573354,"('untruthful', 'truthful')",0.06354028,0.13200046,-0.3721624,-0.3468665,0.0252959
39,0.7494204,0.7682422,"('exploitative', 'cooperative')",0.14821136,0.15698159,0.4488159,0.4626119,0.013796
40,0.6174311,0.6307327,"('stingy', 'generous')",-0.9853102,-1.0570354,-0.1839395,-0.2131514,-0.0292119
41,-1.0356971,-0.98958737,"('unforgiving', 'forgiving')",0.37291166,0.35426074,-0.3313927,-0.3176633,0.0137294
42,0.5397836,0.5830474,"('unreliable', 'reliable')",-2.193738,-2.141082,-0.8269772,-0.7790173,0.0479599
43,-1.8814236,-1.8042701,"('irresponsible', 'responsible')",0.5332275,0.6021525,-0.674098,-0.6010588,0.0730392
44,1.2238393,1.2532642,"('prejudiced', 'unprejudiced')",-1.4991959,-1.4784769,-0.1376783,-0.1126063,0.025072
45,-1.504478,-1.4246842,"('incompetent', 'competent')",0.4617657,0.5361341,-0.5213561,-0.444275,0.0770811
46,-1.5362308,-1.4403427,"('uncompetitive', 'competitive')",-0.31074947,-0.19475849,-0.9234902,-0.8175506,0.1059396
47,-0.31256458,-0.18735729,"('stupid', 'smart')",4.455438,4.51898,2.0714369,2.1658113,0.0943744
48,-0.36574435,-0.337817,"('unintelligent', 'intelligent')",0.59777194,0.63439023,0.1160138,0.1482866,0.0322728
49,-0.94606984,-0.8618251,"('unable', 'able')",-0.28694767,-0.25939843,-0.6165087,-0.5606118,0.0558969
50,0.55488795,0.50781006,"('clumsy', 'skillful')",-0.7723983,-0.8346006,-0.1087552,-0.1633953,-0.0546401
51,-1.0609436,-1.077561,"('uneducated', 'educated')",0.24410212,0.23873709,-0.4084207,-0.419412,-0.0109913
52,-0.016101219,-0.15286669,"('irrational', 'rational')",-0.28130835,-0.50637126,-0.1487048,-0.329619,-0.1809142
53,-0.72531855,-0.7831714,"('uncreative', 'creative')",0.8339171,0.72032064,0.0542993,-0.0314254,-0.0857247
54,-1.0418948,-1.1084408,"('incapable', 'capable')",0.78978,0.71881825,-0.1260574,-0.1948113,-0.0687539
55,-1.9057075,-1.7955551,"('incompetent', 'clever')",0.31958,0.46653038,-0.7930638,-0.6645124,0.1285514
56,-0.6394434,-0.5975299,"('impractical', 'practical')",0.3731848,0.44946885,-0.1331293,-0.0740305,0.0590988
57,-0.9292087,-0.9404208,"('unimaginative', 'imaginative')",-0.3695247,-0.3035784,-0.6493667,-0.6219996,0.0273671
58,-0.5250843,-0.52664256,"('undiscriminating', 'discriminating')",0.8658559,0.876354,0.1703858,0.1748557,0.0044699
59,0.18759222,0.119238645,"('foolish', 'wise')",0.20572212,0.12239975,0.1966572,0.1208192,-0.075838
60,-0.93388814,-0.8375066,"('inefficient', 'efficient')",-0.48040372,-0.23547518,-0.7071459,-0.5364909,0.170655
61,-0.59845144,-0.65399563,"('illogical', 'logical')",0.15505904,-0.02714401,-0.2216962,-0.3405698,-0.1188736
62,-0.9308487,-0.79264975,"('incompetent', 'brilliant')",0.059567794,0.23014784,-0.4356405,-0.281251,0.1543895
63,-1.1199502,-1.0540751,"('unperceptive', 'insightful')",0.556406,0.6713764,-0.2817721,-0.1913494,0.0904227
64,-0.18520296,-0.22664312,"('shy', 'confident')",-4.871046,-4.750641,-2.5281246,-2.488642,0.0394826
65,-0.9427185,-0.93412304,"('insecure', 'secure')",0.11294901,0.21883391,-0.4148847,-0.3576446,0.0572401
66,0.33045313,0.32851982,"('inactive', 'active')",1.2166848,1.1031421,0.773569,0.715831,-0.057738
67,0.1761713,0.18453836,"('doubtful', 'determined')",-0.873876,-0.83339894,-0.3488523,-0.3244303,0.024422
68,-0.841234,-0.89113224,"('dependent', 'independent')",-0.65520215,-0.64418983,-0.7482181,-0.767661,-0.0194429
69,2.5709958,2.4751346,"('lazy', 'industrious')",-0.2184135,-0.31621265,1.1762911,1.079461,-0.0968301
70,-0.99572176,-0.9423218,"('lethargic', 'energetic')",0.5020023,0.6619899,-0.2468597,-0.1401659,0.1066938
71,0.8605638,0.8414472,"('diffident', 'self-confident')",0.38910666,0.26035452,0.6248353,0.5509008,-0.0739345
72,-0.40633196,-0.36886266,"('unambitious', 'ambitious')",-0.11821358,-0.074762106,-0.2622728,-0.2218124,0.0404604
73,1.0396976,0.9840328,"('helpless', 'self-reliant')",-2.433796,-2.4454558,-0.6970491,-0.7307115,-0.0336624
74,-0.7162017,-0.699741,"('undedicated', 'dedicated')",0.43804532,0.40045184,-0.1390782,-0.1496446,-0.0105664
75,0.9274656,0.9194734,"('meek', 'impulsive')",-0.30155402,-0.24400106,0.3129558,0.3377362,0.0247804
76,-0.3253911,-0.21708952,"('anxious', 'daring')",-0.11134921,0.033666022,-0.2183702,-0.0917117,0.1266585
77,-0.633994,-0.6138862,"('unmotivated', 'motivated')",-0.8876845,-0.7940939,-0.7608392,-0.70399,0.0568492
78,-0.8115077,-0.75759494,"('nonresilient', 'resilient')",-0.004228018,0.020962711,-0.4078678,-0.3683161,0.0395517
79,0.42681822,0.34073868,"('wavering', 'unwavering')",0.0023414409,-0.075286254,0.2145798,0.1327262,-0.0818536
80,0.21890545,0.2656259,"('dominated', 'dominating')",-0.559256,-0.41945738,-0.1701753,-0.0769157,0.0932596
81,-0.92394334,-0.9331339,"('submissive', 'aggressive')",-0.9238355,-0.7120886,-0.9238894,-0.8226112,0.1012782
82,-0.90673965,-0.8537456,"('poor', 'rich')",4.7803082,4.789173,1.9367843,1.9677138,0.0309295
83,0.33291292,0.3576606,"('powerless', 'powerful')",-1.3719678,-1.3282975,-0.5195274,-0.4853185,0.0342089
84,0.15260759,0.10625912,"('inferior', 'superior')",0.47112468,0.40710157,0.3118661,0.2566803,-0.0551858
85,0.55902946,0.49134284,"('insignificant', 'prestigious')",0.45905247,0.26933667,0.509041,0.3803397,-0.1287013
86,-2.173793,-2.1952138,"('uninfluential', 'influential')",0.079604894,0.110133916,-1.0470941,-1.04254,0.0045541
87,0.32247564,0.33595115,"('unsuccessful', 'successful')",1.0364796,1.0589693,0.6794776,0.6974602,0.0179826
88,-0.34031084,-0.41525546,"('low', 'eminent')",0.042686738,0.042760745,-0.1488121,-0.1862473,-0.0374352
