,wachovia_male,wachovia_female,tuple,corp_male,corp_female,average_male,average_female,female-male
22,-0.6111357,-0.53594863,"('untrustworthy', 'trustworthy')",-0.69189966,-0.6787502,-0.6515177,-0.6073494,0.0441683
23,-1.1823509,-1.2837791,"('insincere', 'sincere')",5.62589,5.7107573,2.2217693,2.2134891,-0.0082802
24,-0.2835363,-0.25464848,"('dishonest', 'honest')",0.583866,0.6624914,0.1501649,0.2039215,0.0537566
25,0.06311929,-0.032141633,"('egoistic', 'altruistic')",1.2256049,1.2795237,0.6443621,0.623691,-0.0206711
26,0.76461536,0.5279566,"('hardhearted', 'benevolent')",1.9537884,1.7243346,1.3592019,1.1261456,-0.2330563
27,0.02012233,0.14502515,"('hardhearted', 'softhearted')",1.196317,1.2521687,0.6082196,0.6985969,0.0903773
28,-1.1533922,-1.3898442,"('disloyal', 'loyal')",0.91955894,0.79208386,-0.1169166,-0.2988802,-0.1819636
29,0.0013029426,0.033354133,"('unfair', 'fair')",0.04992789,-0.035093766,0.0256154,-0.0008698,-0.0264852
30,0.35148332,0.3123206,"('intolerant', 'tolerant')",0.9765912,0.9018411,0.6640373,0.6070808,-0.0569565
31,0.10955742,0.13097791,"('evil', 'good')",-0.9514354,-0.90738344,-0.420939,-0.3882028,0.0327362
32,-0.8548226,-1.0665867,"('unkind', 'kind')",0.86244464,0.6369405,0.003811,-0.2148231,-0.2186341
33,1.0983981,0.97990584,"('wrong', 'right')",-0.32762837,-0.35386357,0.3853849,0.3130211,-0.0723638
34,-0.057610705,0.053052805,"('mean', 'honorable')",5.1115217,5.435724,2.5269556,2.7443883,0.2174327
35,0.6814188,0.5892217,"('corrupt', 'incorrupt')",-0.60140896,-0.6647523,0.0400049,-0.0377653,-0.0777702
36,0.735114,0.46887556,"('hostile', 'amicable')",-0.3959707,-0.5065964,0.1695716,-0.0188604,-0.188432
37,-0.3037554,-0.29471523,"('fake', 'genuine')",0.0842419,0.18609554,-0.1097568,-0.0543098,0.055447
38,-0.91858405,-1.0322077,"('untruthful', 'truthful')",-0.30285022,-0.1962708,-0.6107171,-0.6142393,-0.0035222
39,-0.13518588,-0.041912172,"('exploitative', 'cooperative')",0.35136998,0.36098176,0.108092,0.1595348,0.0514428
40,0.59191984,0.66684514,"('stingy', 'generous')",-1.7397535,-1.7159487,-0.5739168,-0.5245517,0.0493651
41,-0.47915503,-0.5582161,"('unforgiving', 'forgiving')",-0.120684974,-0.19513567,-0.29992,-0.3766759,-0.0767559
42,-0.19197765,-0.08995879,"('unreliable', 'reliable')",-3.651747,-3.6528697,-1.9218624,-1.8714142,0.0504482
43,-0.99182105,-0.907026,"('irresponsible', 'responsible')",0.25552705,0.27216202,-0.368147,-0.317432,0.050715
44,0.57995623,0.6811738,"('prejudiced', 'unprejudiced')",-1.5796735,-1.602835,-0.4998586,-0.4608306,0.039028
45,-1.0117774,-1.0339051,"('incompetent', 'competent')",-0.17933299,-0.2085585,-0.5955552,-0.6212318,-0.0256766
46,-1.3015112,-1.2989365,"('uncompetitive', 'competitive')",-1.127615,-1.174783,-1.2145631,-1.2368598,-0.0222967
47,-0.45466533,-0.40029177,"('stupid', 'smart')",5.061297,5.2864366,2.3033159,2.4430723,0.1397564
48,-0.41163146,-0.41784307,"('unintelligent', 'intelligent')",0.8382106,0.8200309,0.2132896,0.2010939,-0.0121957
49,-0.2611407,-0.18522377,"('unable', 'able')",-0.19823372,-0.1307557,-0.2296872,-0.1579897,0.0716975
50,0.09171587,-0.032206215,"('clumsy', 'skillful')",-0.1266518,-0.23979485,-0.017468,-0.1360005,-0.1185325
51,-0.68001795,-0.8178691,"('uneducated', 'educated')",0.5067069,0.42678404,-0.0866555,-0.1955425,-0.108887
52,1.2655383,1.0934739,"('irrational', 'rational')",0.29928234,0.23574495,0.7824103,0.6646094,-0.1178009
53,-0.6353302,-0.81658494,"('uncreative', 'creative')",0.17815244,0.14837234,-0.2285889,-0.3341063,-0.1055174
54,-0.33632472,-0.45130417,"('incapable', 'capable')",0.79470164,0.75567394,0.2291885,0.1521849,-0.0770036
55,-1.0398536,-0.9214119,"('incompetent', 'clever')",0.4457343,0.4873183,-0.2970597,-0.2170468,0.0800129
56,-0.7582059,-0.7526396,"('impractical', 'practical')",-0.5986142,-0.6020933,-0.6784101,-0.6773664,0.0010437
57,-0.8864679,-0.9628613,"('unimaginative', 'imaginative')",-2.9979088,-3.0993133,-1.9421884,-2.0310874,-0.088899
58,0.41044796,0.36946082,"('undiscriminating', 'discriminating')",0.20780212,0.23010328,0.309125,0.299782,-0.009343
59,0.70428824,0.6540607,"('foolish', 'wise')",0.060468636,0.12926362,0.3823784,0.3916622,0.0092838
60,-1.1650214,-0.9916996,"('inefficient', 'efficient')",-0.27994338,-0.09304316,-0.7224824,-0.5423714,0.180111
61,-0.27397722,-0.3376996,"('illogical', 'logical')",0.5932918,0.429366,0.1596573,0.0458332,-0.1138241
62,-1.1952614,-0.9935091,"('incompetent', 'brilliant')",0.24055348,0.38285246,-0.4773539,-0.3053283,0.1720256
63,-1.1612207,-1.1978819,"('unperceptive', 'insightful')",0.19677751,0.27922207,-0.4822216,-0.4593299,0.0228917
64,-0.3416086,-0.23805955,"('shy', 'confident')",-6.124274,-6.207226,-3.2329412,-3.2226427,0.0102985
65,-0.5654335,-0.48223406,"('insecure', 'secure')",-0.18363307,-0.14738627,-0.3745333,-0.3148102,0.0597231
66,0.029140122,-0.006696418,"('inactive', 'active')",-0.22717428,-0.23406461,-0.0990171,-0.1203805,-0.0213634
67,-0.36335114,-0.4565076,"('doubtful', 'determined')",-0.41877005,-0.6115139,-0.3910606,-0.5340108,-0.1429502
68,-0.2769077,-0.19674763,"('dependent', 'independent')",-0.93438876,-0.87430763,-0.6056482,-0.5355276,0.0701206
69,0.97974926,0.9705176,"('lazy', 'industrious')",-1.0298513,-0.94805187,-0.025051,0.0112329,0.0362839
70,-0.8517227,-0.7058462,"('lethargic', 'energetic')",-0.2783553,-0.1984595,-0.565039,-0.4521528,0.1128862
71,0.70282525,0.6078935,"('diffident', 'self-confident')",0.12609428,0.11277838,0.4144598,0.3603359,-0.0541239
72,-0.24214648,-0.19986829,"('unambitious', 'ambitious')",-0.17523491,-0.17079571,-0.2086907,-0.185332,0.0233587
73,1.0449955,1.0758463,"('helpless', 'self-reliant')",-2.9196467,-2.8191547,-0.9373256,-0.8716542,0.0656714
74,-0.00543423,-0.0016482547,"('undedicated', 'dedicated')",-0.2967234,-0.3875557,-0.1510788,-0.194602,-0.0435232
75,0.67487484,0.66353816,"('meek', 'impulsive')",-0.6589166,-0.60358775,0.0079791,0.0299752,0.0219961
76,-0.52652735,-0.36358255,"('anxious', 'daring')",-0.44379047,-0.35579875,-0.4851589,-0.3596907,0.1254682
77,-1.5604095,-1.5460218,"('unmotivated', 'motivated')",-1.4551845,-1.2775716,-1.507797,-1.4117967,0.0960003
78,-0.73511755,-0.8011967,"('nonresilient', 'resilient')",-0.05633845,-0.040345367,-0.395728,-0.420771,-0.025043
79,0.35274273,0.21288837,"('wavering', 'unwavering')",-0.53744304,-0.459155,-0.0923502,-0.1231333,-0.0307831
80,0.11589414,0.20052952,"('dominated', 'dominating')",-0.46047133,-0.43724513,-0.1722886,-0.1183578,0.0539308
81,-1.1451986,-1.1659157,"('submissive', 'aggressive')",-0.9008885,-0.91396636,-1.0230435,-1.0399411,-0.0168976
82,-0.08786391,-0.13472213,"('poor', 'rich')",6.063568,6.1391306,2.9878521,3.0022042,0.0143521
83,-0.20660827,-0.25316933,"('powerless', 'powerful')",-0.7062547,-0.72545,-0.4564315,-0.4893097,-0.0328782
84,-0.33621702,-0.3354422,"('inferior', 'superior')",0.53408223,0.5210498,0.0989326,0.0928038,-0.0061288
85,1.2799035,1.0631286,"('insignificant', 'prestigious')",-0.19425532,-0.24099642,0.5428241,0.4110661,-0.131758
86,-1.1935056,-1.3397217,"('uninfluential', 'influential')",-0.3246767,-0.48494798,-0.7590911,-0.9123348,-0.1532437
87,0.44112015,0.33792716,"('unsuccessful', 'successful')",1.05474,1.0302291,0.74793,0.6840781,-0.0638519
88,-0.021735381,-0.20540166,"('low', 'eminent')",-0.2895855,-0.40335977,-0.1556604,-0.3043807,-0.1487203
