,range_male,range_female,tuple,resources_male,resources_female,corp_male,corp_female,average_male,average_female,female-male
19,-0.76167107,-0.7141298,"('inhospitable', 'hospitable')",-0.9985882,-0.97875154,-0.7111435,-0.62763125,-0.8238009,-0.7735042,0.0502967
20,0.06520944,0.11944418,"('rough', 'thoughtful')",0.12707478,0.12933466,0.8012581,0.78179044,0.3311808,0.3435231,0.0123423
21,1.5438939,1.523451,"('immoral', 'moral')",1.6600554,1.6419425,-0.3189422,-0.19253352,0.9616691,0.9909533,0.0292842
22,0.7787417,0.7877799,"('untrustworthy', 'trustworthy')",0.51021177,0.46787143,-0.91709095,-0.8969697,0.1239542,0.1195606,-0.0043936
23,1.48107,1.5434295,"('insincere', 'sincere')",1.3470273,1.2913677,6.277801,6.396972,3.0352993,3.0772565,0.0419572
24,0.86011636,0.890764,"('dishonest', 'honest')",0.3296204,0.35279736,0.7341258,0.79041696,0.6412875,0.6779928,0.0367053
25,0.082635514,0.16899365,"('egoistic', 'altruistic')",0.37460482,0.40921986,0.98838294,0.9096382,0.4818744,0.4959506,0.0140762
26,0.32409963,0.31792346,"('hardhearted', 'benevolent')",0.5396069,0.4761221,1.3144181,1.2083019,0.7260416,0.6674492,-0.0585924
27,-0.76437575,-0.707651,"('hardhearted', 'softhearted')",0.063836426,0.09039081,1.3767729,1.2704744,0.2254112,0.2177381,-0.0076731
28,1.2255026,1.1966273,"('disloyal', 'loyal')",0.51507306,0.36238524,1.1626639,1.129602,0.9677466,0.8962048,-0.0715418
29,0.19519413,0.068937905,"('unfair', 'fair')",0.04821402,-0.05417331,-0.29916248,-0.41751233,-0.0185848,-0.1342492,-0.1156644
30,1.2858775,1.346039,"('intolerant', 'tolerant')",1.2622195,1.2169995,0.57275844,0.58224845,1.0402852,1.048429,0.0081438
31,-1.7122996,-1.659917,"('evil', 'good')",-1.7956685,-1.800495,-0.9576726,-1.091045,-1.4885468,-1.5171523,-0.0286055
32,0.41629884,0.50296825,"('unkind', 'kind')",0.43867275,0.4327617,0.8090013,0.77985406,0.5546576,0.5718613,0.0172037
33,1.1272875,1.0089835,"('wrong', 'right')",0.703688,0.6386526,-0.52876097,-0.5880722,0.4340715,0.353188,-0.0808835
34,-0.50803304,-0.4020191,"('mean', 'honorable')",-0.16070747,-0.0809164,5.6745653,5.8627734,1.6686083,1.7932793,0.124671
35,-0.85682344,-0.973594,"('corrupt', 'incorrupt')",-1.6686091,-1.715891,-0.68873113,-0.8294425,-1.0713879,-1.1729759,-0.101588
36,-1.8221936,-1.8251704,"('hostile', 'amicable')",-2.6977713,-2.8063507,-0.16826972,-0.35362837,-1.5627449,-1.6617165,-0.0989716
37,0.4341374,0.4372494,"('fake', 'genuine')",0.029766932,-0.0069287475,0.19340916,0.23110327,0.2191045,0.2204746,0.0013701
38,0.3717286,0.3549522,"('untruthful', 'truthful')",0.42750347,0.41871142,-0.3327294,-0.27255762,0.1555009,0.1670353,0.0115344
39,1.4513805,1.5280291,"('exploitative', 'cooperative')",-0.044041336,0.09404232,0.20608374,0.2153232,0.5378076,0.6124649,0.0746573
40,-0.6530374,-0.641593,"('stingy', 'generous')",-0.110578954,-0.1977066,-2.1582744,-2.370822,-0.9739636,-1.0700405,-0.0960769
41,0.08071046,0.11601336,"('unforgiving', 'forgiving')",0.3352083,0.3016989,-0.022146324,-0.1454451,0.1312575,0.0907557,-0.0405018
42,0.212959,0.33658454,"('unreliable', 'reliable')",1.0043536,1.1270719,-3.0166938,-2.9453006,-0.5997937,-0.4938814,0.1059123
43,1.1271366,1.1940732,"('irresponsible', 'responsible')",0.6514631,0.7864166,0.47956243,0.6172518,0.7527208,0.8659139,0.1131931
44,-1.3946813,-1.3620831,"('prejudiced', 'unprejudiced')",-0.8628269,-0.76154536,-1.2282598,-1.1918046,-1.1619227,-1.1051443,0.0567784
45,0.9683671,1.0683388,"('incompetent', 'competent')",1.036786,0.9738075,0.20945413,0.15560852,0.7382024,0.7325849,-0.0056175
46,0.75816596,0.7884835,"('uncompetitive', 'competitive')",1.5502958,1.559464,-0.86895454,-0.8248109,0.4798357,0.5077122,0.0278765
47,0.9496831,0.9855202,"('stupid', 'smart')",1.1822188,1.2421488,6.0298347,6.191873,2.7205788,2.8065141,0.0859353
48,0.9808554,0.92125267,"('unintelligent', 'intelligent')",0.988241,0.86650825,0.6498278,0.6455796,0.8729747,0.8111135,-0.0618612
49,-0.11067136,-0.09440648,"('unable', 'able')",0.026554033,0.07115951,-0.09198135,0.028357022,-0.0586996,0.0017034,0.060403
50,-0.21650295,-0.20092915,"('clumsy', 'skillful')",0.3267142,0.29358938,0.099072225,0.0632323,0.0697612,0.0519642,-0.017797
51,-0.8674117,-0.95399654,"('uneducated', 'educated')",-0.3308153,-0.3917372,-0.28254476,-0.26071763,-0.4935906,-0.5354838,-0.0418932
52,-0.5381999,-0.7082602,"('irrational', 'rational')",-0.3557822,-0.5035596,0.13890122,-0.054062758,-0.2516936,-0.4219608,-0.1702672
53,-0.1949432,-0.1510664,"('uncreative', 'creative')",0.24472654,0.14488964,0.5963536,0.5262871,0.215379,0.1733701,-0.0420089
54,0.4602294,0.4399938,"('incapable', 'capable')",-0.12575091,-0.18109265,0.6857227,0.8359976,0.3400671,0.3649662,0.0248991
55,1.1241143,1.2092515,"('incompetent', 'clever')",0.68187577,0.67853624,0.33781618,0.41609752,0.7146021,0.7679618,0.0533597
56,2.1697981,2.1978498,"('impractical', 'practical')",1.7196336,1.7788541,-0.42590266,-0.30435824,1.1545097,1.2241152,0.0696055
57,0.100687176,0.13704956,"('unimaginative', 'imaginative')",0.33341256,0.22952966,-3.1367896,-3.1118836,-0.9008966,-0.9151014,-0.0142048
58,-0.06801984,-0.09422669,"('undiscriminating', 'discriminating')",0.6564385,0.57821566,-0.05710829,-0.10461176,0.1771035,0.1264591,-0.0506444
59,0.86036843,0.75967187,"('foolish', 'wise')",0.9510141,0.92301446,0.14849009,0.15111302,0.6532909,0.6112665,-0.0420244
60,1.7149379,1.8106177,"('inefficient', 'efficient')",2.055913,2.1427057,0.10573655,0.29967692,1.2921958,1.4176668,0.125471
61,0.7237651,0.61858106,"('illogical', 'logical')",0.94946426,0.7742174,0.66001534,0.528451,0.7777483,0.6404165,-0.1373318
62,1.1342787,1.2012444,"('incompetent', 'brilliant')",1.1005018,1.1516585,0.37361878,0.52187425,0.8694664,0.958259,0.0887926
63,0.12451205,0.19933842,"('unperceptive', 'insightful')",1.4229375,1.3863233,0.4729245,0.4972875,0.673458,0.6943164,0.0208584
64,0.3919396,0.3252895,"('shy', 'confident')",1.1411016,1.1458054,-6.5496984,-6.6072016,-1.672219,-1.7120355,-0.0398165
65,1.012795,1.01245,"('insecure', 'secure')",0.38835675,0.43765748,0.037247937,0.16440582,0.4794665,0.5381711,0.0587046
66,-0.7104124,-0.6664004,"('inactive', 'active')",-0.87042826,-0.82920367,0.7014281,0.6346232,-0.2931375,-0.2869936,0.0061439
67,0.82338995,0.7574759,"('doubtful', 'determined')",1.0217925,1.1084249,-0.47762856,-0.4410967,0.4558513,0.4749347,0.0190834
68,-0.611134,-0.66983867,"('dependent', 'independent')",-0.5410105,-0.57368165,-0.90522903,-0.9138945,-0.6857912,-0.7191382,-0.033347
69,-0.4922689,-0.5379921,"('lazy', 'industrious')",0.57816744,0.62809473,-0.9612365,-1.099769,-0.2917793,-0.3365555,-0.0447762
70,-0.0105153145,0.07651535,"('lethargic', 'energetic')",0.52598304,0.60018516,0.22454143,0.32517716,0.2466697,0.3339592,0.0872895
71,1.4040109,1.4587886,"('diffident', 'self-confident')",1.2216444,1.247074,0.53189915,0.54406106,1.0525181,1.0833079,0.0307898
72,0.40176192,0.3860726,"('unambitious', 'ambitious')",0.2940408,0.27520797,-0.0763845,0.05985002,0.2064727,0.2403769,0.0339042
73,0.27355155,0.22100359,"('helpless', 'self-reliant')",0.2989431,0.20415136,-3.4589183,-3.477411,-0.9621412,-1.0174187,-0.0552775
74,1.0488237,1.152034,"('undedicated', 'dedicated')",0.7592094,0.7399992,-0.5500825,-0.5817823,0.4193168,0.4367503,0.0174335
75,-1.1122328,-1.1353996,"('meek', 'impulsive')",-0.6343621,-0.6769935,-0.6623229,-0.62163234,-0.8029726,-0.8113418,-0.0083692
76,0.60547537,0.72256136,"('anxious', 'daring')",0.8546578,0.966096,-0.12304571,0.02004227,0.4456958,0.5695665,0.1238707
77,0.9072299,0.93421745,"('unmotivated', 'motivated')",1.577227,1.5148386,-1.1410761,-1.0432619,0.4477936,0.4685981,0.0208045
78,-0.067279026,-0.041124232,"('nonresilient', 'resilient')",0.5816134,0.5303322,0.03951136,0.065482326,0.1846153,0.1848968,0.0002815
79,-0.80772275,-0.84729373,"('wavering', 'unwavering')",-1.5540406,-1.6229692,-0.46887484,-0.42271733,-0.9435461,-0.9643268,-0.0207807
80,0.020299096,0.021792136,"('dominated', 'dominating')",0.7857273,0.8406202,-0.7433967,-0.59949833,0.0208766,0.087638,0.0667614
81,0.67216516,0.7059591,"('submissive', 'aggressive')",1.4197469,1.4137559,-0.6527162,-0.46905732,0.479732,0.5502192,0.0704872
82,0.09627739,0.16185272,"('poor', 'rich')",0.44562122,0.4451556,7.019144,7.0978894,2.5203476,2.5682993,0.0479517
83,0.12293399,0.14779082,"('powerless', 'powerful')",0.14429244,0.14889029,-0.94285846,-0.90470374,-0.2252107,-0.2026742,0.0225365
84,0.8274987,0.7034373,"('inferior', 'superior')",0.59356725,0.5382289,0.4258508,0.34167,0.6156389,0.5277788,-0.0878601
85,-0.7482176,-0.79014456,"('insignificant', 'prestigious')",-0.53366566,-0.67219394,-0.2659099,-0.39263904,-0.515931,-0.6183258,-0.1023948
86,-0.2766489,-0.36334223,"('uninfluential', 'influential')",0.1982621,0.049931854,-0.17391168,-0.16498683,-0.0840995,-0.1594657,-0.0753662
87,0.55251014,0.48856923,"('unsuccessful', 'successful')",1.0646197,1.0172541,0.73498076,0.77381194,0.7840369,0.7598785,-0.0241584
88,-0.45945737,-0.47165224,"('low', 'eminent')",-0.26426384,-0.33570212,-0.41383898,-0.37644058,-0.3791867,-0.3945983,-0.0154116
