,regions_male,regions_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
23,1.3821657,1.5721803,"('insincere', 'sincere')",0.65182126,0.68240947,6.875171,6.9439707,2.9697196,3.0661869,0.0964673
24,0.757646,0.8459271,"('dishonest', 'honest')",0.28425568,0.32923916,0.7194166,0.6412788,0.5871061,0.6054817,0.0183756
25,-0.98094046,-1.0996981,"('egoistic', 'altruistic')",0.118050426,0.1469071,0.68157846,0.6435261,-0.0604372,-0.1030883,-0.0426511
26,0.7499251,0.60310537,"('hardhearted', 'benevolent')",2.0487845,2.017513,1.408892,1.197764,1.4025338,1.2727941,-0.1297397
27,0.44224626,0.4805138,"('hardhearted', 'softhearted')",-0.4430611,-0.41603267,0.70311743,0.5903898,0.2341009,0.2182903,-0.0158106
28,1.5252373,1.5202756,"('disloyal', 'loyal')",0.3643037,0.23832041,1.4073986,1.2916498,1.0989799,1.0167486,-0.0822313
29,-0.673949,-0.79468226,"('unfair', 'fair')",-0.2669748,-0.31107238,-0.42312413,-0.5868766,-0.4546827,-0.5642104,-0.1095277
30,2.565304,2.6678946,"('intolerant', 'tolerant')",0.31942093,0.39577442,0.767384,0.7377509,1.2173697,1.2671399,0.0497702
31,-2.2654953,-2.54517,"('evil', 'good')",-0.38476714,-0.43463296,-2.1985097,-2.3455338,-1.6162573,-1.7751123,-0.158855
32,1.3048819,1.3891947,"('unkind', 'kind')",0.17667136,0.20402007,1.3496726,1.2533469,0.943742,0.9488539,0.0051119
33,-0.2719838,-0.4598139,"('wrong', 'right')",1.6048391,1.553065,-0.9770771,-1.1134481,0.1185927,-0.0067324,-0.1253251
34,0.16051875,0.2887482,"('mean', 'honorable')",0.3046066,0.44283387,5.4389067,5.692006,1.9680106,2.1411961,0.1731855
35,-2.7053452,-3.0765433,"('corrupt', 'incorrupt')",-0.6418114,-0.7589744,-1.8384079,-1.9782004,-1.7285215,-1.9379059,-0.2093844
36,-2.801796,-3.1810048,"('hostile', 'amicable')",0.12820604,-0.047627166,-1.4610789,-1.6501222,-1.3782229,-1.6262514,-0.2480285
37,1.0118852,1.1066911,"('fake', 'genuine')",-0.29111892,-0.30408987,0.29317898,0.23165996,0.3379817,0.3447537,0.006772
38,-0.06739345,-0.089530006,"('untruthful', 'truthful')",0.89048874,0.8679815,-0.031936955,-0.0345754,0.2637195,0.2479587,-0.0157608
39,2.4116447,2.487565,"('exploitative', 'cooperative')",0.98916674,1.0850017,0.77222776,0.80179673,1.3910131,1.4581211,0.067108
40,0.8761765,0.8755923,"('stingy', 'generous')",1.289118,1.3094784,-2.3009357,-2.481704,-0.0452137,-0.0988777,-0.053664
41,0.7320385,0.73447055,"('unforgiving', 'forgiving')",1.0018791,1.007106,0.034062915,-0.192436,0.5893268,0.5163802,-0.0729466
42,1.2409245,1.351461,"('unreliable', 'reliable')",0.88656044,1.0259856,-2.4676628,-2.3617187,-0.1133927,0.0052427,0.1186354
43,1.4890387,1.7080578,"('irresponsible', 'responsible')",0.44791624,0.58832103,1.0743154,1.0664477,1.0037568,1.1209422,0.1171854
44,-1.3249251,-1.3606743,"('prejudiced', 'unprejudiced')",-0.37389112,-0.27655494,-1.558581,-1.5273494,-1.0857991,-1.0548595,0.0309396
45,1.2929348,1.3705698,"('incompetent', 'competent')",-0.4340735,-0.4459505,0.41336843,0.31604457,0.4240766,0.4135546,-0.010522
46,2.378292,2.671017,"('uncompetitive', 'competitive')",0.4024945,0.49158216,0.24677204,0.26885507,1.0091862,1.1438181,0.1346319
47,0.8161383,0.93598396,"('stupid', 'smart')",0.9299786,0.9960975,5.5526342,5.639681,2.432917,2.5239207,0.0910037
48,0.5101177,0.71573025,"('unintelligent', 'intelligent')",-1.1785519,-1.1268328,0.32782042,0.37980688,-0.1135379,-0.0104319,0.103106
49,-1.148881,-1.0417957,"('unable', 'able')",-1.2640302,-1.1317221,-0.60945565,-0.4419146,-1.0074556,-0.8718108,0.1356448
50,-1.1037586,-1.126467,"('clumsy', 'skillful')",0.48897868,0.52273905,-0.34551272,-0.31609473,-0.3200975,-0.3066076,0.0134899
51,0.76326823,0.8353646,"('uneducated', 'educated')",-0.44459844,-0.49974632,0.7593361,0.7612814,0.3593353,0.3656332,0.0062979
52,-1.5984662,-1.8936386,"('irrational', 'rational')",0.4964858,0.29571095,-1.0114444,-1.1223043,-0.7044749,-0.906744,-0.2022691
53,-0.4995049,-0.5314088,"('uncreative', 'creative')",0.99953747,0.9955841,-0.008658615,-0.12393202,0.1637913,0.1134144,-0.0503769
54,-1.2161258,-1.311156,"('incapable', 'capable')",0.91956574,0.8705156,0.17985438,0.2041106,-0.0389019,-0.0788433,-0.0399414
55,2.2214968,2.5509236,"('incompetent', 'clever')",-0.9427669,-0.8485381,1.0944027,1.1583936,0.7910442,0.953593,0.1625488
56,2.0521498,2.250073,"('impractical', 'practical')",0.5355126,0.6064183,0.0038749762,0.07247728,0.8638458,0.9763229,0.1124771
57,0.86647254,0.89330256,"('unimaginative', 'imaginative')",0.024269445,0.07315654,-2.5064971,-2.638634,-0.538585,-0.5573916,-0.0188066
58,0.30183858,0.2561581,"('undiscriminating', 'discriminating')",1.1867243,1.168508,0.29735354,0.2607881,0.5953054,0.5618181,-0.0334873
59,-1.0492424,-1.2743183,"('foolish', 'wise')",1.1218244,1.0093061,-0.95435673,-1.0518765,-0.2939249,-0.4389629,-0.145038
60,2.824075,3.247338,"('inefficient', 'efficient')",-0.51731086,-0.29211646,0.7421601,0.9486537,1.0163081,1.3012918,0.2849837
61,0.011116181,-0.09418033,"('illogical', 'logical')",1.2501005,1.1918848,0.8023658,0.6871458,0.6878608,0.5949501,-0.0929107
62,1.8555118,2.112161,"('incompetent', 'brilliant')",0.5788227,0.78224814,0.87461865,1.0186021,1.1029844,1.3043371,0.2013527
63,1.8046075,1.935268,"('unperceptive', 'insightful')",1.1175107,1.1798308,1.0652584,1.0651879,1.3291256,1.393429,0.0643034
64,0.39253798,0.42664528,"('shy', 'confident')",0.5116457,0.5413137,-5.5991135,-5.7396545,-1.5649767,-1.5905652,-0.0255885
65,2.1712673,2.384802,"('insecure', 'secure')",-0.50280434,-0.4752025,0.84501463,0.9852131,0.8378259,0.9649375,0.1271116
66,-0.40616792,-0.55433947,"('inactive', 'active')",0.9903246,0.966931,0.45355707,0.3609296,0.3459046,0.2578404,-0.0880642
67,0.83642447,0.84655845,"('doubtful', 'determined')",0.15700513,0.17856403,-0.61793303,-0.6155794,0.1251655,0.1365144,0.0113489
68,-0.12106223,-0.08798745,"('dependent', 'independent')",-2.1046588,-2.110226,-1.2326831,-1.1939379,-1.1528014,-1.1307171,0.0220843
69,-1.6029284,-1.8358616,"('lazy', 'industrious')",0.86721575,0.88276523,-2.1247644,-2.2125406,-0.9534923,-1.0552123,-0.10172
70,2.0025418,2.1726985,"('lethargic', 'energetic')",0.09313901,0.17028488,1.170198,1.1578054,1.0886262,1.1669296,0.0783034
71,0.8992584,0.8484606,"('diffident', 'self-confident')",1.5426614,1.5443192,-0.17068247,-0.18953593,0.7570791,0.7344147,-0.0226644
72,1.6167371,1.6774213,"('unambitious', 'ambitious')",-0.010780454,0.07898614,-0.12645733,-0.039074894,0.4931664,0.5724442,0.0792778
73,-0.048347753,-0.16906485,"('helpless', 'self-reliant')",1.1976349,1.0903662,-3.6241179,-3.6014824,-0.8249435,-0.8933937,-0.0684502
74,1.2149687,1.2848417,"('undedicated', 'dedicated')",0.5484963,0.5674779,-0.11131805,-0.22155538,0.5507156,0.543588,-0.0071276
75,-1.0123292,-1.2030607,"('meek', 'impulsive')",0.05447712,0.03338698,-0.95249265,-0.91212445,-0.6367816,-0.6939328,-0.0571512
76,1.4840803,1.7823722,"('anxious', 'daring')",-0.22342739,-0.0781341,0.27021807,0.37226498,0.5102903,0.6921678,0.1818775
77,0.5667786,0.76315814,"('unmotivated', 'motivated')",0.86480767,0.92183936,-0.6602633,-0.4311122,0.2571077,0.4179618,0.1608541
78,-0.44633842,-0.35427693,"('nonresilient', 'resilient')",0.497995,0.6017395,0.061739955,0.21492346,0.0377988,0.1541287,0.1163299
79,-1.3137164,-1.5641667,"('wavering', 'unwavering')",0.012403832,-0.074174725,-0.88088036,-0.83145,-0.7273976,-0.8232638,-0.0958662
80,2.1801126,2.3846457,"('dominated', 'dominating')",-0.032192774,-0.0022076238,0.8630426,1.014615,1.0036542,1.1323511,0.1286969
81,1.7558235,1.9756849,"('submissive', 'aggressive')",0.5947117,0.65345967,0.1966464,0.33131742,0.8490605,0.9868207,0.1377602
82,-0.43335652,-0.36058518,"('poor', 'rich')",-0.54575837,-0.5030124,6.427256,6.507328,1.816047,1.8812434,0.0651964
83,0.3354755,0.37208664,"('powerless', 'powerful')",0.7668428,0.79859525,-0.5211008,-0.4890852,0.1937392,0.2271989,0.0334597
84,-1.4799773,-1.4841493,"('inferior', 'superior')",0.043767564,0.03035067,0.15049924,0.10024467,-0.4285702,-0.4511847,-0.0226145
85,-2.6169653,-2.939223,"('insignificant', 'prestigious')",1.3922058,1.3261133,-1.6603012,-1.8080558,-0.9616869,-1.1403885,-0.1787016
86,0.5415951,0.6209417,"('uninfluential', 'influential')",-0.43713665,-0.52200127,0.3805105,0.31820837,0.1616563,0.1390496,-0.0226067
87,-0.04678993,-0.06139973,"('unsuccessful', 'successful')",1.0527602,0.9647373,0.77694833,0.84645283,0.5943062,0.5832635,-0.0110427
88,-0.2961794,-0.24519621,"('low', 'eminent')",-0.81368756,-0.8447385,-0.5287906,-0.55077475,-0.5462192,-0.5469031,-0.0006839
