,equinix_male,equinix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
78,-0.9257586,-0.7402506,"('nonresilient', 'resilient')",-0.09897841,-0.010491574,-0.5123685,-0.3753711,0.1369974
79,-0.6855588,-0.5199765,"('wavering', 'unwavering')",-0.06162871,-0.0026510246,-0.3735937,-0.2613138,0.1122799
80,-0.2713777,-0.39755127,"('dominated', 'dominating')",-1.6218913,-1.6012151,-0.9466345,-0.9993832,-0.0527487
81,-0.04624932,-0.28072208,"('submissive', 'aggressive')",-1.159189,-1.0918603,-0.6027191,-0.6862912,-0.0835721
82,-0.6402726,-0.55469346,"('poor', 'rich')",6.048487,6.1126995,2.7041073,2.7790031,0.0748958
83,-0.23550427,-0.33453184,"('powerless', 'powerful')",-0.75159466,-0.78480786,-0.4935495,-0.5596699,-0.0661204
84,0.6552194,0.5418404,"('inferior', 'superior')",0.9882463,0.9575006,0.8217329,0.7496705,-0.0720624
85,0.0717964,0.24270362,"('insignificant', 'prestigious')",1.027245,1.0417718,0.5495207,0.6422377,0.092717
86,-1.5866383,-1.765027,"('uninfluential', 'influential')",-0.30384895,-0.4868167,-0.9452437,-1.1259218,-0.1806781
87,-0.62389934,-0.6746326,"('unsuccessful', 'successful')",0.92756015,0.9940416,0.1518304,0.1597045,0.0078741
88,-0.31097484,-0.2932597,"('low', 'eminent')",0.34419313,0.38065213,0.0166091,0.0436962,0.0270871
