,brookfield_male,brookfield_female,tuple,property_male,property_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
34,-0.41175947,-0.41099966,"('mean', 'honorable')",0.21462467,0.2365494,0.59473926,0.65370536,5.9825835,5.97952,1.595047,1.6146938,0.0196468
35,0.7615563,0.80830324,"('corrupt', 'incorrupt')",-1.5377978,-1.4961187,0.016771633,0.006385099,-0.82589,-0.94710076,-0.39634,-0.4071328,-0.0107928
36,0.020932462,-0.008177521,"('hostile', 'amicable')",-0.77096295,-0.78547585,1.1809584,1.0798513,-0.107402235,-0.19033507,0.0808814,0.0239657,-0.0569157
37,-0.08129625,-0.083489366,"('fake', 'genuine')",-0.2628838,-0.34018505,-0.9148505,-0.8456958,0.36314157,0.29904774,-0.2239723,-0.2425806,-0.0186083
38,0.12753934,0.13779208,"('untruthful', 'truthful')",-0.06912963,-0.05628664,-0.27600458,-0.18939494,0.098342545,0.13141862,-0.0298131,0.0058823,0.0356954
39,1.3741598,1.3718002,"('exploitative', 'cooperative')",0.026874818,0.040522963,0.41115445,0.4339447,0.4634887,0.43061733,0.5689194,0.5692213,0.0003019
40,0.40586945,0.42876,"('stingy', 'generous')",1.106746,1.1899457,0.7764852,0.8150122,-1.1483091,-1.2008948,0.2851979,0.3082058,0.0230079
41,-0.16847838,-0.1635533,"('unforgiving', 'forgiving')",-0.7251722,-0.7235969,0.4972091,0.47081077,0.3763703,0.3799136,-0.0050178,-0.0091064,-0.0040886
42,1.0566916,1.0723069,"('unreliable', 'reliable')",0.958387,1.0890552,1.4205582,1.5232297,-2.3290823,-2.2322664,0.2766386,0.3630813,0.0864427
43,-0.6982417,-0.68920237,"('irresponsible', 'responsible')",0.67808414,0.7449564,0.034434676,0.13381359,1.3342702,1.262801,0.3371368,0.3630922,0.0259554
44,0.11711085,0.21529055,"('prejudiced', 'unprejudiced')",-0.6526767,-0.5103162,-0.43931788,-0.34239575,-1.6228594,-1.5915195,-0.6494358,-0.5572352,0.0922006
45,-0.25944665,-0.27969247,"('incompetent', 'competent')",-0.027456086,-0.0700354,-0.43947238,-0.4220549,0.054757133,0.0014734939,-0.1679045,-0.1925773,-0.0246728
46,-0.06324279,-0.19983885,"('uncompetitive', 'competitive')",0.52781487,0.44476613,0.3765367,0.3240638,-0.07635848,-0.12549257,0.1911876,0.1108746,-0.080313
47,-0.31846592,-0.24102418,"('stupid', 'smart')",0.45685115,0.4971523,0.50648314,0.56022733,5.494134,5.4725127,1.5347506,1.572217,0.0374664
48,-0.9024746,-1.0178283,"('unintelligent', 'intelligent')",-0.1397363,-0.21430886,-0.886654,-0.92279965,0.9007524,0.8615636,-0.2570281,-0.3233433,-0.0663152
49,-1.1229507,-1.1004442,"('unable', 'able')",-1.644121,-1.5990647,-1.3385414,-1.2717671,-0.3810165,-0.25578797,-1.1216574,-1.056766,0.0648914
50,0.26689497,0.21455134,"('clumsy', 'skillful')",-0.04009764,-0.028709615,0.7198158,0.72020173,0.32258418,0.28303114,0.3172993,0.2972687,-0.0200306
51,0.25301614,0.09143635,"('uneducated', 'educated')",-0.49449497,-0.5958666,-1.1397976,-1.3121408,0.76703656,0.66104865,-0.15356,-0.2888806,-0.1353206
52,0.21218896,0.19179817,"('irrational', 'rational')",-0.96558154,-0.93425417,-0.06372375,-0.073845826,-0.55313927,-0.53395766,-0.3425639,-0.3375649,0.004999
53,-0.705198,-0.74706846,"('uncreative', 'creative')",0.17456166,0.15753749,-0.59179705,-0.5699502,1.2406857,1.1089636,0.0295631,-0.0126294,-0.0421925
54,-0.30013856,-0.29592344,"('incapable', 'capable')",-0.5101865,-0.48748395,-0.20765959,-0.18603064,0.92853,0.9221887,-0.0223637,-0.0118123,0.0105514
55,-0.3352764,-0.3932229,"('incompetent', 'clever')",0.092581496,0.023024306,-0.710872,-0.715413,0.29306635,0.28424612,-0.1651251,-0.2003414,-0.0352163
56,-0.36169684,-0.38396448,"('impractical', 'practical')",1.025547,0.95408255,-0.10772568,-0.08573413,-0.022691566,-0.03365157,0.1333582,0.1126831,-0.0206751
57,-0.6660297,-0.7487491,"('unimaginative', 'imaginative')",0.030694239,0.02848991,-0.35485566,-0.34037125,-2.3175366,-2.283433,-0.826932,-0.8360158,-0.0090838
58,-0.89742243,-0.9601712,"('undiscriminating', 'discriminating')",0.4689979,0.40659857,0.31217718,0.2848536,0.013402665,-0.009657584,-0.0257112,-0.0695942,-0.043883
59,0.67361265,0.77116954,"('foolish', 'wise')",-0.76180506,-0.62337935,0.18685618,0.24294901,0.121348046,0.11804059,0.055003,0.1271949,0.0721919
60,-0.32740837,-0.38245344,"('inefficient', 'efficient')",0.5335781,0.4880739,-0.18687695,-0.15555054,0.40630263,0.42758787,0.1063989,0.0944144,-0.0119845
61,0.74696493,0.66152704,"('illogical', 'logical')",-0.4709024,-0.53958774,0.36416328,0.30081722,0.4246508,0.30525565,0.2662191,0.1820031,-0.084216
62,-0.022508094,0.01095745,"('incompetent', 'brilliant')",0.20037135,0.25660306,-0.052901812,0.041416463,0.5699811,0.6831616,0.1737356,0.2480347,0.0742991
63,0.14395048,0.06720533,"('unperceptive', 'insightful')",0.59407413,0.56129336,0.26556855,0.26992878,1.5978239,1.6347809,0.6503543,0.6333021,-0.0170522
64,0.6182893,0.6075093,"('shy', 'confident')",1.0276389,1.0644201,0.44941553,0.5524482,-6.2277913,-6.1005917,-1.0331119,-0.9690535,0.0640584
65,-0.5647002,-0.6518701,"('insecure', 'secure')",0.040337034,-0.012590107,0.8077168,0.7427313,0.25237295,0.22802702,0.1339316,0.0765745,-0.0573571
66,0.2169686,0.20955703,"('inactive', 'active')",0.33203688,0.40554512,0.72309566,0.76736605,0.99456555,1.0435646,0.5666667,0.6065082,0.0398415
67,0.15817167,0.14932904,"('doubtful', 'determined')",1.2158899,1.1552638,0.6325678,0.65675086,-0.37840274,-0.3523356,0.4070567,0.402252,-0.0048047
68,-0.15192668,-0.2151478,"('dependent', 'independent')",-2.2434807,-2.3569124,-2.5601945,-2.6000307,-0.6514061,-0.7382334,-1.401752,-1.477581,-0.075829
69,0.48743013,0.57506657,"('lazy', 'industrious')",-0.11314736,-0.041100677,0.5797062,0.6193942,-0.6799099,-0.5840243,0.0685198,0.142334,0.0738142
70,0.15337461,0.101821564,"('lethargic', 'energetic')",0.39092425,0.4370072,0.7027654,0.72246456,1.543245,1.579441,0.6975774,0.7101836,0.0126062
71,1.0265427,1.0723665,"('diffident', 'self-confident')",1.3305945,1.3790249,-0.53255045,-0.4232176,0.38267195,0.36558408,0.5518147,0.5984395,0.0466248
72,-1.0607272,-1.0584617,"('unambitious', 'ambitious')",1.1215751,1.1441829,-0.23870803,-0.1746033,-0.75648725,-0.70255446,-0.2335868,-0.1978591,0.0357277
73,1.4502615,1.511048,"('helpless', 'self-reliant')",1.3064524,1.3077743,0.43322396,0.4230538,-3.502362,-3.3993008,-0.078106,-0.0393562,0.0387498
74,-0.06530209,-0.06751182,"('undedicated', 'dedicated')",-0.6403048,-0.7185004,-0.9747759,-0.9744215,0.056358036,-0.052544676,-0.4060062,-0.4532446,-0.0472384
75,-0.08451081,-0.027198963,"('meek', 'impulsive')",-0.30442572,-0.17320448,0.09238793,0.16168638,-0.38434365,-0.2464956,-0.1702231,-0.0713032,0.0989199
76,-0.10285731,-0.11084032,"('anxious', 'daring')",0.6065155,0.6122346,0.96700233,1.0239192,0.606316,0.6818303,0.5192441,0.5517859,0.0325418
77,-0.675081,-0.7434532,"('unmotivated', 'motivated')",1.0143974,0.9318458,0.688805,0.67017645,-0.7493023,-0.63664424,0.0697048,0.0554812,-0.0142236
78,-0.47845978,-0.5400783,"('nonresilient', 'resilient')",0.47527438,0.49409905,0.23758775,0.25507104,0.5092415,0.5104879,0.185911,0.1798949,-0.0060161
79,-0.13422257,-0.13002516,"('wavering', 'unwavering')",-0.57718366,-0.5525713,-0.5369124,-0.5355532,-0.18863682,-0.19165164,-0.3592389,-0.3524503,0.0067886
80,0.88664293,0.87580836,"('dominated', 'dominating')",0.095000654,0.098931044,0.7121564,0.68887115,-1.1700264,-1.0855657,0.1309434,0.1445112,0.0135678
81,-0.2513525,-0.3865468,"('submissive', 'aggressive')",0.7574353,0.61288804,0.635082,0.52780795,-0.21879907,-0.12873851,0.2305914,0.1563527,-0.0742387
82,-0.16456805,-0.20352632,"('poor', 'rich')",0.16544685,0.1544358,0.10894485,0.03640818,6.5150785,6.4508777,1.6562256,1.6095488,-0.0466768
83,-0.48131937,-0.5484517,"('powerless', 'powerful')",1.4070312,1.3700433,0.22767116,0.2911336,-0.99199104,-1.0160788,0.040348,0.0241616,-0.0161864
84,0.43776533,0.36456385,"('inferior', 'superior')",-0.07831599,-0.10955358,0.5012671,0.44575042,0.6352488,0.59944224,0.3739913,0.3250507,-0.0489406
85,0.09402078,0.19044745,"('insignificant', 'prestigious')",0.22305629,0.32021877,0.23934048,0.2746703,0.35387853,0.34408888,0.227574,0.2823564,0.0547824
86,-0.9966742,-1.1327648,"('uninfluential', 'influential')",-1.1115694,-1.1959989,-1.6004246,-1.6423596,0.10422447,0.0041481983,-0.9011109,-0.9917437,-0.0906328
87,0.4363064,0.35722056,"('unsuccessful', 'successful')",0.45693338,0.41936007,0.6515917,0.5521516,0.56503,0.61143124,0.5274653,0.4850409,-0.0424244
88,-1.2101716,-1.2638811,"('low', 'eminent')",-1.1569846,-1.2939601,-1.5679152,-1.6102159,0.08995173,-0.00859138,-0.9612799,-1.0441622,-0.0828823
