,agl_male,agl_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
22,-0.30988693,-0.32471794,"('untrustworthy', 'trustworthy')",0.21765727,0.16091952,-0.8991805,-0.96231425,-0.33047,-0.3753709,-0.0449009
23,-0.89994735,-0.9806309,"('insincere', 'sincere')",1.374527,1.2791398,5.071653,4.973759,1.8487442,1.7574228,-0.0913214
24,0.05408211,0.003109064,"('dishonest', 'honest')",0.53064334,0.46804154,0.5215674,0.46657962,0.3687643,0.3125767,-0.0561876
25,-0.38455552,-0.41960165,"('egoistic', 'altruistic')",0.3254794,0.28394037,1.4980369,1.4839077,0.4796536,0.4494155,-0.0302381
26,-0.58448017,-0.6586256,"('hardhearted', 'benevolent')",0.89527833,0.8473527,1.4700171,1.4139836,0.5936051,0.5342369,-0.0593682
27,-1.1050725,-1.0972489,"('hardhearted', 'softhearted')",0.15561515,0.2292282,1.3783631,1.2861501,0.1429686,0.1393765,-0.0035921
28,-0.6000537,-0.7711538,"('disloyal', 'loyal')",0.19755921,-0.04025671,0.74611735,0.63946164,0.1145409,-0.0573163,-0.1718572
29,-0.61624706,-0.63207984,"('unfair', 'fair')",-0.008674309,0.010998316,-0.40240598,-0.530063,-0.3424424,-0.3837148,-0.0412724
30,0.12707016,0.08789797,"('intolerant', 'tolerant')",1.9407951,1.8799529,1.1351997,1.0520298,1.0676883,1.0066269,-0.0610614
31,-1.4881362,-1.3617046,"('evil', 'good')",-1.2550601,-1.1970837,-0.77871025,-0.8124167,-1.1739688,-1.123735,0.0502338
32,-0.41527754,-0.51472735,"('unkind', 'kind')",0.5967499,0.52131164,0.7003363,0.6243102,0.2939362,0.2102982,-0.083638
33,0.34926614,0.26574296,"('wrong', 'right')",0.5438073,0.51653326,-0.5554251,-0.61744356,0.1125494,0.0549442,-0.0576052
34,-0.4418447,-0.3165237,"('mean', 'honorable')",0.14937878,0.2213292,5.7431464,5.8231916,1.8168936,1.9093324,0.0924388
35,0.01223019,-0.067978054,"('corrupt', 'incorrupt')",-1.786273,-1.8184339,0.19857484,0.030606724,-0.525156,-0.6186017,-0.0934457
36,-1.1863693,-1.2615266,"('hostile', 'amicable')",-2.6789224,-2.7742255,0.42942116,0.2111527,-1.1452901,-1.2748665,-0.1295764
37,0.50868016,0.47684678,"('fake', 'genuine')",0.043313533,0.01665343,0.08715063,0.097498596,0.2130481,0.1969996,-0.0160485
38,-0.7422977,-0.78008133,"('untruthful', 'truthful')",0.35286686,0.28958583,-0.15258512,-0.10469981,-0.180672,-0.1983984,-0.0177264
39,1.6863731,1.6932858,"('exploitative', 'cooperative')",0.5731864,0.64876175,0.081107244,0.07062155,0.7802223,0.8042231,0.0240008
40,-0.04950279,-0.07260069,"('stingy', 'generous')",0.4002787,0.33183956,-1.2969396,-1.4112438,-0.3153879,-0.3840017,-0.0686138
41,-0.43124276,-0.44152156,"('unforgiving', 'forgiving')",0.3372069,0.26814514,0.19977494,0.116845176,0.0352464,-0.0188437,-0.0540901
42,0.5638242,0.5997078,"('unreliable', 'reliable')",0.8297084,0.883234,-2.9369988,-2.8773727,-0.5144888,-0.4648103,0.0496785
43,-0.17337339,-0.13530621,"('irresponsible', 'responsible')",0.63377804,0.65976,0.13154444,0.14950949,0.1973164,0.2246544,0.027338
44,0.43748513,0.45979908,"('prejudiced', 'unprejudiced')",-0.809074,-0.771739,-1.3021641,-1.3145239,-0.5579176,-0.5421546,0.015763
45,-0.34696883,-0.3009857,"('incompetent', 'competent')",0.42115504,0.3391201,-0.359816,-0.38465977,-0.0952099,-0.1155085,-0.0202986
46,0.28658718,0.32048956,"('uncompetitive', 'competitive')",1.2533351,1.1984456,-0.5562644,-0.55709225,0.3278859,0.3206143,-0.0072716
47,0.3766328,0.45016205,"('stupid', 'smart')",0.64012766,0.69809794,5.0760574,5.132665,2.0309393,2.0936418,0.0627025
48,-0.33330098,-0.37754908,"('unintelligent', 'intelligent')",0.7740792,0.671037,0.53107035,0.5251497,0.3239495,0.2728792,-0.0510703
49,-0.5204216,-0.45583737,"('unable', 'able')",-0.5051372,-0.46243247,-0.14924344,-0.04538436,-0.3916008,-0.3212181,0.0703827
50,0.15325004,0.11372509,"('clumsy', 'skillful')",-0.18652122,-0.1981762,0.13916856,0.07248883,0.0352991,-0.0039874,-0.0392865
51,-0.4613538,-0.49636745,"('uneducated', 'educated')",-0.0070030065,-0.02328496,0.4697691,0.42504135,0.0004708,-0.031537,-0.0320078
52,-0.3339643,-0.5101969,"('irrational', 'rational')",-0.56136864,-0.6530493,0.43347013,0.28453392,-0.1539543,-0.2929041,-0.1389498
53,-1.4855666,-1.5532043,"('uncreative', 'creative')",0.27724266,0.2034471,0.5854384,0.54888934,-0.2076285,-0.266956,-0.0593275
54,-0.95238173,-0.9758048,"('incapable', 'capable')",-0.506579,-0.48069888,0.86273116,0.9415591,-0.1987432,-0.1716482,0.027095
55,-0.042929232,0.0013670884,"('incompetent', 'clever')",0.5479849,0.47278246,-0.05842666,-0.058282632,0.1488763,0.1386223,-0.010254
56,0.8499694,0.8492731,"('impractical', 'practical')",1.3792235,1.3858795,-0.4001324,-0.37517953,0.6096868,0.6199911,0.0103043
57,-0.87196267,-0.89817333,"('unimaginative', 'imaginative')",0.17503884,0.077606395,-2.3677778,-2.3792505,-1.0215672,-1.0666058,-0.0450386
58,-0.53739434,-0.5877786,"('undiscriminating', 'discriminating')",0.8218846,0.8107787,0.083245784,0.04892858,0.1225787,0.0906429,-0.0319358
59,0.61071455,0.57024866,"('foolish', 'wise')",0.63253933,0.6706872,0.50784594,0.4937365,0.5836999,0.5782241,-0.0054758
60,0.9270321,0.96647924,"('inefficient', 'efficient')",2.0070267,2.0247915,-0.39983216,-0.307887,0.8447421,0.8944612,0.0497191
61,-0.17998126,-0.29974508,"('illogical', 'logical')",0.6799514,0.5755827,0.29045936,0.15986171,0.2634765,0.1452331,-0.1182434
62,0.36578545,0.4412266,"('incompetent', 'brilliant')",0.95618135,0.9797965,-0.17214784,-0.03303912,0.383273,0.4626613,0.0793883
63,-0.29229707,-0.22988582,"('unperceptive', 'insightful')",1.4562335,1.4701965,0.7976043,0.9251856,0.6538469,0.7218321,0.0679852
64,0.66932243,0.68291974,"('shy', 'confident')",0.873963,0.8654666,-6.0542097,-5.99627,-1.5036414,-1.4826279,0.0210135
65,-0.00032139942,-0.054396316,"('insecure', 'secure')",0.6691847,0.60851336,-0.4975929,-0.50776696,0.0570901,0.01545,-0.0416401
66,-0.6682423,-0.6243535,"('inactive', 'active')",-1.2092144,-1.0814859,1.095567,1.0933539,-0.2606299,-0.2041618,0.0564681
67,1.1612271,1.1829486,"('doubtful', 'determined')",0.5994728,0.6666826,-0.57960945,-0.5183925,0.3936969,0.4437462,0.0500493
68,-0.5933483,-0.5731196,"('dependent', 'independent')",-0.5956328,-0.56611484,-0.53240114,-0.53974175,-0.573794,-0.5596587,0.0141353
69,0.61901134,0.6282041,"('lazy', 'industrious')",0.3308411,0.4510402,-0.3091898,-0.27033013,0.2135542,0.2696381,0.0560839
70,0.18076958,0.22146165,"('lethargic', 'energetic')",0.7358342,0.794794,0.2775495,0.3378659,0.3980511,0.4513738,0.0533227
71,-0.50952953,-0.4787122,"('diffident', 'self-confident')",1.3070452,1.3540395,0.5256252,0.5528806,0.441047,0.4760693,0.0350223
72,-0.58084494,-0.5934272,"('unambitious', 'ambitious')",0.7531783,0.7768612,-1.3230777,-1.2926779,-0.3835814,-0.369748,0.0138334
73,1.0194753,0.92316127,"('helpless', 'self-reliant')",0.35375082,0.33473974,-2.8456612,-2.8676772,-0.4908117,-0.5365921,-0.0457804
74,-0.15614589,-0.20250541,"('undedicated', 'dedicated')",0.93488306,0.96065205,-0.08462671,-0.08965158,0.2313702,0.2228317,-0.0085385
75,-0.088998534,-0.053380847,"('meek', 'impulsive')",-0.9700118,-0.9009153,-0.13992423,-0.07996786,-0.3996449,-0.3447547,0.0548902
76,0.32959402,0.38985437,"('anxious', 'daring')",0.5612514,0.6203962,0.049630985,0.08762973,0.3134921,0.3659601,0.052468
77,-0.2299481,-0.20394033,"('unmotivated', 'motivated')",0.9802369,0.98766077,-1.3255225,-1.1568702,-0.1917446,-0.1243833,0.0673613
78,-1.0098453,-0.9133636,"('nonresilient', 'resilient')",0.123254806,0.14663032,0.20842054,0.31297353,-0.2260567,-0.1512533,0.0748034
79,-0.8485718,-0.8701893,"('wavering', 'unwavering')",-1.5281028,-1.5239323,0.09230473,0.13354293,-0.7614566,-0.7535262,0.0079304
80,0.7898628,0.82349706,"('dominated', 'dominating')",0.82745045,0.8452153,-0.9294178,-0.8448485,0.2292985,0.2746213,0.0453228
81,0.7174461,0.7396344,"('submissive', 'aggressive')",1.4705851,1.4084648,-0.6171154,-0.50698173,0.5236386,0.5470392,0.0234006
82,-0.6720613,-0.6490535,"('poor', 'rich')",-0.14685604,-0.14578,5.51273,5.512465,1.5646043,1.5725438,0.0079395
83,-0.10147903,-0.08922765,"('powerless', 'powerful')",0.26652223,0.24745587,-0.98822504,-0.99244106,-0.274394,-0.2780709,-0.0036769
84,0.21731544,0.18274616,"('inferior', 'superior')",0.8755462,0.85140926,0.9505567,0.8861416,0.6811395,0.640099,-0.0410405
85,-0.31036687,-0.3634843,"('insignificant', 'prestigious')",-0.054589987,-0.032601073,1.184755,1.1723979,0.273266,0.2587708,-0.0144952
86,-1.4448594,-1.5397763,"('uninfluential', 'influential')",0.04261176,-0.07656708,-0.16138728,-0.25996208,-0.5212117,-0.6254352,-0.1042235
87,0.39852348,0.3893924,"('unsuccessful', 'successful')",0.8866679,0.8597991,0.784534,0.9168586,0.6899085,0.7220167,0.0321082
88,-0.9175397,-1.0680954,"('low', 'eminent')",-0.07653575,-0.1367613,0.26637274,0.272418,-0.2425676,-0.3108129,-0.0682453
