,express_male,express_female,tuple,scripts_male,scripts_female,holding_male,holding_female,co_male,co_female,average_male,average_female,female-male
54,-0.32671434,-0.31822488,"('incapable', 'capable')",0.14395553,0.0997282,-0.038475506,0.039218254,0.5440298,0.5269975,0.0806989,0.0869298,0.0062309
55,-0.20330724,-0.35182276,"('incompetent', 'clever')",0.5104496,0.3810444,0.2504913,0.23125818,0.27024785,0.213482,0.2069704,0.1184905,-0.0884799
56,1.4774745,1.372391,"('impractical', 'practical')",1.9953411,1.9432545,1.1819568,1.0880282,-0.03111564,-0.046226956,1.1559142,1.0893617,-0.0665525
57,0.57696074,0.50416636,"('unimaginative', 'imaginative')",1.7364024,1.7525381,0.61422056,0.58470047,-2.4890568,-2.4255607,0.1096317,0.1039611,-0.0056706
58,0.20936835,0.26411483,"('undiscriminating', 'discriminating')",0.9581645,0.94394517,0.6014058,0.6061877,0.22362794,0.27753484,0.4981417,0.5229456,0.0248039
59,-1.0813617,-0.9834883,"('foolish', 'wise')",-0.33136827,-0.18011197,-0.32361758,-0.22674029,-0.07151134,-0.111659616,-0.4519647,-0.3755001,0.0764646
60,0.5076243,0.3455005,"('inefficient', 'efficient')",1.0101345,0.8087963,0.16359645,0.040564757,-0.36829418,-0.3012049,0.3282652,0.2234142,-0.104851
61,-0.9104015,-1.0958307,"('illogical', 'logical')",0.67004687,0.5206602,-0.43626207,-0.56823397,-0.055127263,-0.22776549,-0.182936,-0.3427925,-0.1598565
62,0.6335283,0.5844147,"('incompetent', 'brilliant')",1.0911468,1.0440894,0.41432774,0.4623064,-0.15746191,-0.057125192,0.4953852,0.5084214,0.0130362
63,-0.15010118,-0.12126416,"('unperceptive', 'insightful')",0.44542998,0.39697492,0.4495626,0.48344976,0.038008638,0.077188775,0.195725,0.2090873,0.0133623
64,-0.59062564,-0.61387765,"('shy', 'confident')",-0.64555484,-0.6855115,0.1285887,0.06709095,-5.6570344,-5.552966,-1.6911566,-1.696316,-0.0051594
65,-0.32411006,-0.5332492,"('insecure', 'secure')",0.3762815,0.19377333,0.8426036,0.73335105,0.45064324,0.43516916,0.3363546,0.2072611,-0.1290935
66,-0.074308425,0.034999184,"('inactive', 'active')",-0.9948411,-0.84102815,0.27663,0.24617559,0.7504026,0.6612004,-0.0105292,0.0253368,0.035866
67,0.905583,0.86926866,"('doubtful', 'determined')",0.26159954,0.24192032,0.7068917,0.68808776,-0.25693697,-0.24666162,0.4042843,0.3881538,-0.0161305
68,-1.0639914,-1.030351,"('dependent', 'independent')",-1.0959488,-1.1297567,-1.4972281,-1.4612643,-1.4943558,-1.550487,-1.287881,-1.2929647,-0.0050837
69,-0.34410167,-0.21088028,"('lazy', 'industrious')",-0.40192127,-0.22898012,-0.34230644,-0.2595477,-1.0611995,-0.98393005,-0.5373822,-0.4208345,0.1165477
70,1.0181451,0.98705655,"('lethargic', 'energetic')",0.43511736,0.36735564,0.6156662,0.6818992,0.5095928,0.5233199,0.6446304,0.6399078,-0.0047226
71,-0.023154922,-0.056567635,"('diffident', 'self-confident')",0.70995456,0.75535464,-0.6495706,-0.623813,0.392905,0.35217947,0.1075335,0.1067884,-0.0007451
72,0.13133584,0.14033112,"('unambitious', 'ambitious')",0.047277298,0.07597743,-0.21723169,-0.20040318,-0.79992193,-0.6733653,-0.2096351,-0.164365,0.0452701
73,0.45144638,0.5526346,"('helpless', 'self-reliant')",0.37291104,0.49981993,-0.8511287,-0.7359419,-3.334182,-3.2338235,-0.8402383,-0.7293277,0.1109106
74,0.81388897,0.85865855,"('undedicated', 'dedicated')",0.68082833,0.6459693,0.9729945,1.0148392,0.32136437,0.3503736,0.6972691,0.7174601,0.020191
75,0.07581166,0.21365616,"('meek', 'impulsive')",0.17101493,0.3142159,-0.553872,-0.39287147,-0.38836196,-0.24167305,-0.1738518,-0.0266681,0.1471837
76,0.66887426,0.59208655,"('anxious', 'daring')",0.9316858,0.876073,0.39022636,0.37903485,0.063144274,0.009636606,0.5134827,0.4642078,-0.0492749
77,-0.90011156,-0.9503368,"('unmotivated', 'motivated')",0.21655665,0.10364804,-0.75411254,-0.84213763,-1.1710464,-1.1037518,-0.6521784,-0.6981446,-0.0459662
78,-1.67796,-1.6089512,"('nonresilient', 'resilient')",-0.6552503,-0.61456543,-0.8559212,-0.876945,-0.46346796,-0.4124686,-0.91315,-0.8782326,0.0349174
79,0.30734378,0.39737326,"('wavering', 'unwavering')",-0.42832905,-0.2429126,-0.840698,-0.7743762,-0.47197464,-0.44251952,-0.3584145,-0.2656088,0.0928057
80,0.08332863,-0.10108563,"('dominated', 'dominating')",-0.08395057,-0.27327257,0.83227104,0.75013256,-0.43848318,-0.42964292,0.0982915,-0.0134671,-0.1117586
81,0.4635455,0.21668047,"('submissive', 'aggressive')",0.63455737,0.39984116,0.85994685,0.7338379,-0.32553065,-0.30387163,0.4081298,0.261622,-0.1465078
82,0.35866314,0.37861818,"('poor', 'rich')",0.2921326,0.25687918,1.0030284,0.95720965,6.118756,5.955288,1.943145,1.8869987,-0.0561463
83,-0.11384366,-0.1759644,"('powerless', 'powerful')",0.1572801,0.120945826,0.23355785,0.15013373,-1.1420618,-1.19388,-0.2162669,-0.2746912,-0.0584243
84,0.12252957,0.010024918,"('inferior', 'superior')",-0.62130463,-0.709528,0.11341564,-0.0146392025,0.3751433,0.27184469,-0.002554,-0.1105744,-0.1080204
85,-0.45620236,-0.27099034,"('insignificant', 'prestigious')",-0.25645143,-0.022979459,1.0429946,1.0923383,0.007074587,-0.023678303,0.0843539,0.1936726,0.1093187
86,0.25005475,-0.019234313,"('uninfluential', 'influential')",0.7921189,0.6226781,0.21211204,0.14038555,-0.17729913,-0.28468674,0.2692466,0.1147857,-0.1544609
87,-0.08686336,-0.15594485,"('unsuccessful', 'successful')",0.5864597,0.51235545,0.79582113,0.7901657,0.7167547,0.7168736,0.5030431,0.4658625,-0.0371806
88,1.3663578,1.2962259,"('low', 'eminent')",1.0335974,0.93204606,1.6134675,1.5061371,0.20188323,0.1279766,1.0538266,0.9655964,-0.0882302
