,united_male,united_female,tuple,parcel_male,parcel_female,service_male,service_female,inc_male,inc_female,average_male,average_female,female-male
18,0.1458605,0.19757861,"('disagreeable', 'welcoming')",0.5318887,0.5406669,-0.054841466,-0.07811439,-0.1506966,-0.22605714,0.1180528,0.1085185,-0.0095343
19,0.15384206,0.17944594,"('inhospitable', 'hospitable')",0.6904564,0.6869383,-0.16155332,-0.13528585,0.36579227,0.37916687,0.2621344,0.2775663,0.0154319
20,-0.15296565,-0.20654927,"('rough', 'thoughtful')",-0.574909,-0.62096614,0.22856212,0.21319962,1.0891926,1.0431632,0.14747,0.1072118,-0.0402582
21,1.1533945,1.1720456,"('immoral', 'moral')",-0.79466385,-0.8325231,1.043414,1.0656133,-0.64253813,-0.59617907,0.1899016,0.2022392,0.0123376
22,0.59146696,0.51285213,"('untrustworthy', 'trustworthy')",-0.85453504,-0.9244211,0.1631655,0.09918586,-0.92103285,-0.9910088,-0.2552339,-0.325848,-0.0706141
23,0.7901212,0.82765037,"('insincere', 'sincere')",0.061986804,0.008691361,0.28018123,0.22355638,5.754529,5.664677,1.7217045,1.6811438,-0.0405607
24,0.8618305,0.81322324,"('dishonest', 'honest')",0.26672497,0.21848793,-0.82643706,-0.8807867,0.8462986,0.7568162,0.2871042,0.2269352,-0.060169
25,-0.4353514,-0.43780142,"('egoistic', 'altruistic')",2.3362343,2.3842676,1.6134324,1.7120799,2.041937,2.022452,1.3890631,1.4202495,0.0311864
26,-0.1341457,-0.1929515,"('hardhearted', 'benevolent')",2.323038,2.2718923,0.60941607,0.5656858,1.9381808,1.8915414,1.1841223,1.134042,-0.0500803
27,-0.047286056,-0.054718964,"('hardhearted', 'softhearted')",0.7630368,0.750825,0.5347329,0.5187694,1.9735367,1.8510678,0.8060051,0.7664858,-0.0395193
28,0.6107403,0.51900804,"('disloyal', 'loyal')",0.5746294,0.4906796,-0.042006962,-0.07642405,1.044147,0.9545549,0.5468774,0.4719546,-0.0749228
29,0.021055844,-0.1017961,"('unfair', 'fair')",0.41131163,0.383188,-0.9781331,-1.012563,-0.26258725,-0.4048968,-0.2020882,-0.284017,-0.0819288
30,0.32567298,0.313198,"('intolerant', 'tolerant')",-0.11569065,-0.18765889,-0.48281714,-0.5752467,1.1537311,1.0732448,0.2202241,0.1558843,-0.0643398
31,-1.2404826,-1.2533845,"('evil', 'good')",0.9337844,0.99658,-1.1842854,-1.1896619,-0.5820336,-0.65210146,-0.5182543,-0.5246419,-0.0063876
32,1.0003614,0.99469405,"('unkind', 'kind')",0.65114903,0.6200964,0.08105069,0.11364403,1.3084303,1.2128611,0.7602478,0.7353239,-0.0249239
33,0.805567,0.7463845,"('wrong', 'right')",2.0721967,2.0202837,1.1744614,1.1026071,-0.20396075,-0.2937014,0.9620661,0.8938935,-0.0681726
34,-0.19493037,-0.08326691,"('mean', 'honorable')",0.20796826,0.24575579,-0.10524957,-0.09020291,5.9785223,6.0230584,1.4715776,1.5238361,0.0522585
35,-0.8577757,-1.0137123,"('corrupt', 'incorrupt')",1.054681,1.0485759,-0.34247997,-0.39129245,0.52701277,0.3773208,0.0953595,0.005223,-0.0901365
36,-1.8457785,-1.9696586,"('hostile', 'amicable')",1.0863551,1.0110174,-0.6944858,-0.818452,0.65049016,0.45741263,-0.2008547,-0.3299201,-0.1290654
37,-0.38851914,-0.39570042,"('fake', 'genuine')",-0.49908704,-0.50738144,-0.7390621,-0.72346854,0.2266812,0.21318652,-0.3499967,-0.353341,-0.0033443
38,-0.03036384,-0.022489153,"('untruthful', 'truthful')",0.36733443,0.3377234,-0.2250596,-0.26637948,0.16179061,0.17647822,0.0684254,0.0563332,-0.0120922
39,1.3409076,1.3489519,"('exploitative', 'cooperative')",1.0462999,1.020668,0.28681982,0.28218988,0.1639001,0.15067834,0.7094819,0.700622,-0.0088599
40,1.1017131,1.0648048,"('stingy', 'generous')",2.1792786,2.1000426,0.25575444,0.26751465,-1.0958984,-1.2155379,0.6102119,0.554206,-0.0560059
41,0.09662525,0.13852409,"('unforgiving', 'forgiving')",1.2258503,1.2003001,1.5365033,1.4964545,0.47255185,0.36799967,0.8328826,0.8008195,-0.0320631
42,1.9170051,1.927119,"('unreliable', 'reliable')",0.802428,0.7198511,0.96782714,0.9933237,-3.0689476,-3.0505087,0.1545781,0.1474462,-0.0071319
43,0.21198174,0.24444665,"('irresponsible', 'responsible')",-1.0178429,-1.0234779,-0.76948476,-0.7398269,0.16657597,0.18257476,-0.3521925,-0.3340709,0.0181216
44,-0.42116705,-0.44030875,"('prejudiced', 'unprejudiced')",-0.96581286,-0.92349756,-0.07470465,-0.06188582,-1.542495,-1.5162258,-0.7510449,-0.7354795,0.0155654
45,-0.4161664,-0.3995636,"('incompetent', 'competent')",-0.56361836,-0.54624593,0.4182278,0.44050673,-0.6553001,-0.6996262,-0.3042142,-0.3012322,0.002982
46,0.98473203,1.1297199,"('uncompetitive', 'competitive')",-1.6475698,-1.6552048,0.37665647,0.462525,-1.0546266,-1.0656102,-0.335202,-0.2821425,0.0530595
47,0.07593545,0.16181979,"('stupid', 'smart')",0.3209572,0.3234031,0.48759454,0.49379024,5.6204557,5.6380496,1.6262357,1.6542656,0.0280299
48,0.96441704,0.9535832,"('unintelligent', 'intelligent')",0.182153,0.16302833,-0.09905684,-0.13563086,0.68954384,0.68759924,0.4342643,0.417145,-0.0171193
49,-1.0332197,-1.0322114,"('unable', 'able')",-1.7773597,-1.7316189,-1.0014591,-0.9606508,-0.26079085,-0.19320865,-1.0182073,-0.9794225,0.0387848
50,-0.33970687,-0.35458702,"('clumsy', 'skillful')",-0.9595041,-0.9696519,-1.0693564,-1.0845844,-0.03081641,-0.10754404,-0.5998459,-0.6290918,-0.0292459
51,0.90829945,0.8750327,"('uneducated', 'educated')",-0.6551994,-0.74440336,0.2559284,0.1968577,0.80290806,0.72912014,0.3279841,0.2641518,-0.0638323
52,-0.55147254,-0.6849578,"('irrational', 'rational')",0.99160784,0.9330117,-0.3169018,-0.45950377,0.2203874,0.041989617,0.0859052,-0.0423651,-0.1282703
53,-0.46440396,-0.50398576,"('uncreative', 'creative')",0.4909653,0.348408,-1.0630999,-1.1098396,0.8958777,0.79650724,-0.0351652,-0.1172275,-0.0820623
54,-0.7380803,-0.775335,"('incapable', 'capable')",-0.10025162,-0.12184134,-1.0215907,-1.033045,1.0927267,1.0902241,-0.191799,-0.2099993,-0.0182003
55,0.2737283,0.33478072,"('incompetent', 'clever')",-1.2710167,-1.2768434,-0.13797358,-0.07131138,-0.2504189,-0.24537493,-0.3464202,-0.3146873,0.0317329
56,1.6994095,1.7175918,"('impractical', 'practical')",0.74897295,0.71956724,0.70808995,0.72526014,-0.48968783,-0.4661329,0.6666961,0.6740716,0.0073755
57,0.41078416,0.39245194,"('unimaginative', 'imaginative')",-1.3366672,-1.3450395,-0.94114286,-0.9383912,-2.775803,-2.7747939,-1.1607072,-1.1664431,-0.0057359
58,-0.21103938,-0.2015926,"('undiscriminating', 'discriminating')",0.10032286,0.044745836,0.085395575,0.04384821,0.065836,0.016833939,0.0101288,-0.0240412,-0.03417
59,0.015892066,-0.09260633,"('foolish', 'wise')",0.27950945,0.27333835,-1.2379488,-1.2579852,0.6592317,0.58229387,-0.0708289,-0.1237398,-0.0529109
60,0.50464183,0.59554136,"('inefficient', 'efficient')",-0.82704794,-0.8149032,0.7590794,0.7329187,-0.46726224,-0.34255648,-0.0076472,0.0427501,0.0503973
61,0.18479589,0.099342786,"('illogical', 'logical')",0.02690686,-0.03230592,1.031925,0.9223031,0.3714146,0.23348057,0.4037606,0.3057051,-0.0980555
62,0.27044737,0.33663833,"('incompetent', 'brilliant')",-0.62835205,-0.56434274,0.49850637,0.54496616,-0.3559134,-0.23410612,-0.0538279,0.0207889,0.0746168
63,0.48450762,0.5579906,"('unperceptive', 'insightful')",-0.5648051,-0.5681751,0.7322353,0.7411011,0.7952137,0.8632945,0.3617879,0.3985528,0.0367649
64,0.96120286,0.8551874,"('shy', 'confident')",-1.6368275,-1.6532761,-0.8848349,-0.9387292,-6.8553734,-6.8080077,-2.1039581,-2.1362064,-0.0322483
65,1.1995208,1.1493753,"('insecure', 'secure')",-1.4466364,-1.475109,-0.515264,-0.55911595,-0.43120867,-0.43609983,-0.2983971,-0.3302374,-0.0318403
66,0.3189032,0.300614,"('inactive', 'active')",0.1078879,0.08919721,0.09569034,0.12740201,1.3926872,1.3554809,0.4787922,0.4681735,-0.0106187
67,1.3355054,1.3188626,"('doubtful', 'determined')",0.29115802,0.306536,0.73492163,0.73981,-0.6014254,-0.53262246,0.4400399,0.4581465,0.0181066
68,0.42884028,0.29613572,"('dependent', 'independent')",-2.12774,-2.2113297,-0.82940567,-0.9165368,-0.36708784,-0.41894975,-0.7238483,-0.8126702,-0.0888219
69,0.3648232,0.31226277,"('lazy', 'industrious')",1.4959437,1.5490068,1.1304541,1.0835737,-0.26614025,-0.2586078,0.6812702,0.6715589,-0.0097113
70,0.94420874,0.96626544,"('lethargic', 'energetic')",-0.9071106,-0.950479,-0.07983332,-0.051871218,0.3282076,0.364906,0.0713681,0.0822053,0.0108372
71,0.5592442,0.5646403,"('diffident', 'self-confident')",2.301326,2.307148,0.24127477,0.32170945,0.7757524,0.7151972,0.9693993,0.9771737,0.0077744
72,0.21803288,0.23877028,"('unambitious', 'ambitious')",0.5344639,0.57880265,-1.3243061,-1.2873772,-0.9743812,-0.92123103,-0.3865476,-0.3477588,0.0387888
73,0.86650366,0.79910445,"('helpless', 'self-reliant')",0.7024918,0.62114996,0.09254803,0.02528657,-3.3244298,-3.3430748,-0.4157216,-0.4743834,-0.0586618
74,1.0809108,1.1258634,"('undedicated', 'dedicated')",-0.5764377,-0.60183656,-0.7381353,-0.73608196,0.014534071,-0.024074938,-0.054782,-0.0590325,-0.0042505
75,-1.3011265,-1.3056232,"('meek', 'impulsive')",-0.54196376,-0.4849423,-0.4117415,-0.35312828,-0.39504462,-0.32715908,-0.6624691,-0.6177132,0.0447559
76,0.39698496,0.42805296,"('anxious', 'daring')",-0.6302027,-0.6641912,0.72121876,0.78158915,-0.06328964,0.004463399,0.1061778,0.1374786,0.0313008
77,0.20077354,0.2605157,"('unmotivated', 'motivated')",-0.50527275,-0.49553686,0.3439031,0.3356498,-1.4134529,-1.2638412,-0.3435122,-0.2908031,0.0527091
78,-0.28924665,-0.16561039,"('nonresilient', 'resilient')",-0.8314144,-0.7837896,0.8400797,0.94646823,0.24507008,0.3402835,-0.0088778,0.0843379,0.0932157
79,0.11320433,0.07687743,"('wavering', 'unwavering')",0.62357694,0.5927953,-0.7165852,-0.7750668,0.23385005,0.25581923,0.0635115,0.0376063,-0.0259052
80,1.2382596,1.2748957,"('dominated', 'dominating')",-0.8424296,-0.82480246,1.4468236,1.555824,-1.1887978,-1.0794975,0.1634639,0.231605,0.0681411
81,1.1408302,1.1414164,"('submissive', 'aggressive')",-1.7404289,-1.7320663,0.062214956,0.08799004,-0.9345232,-0.8225594,-0.3679768,-0.3313048,0.036672
82,-1.2062037,-1.1479127,"('poor', 'rich')",-1.0279678,-1.0512913,-0.5946759,-0.55024236,5.884168,5.8733864,0.7638302,0.780985,0.0171548
83,-0.035696127,-0.07301501,"('powerless', 'powerful')",0.00031315535,-0.015969314,-0.27737015,-0.2853911,-1.2554066,-1.2672588,-0.39204,-0.4104086,-0.0183686
84,0.277784,0.19577008,"('inferior', 'superior')",0.016554153,0.025179727,-0.035429586,-0.0805312,0.7423712,0.65320474,0.2503199,0.1984058,-0.0519141
85,-1.0509068,-1.0401127,"('insignificant', 'prestigious')",1.4679533,1.3818035,-0.718137,-0.7844552,1.1032676,1.0120552,0.2005443,0.1423227,-0.0582216
86,0.49776924,0.45006543,"('uninfluential', 'influential')",-0.37825787,-0.43200892,-0.26211032,-0.31452826,0.033100236,-0.06167752,-0.0273747,-0.0895373,-0.0621626
87,0.19923535,0.19152866,"('unsuccessful', 'successful')",-0.20303147,-0.17630023,0.28339866,0.28344604,0.5493601,0.6518934,0.2072407,0.237642,0.0304013
88,-0.12621602,-0.1558458,"('low', 'eminent')",-0.8549399,-0.90791965,-1.6157453,-1.7141358,0.25050145,0.28059223,-0.5865999,-0.6243272,-0.0377273
