,alexion_male,alexion_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
32,-0.2590585,-0.28645575,"('unkind', 'kind')",0.3912715,0.31111753,1.0974162,0.8175499,0.4098764,0.2807372,-0.1291392
33,0.66872084,0.7787861,"('wrong', 'right')",0.33373457,0.31225556,-0.00061862357,-0.05284583,0.3339456,0.3460653,0.0121197
34,-0.21741496,-0.07498959,"('mean', 'honorable')",-0.62697214,-0.6180842,5.92023,5.9773855,1.6919476,1.7614373,0.0694897
35,1.7333525,2.1360776,"('corrupt', 'incorrupt')",-0.41099313,-0.32114157,0.36851916,0.45771542,0.5636262,0.7575505,0.1939243
36,0.98756325,1.4793978,"('hostile', 'amicable')",-1.3568113,-1.3740765,0.5815305,0.57282573,0.0707608,0.226049,0.1552882
37,0.36299336,0.3792979,"('fake', 'genuine')",-0.41566586,-0.35691765,0.35948387,0.3689098,0.1022705,0.13043,0.0281595
38,0.15378115,0.24590376,"('untruthful', 'truthful')",-0.5768084,-0.6255771,-0.019863434,-0.021007843,-0.1476302,-0.1335604,0.0140698
39,-1.2194371,-1.2642373,"('exploitative', 'cooperative')",-0.23042893,-0.24169362,-0.11405315,-0.18666081,-0.5213064,-0.5641972,-0.0428908
40,0.45482635,0.39146113,"('stingy', 'generous')",0.9998337,1.0723319,-1.0304286,-1.0573857,0.1414105,0.1354691,-0.0059414
41,0.06300036,0.12678409,"('unforgiving', 'forgiving')",0.66876,0.61669916,-0.052191928,-0.3031783,0.2265228,0.1467683,-0.0797545
42,0.41634136,0.37793428,"('unreliable', 'reliable')",-0.3181745,-0.3335331,-2.9216626,-2.8656137,-0.9411652,-0.9404042,0.000761
43,-1.1067728,-1.1709008,"('irresponsible', 'responsible')",-0.25618088,-0.34884107,-0.027123217,-0.18602803,-0.463359,-0.56859,-0.105231
44,-0.83058345,-1.0370269,"('prejudiced', 'unprejudiced')",-1.4498687,-1.4668653,-1.6505797,-1.6506248,-1.310344,-1.3848391,-0.0744951
45,-1.657749,-1.7136761,"('incompetent', 'competent')",0.23180315,0.1597942,-0.71506095,-0.920495,-0.713669,-0.8247923,-0.1111233
46,-1.637073,-1.8802644,"('uncompetitive', 'competitive')",0.41805452,0.365423,-1.068108,-1.2200199,-0.7623755,-0.9116205,-0.149245
47,-1.7105823,-1.8312913,"('stupid', 'smart')",0.39576682,0.30131772,5.3830585,5.224289,1.356081,1.2314385,-0.1246425
48,-0.089467704,-0.22904906,"('unintelligent', 'intelligent')",1.0871559,1.0209101,0.02867319,-0.14633548,0.3421205,0.2151752,-0.1269453
49,-0.13389722,0.008619269,"('unable', 'able')",0.3281864,0.435124,0.33522433,0.58512145,0.1765045,0.3429549,0.1664504
50,0.9291265,1.077615,"('clumsy', 'skillful')",0.079766065,0.14099325,0.54383963,0.6835099,0.5175774,0.6340394,0.116462
51,-0.6581263,-0.91186,"('uneducated', 'educated')",0.15662706,-0.054975826,0.22850466,-0.024886686,-0.0909982,-0.3305742,-0.239576
52,1.0139447,1.2920545,"('irrational', 'rational')",-0.51865464,-0.5434483,0.50845206,0.54030144,0.3345807,0.4296359,0.0950552
53,-0.74186045,-0.42754364,"('uncreative', 'creative')",-0.49844298,-0.44146153,0.8920452,0.9670949,-0.1160861,0.0326966,0.1487827
54,1.0548205,1.3200556,"('incapable', 'capable')",-0.1957674,-0.16282879,1.4546763,1.5801736,0.7712431,0.9124668,0.1412237
55,-1.2736255,-1.6898113,"('incompetent', 'clever')",0.758616,0.7098975,-0.37018728,-0.52336115,-0.2950656,-0.5010916,-0.206026
56,-0.7165974,-0.74291724,"('impractical', 'practical')",0.3432214,0.2941842,-0.9700856,-1.0719569,-0.4478205,-0.5068967,-0.0590762
57,-0.91887856,-0.9370736,"('unimaginative', 'imaginative')",-0.2929267,-0.31264597,-2.9424632,-3.0996704,-1.3847561,-1.4497967,-0.0650406
58,0.35063636,0.4814693,"('undiscriminating', 'discriminating')",-0.14450862,-0.10503561,-0.05810164,-0.100215144,0.049342,0.0920729,0.0427309
59,1.2686436,1.6145599,"('foolish', 'wise')",0.06160725,0.116234094,0.67710924,0.7148535,0.66912,0.8152158,0.1460958
60,-2.4892395,-2.929654,"('inefficient', 'efficient')",0.2698355,0.2063232,-0.7065871,-0.87329817,-0.9753304,-1.1988763,-0.2235459
61,-1.4846581,-1.5223225,"('illogical', 'logical')",-0.8070897,-0.9328278,0.042506877,-0.10853755,-0.749747,-0.8545626,-0.1048156
62,-1.5272187,-1.7756294,"('incompetent', 'brilliant')",0.21499187,0.21475755,-0.37962747,-0.29958704,-0.5639514,-0.620153,-0.0562016
63,-1.3312727,-1.3079716,"('unperceptive', 'insightful')",0.14235176,0.09770687,0.5480056,0.47814244,-0.2136385,-0.2440407,-0.0304022
64,-0.7256249,-0.9543937,"('shy', 'confident')",-0.217667,-0.2854666,-6.6368194,-6.655611,-2.5267038,-2.6318239,-0.1051201
65,-1.1736702,-1.5149728,"('insecure', 'secure')",-0.40341896,-0.5168995,-0.30747288,-0.39720544,-0.6281873,-0.8096925,-0.1815052
66,-0.033731654,0.14591704,"('inactive', 'active')",-1.2831398,-1.1595888,0.84422755,0.8833225,-0.157548,-0.0434498,0.1140982
67,-0.45198172,-0.5128671,"('doubtful', 'determined')",-0.36234856,-0.39282933,-0.7462473,-0.8542693,-0.5201925,-0.5866552,-0.0664627
68,-0.9924271,-1.0166056,"('dependent', 'independent')",-0.37113303,-0.36159918,-0.49520496,-0.50114405,-0.6195884,-0.6264496,-0.0068612
69,1.0091255,1.3520085,"('lazy', 'industrious')",0.5180529,0.6288305,-0.19278939,-0.13600005,0.4447963,0.6149463,0.17015
70,-0.99978787,-1.2784449,"('lethargic', 'energetic')",-0.61333466,-0.57081324,0.046633817,-0.079732776,-0.5221629,-0.642997,-0.1208341
71,0.35153127,0.66536003,"('diffident', 'self-confident')",0.93732363,0.9924787,0.7646615,0.7919479,0.6845055,0.8165956,0.1320901
72,0.36167207,0.24234141,"('unambitious', 'ambitious')",-0.20442623,-0.20408367,-0.56329834,-0.46319216,-0.1353508,-0.1416448,-0.006294
73,1.1380284,1.1959621,"('helpless', 'self-reliant')",-0.46532336,-0.45588383,-3.173708,-2.9470391,-0.8336676,-0.7356536,0.098014
74,0.33177623,0.5086894,"('undedicated', 'dedicated')",0.4654243,0.48352724,0.08375575,-0.040290702,0.2936521,0.3173086,0.0236565
75,0.8482612,1.0008488,"('meek', 'impulsive')",-1.2670944,-1.3476015,-0.33070388,-0.22075284,-0.2498457,-0.1891685,0.0606772
76,-0.8331584,-1.0754099,"('anxious', 'daring')",-0.55632514,-0.48212463,-0.14775185,-0.13676096,-0.5124118,-0.5647651,-0.0523533
77,-1.9629868,-1.9547577,"('unmotivated', 'motivated')",0.27842224,0.25173458,-1.3029221,-1.2388726,-0.9958289,-0.9806319,0.015197
78,0.9169277,1.1738497,"('nonresilient', 'resilient')",2.4133582,2.5779612,0.7099583,0.96419805,1.346748,1.572003,0.225255
79,1.0551115,1.5200503,"('wavering', 'unwavering')",-1.3369653,-1.426739,0.07882704,0.16109486,-0.0676756,0.0848021,0.1524777
80,-1.7764783,-2.1778712,"('dominated', 'dominating')",-0.4819411,-0.39711067,-1.373237,-1.389183,-1.2105522,-1.3213883,-0.1108361
81,-1.7535633,-2.3886683,"('submissive', 'aggressive')",0.43279877,0.26228994,-1.3153167,-1.6180955,-0.8786937,-1.248158,-0.3694643
82,-0.23148535,-0.20305355,"('poor', 'rich')",0.46563423,0.48437986,6.4426317,6.488304,2.2255936,2.2565435,0.0309499
83,-0.30959672,-0.3157434,"('powerless', 'powerful')",-0.14000446,-0.1271978,-1.2897414,-1.2237766,-0.5797809,-0.5555726,0.0242083
84,1.1546847,1.2448704,"('inferior', 'superior')",0.93045413,1.0503201,1.1112735,1.0961164,1.0654708,1.1304356,0.0649648
85,1.4590454,1.8470912,"('insignificant', 'prestigious')",0.4600372,0.41587973,0.9719165,1.0429896,0.9636664,1.1019869,0.1383205
86,-0.38370138,-0.44091335,"('uninfluential', 'influential')",0.16261181,0.06211013,-0.6690102,-0.9614663,-0.2966999,-0.4467565,-0.1500566
87,-1.108518,-1.2103106,"('unsuccessful', 'successful')",0.11770262,0.17407757,0.906887,0.9468812,-0.0279761,-0.0297839,-0.0018078
88,-0.11371353,-0.10779567,"('low', 'eminent')",-0.49863648,-0.62367904,-0.01930509,-0.14058949,-0.2105517,-0.2906881,-0.0801364
