,rowan_male,rowan_female,tuple,companies_male,companies_female,plc_male,plc_female,average_male,average_female,female-male
59,-3.1920645,-3.2882392,"('foolish', 'wise')",-1.1262801,-1.152492,0.5473403,0.48592055,-1.2570014,-1.3182702,-0.0612688
60,5.8998895,6.173086,"('inefficient', 'efficient')",2.1576777,2.3065388,-0.8154082,-0.6319557,2.4140531,2.6158897,0.2018366
61,1.8219874,1.747856,"('illogical', 'logical')",0.79915625,0.5504713,1.1239665,0.9990529,1.24837,1.0991268,-0.1492432
62,4.570281,4.8143706,"('incompetent', 'brilliant')",1.9939566,2.150376,-0.083286524,0.062545255,2.1603171,2.3424306,0.1821135
63,2.3711283,2.4943752,"('unperceptive', 'insightful')",1.3772151,1.3856621,0.88869226,1.0108507,1.5456786,1.6302961,0.0846175
64,1.6090252,1.6098547,"('shy', 'confident')",1.2318884,1.3347504,-5.211329,-5.0381827,-0.7901384,-0.6978592,0.0922792
65,3.6940908,3.7869618,"('insecure', 'secure')",0.9328,0.9590583,0.069368914,0.1492345,1.5654198,1.6317515,0.0663317
66,-0.4382273,-0.55024385,"('inactive', 'active')",-0.04727152,-0.069448434,1.3189186,1.1796724,0.2778066,0.18666,-0.0911466
67,0.11918868,0.22389767,"('doubtful', 'determined')",-0.776527,-0.6775426,-0.96255827,-0.8979844,-0.5399656,-0.4505431,0.0894225
68,-1.3150892,-1.2124528,"('dependent', 'independent')",-1.0034057,-1.0774846,-1.1315348,-1.1265107,-1.1500099,-1.138816,0.0111939
69,-3.537489,-3.707405,"('lazy', 'industrious')",-0.32777613,-0.37455449,0.09583877,0.08574016,-1.2564754,-1.3320732,-0.0755978
70,5.3250566,5.419705,"('lethargic', 'energetic')",1.0654287,1.1912054,0.01106617,0.08284077,2.1338504,2.2312504,0.0974
71,0.056706503,-0.008052483,"('diffident', 'self-confident')",0.4000575,0.42377162,0.7304183,0.6406555,0.3957274,0.3521249,-0.0436025
72,2.0182023,2.1782591,"('unambitious', 'ambitious')",0.34318572,0.37872562,0.60230386,0.6387937,0.9878972,1.0652595,0.0773623
73,-0.9426918,-0.8766556,"('helpless', 'self-reliant')",0.4233559,0.48309323,-2.1810458,-2.1876447,-0.9001273,-0.8604023,0.039725
74,2.580716,2.6656983,"('undedicated', 'dedicated')",1.5262618,1.5341957,1.2166206,1.2575694,1.7745326,1.8191544,0.0446218
75,-2.5522609,-2.5826318,"('meek', 'impulsive')",-0.91245836,-0.9467497,-0.7440953,-0.7021506,-1.4029382,-1.4105107,-0.0075725
76,3.416029,3.6025012,"('anxious', 'daring')",1.1586219,1.3954955,-0.56718487,-0.47392654,1.3358219,1.5080234,0.1722015
77,1.724946,1.8261992,"('unmotivated', 'motivated')",0.28783897,0.2617848,-1.4332141,-1.2569376,0.1931903,0.2770155,0.0838252
78,0.7794387,0.8760878,"('nonresilient', 'resilient')",0.37159216,0.29711956,0.5343573,0.5336002,0.561796,0.5689358,0.0071398
79,-3.0474262,-3.114744,"('wavering', 'unwavering')",-1.1891222,-1.4161543,0.33238986,0.29190344,-1.3013862,-1.4129982,-0.111612
80,4.7306304,4.815049,"('dominated', 'dominating')",0.74543715,0.9235504,0.037164442,0.1339132,1.8377439,1.9575043,0.1197604
81,6.1322074,6.2011538,"('submissive', 'aggressive')",1.5636976,1.5535376,-1.4269092,-1.2054161,2.0896651,2.1830916,0.0934265
82,0.7561921,0.8419882,"('poor', 'rich')",0.3745022,0.28747082,4.9809375,4.9956765,2.0372106,2.0417118,0.0045012
83,1.1892532,1.1459682,"('powerless', 'powerful')",0.12698783,0.2296486,-0.47809732,-0.391126,0.2793812,0.3281636,0.0487824
84,0.27275658,0.2512905,"('inferior', 'superior')",-0.8404124,-0.8237198,0.5692377,0.55605423,0.0005273,-0.0054584,-0.0059857
85,-4.5183015,-4.76966,"('insignificant', 'prestigious')",-0.10592708,-0.2614777,1.1616904,1.0193565,-1.1541794,-1.3372602,-0.1830808
86,3.8897471,3.8515406,"('uninfluential', 'influential')",0.7115582,0.5444424,0.5589981,0.57115585,1.7201012,1.6557129,-0.0643883
87,1.9816364,1.9466604,"('unsuccessful', 'successful')",1.9997599,1.9834844,1.4535725,1.468937,1.8116563,1.7996939,-0.0119624
88,0.87480646,0.94741017,"('low', 'eminent')",0.5465456,0.3912328,0.23570883,0.29140896,0.5523537,0.5433506,-0.0090031
