,us_male,us_female,tuple,bancorp_male,bancorp_female,del_male,del_female,average_male,average_female,female-male
54,0.2764511,0.22461918,"('incapable', 'capable')",1.2303672,1.2008942,1.2358648,1.2210675,0.9142276,0.8821936,-0.032034
55,0.88560534,0.9590864,"('incompetent', 'clever')",-1.7571359,-1.6740555,0.14980546,0.25316095,-0.240575,-0.153936,0.086639
56,1.509161,1.5956043,"('impractical', 'practical')",-0.21085891,-0.20121346,0.3476507,0.52804244,0.5486509,0.6408111,0.0921602
57,0.109116256,0.16307703,"('unimaginative', 'imaginative')",-0.7772169,-0.77679574,-2.8855007,-2.7288935,-1.1845338,-1.1142041,0.0703297
58,0.20007823,0.18762228,"('undiscriminating', 'discriminating')",0.83298254,0.7770496,-0.37164745,-0.34224796,0.2204711,0.2074746,-0.0129965
59,0.038778037,0.05734136,"('foolish', 'wise')",0.54392636,0.52830255,0.49793476,0.45694384,0.360213,0.3475293,-0.0126837
60,1.4843595,1.6296276,"('inefficient', 'efficient')",-0.79359066,-0.70837516,0.3030404,0.5033316,0.3312697,0.4748613,0.1435916
61,0.6573157,0.59788716,"('illogical', 'logical')",0.6449634,0.5949671,0.22488827,0.124015726,0.5090558,0.4389567,-0.0700991
62,1.6506374,1.8616866,"('incompetent', 'brilliant')",-0.057346366,0.08640334,0.51542515,0.71068585,0.7029054,0.8862586,0.1833532
63,1.3039286,1.3264688,"('unperceptive', 'insightful')",0.21705806,0.21665376,0.592521,0.66212595,0.7045026,0.7350828,0.0305802
64,0.53897655,0.56686646,"('shy', 'confident')",-0.648989,-0.60017467,-6.3037744,-6.1562233,-2.137929,-2.0631771,0.0747519
65,1.0976762,1.1559479,"('insecure', 'secure')",-0.31922168,-0.31337565,0.51096153,0.690658,0.4298054,0.5110768,0.0812714
66,0.27086812,0.22623199,"('inactive', 'active')",1.1781499,1.1716758,0.8079518,0.60312974,0.7523233,0.6670125,-0.0853108
67,0.29674864,0.27953893,"('doubtful', 'determined')",0.1971785,0.16050114,-0.4725603,-0.42063,0.0071223,0.00647,-0.0006523
68,0.034788482,-0.07748972,"('dependent', 'independent')",-1.7929279,-1.8226712,-1.0053163,-0.9573178,-0.9211519,-0.9524929,-0.031341
69,-0.5263761,-0.56207186,"('lazy', 'industrious')",2.1380825,2.1527655,-1.2615553,-1.4075217,0.116717,0.0610573,-0.0556597
70,1.0505964,1.1900548,"('lethargic', 'energetic')",-1.0394355,-0.93727314,1.0796531,1.2346598,0.3636047,0.4958138,0.1322091
71,0.63837534,0.61039674,"('diffident', 'self-confident')",1.2889745,1.3388809,0.5222914,0.54391265,0.8165471,0.8310634,0.0145163
72,0.93171746,0.90695137,"('unambitious', 'ambitious')",-0.52020144,-0.5009637,0.42934734,0.58305603,0.2802878,0.3296812,0.0493934
73,0.9580527,0.94180137,"('helpless', 'self-reliant')",1.1140814,1.1110468,-3.580388,-3.5063512,-0.5027514,-0.484501,0.0182504
74,1.5600002,1.5027132,"('undedicated', 'dedicated')",0.045501433,0.018633202,0.12920031,0.13820377,0.578234,0.5531834,-0.0250506
75,-0.5553005,-0.52965343,"('meek', 'impulsive')",0.4440896,0.5002291,-0.31312132,-0.30096027,-0.1414441,-0.1101282,0.0313159
76,1.0431358,1.2110256,"('anxious', 'daring')",-0.3135946,-0.25465596,0.50783265,0.6001053,0.4124579,0.518825,0.1063671
77,-0.020295702,0.01323887,"('unmotivated', 'motivated')",0.1779585,0.16066913,-1.355431,-1.201793,-0.3992561,-0.3426283,0.0566278
78,-0.55316776,-0.4667881,"('nonresilient', 'resilient')",0.4810295,0.4788909,-0.55600727,-0.6058994,-0.2093818,-0.1979322,0.0114496
79,-0.22333947,-0.30161765,"('wavering', 'unwavering')",0.6329538,0.5342062,-0.2006904,-0.25661018,0.0696413,-0.0080072,-0.0776485
80,1.0068841,1.1207637,"('dominated', 'dominating')",-0.37945867,-0.3005962,-0.34204742,-0.2321493,0.095126,0.196006,0.10088
81,1.0535531,1.1459614,"('submissive', 'aggressive')",-0.8930808,-0.8491624,0.07920792,0.238935,0.0798934,0.178578,0.0986846
82,-0.7274941,-0.65492916,"('poor', 'rich')",-1.2933558,-1.2741632,6.658727,6.7188807,1.5459592,1.5965961,0.0506369
83,0.58816713,0.5273822,"('powerless', 'powerful')",1.1240522,1.1111709,-0.69225967,-0.638761,0.3399865,0.3332641,-0.0067224
84,-0.2300231,-0.25778192,"('inferior', 'superior')",-0.06100448,-0.11137174,-0.038604505,-0.07390013,-0.1098774,-0.1476846,-0.0378072
85,-1.2289121,-1.3249925,"('insignificant', 'prestigious')",1.2699356,1.1987556,-0.5091808,-0.80529386,-0.1560524,-0.3105103,-0.1544579
86,0.5460021,0.45616663,"('uninfluential', 'influential')",-1.42274,-1.5009625,0.17857496,0.22443673,-0.232721,-0.273453,-0.040732
87,0.76701635,0.7623688,"('unsuccessful', 'successful')",0.8155134,0.8483363,0.54587746,0.55819386,0.7094691,0.7229664,0.0134973
88,-0.28525865,-0.4001618,"('low', 'eminent')",-1.40409,-1.4526293,-0.10167911,-0.072048955,-0.5970093,-0.6416133,-0.044604
