,staples_male,staples_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.3242131,-0.22647613,"('disagreeable', 'welcoming')",-0.27901632,-0.30282813,-0.3016147,-0.2646521,0.0369626
19,-0.505339,-0.48980802,"('inhospitable', 'hospitable')",0.322825,0.36841667,-0.091257,-0.0606957,0.0305613
20,0.3924966,0.42270488,"('rough', 'thoughtful')",1.0898854,1.0594195,0.741191,0.7410622,-0.0001288
21,0.068178,-0.049085665,"('immoral', 'moral')",-0.6936725,-0.6886398,-0.3127472,-0.3688627,-0.0561155
22,0.10669996,0.06670554,"('untrustworthy', 'trustworthy')",-0.87883234,-0.9067972,-0.3860662,-0.4200458,-0.0339796
23,0.59563106,0.6468618,"('insincere', 'sincere')",5.4027867,5.433132,2.9992089,3.0399971,0.0407882
24,0.5964329,0.5106387,"('dishonest', 'honest')",0.85289323,0.8037648,0.7246631,0.6572018,-0.0674613
25,1.7246883,1.8360485,"('egoistic', 'altruistic')",1.71036,1.7176702,1.7175242,1.7768593,0.0593351
26,1.7389008,1.6660569,"('hardhearted', 'benevolent')",1.6197432,1.4050148,1.679322,1.5355358,-0.1437862
27,1.4705538,1.4996694,"('hardhearted', 'softhearted')",1.5218801,1.4305366,1.496217,1.465103,-0.031114
28,0.2822623,0.30269068,"('disloyal', 'loyal')",0.9045933,0.8628148,0.5934278,0.5827527,-0.0106751
29,-0.58095336,-0.589844,"('unfair', 'fair')",-0.23190476,-0.3636541,-0.4064291,-0.4767491,-0.07032
30,0.32952425,0.28129035,"('intolerant', 'tolerant')",1.0633562,0.99863285,0.6964402,0.6399616,-0.0564786
31,-0.451992,-0.2775082,"('evil', 'good')",-0.2854884,-0.2657862,-0.3687402,-0.2716472,0.097093
32,0.8214826,0.6633648,"('unkind', 'kind')",1.0409516,0.8556409,0.9312171,0.7595029,-0.1717142
33,1.314581,1.2408807,"('wrong', 'right')",-0.19726816,-0.24711314,0.5586565,0.4968838,-0.0617727
34,0.4975721,0.59085965,"('mean', 'honorable')",5.9390793,6.0555124,3.2183256,3.3231859,0.1048603
35,-0.5941381,-0.6489729,"('corrupt', 'incorrupt')",0.18793803,0.10363253,-0.2031,-0.2726702,-0.0695702
36,0.34770358,0.5364622,"('hostile', 'amicable')",0.20748952,0.026535451,0.2775965,0.2814988,0.0039023
37,-0.08494657,-0.07889143,"('fake', 'genuine')",0.3815624,0.43884557,0.1483079,0.1799771,0.0316692
38,0.10764924,0.1503671,"('untruthful', 'truthful')",0.35358882,0.4290166,0.230619,0.2896918,0.0590728
39,1.4456224,1.3907518,"('exploitative', 'cooperative')",0.09779928,0.107506834,0.7717109,0.7491294,-0.0225815
40,0.58691406,0.70274067,"('stingy', 'generous')",-1.0588356,-1.1159482,-0.2359608,-0.2066038,0.029357
41,0.6681091,0.74844307,"('unforgiving', 'forgiving')",-0.009540613,-0.12089454,0.3292843,0.3137743,-0.01551
42,0.07303302,0.008946296,"('unreliable', 'reliable')",-3.3371625,-3.236105,-1.6320647,-1.6135794,0.0184853
43,-0.058515765,-0.023596317,"('irresponsible', 'responsible')",0.20456527,0.15986863,0.0730247,0.0681362,-0.0048885
44,-1.2283233,-1.2820807,"('prejudiced', 'unprejudiced')",-1.5798155,-1.5957466,-1.4040694,-1.4389136,-0.0348442
45,-0.21390319,-0.024696164,"('incompetent', 'competent')",-0.39525032,-0.3870174,-0.3045768,-0.2058568,0.09872
46,0.014969096,0.018076628,"('uncompetitive', 'competitive')",-0.85994774,-0.9677121,-0.4224893,-0.4748178,-0.0523285
47,0.93324596,0.860007,"('stupid', 'smart')",5.038145,5.0877914,2.9856956,2.9738991,-0.0117965
48,0.7965491,0.866826,"('unintelligent', 'intelligent')",0.735632,0.6623961,0.7660905,0.764611,-0.0014795
49,-0.07919921,-0.0434329,"('unable', 'able')",-0.12283588,0.00096065365,-0.1010175,-0.0212361,0.0797814
50,-0.3623795,-0.30596825,"('clumsy', 'skillful')",0.13841924,0.14282835,-0.1119801,-0.08157,0.0304101
51,-0.5469006,-0.7089277,"('uneducated', 'educated')",0.7912454,0.6883204,0.1221724,-0.0103036,-0.132476
52,0.099296786,0.082156226,"('irrational', 'rational')",-0.08997303,-0.174259,0.0046619,-0.0460514,-0.0507133
53,0.4851204,0.55852044,"('uncreative', 'creative')",0.5587286,0.4845612,0.5219245,0.5215408,-0.0003837
54,0.6660861,0.6662097,"('incapable', 'capable')",1.2461357,1.2780228,0.9561109,0.9721162,0.0160053
55,-0.34033543,-0.27380344,"('incompetent', 'clever')",-0.041855723,-0.06425134,-0.1910956,-0.1690274,0.0220682
56,1.0766947,1.022977,"('impractical', 'practical')",-0.5714087,-0.45940217,0.252643,0.2817874,0.0291444
57,-0.48218408,-0.47907636,"('unimaginative', 'imaginative')",-2.676285,-2.7602272,-1.5792346,-1.6196518,-0.0404172
58,0.23184419,0.28921115,"('undiscriminating', 'discriminating')",-0.0073099677,-0.07722688,0.1122671,0.1059921,-0.006275
59,0.30247125,0.25606722,"('foolish', 'wise')",0.5030749,0.5346495,0.4027731,0.3953584,-0.0074147
60,0.6675514,0.68719906,"('inefficient', 'efficient')",-0.26343882,-0.20364374,0.2020563,0.2417777,0.0397214
61,1.3055325,1.1266599,"('illogical', 'logical')",0.28887984,0.10692053,0.7972062,0.6167902,-0.180416
62,0.34816262,0.49967495,"('incompetent', 'brilliant')",0.07508959,0.26549587,0.2116261,0.3825854,0.1709593
63,0.09137739,0.12982208,"('unperceptive', 'insightful')",0.85317844,0.9220919,0.4722779,0.525957,0.0536791
64,-1.8009628,-2.0168986,"('shy', 'confident')",-6.7251987,-6.7084155,-4.2630806,-4.3626571,-0.0995765
65,0.44234976,0.2814187,"('insecure', 'secure')",-0.92571753,-0.9155935,-0.2416839,-0.3170874,-0.0754035
66,-0.7945566,-0.8592205,"('inactive', 'active')",0.75898236,0.712175,-0.0177871,-0.0735227,-0.0557356
67,-0.5001086,-0.66580087,"('doubtful', 'determined')",-0.6918175,-0.721706,-0.5959631,-0.6937534,-0.0977903
68,-0.651117,-0.78612924,"('dependent', 'independent')",-0.0919549,-0.084221415,-0.371536,-0.4351753,-0.0636393
69,0.5181705,0.5478867,"('lazy', 'industrious')",-0.06100902,-0.05370208,0.2285807,0.2470923,0.0185116
70,-0.2925489,-0.26373726,"('lethargic', 'energetic')",-0.04489816,0.014653452,-0.1687235,-0.1245419,0.0441816
71,1.7129614,1.7260911,"('diffident', 'self-confident')",0.6122228,0.6222292,1.1625922,1.1741602,0.011568
72,0.5134608,0.57036215,"('unambitious', 'ambitious')",-0.8150489,-0.79680943,-0.150794,-0.1132236,0.0375704
73,0.4682328,0.43970755,"('helpless', 'self-reliant')",-2.662552,-2.5656762,-1.0971596,-1.0629843,0.0341753
74,1.448387,1.4961469,"('undedicated', 'dedicated')",-0.0068406537,-0.0675101,0.7207732,0.7143184,-0.0064548
75,-1.5582677,-1.4521186,"('meek', 'impulsive')",-0.40914354,-0.33162987,-0.9837056,-0.8918743,0.0918313
76,0.36695817,0.4171564,"('anxious', 'daring')",-0.05097619,0.009305928,0.157991,0.2132312,0.0552402
77,-0.506187,-0.31542587,"('unmotivated', 'motivated')",-1.2032112,-1.0872252,-0.8546991,-0.7013255,0.1533736
78,0.8573292,1.0511228,"('nonresilient', 'resilient')",0.34628397,0.4279995,0.6018066,0.7395611,0.1377545
79,-0.3903883,-0.35287458,"('wavering', 'unwavering')",0.5061975,0.5336826,0.0579046,0.090404,0.0324994
80,0.5186424,0.41305682,"('dominated', 'dominating')",-1.0682735,-0.9840541,-0.2748156,-0.2854986,-0.010683
81,-0.6422413,-0.7838822,"('submissive', 'aggressive')",-1.1354975,-1.0233308,-0.8888694,-0.9036065,-0.0147371
82,-0.55617416,-0.4789531,"('poor', 'rich')",5.6352363,5.7326126,2.539531,2.6268299,0.0872989
83,-0.056158558,-0.16171435,"('powerless', 'powerful')",-0.85996187,-0.927005,-0.4580602,-0.5443597,-0.0862995
84,0.59041613,0.48410583,"('inferior', 'superior')",0.8733447,0.8850953,0.7318804,0.6846006,-0.0472798
85,1.3093114,1.4393141,"('insignificant', 'prestigious')",1.0370338,1.0236729,1.1731726,1.2314935,0.0583209
86,0.5424751,0.4449448,"('uninfluential', 'influential')",0.35059544,0.113716505,0.4465353,0.2793306,-0.1672047
87,1.487918,1.431101,"('unsuccessful', 'successful')",0.9713225,1.0754815,1.2296202,1.2532912,0.023671
88,0.017790109,-0.031659074,"('low', 'eminent')",0.4106973,0.373542,0.2142437,0.1709415,-0.0433022
