,schwab_male,schwab_female,tuple,charles_male,charles_female,corp_male,corp_female,average_male,average_female,female-male
14,-0.95288557,-1.0954505,"('antisocial', 'social')",2.4804149,2.2953796,-0.06967623,-0.2257698,0.485951,0.3247198,-0.1612312
15,0.26983133,0.2666956,"('boring', 'funny')",-0.32469082,-0.42430675,-0.27623284,-0.23638502,-0.1103641,-0.1313321,-0.020968
16,0.03387125,-0.03923239,"('unpopular', 'popular')",-1.0310613,-1.1139113,0.23207933,0.13795978,-0.2550369,-0.3383946,-0.0833577
17,-0.70065624,-0.52381974,"('nasty', 'nice')",-0.15597421,-0.01203328,-0.809897,-0.72292197,-0.5555092,-0.4195917,0.1359175
18,-0.31554705,-0.26249313,"('disagreeable', 'welcoming')",-0.51530194,-0.51858014,-0.87152916,-0.9398276,-0.5674594,-0.5736336,-0.0061742
19,-0.08341782,0.020213256,"('inhospitable', 'hospitable')",-1.489272,-1.3035904,-1.0475967,-0.9223672,-0.8734288,-0.7352481,0.1381807
20,-0.040139493,-0.042858213,"('rough', 'thoughtful')",1.1616659,1.2083172,1.0522949,1.0447646,0.7246071,0.7367412,0.0121341
21,-0.6480115,-0.7552504,"('immoral', 'moral')",2.0938663,1.883266,-0.41569158,-0.50368166,0.3433878,0.2081113,-0.1352765
22,-0.43000668,-0.51749814,"('untrustworthy', 'trustworthy')",0.5447728,0.4609412,-0.6082697,-0.77689594,-0.1645012,-0.2778176,-0.1133164
23,-1.4243954,-1.6429516,"('insincere', 'sincere')",1.7686557,1.6639422,5.5114307,5.478836,1.951897,1.8332755,-0.1186215
24,-0.6208506,-0.73885757,"('dishonest', 'honest')",1.0234385,0.9903219,0.4998004,0.42193425,0.3007961,0.2244662,-0.0763299
25,0.26764393,0.32513195,"('egoistic', 'altruistic')",-0.9290174,-0.8939501,0.87773025,0.885933,0.0721189,0.1057049,0.033586
26,-0.3690419,-0.4737991,"('hardhearted', 'benevolent')",1.020863,0.88109624,1.6904751,1.5699927,0.7807654,0.6590966,-0.1216688
27,-0.15066263,-0.093773685,"('hardhearted', 'softhearted')",-0.5181532,-0.35937312,0.68073386,0.6672148,0.0039727,0.071356,0.0673833
28,-1.2537689,-1.5462408,"('disloyal', 'loyal')",0.93933016,0.64716244,1.1874851,0.9637514,0.2910154,0.0215577,-0.2694577
29,-0.3648794,-0.3743657,"('unfair', 'fair')",-0.7922494,-0.64870304,-0.7285467,-0.75578696,-0.6285585,-0.5929519,0.0356066
30,-0.6462356,-0.7437924,"('intolerant', 'tolerant')",2.4574609,2.362582,0.655707,0.6113572,0.8223108,0.7433823,-0.0789285
31,0.24303004,0.44243684,"('evil', 'good')",-2.727088,-2.4849658,-1.3425207,-1.2896445,-1.2755262,-1.1107244,0.1648018
32,-0.9197898,-1.1485512,"('unkind', 'kind')",0.7868151,0.5203227,0.5525385,0.326533,0.1398546,-0.1005652,-0.2404198
33,0.39183584,0.3568882,"('wrong', 'right')",-0.66548926,-0.68708587,-0.5137897,-0.4831135,-0.2624811,-0.2711037,-0.0086226
34,-0.2506528,-0.12935372,"('mean', 'honorable')",0.20232064,0.40469882,5.1125407,5.3636603,1.6880695,1.8796686,0.1915991
35,1.3846619,1.4481976,"('corrupt', 'incorrupt')",-2.7738383,-2.6292078,-0.69865364,-0.7170364,-0.6959434,-0.6326822,0.0632612
36,0.2296647,0.20775503,"('hostile', 'amicable')",-2.7218487,-2.6897807,-0.22959025,-0.32740036,-0.907258,-0.9364754,-0.0292174
37,-0.035250288,-0.051419623,"('fake', 'genuine')",0.7945449,0.714592,0.18501057,0.22613429,0.3147684,0.2964356,-0.0183328
38,-0.8185241,-0.9536548,"('untruthful', 'truthful')",0.15456212,0.11063576,-0.3359272,-0.39538327,-0.3332964,-0.4128008,-0.0795044
39,0.19551077,0.22692005,"('exploitative', 'cooperative')",1.5595098,1.595136,0.6237332,0.6555108,0.7929179,0.8258556,0.0329377
40,0.30576116,0.22344203,"('stingy', 'generous')",0.022049882,-0.019910507,-2.4106016,-2.4873095,-0.6942635,-0.7612593,-0.0669958
41,-0.8160265,-0.900254,"('unforgiving', 'forgiving')",0.75677985,0.667274,0.13942204,-0.054170284,0.0267251,-0.0957168,-0.1224419
42,0.5803793,0.64444786,"('unreliable', 'reliable')",0.88369757,0.89353794,-2.886068,-2.9098172,-0.4739971,-0.4572771,0.01672
43,-0.8454263,-0.889306,"('irresponsible', 'responsible')",1.9711357,1.9281362,0.674905,0.6545579,0.6002048,0.5644627,-0.0357421
44,0.37257573,0.5365473,"('prejudiced', 'unprejudiced')",-0.8974837,-0.755503,-1.4441541,-1.3585548,-0.656354,-0.5258369,0.1305171
45,-0.8661052,-1.0297139,"('incompetent', 'competent')",2.5923648,2.313598,-0.16631821,-0.29333085,0.5199805,0.3301844,-0.1897961
46,-0.867713,-1.0087476,"('uncompetitive', 'competitive')",2.1595533,1.9761428,-0.6245667,-0.6752538,0.2224245,0.0973805,-0.125044
47,-0.04472249,-0.016665667,"('stupid', 'smart')",0.89029527,0.8735118,5.167148,5.232597,2.0042404,2.0298144,0.025574
48,-1.2382001,-1.3092734,"('unintelligent', 'intelligent')",1.1113138,1.0414026,0.34514388,0.33567977,0.0727525,0.022603,-0.0501495
49,-0.8272426,-0.7045538,"('unable', 'able')",-0.030993078,0.09935028,-0.29360425,-0.22443984,-0.3839467,-0.2765478,0.1073989
50,0.19432315,0.15538704,"('clumsy', 'skillful')",-0.43754292,-0.5996661,0.18142779,0.101642184,-0.0205973,-0.1142123,-0.093615
51,-0.31873405,-0.49989074,"('uneducated', 'educated')",1.6593517,1.5934901,-0.052763417,-0.09806066,0.4292847,0.3318462,-0.0974385
52,0.5086887,0.43605533,"('irrational', 'rational')",-1.7454835,-1.7730953,0.1721611,0.12608531,-0.3548779,-0.4036516,-0.0487737
53,-1.315098,-1.3752954,"('uncreative', 'creative')",-1.0308169,-1.1010997,0.17894325,0.07902145,-0.7223239,-0.7991246,-0.0768007
54,-0.6099906,-0.6392988,"('incapable', 'capable')",-0.38076127,-0.2803323,0.58021563,0.5817502,-0.1368454,-0.112627,0.0242184
55,-0.8554271,-0.94951737,"('incompetent', 'clever')",3.5526447,3.3029187,0.16888574,0.117769696,0.9553678,0.8237236,-0.1316442
56,-0.2918606,-0.38645327,"('impractical', 'practical')",2.7433984,2.5417707,-0.4226111,-0.46659213,0.6763089,0.5629084,-0.1134005
57,-1.55222,-1.6898495,"('unimaginative', 'imaginative')",1.2081621,0.9477555,-2.945551,-3.0500703,-1.0965363,-1.2640548,-0.1675185
58,0.04743405,-0.02451668,"('undiscriminating', 'discriminating')",0.5787768,0.43668315,-0.097940266,-0.17630295,0.1760902,0.0786212,-0.097469
59,1.3404428,1.3620026,"('foolish', 'wise')",-0.32313108,-0.23372954,0.20803857,0.21632054,0.4084501,0.4481978,0.0397477
60,-0.9530453,-0.99023265,"('inefficient', 'efficient')",3.5298607,3.3657582,-0.28526255,-0.18508664,0.7638509,0.7301462,-0.0337047
61,-0.6898903,-0.78703654,"('illogical', 'logical')",0.6637072,0.63812035,0.53537494,0.36806375,0.1697306,0.0730492,-0.0966814
62,-0.47041568,-0.49930468,"('incompetent', 'brilliant')",2.618705,2.5672088,0.2659858,0.34742033,0.8047584,0.8051081,0.0003497
63,-0.7670895,-0.88883376,"('unperceptive', 'insightful')",0.5877918,0.42730394,0.36032715,0.3292302,0.0603432,-0.0440999,-0.1044431
64,-0.11135122,-0.06514223,"('shy', 'confident')",0.8379055,0.6883574,-5.834345,-5.898225,-1.7025968,-1.7583365,-0.0557397
65,-0.8183558,-0.87795156,"('insecure', 'secure')",1.6223574,1.4581054,-0.013256893,-0.085588895,0.2635816,0.164855,-0.0987266
66,0.16970924,0.23690087,"('inactive', 'active')",-0.9500067,-0.92290115,-0.034146074,0.03971715,-0.2714812,-0.2154277,0.0560535
67,0.5740402,0.61040324,"('doubtful', 'determined')",1.0798378,1.0295525,-0.16522725,-0.17377286,0.4962169,0.4887276,-0.0074893
68,-0.6294925,-0.61647373,"('dependent', 'independent')",0.3911519,0.559629,-1.1807705,-1.1503432,-0.473037,-0.402396,0.070641
69,1.0672698,1.274301,"('lazy', 'industrious')",-1.2899944,-1.1687502,-0.88447714,-0.7787011,-0.3690672,-0.2243834,0.1446838
70,-0.019320637,-0.026462782,"('lethargic', 'energetic')",2.4622197,2.3828528,0.377995,0.3521283,0.940298,0.9028394,-0.0374586
71,0.25639352,0.238518,"('diffident', 'self-confident')",0.26154205,0.32754117,0.3302279,0.30698207,0.2827212,0.2910138,0.0082926
72,-1.1023737,-1.205494,"('unambitious', 'ambitious')",0.17803852,0.018838016,-0.59799707,-0.6377655,-0.5074441,-0.6081405,-0.1006964
73,1.51023,1.5097774,"('helpless', 'self-reliant')",-0.021308642,-0.057103377,-3.0052626,-2.9518049,-0.5054471,-0.4997103,0.0057368
74,0.24503182,0.18296246,"('undedicated', 'dedicated')",1.7976474,1.7379358,-0.21774997,-0.32991302,0.6083097,0.5303284,-0.0779813
75,0.42034495,0.46555805,"('meek', 'impulsive')",-1.6749549,-1.5444393,-0.85262054,-0.7268438,-0.7024101,-0.6019084,0.1005017
76,-0.76086414,-0.7104761,"('anxious', 'daring')",1.0508752,1.0239786,-0.28317198,-0.22254029,0.0022797,0.0303207,0.028041
77,-0.5424759,-0.61849064,"('unmotivated', 'motivated')",0.3956337,0.37295735,-0.767832,-0.6990592,-0.3048914,-0.3148642,-0.0099728
78,-0.43358326,-0.5119428,"('nonresilient', 'resilient')",0.041568466,-0.06156706,0.49634808,0.46742123,0.0347778,-0.0353629,-0.0701407
79,-0.0675296,-0.03908213,"('wavering', 'unwavering')",-1.8099514,-1.8072901,-0.41980043,-0.37863094,-0.7657605,-0.7416677,0.0240928
80,0.4364959,0.34705606,"('dominated', 'dominating')",1.4052017,1.2708056,-0.531517,-0.5081119,0.4367268,0.3699166,-0.0668102
81,-0.589912,-0.73736405,"('submissive', 'aggressive')",2.505577,2.259117,-0.96140337,-0.98447376,0.3180873,0.179093,-0.1389943
82,-0.8386424,-0.85422254,"('poor', 'rich')",0.24072686,0.25746113,5.568299,5.558618,1.6567944,1.6539523,-0.0028421
83,0.097828515,-0.017410899,"('powerless', 'powerful')",0.52329546,0.46862587,-0.71917504,-0.7313341,-0.0326837,-0.093373,-0.0606893
84,0.27528986,0.25993943,"('inferior', 'superior')",0.35256824,0.35973662,0.90483713,0.9694179,0.5108984,0.529698,0.0187996
85,0.6886552,0.80085784,"('insignificant', 'prestigious')",-3.1243696,-3.02129,-0.55171597,-0.54107726,-0.9958102,-0.9205031,0.0753071
86,-1.5027988,-1.7591504,"('uninfluential', 'influential')",1.195402,0.84520644,-0.5647354,-0.7504718,-0.2907107,-0.5548052,-0.2640945
87,0.27511913,0.11265683,"('unsuccessful', 'successful')",1.126497,0.9325366,0.7355291,0.6904459,0.7123818,0.5785464,-0.1338354
88,-0.91349655,-1.0222185,"('low', 'eminent')",-0.20052445,-0.41379994,-0.55240375,-0.6627264,-0.5554749,-0.6995816,-0.1441067
