,advanced_male,advanced_female,tuple,micro_male,micro_female,devices_male,devices_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.04082318,-0.033186436,"('nasty', 'nice')",1.0125749,1.0540597,-0.11569747,-0.09054016,-0.11116842,-0.12614359,0.1862215,0.2010474,0.0148259
18,-0.23820381,-0.22208269,"('disagreeable', 'welcoming')",0.27516294,0.27409613,-0.39648652,-0.4626897,-0.4300049,-0.49901593,-0.1973831,-0.227423,-0.0300399
19,-1.1384726,-1.194467,"('inhospitable', 'hospitable')",-0.8372633,-0.86565,-0.6661998,-0.7915418,-0.17760424,-0.21268916,-0.704885,-0.766087,-0.061202
20,0.6832862,0.77640295,"('rough', 'thoughtful')",0.37935936,0.4759519,0.5181425,0.55741316,1.082688,1.098442,0.665869,0.7270525,0.0611835
21,-0.039080728,0.03723385,"('immoral', 'moral')",-1.3047217,-1.3004956,-0.89168906,-0.87149686,-0.8429947,-0.744554,-0.7696216,-0.7198282,0.0497934
22,-0.17219071,-0.16606736,"('untrustworthy', 'trustworthy')",-0.43585426,-0.44666517,-1.0612582,-1.1306787,-1.0400953,-1.047852,-0.6773496,-0.6978158,-0.0204662
23,-0.49310315,-0.43904108,"('insincere', 'sincere')",-0.90974903,-0.8538408,-1.2435519,-1.2099196,5.4465165,5.437431,0.7000281,0.7336574,0.0336293
24,0.03136263,0.07208213,"('dishonest', 'honest')",-1.2569045,-1.249717,-2.274695,-2.3439834,0.73994297,0.68704665,-0.6900734,-0.708643,-0.0185696
25,0.07019183,-0.031787157,"('egoistic', 'altruistic')",0.7198905,0.59287596,0.5987959,0.39625317,1.373479,1.3563545,0.6905893,0.5784241,-0.1121652
26,0.07330179,0.009830169,"('hardhearted', 'benevolent')",0.99160635,0.9342889,1.0797825,0.97542745,1.8178473,1.7297544,0.9906344,0.9123253,-0.0783091
27,-0.4401003,-0.24044685,"('hardhearted', 'softhearted')",-0.12894021,-0.02406114,-0.08288018,0.035274222,1.382763,1.3400415,0.1827106,0.2777019,0.0949913
28,0.16357951,0.008971307,"('disloyal', 'loyal')",0.16103306,0.025751732,-0.35752267,-0.5134141,0.8668326,0.7778462,0.2084806,0.0747888,-0.1336918
29,-0.7137302,-0.8349518,"('unfair', 'fair')",-0.4735248,-0.54188246,-1.1142001,-1.2213767,-0.76384103,-0.9366335,-0.766324,-0.8837111,-0.1173871
30,0.45053226,0.42459676,"('intolerant', 'tolerant')",0.3661399,0.35316712,0.561511,0.5612391,1.2307881,1.1971716,0.6522428,0.6340436,-0.0181992
31,-1.528465,-1.6833667,"('evil', 'good')",0.30105403,0.2832683,0.17194696,-0.06672798,-0.72714597,-0.9112903,-0.4456525,-0.5945292,-0.1488767
32,-0.9608561,-0.9429706,"('unkind', 'kind')",-0.7901516,-0.77039,-0.44966283,-0.4091041,0.82733566,0.74863505,-0.3433337,-0.3434574,-0.0001237
33,0.09751716,-0.037063066,"('wrong', 'right')",0.7926063,0.7360188,0.65738916,0.5393592,-0.31658018,-0.42364207,0.3077331,0.2036682,-0.1040649
34,0.004030711,0.13490702,"('mean', 'honorable')",-0.5573699,-0.39826468,-0.54806024,-0.4502548,5.619698,5.7692266,1.1295747,1.2639035,0.1343288
35,-0.11821365,-0.31967434,"('corrupt', 'incorrupt')",0.7966466,0.6363984,0.8019906,0.60712904,-0.019895338,-0.18645887,0.3651321,0.1843485,-0.1807836
36,-0.68628377,-0.98059356,"('hostile', 'amicable')",0.35872087,0.17837563,-0.02460793,-0.37813717,0.15752012,-0.08116116,-0.0486627,-0.3153791,-0.2667164
37,0.2554242,0.29517746,"('fake', 'genuine')",-0.40704796,-0.3318312,-0.4760241,-0.3920067,0.1660346,0.20787507,-0.1154033,-0.0551963,0.060207
38,-0.716105,-0.69331795,"('untruthful', 'truthful')",-0.68964905,-0.65206665,-0.52940166,-0.5460878,-0.15893629,-0.15274018,-0.523523,-0.5110531,0.0124699
39,1.4661664,1.5356896,"('exploitative', 'cooperative')",1.5540879,1.5470465,0.5207485,0.5050782,0.45648903,0.45176396,0.999373,1.0098946,0.0105216
40,1.2443919,1.2533973,"('stingy', 'generous')",0.46758273,0.553525,0.486476,0.52025527,-1.3292378,-1.457158,0.2173032,0.2175049,0.0002017
41,-0.30504033,-0.32117832,"('unforgiving', 'forgiving')",-0.2757451,-0.24756142,-0.7167965,-0.8098793,0.13504383,-0.01849608,-0.2906345,-0.3492788,-0.0586443
42,-0.7528856,-0.5852169,"('unreliable', 'reliable')",-0.9023409,-0.66871285,-1.6120353,-1.4367412,-3.2775884,-3.2306616,-1.6362126,-1.4803331,0.1558795
43,-0.17482847,0.041083887,"('irresponsible', 'responsible')",-0.8066103,-0.5941065,-1.4989512,-1.3105289,0.20801994,0.22550288,-0.5680925,-0.4095122,0.1585803
44,-0.2834069,-0.18771853,"('prejudiced', 'unprejudiced')",-0.0786069,0.07491653,-0.52996606,-0.36930472,-1.4478809,-1.3905022,-0.5849652,-0.4681522,0.116813
45,-0.3471803,-0.23544164,"('incompetent', 'competent')",-1.3575535,-1.1673193,-1.3835316,-1.2931136,-0.30142495,-0.33472368,-0.8474226,-0.7576496,0.089773
46,0.21209079,0.47334182,"('uncompetitive', 'competitive')",-1.3543147,-1.120095,-0.8347402,-0.63010806,-0.87865084,-0.8346066,-0.7139037,-0.527867,0.1860367
47,-0.23113957,-0.15604037,"('stupid', 'smart')",-0.19226554,-0.0668455,0.39847174,0.48280606,5.607787,5.6856966,1.3957134,1.4864042,0.0906908
48,2.1267948,2.0947814,"('unintelligent', 'intelligent')",0.55824757,0.56086665,0.71155447,0.7380275,0.75811833,0.76474106,1.0386788,1.0396042,0.0009254
49,0.1779684,0.27555132,"('unable', 'able')",0.08383967,0.22336441,0.06463006,0.13323866,-0.2922424,-0.1642788,0.0085489,0.1169689,0.10842
50,0.37229344,0.43744954,"('clumsy', 'skillful')",0.31641158,0.48167303,0.32764164,0.42137197,-0.10337106,-0.10460997,0.2282439,0.3089711,0.0807272
51,0.39430177,0.22685269,"('uneducated', 'educated')",-0.7218959,-0.85995215,-0.54058343,-0.65487194,0.31473807,0.2746241,-0.1383599,-0.2533368,-0.1149769
52,0.28570914,0.044634447,"('irrational', 'rational')",1.1774664,0.97703403,0.15510468,-0.18275866,-0.12710936,-0.33573684,0.3727927,0.1257932,-0.2469995
53,-0.8788074,-0.87687117,"('uncreative', 'creative')",0.036239326,-0.026650194,0.0010868311,-0.13615039,0.7845768,0.73298204,-0.0142261,-0.0766724,-0.0624463
54,-0.45825502,-0.6405108,"('incapable', 'capable')",0.21156436,0.008329496,-1.0187149,-1.2833304,0.9686119,0.95236754,-0.0741984,-0.240786,-0.1665876
55,1.3026081,1.4151556,"('incompetent', 'clever')",-0.22123292,-0.12127882,-0.21428815,-0.12614942,0.105627075,0.19124821,0.2431785,0.3397439,0.0965654
56,0.08987347,0.098570354,"('impractical', 'practical')",-0.2643436,-0.20656018,-0.20848101,-0.13170086,-0.29666597,-0.3018161,-0.1699043,-0.1353767,0.0345276
57,0.23453036,0.25336707,"('unimaginative', 'imaginative')",0.048861705,0.084581956,-0.21909066,-0.23225874,-2.371859,-2.4272373,-0.5768894,-0.5803868,-0.0034974
58,-0.4167923,-0.35489953,"('undiscriminating', 'discriminating')",-0.51795834,-0.50251335,0.25882295,0.21423769,-0.12430051,-0.1645961,-0.2000571,-0.2019428,-0.0018857
59,-0.39795166,-0.54729676,"('foolish', 'wise')",0.42355707,0.3072945,-0.0793788,-0.28903222,0.16681406,0.060452305,0.0282602,-0.1171455,-0.1454057
60,1.0076615,1.2999531,"('inefficient', 'efficient')",0.06386835,0.29908362,0.032567848,0.32319158,-0.07836641,0.1303932,0.2564328,0.5131554,0.2567226
61,0.12940428,0.06813307,"('illogical', 'logical')",-0.09426501,-0.19781165,-0.1581114,-0.3251949,0.083344765,-0.030861745,-0.0099068,-0.1214338,-0.111527
62,0.7462205,0.88071847,"('incompetent', 'brilliant')",-0.37065196,-0.21972126,-0.67173654,-0.52167654,0.047097098,0.16445407,-0.0622677,0.0759437,0.1382114
63,-0.16451019,0.020004848,"('unperceptive', 'insightful')",-1.2363787,-1.1352721,-0.9232043,-0.88628215,0.5123141,0.5676793,-0.4529448,-0.3584675,0.0944773
64,0.47644714,0.45071912,"('shy', 'confident')",-0.37501222,-0.31781256,-0.6593705,-0.6215823,-6.670123,-6.717292,-1.8070147,-1.8014919,0.0055228
65,0.16712843,0.18991032,"('insecure', 'secure')",-0.6240698,-0.67558986,-0.5781434,-0.48948345,-0.6829019,-0.589837,-0.4294966,-0.39125,0.0382466
66,0.023659587,0.031081125,"('inactive', 'active')",-1.0432793,-1.1237347,-1.0925658,-1.2060738,0.92461014,0.90226734,-0.2968938,-0.349115,-0.0522212
67,1.0941137,1.0547442,"('doubtful', 'determined')",0.22661643,0.1984877,-0.04774217,-0.03690127,-0.48363817,-0.467814,0.1973374,0.1871292,-0.0102082
68,0.059745185,-0.008410547,"('dependent', 'independent')",-1.7305549,-1.859952,-1.1123419,-1.2291675,-0.75161314,-0.76689005,-0.8836912,-0.966105,-0.0824138
69,0.8484458,0.7854277,"('lazy', 'industrious')",1.5177466,1.5409595,1.371453,1.3462231,-0.1532376,-0.1921162,0.896102,0.8701235,-0.0259785
70,0.2804505,0.40484747,"('lethargic', 'energetic')",-1.3413916,-1.275726,-1.3108689,-1.226591,0.30600157,0.3292982,-0.5164521,-0.4420428,0.0744093
71,0.41227084,0.3482831,"('diffident', 'self-confident')",0.8628683,0.86960244,0.80147076,0.8088639,0.5472344,0.50940233,0.655961,0.6340379,-0.0219231
72,1.0299084,1.0847938,"('unambitious', 'ambitious')",0.05489289,0.07822393,-0.53589404,-0.47633538,-0.8499649,-0.76718116,-0.0752644,-0.0201247,0.0551397
73,1.2204179,1.2213619,"('helpless', 'self-reliant')",1.5884707,1.5542566,0.6949667,0.63007975,-2.990494,-3.013457,0.1283403,0.0980603,-0.03028
74,0.3827718,0.5320305,"('undedicated', 'dedicated')",0.15860815,0.307768,-0.0057457015,0.041047722,-0.019497786,-0.025967393,0.1290341,0.2137197,0.0846856
75,-0.12140888,-0.24115746,"('meek', 'impulsive')",0.26795906,0.16983777,0.0015838407,-0.04686216,-0.2008766,-0.20166954,-0.0131856,-0.0799628,-0.0667772
76,0.20851517,0.45707256,"('anxious', 'daring')",-0.6031146,-0.39103073,-0.93091863,-0.65595675,0.2388455,0.40198633,-0.2716682,-0.0469821,0.2246861
77,0.553689,0.56623423,"('unmotivated', 'motivated')",-0.5658795,-0.5251054,-0.19452703,-0.20671946,-1.0430833,-0.93473035,-0.3124502,-0.2750803,0.0373699
78,-0.04361939,0.14666557,"('nonresilient', 'resilient')",-0.036878787,0.21451923,0.20806593,0.3101435,0.03845956,0.15105325,0.0415068,0.2055954,0.1640886
79,-1.275361,-1.406755,"('wavering', 'unwavering')",-0.5578603,-0.6520749,-1.0508835,-1.2565365,-0.20494825,-0.25142327,-0.7722632,-0.8916974,-0.1194342
80,1.3184052,1.5257735,"('dominated', 'dominating')",-0.4266355,-0.31155062,-0.5652751,-0.33475313,-1.0495516,-0.8739981,-0.1807643,0.0013679,0.1821322
81,1.0339603,1.0126915,"('submissive', 'aggressive')",-0.52952445,-0.58014315,-0.32674643,-0.24537131,-0.55851793,-0.41452342,-0.0952071,-0.0568366,0.0383705
82,-1.4942172,-1.5350821,"('poor', 'rich')",-1.3447787,-1.3558956,-0.14860693,-0.210683,5.9705725,6.0269556,0.7457424,0.7313237,-0.0144187
83,0.93050176,0.9772567,"('powerless', 'powerful')",-0.06890408,-0.06034028,-0.6519845,-0.6542437,-1.0660595,-1.0775026,-0.2141116,-0.2037075,0.0104041
84,0.8565396,0.7844103,"('inferior', 'superior')",0.64101297,0.51479465,-0.06483939,-0.15482947,0.6439251,0.5811006,0.5191596,0.431369,-0.0877906
85,-0.340799,-0.47568697,"('insignificant', 'prestigious')",0.51743615,0.39309785,0.7107393,0.4734647,0.63814,0.46729112,0.3813791,0.2145417,-0.1668374
86,0.6315301,0.54416513,"('uninfluential', 'influential')",-0.4092933,-0.60018545,-0.6069894,-0.8153143,-0.1130396,-0.19423984,-0.124448,-0.2663936,-0.1419456
87,0.42350882,0.49936223,"('unsuccessful', 'successful')",0.5264351,0.4836981,0.34348032,0.3597271,0.6848542,0.7362232,0.4945696,0.5197527,0.0251831
88,-0.27031612,-0.36992064,"('low', 'eminent')",-0.5782897,-0.675307,0.17658132,0.06513051,0.106472775,0.06658969,-0.1413879,-0.2283769,-0.086989
