,sigma_male,sigma_female,tuple,aldrich_male,aldrich_female,corp_male,corp_female,average_male,average_female,female-male
30,0.1458551,0.10182031,"('intolerant', 'tolerant')",-0.6230142,-0.8840066,0.70067227,0.5755746,0.0745044,-0.0688706,-0.143375
31,-1.7602736,-1.5140358,"('evil', 'good')",0.15472479,0.27875084,-1.4353741,-1.447638,-1.013641,-0.8943077,0.1193333
32,0.52254426,0.5146618,"('unkind', 'kind')",-1.5583528,-1.727326,0.59447813,0.25383267,-0.1471101,-0.3196105,-0.1725004
33,-0.022200208,0.13365735,"('wrong', 'right')",1.7158848,1.8879486,-0.8101677,-0.744307,0.2945056,0.4257663,0.1312607
34,0.515592,0.7047804,"('mean', 'honorable')",-0.42179424,-0.46601003,5.410403,5.5475674,1.8347335,1.9287793,0.0940458
35,-1.807336,-1.526453,"('corrupt', 'incorrupt')",1.0778677,1.3742422,-0.9160276,-0.74105036,-0.5484986,-0.2977537,0.2507449
36,-1.4837062,-0.9942832,"('hostile', 'amicable')",0.66429985,0.86308706,-0.26759928,-0.3172476,-0.3623352,-0.1494812,0.212854
37,1.0366831,0.89156705,"('fake', 'genuine')",-0.1105655,-0.15157324,0.3355119,0.37916276,0.4205432,0.3730522,-0.047491
38,-0.24239774,0.031427745,"('untruthful', 'truthful')",-0.18298265,-0.10080012,-0.1707686,-0.09415479,-0.1987163,-0.0545091,0.1442072
39,0.6924484,0.61855406,"('exploitative', 'cooperative')",-0.5021126,-0.5072399,0.06210497,0.064052165,0.0841469,0.0584554,-0.0256915
40,1.0554298,0.9906114,"('stingy', 'generous')",0.6182175,0.65663105,-1.8704139,-1.94887,-0.0655888,-0.1005425,-0.0349537
41,-0.11772666,-0.23706631,"('unforgiving', 'forgiving')",-0.331698,-0.4879778,0.05869797,-0.13954058,-0.1302422,-0.2881949,-0.1579527
42,0.32570302,0.7612124,"('unreliable', 'reliable')",0.35826913,0.64177364,-2.8558412,-2.7392406,-0.7239563,-0.4454182,0.2785381
43,1.1452367,1.1121033,"('irresponsible', 'responsible')",-1.1737987,-1.241406,0.4015869,0.30210367,0.1243416,0.0576003,-0.0667413
44,-1.3151177,-1.3329918,"('prejudiced', 'unprejudiced')",0.3410649,0.39411604,-1.5127085,-1.5533564,-0.8289204,-0.8307441,-0.0018237
45,-0.058324087,-0.013821733,"('incompetent', 'competent')",-0.9510364,-1.1645417,-0.093767166,-0.2967525,-0.3677092,-0.4917053,-0.1239961
46,0.15592647,-0.09789334,"('uncompetitive', 'competitive')",-1.5310023,-1.6152517,-0.47727418,-0.5397987,-0.61745,-0.7509813,-0.1335313
47,-0.07382363,-0.057603557,"('stupid', 'smart')",-0.548882,-0.62253374,5.279674,5.2925816,1.5523229,1.5374815,-0.0148414
48,0.9345991,0.67807096,"('unintelligent', 'intelligent')",-1.0175505,-1.333788,0.9303444,0.8806029,0.2824643,0.0749619,-0.2075024
49,0.30246618,0.4309246,"('unable', 'able')",0.33228004,0.45115554,0.284215,0.42730296,0.3063204,0.4364611,0.1301407
50,0.2530318,0.46794116,"('clumsy', 'skillful')",0.373255,0.5790781,0.6002774,0.5756327,0.4088547,0.540884,0.1320293
51,0.4321305,0.116993554,"('uneducated', 'educated')",-0.12755127,-0.4457404,0.4760865,0.3426295,0.2602219,0.0046275,-0.2555944
52,-1.1113588,-1.0521965,"('irrational', 'rational')",0.21494949,0.31041336,0.086586975,0.06616271,-0.2699408,-0.2252068,0.044734
53,0.17629036,0.494618,"('uncreative', 'creative')",-1.5950879,-1.4490482,0.43621826,0.34066796,-0.3275264,-0.2045874,0.122939
54,0.25504297,0.48231584,"('incapable', 'capable')",-0.028430216,0.07791968,0.75404084,0.8809624,0.3268845,0.4803993,0.1535148
55,1.8737799,1.7083023,"('incompetent', 'clever')",-0.6004035,-0.8188984,0.64251435,0.624499,0.6386303,0.5046343,-0.133996
56,0.8228905,0.9089472,"('impractical', 'practical')",-0.6128278,-0.72415894,-0.41303453,-0.33858663,-0.0676573,-0.0512661,0.0163912
57,-0.7913563,-0.65150666,"('unimaginative', 'imaginative')",-1.1319704,-1.1812057,-3.0830545,-3.238318,-1.6687937,-1.6903435,-0.0215498
58,0.3132916,0.46756884,"('undiscriminating', 'discriminating')",0.27093115,0.28282475,0.26734126,0.1773721,0.2838547,0.3092552,0.0254005
59,-0.528058,-0.2140635,"('foolish', 'wise')",1.1801298,1.4171284,0.021833159,0.11561232,0.224635,0.4395591,0.2149241
60,1.6212384,1.4963975,"('inefficient', 'efficient')",-1.0821704,-1.3106444,0.40164906,0.3087384,0.3135723,0.1648305,-0.1487418
61,0.30424353,0.23025215,"('illogical', 'logical')",-1.1689311,-1.2230855,0.3600257,0.13679989,-0.1682206,-0.2853445,-0.1171239
62,1.6585367,1.6170622,"('incompetent', 'brilliant')",-0.5121392,-0.5628709,0.7956804,0.8941439,0.6473593,0.6494451,0.0020858
63,0.33133885,0.43116853,"('unperceptive', 'insightful')",-1.2600935,-1.2919251,0.54500645,0.4769322,-0.127916,-0.1279414,-2.54e-05
64,-0.005903788,-0.06366345,"('shy', 'confident')",-0.36632168,-0.40588367,-5.6762347,-5.583807,-2.0161533,-2.0177848,-0.0016315
65,1.417382,1.1639816,"('insecure', 'secure')",-0.95304865,-1.2526824,0.35826018,0.37588507,0.2741979,0.0957281,-0.1784698
66,-0.21918514,-0.105524704,"('inactive', 'active')",-0.03663703,0.12280913,0.52431273,0.56549436,0.0894969,0.1942596,0.1047627
67,0.87977237,0.5897515,"('doubtful', 'determined')",0.18504085,0.09522514,-0.54472333,-0.70305663,0.1733633,-0.0060267,-0.17939
68,-0.020658433,-0.09028058,"('dependent', 'independent')",0.48998812,0.50040215,-0.6244671,-0.6039641,-0.0517125,-0.0646142,-0.0129017
69,-1.4415138,-0.9232839,"('lazy', 'industrious')",1.4648966,1.865781,-0.9046726,-0.8023989,-0.2937633,0.0466994,0.3404627
70,0.8257847,0.88961095,"('lethargic', 'energetic')",-0.91088873,-0.84950346,0.15819965,0.21632528,0.0243652,0.0854776,0.0611124
71,1.0788856,1.3219947,"('diffident', 'self-confident')",0.059732027,0.14406914,0.16069107,0.14402182,0.4331029,0.5366952,0.1035923
72,1.6403625,1.558111,"('unambitious', 'ambitious')",-0.5499499,-0.63476753,0.074414544,0.045338992,0.3882757,0.3228941,-0.0653816
73,0.27597746,0.4784572,"('helpless', 'self-reliant')",1.3728927,1.5351652,-2.881556,-2.748854,-0.4108953,-0.2450772,0.1658181
74,0.9462561,1.132982,"('undedicated', 'dedicated')",-0.5801017,-0.5746627,-0.4149042,-0.6718824,-0.0162499,-0.0378544,-0.0216045
75,-1.2598739,-1.2534621,"('meek', 'impulsive')",1.0113728,0.9996258,-0.74863726,-0.6423272,-0.3323794,-0.2987212,0.0336582
76,0.523644,0.4178869,"('anxious', 'daring')",-1.0675274,-1.0545071,-0.06279716,0.051648296,-0.2022269,-0.1949906,0.0072363
77,0.055259835,0.2270225,"('unmotivated', 'motivated')",-1.0917467,-1.1552229,-0.5910731,-0.39120317,-0.54252,-0.4398012,0.1027188
78,0.9438931,1.1852572,"('nonresilient', 'resilient')",-0.55281514,-0.36445802,0.7551142,0.91877156,0.382064,0.5798569,0.1977929
79,-1.8931631,-1.6627473,"('wavering', 'unwavering')",0.044976972,0.117478944,-0.5185991,-0.35177204,-0.7889284,-0.6323468,0.1565816
80,0.21426123,-0.119666845,"('dominated', 'dominating')",0.07758215,-0.04304489,-0.31162557,-0.08689505,-0.0065941,-0.0832023,-0.0766082
81,0.99957573,0.48368174,"('submissive', 'aggressive')",-0.6341783,-1.155638,-0.34422505,-0.38744682,0.0070575,-0.3531344,-0.3601919
82,-0.084232405,-0.14327821,"('poor', 'rich')",-0.97276837,-1.1457531,6.0127926,5.962422,1.6519307,1.5577968,-0.0941339
83,0.8641553,0.72176045,"('powerless', 'powerful')",0.31235906,0.17412286,-0.53566813,-0.51632035,0.2136154,0.126521,-0.0870944
84,1.1200812,0.8778436,"('inferior', 'superior')",0.678279,0.5955495,1.0929114,1.0862672,0.9637572,0.8532201,-0.1105371
85,-0.6752716,-0.43689135,"('insignificant', 'prestigious')",1.1388419,1.3203515,-0.9762099,-1.1288719,-0.1708799,-0.0818039,0.089076
86,0.757728,0.5562983,"('uninfluential', 'influential')",-1.6504114,-1.8315008,-0.48173556,-0.57817394,-0.4581397,-0.6177921,-0.1596524
87,0.14186129,-0.25298584,"('unsuccessful', 'successful')",-0.2040793,-0.36603147,1.018734,1.2685002,0.3188387,0.2164943,-0.1023444
88,-0.09597404,-0.19772163,"('low', 'eminent')",-0.79285824,-0.94373614,-0.5670746,-0.6519071,-0.4853023,-0.5977883,-0.112486
