,navient_male,navient_female,tuple,corp_male,corp_female,average_male,average_female,female-male
75,0.04092786,-0.13268498,"('meek', 'impulsive')",-0.7608392,-0.78967667,-0.3599557,-0.4611808,-0.1012251
76,0.7872791,0.8292589,"('anxious', 'daring')",-0.04204883,0.047452863,0.3726152,0.4383559,0.0657407
77,-1.2094744,-1.1736584,"('unmotivated', 'motivated')",-0.92282224,-0.7883876,-1.0661483,-0.981023,0.0851253
78,-0.79637575,-0.5362386,"('nonresilient', 'resilient')",-0.046159007,0.058295965,-0.4212674,-0.2389713,0.1822961
79,-0.70243,-0.84457314,"('wavering', 'unwavering')",-0.51394016,-0.58679175,-0.6081851,-0.7156824,-0.1074973
80,0.34648204,0.28234053,"('dominated', 'dominating')",-0.74157023,-0.593699,-0.1975441,-0.1556792,0.0418649
81,0.8530094,0.52511585,"('submissive', 'aggressive')",-0.05867035,0.0038084984,0.3971695,0.2644622,-0.1327073
82,-0.2277607,-0.26069394,"('poor', 'rich')",6.020384,6.021066,2.8963115,2.8801861,-0.0161254
83,-0.2539329,-0.40999395,"('powerless', 'powerful')",-0.8246186,-0.85486656,-0.5392758,-0.6324303,-0.0931545
84,0.7471484,0.61320174,"('inferior', 'superior')",0.87273246,0.8939342,0.8099405,0.7535679,-0.0563726
85,-0.89540976,-1.0900005,"('insignificant', 'prestigious')",-0.6064355,-0.8257002,-0.7509226,-0.9578503,-0.2069277
86,-1.6597929,-1.6557752,"('uninfluential', 'influential')",-0.3074585,-0.35887688,-0.9836257,-1.007326,-0.0237003
87,0.106293544,-0.0073865354,"('unsuccessful', 'successful')",0.6737301,0.7905267,0.3900118,0.3915701,0.0015583
88,-0.5301746,-0.55375975,"('low', 'eminent')",-0.47457838,-0.5417374,-0.5023765,-0.5477486,-0.0453721
