,verisign_male,verisign_female,tuple,inc_male,inc_female,average_male,average_female,female-male
58,-0.34614778,-0.423663,"('undiscriminating', 'discriminating')",0.10168507,0.0078227,-0.1222313,-0.2079201,-0.0856888
59,0.43970588,0.5334153,"('foolish', 'wise')",0.4250513,0.45981207,0.4323786,0.4966137,0.0642351
60,-0.2814409,-0.4215098,"('inefficient', 'efficient')",0.5815514,0.6183633,0.1500552,0.0984268,-0.0516284
61,-0.3036989,-0.41734236,"('illogical', 'logical')",0.29448733,0.10898103,-0.0046058,-0.1541807,-0.1495749
62,-0.72745645,-0.6721767,"('incompetent', 'brilliant')",0.81848276,1.0280572,0.0455132,0.1779402,0.132427
63,-1.1063565,-1.16517,"('unperceptive', 'insightful')",1.3187851,1.3283199,0.1062143,0.081575,-0.0246393
64,-0.4436826,-0.5652967,"('shy', 'confident')",-6.0208855,-5.893483,-3.2322841,-3.2293899,0.0028942
65,-0.33946446,-0.44188452,"('insecure', 'secure')",-0.169279,-0.15476666,-0.2543717,-0.2983256,-0.0439539
66,-0.450646,-0.3840797,"('inactive', 'active')",0.5731753,0.55619746,0.0612646,0.0860589,0.0247943
67,0.6145591,0.5546601,"('doubtful', 'determined')",-0.048379164,-0.10842426,0.28309,0.2231179,-0.0599721
68,0.31758592,0.22413576,"('dependent', 'independent')",0.06340578,0.008532779,0.1904958,0.1163343,-0.0741615
69,1.4730068,1.5495961,"('lazy', 'industrious')",-0.40965027,-0.3752265,0.5316783,0.5871848,0.0555065
70,-0.83062863,-0.8524066,"('lethargic', 'energetic')",0.54228127,0.53572917,-0.1441737,-0.1583387,-0.014165
71,-0.10356635,-0.10446971,"('diffident', 'self-confident')",0.5677856,0.53632987,0.2321096,0.2159301,-0.0161795
72,-1.38262,-1.3593,"('unambitious', 'ambitious')",-0.7208507,-0.6810792,-1.0517354,-1.0201896,0.0315458
73,1.2829652,1.3207475,"('helpless', 'self-reliant')",-2.821509,-2.7486308,-0.7692719,-0.7139416,0.0553303
74,-0.6205215,-0.6107119,"('undedicated', 'dedicated')",-0.008422311,-0.16488476,-0.3144719,-0.3877983,-0.0733264
75,0.69658756,0.65443254,"('meek', 'impulsive')",-0.45369753,-0.35001442,0.121445,0.1522091,0.0307641
76,-0.14069131,-0.06277497,"('anxious', 'daring')",0.50233394,0.5606948,0.1808213,0.2489599,0.0681386
77,-0.3533055,-0.45427927,"('unmotivated', 'motivated')",-0.5549274,-0.48650217,-0.4541165,-0.4703907,-0.0162742
78,-0.60930717,-0.4968118,"('nonresilient', 'resilient')",0.43661204,0.5334435,-0.0863476,0.0183159,0.1046635
79,-0.20029804,-0.19184716,"('wavering', 'unwavering')",-0.055206366,-0.077325165,-0.1277522,-0.1345862,-0.006834
80,-0.61114234,-0.67224383,"('dominated', 'dominating')",-1.0310467,-0.856625,-0.8210945,-0.7644345,0.05666
81,-0.6188033,-0.7493407,"('submissive', 'aggressive')",-0.14246635,-0.01613149,-0.3806348,-0.3827361,-0.0021013
82,0.025868565,0.07522285,"('poor', 'rich')",5.9359183,5.963897,2.9808934,3.0195601,0.0386667
83,-0.19463857,-0.3620895,"('powerless', 'powerful')",-0.6490551,-0.7315539,-0.4218468,-0.5468217,-0.1249749
84,0.99815995,0.97524416,"('inferior', 'superior')",1.1453365,1.0845488,1.0717483,1.0298965,-0.0418518
85,0.4796281,0.5436887,"('insignificant', 'prestigious')",0.43260512,0.27240777,0.4561166,0.4080482,-0.0480684
86,-2.0361724,-2.2046227,"('uninfluential', 'influential')",-0.021397535,-0.18077594,-1.028785,-1.1926993,-0.1639143
87,-0.06190966,-0.09472678,"('unsuccessful', 'successful')",0.9944092,1.1433402,0.4662498,0.5243067,0.0580569
88,-0.24395217,-0.35340023,"('low', 'eminent')",0.20537184,0.1063359,-0.0192902,-0.1235322,-0.104242
