,ameriprise_male,ameriprise_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
31,-1.6113515,-1.4970804,"('evil', 'good')",-0.98524916,-1.0327398,-0.48359883,-0.55538434,-1.0267331,-1.0284015,-0.0016684
32,-0.38881728,-0.3808705,"('unkind', 'kind')",0.25415027,0.2703485,0.792194,0.7207441,0.2191757,0.2034074,-0.0157683
33,-0.35061786,-0.35521764,"('wrong', 'right')",0.82144356,0.7987217,-0.3920912,-0.46551993,0.0262448,-0.0073386,-0.0335834
34,-0.14079991,-0.024844881,"('mean', 'honorable')",0.5028626,0.56925994,5.7968597,5.960327,2.0529741,2.1682474,0.1152733
35,0.21191971,0.15785484,"('corrupt', 'incorrupt')",-1.0864959,-1.1542519,0.27476984,0.09405358,-0.1999354,-0.3007812,-0.1008458
36,-1.0447075,-1.020777,"('hostile', 'amicable')",-0.2806639,-0.4413206,0.48675463,0.29033738,-0.2795389,-0.3905868,-0.1110479
37,0.6725843,0.71847534,"('fake', 'genuine')",-0.81549543,-0.7623382,0.5646727,0.6113896,0.1405872,0.1891756,0.0485884
38,-0.9687599,-0.92003584,"('untruthful', 'truthful')",0.55597234,0.57952774,-0.051155813,0.047094498,-0.1546478,-0.0978045,0.0568433
39,-0.063329756,-0.049476165,"('exploitative', 'cooperative')",0.9909224,1.115382,0.13423903,0.10909304,0.3539439,0.3916663,0.0377224
40,-0.28776327,-0.30336952,"('stingy', 'generous')",0.8425837,0.8046082,-1.3497632,-1.4790218,-0.2649809,-0.3259277,-0.0609468
41,-0.29972398,-0.23300508,"('unforgiving', 'forgiving')",1.1093419,1.0800413,0.001239601,-0.04260037,0.2702858,0.2681453,-0.0021405
42,1.4911187,1.6365631,"('unreliable', 'reliable')",0.52199996,0.67592186,-2.5134237,-2.4183764,-0.1667683,-0.0352972,0.1314711
43,-0.52199465,-0.45282027,"('irresponsible', 'responsible')",1.2698973,1.3694972,0.54001564,0.58547616,0.4293061,0.5007177,0.0714116
44,1.6135318,1.6173985,"('prejudiced', 'unprejudiced')",-0.44441444,-0.33541304,-1.2891585,-1.2746838,-0.0400137,0.0024339,0.0424476
45,-0.44191566,-0.389276,"('incompetent', 'competent')",0.06884483,0.034125485,-0.16551349,-0.15851197,-0.1795281,-0.1712208,0.0083073
46,-0.91757524,-0.9132186,"('uncompetitive', 'competitive')",0.9845193,1.0374886,-0.85779893,-0.8515944,-0.2636183,-0.2424415,0.0211768
47,0.2826729,0.3650059,"('stupid', 'smart')",1.2714049,1.3276638,5.4874244,5.6164017,2.3471673,2.4363572,0.0891899
48,-1.1922033,-1.2257664,"('unintelligent', 'intelligent')",-0.79133284,-0.8008861,0.00332281,0.067059375,-0.6600711,-0.6531977,0.0068734
49,-0.06237869,0.021250512,"('unable', 'able')",-0.76844436,-0.6944462,-0.25870517,-0.1266271,-0.3631761,-0.2666076,0.0965685
50,0.4421324,0.56692284,"('clumsy', 'skillful')",0.21219258,0.24453573,-0.042435914,-0.022975352,0.203963,0.2628278,0.0588648
51,-0.16830698,-0.25376612,"('uneducated', 'educated')",-0.22898085,-0.27366248,0.08270304,0.048329227,-0.1048616,-0.1596998,-0.0548382
52,-0.93466693,-1.0395373,"('irrational', 'rational')",-0.13410571,-0.36728817,0.2807069,0.0638554,-0.2626886,-0.4476567,-0.1849681
53,-1.8242435,-1.8068846,"('uncreative', 'creative')",1.3682511,1.2254479,1.0989593,1.0038509,0.2143223,0.1408047,-0.0735176
54,-1.0168658,-1.0104885,"('incapable', 'capable')",0.75237787,0.73691726,1.175455,1.2082708,0.3036557,0.3115665,0.0079108
55,-0.7512572,-0.6977205,"('incompetent', 'clever')",-0.19924489,-0.13718703,-0.3969512,-0.34312192,-0.4491511,-0.3926765,0.0564746
56,0.8505162,0.8519313,"('impractical', 'practical')",1.0035902,1.0787514,-0.15318541,-0.092715286,0.5669737,0.6126558,0.0456821
57,-1.0897278,-1.0875933,"('unimaginative', 'imaginative')",0.03356762,0.030068308,-2.2238584,-2.2489293,-1.0933394,-1.1021514,-0.008812
58,-0.6858864,-0.66301095,"('undiscriminating', 'discriminating')",1.3093563,1.2356884,0.3071291,0.24757585,0.3101997,0.2734178,-0.0367819
59,-0.38459548,-0.39333183,"('foolish', 'wise')",0.6398626,0.5803133,0.7751724,0.70716727,0.3434798,0.2980496,-0.0454302
60,0.45533,0.5015975,"('inefficient', 'efficient')",0.57548106,0.6773303,-0.5044768,-0.33356434,0.1754448,0.2817879,0.1063431
61,-0.53077656,-0.58390975,"('illogical', 'logical')",1.632272,1.5162442,0.23910788,0.09917851,0.4468678,0.3438377,-0.1030301
62,-0.14768346,-0.08739264,"('incompetent', 'brilliant')",0.9127283,1.0614625,-0.03713795,0.14599799,0.2426356,0.3733559,0.1307203
63,-0.9801709,-0.8855331,"('unperceptive', 'insightful')",1.4177608,1.4513761,0.7684423,0.8745508,0.4020108,0.4801313,0.0781205
64,0.55733496,0.4918544,"('shy', 'confident')",0.63495064,0.6047404,-6.7823467,-6.848203,-1.8633537,-1.9172028,-0.0538491
65,0.2919437,0.21602714,"('insecure', 'secure')",0.19594407,0.21227302,-0.6208207,-0.64591837,-0.044311,-0.0725394,-0.0282284
66,0.329682,0.29631874,"('inactive', 'active')",0.8576493,0.7871808,1.3470696,1.2270212,0.8448003,0.7701735,-0.0746268
67,0.693671,0.6348618,"('doubtful', 'determined')",0.105008245,0.17006747,-0.5025863,-0.42949322,0.0986976,0.1251454,0.0264478
68,-0.11804113,-0.15727246,"('dependent', 'independent')",-1.8536323,-1.9457737,-0.72859585,-0.7515437,-0.9000897,-0.95153,-0.0514403
69,0.7435109,0.7816183,"('lazy', 'industrious')",0.7039943,0.6251835,-0.23879126,-0.2799847,0.4029047,0.3756057,-0.027299
70,0.21622932,0.30272955,"('lethargic', 'energetic')",0.33801204,0.46014193,0.48269424,0.59552836,0.3456452,0.4528,0.1071548
71,-1.1739688,-1.1520998,"('diffident', 'self-confident')",1.8185395,1.8178464,0.6617855,0.640098,0.4354521,0.4352815,-0.0001706
72,-0.7242795,-0.7680101,"('unambitious', 'ambitious')",-0.100618444,-0.08318782,-0.96685505,-0.90107954,-0.597251,-0.5840925,0.0131585
73,1.236474,1.2411538,"('helpless', 'self-reliant')",0.46924528,0.40113893,-2.6759057,-2.6829815,-0.3233955,-0.3468963,-0.0235008
74,-0.2979146,-0.21921037,"('undedicated', 'dedicated')",0.9152951,0.93117017,0.3392094,0.3485703,0.3188633,0.35351,0.0346467
75,-0.16813605,-0.18784904,"('meek', 'impulsive')",-0.8350725,-0.813492,-0.16972692,-0.10559997,-0.3909785,-0.3689804,0.0219981
76,0.9655083,1.0143719,"('anxious', 'daring')",0.27602956,0.4072772,0.07991247,0.1703889,0.4404834,0.5306793,0.0901959
77,-1.3626332,-1.3978791,"('unmotivated', 'motivated')",0.7796376,0.6960638,-1.5018395,-1.4116335,-0.694945,-0.704483,-0.009538
78,-1.4791758,-1.3606857,"('nonresilient', 'resilient')",0.9528531,0.936423,-0.09566864,-0.00088442024,-0.2073305,-0.1417157,0.0656148
79,-0.31852967,-0.3120492,"('wavering', 'unwavering')",-0.6371661,-0.67919385,0.37728792,0.38364226,-0.1928026,-0.2025336,-0.009731
80,1.039085,0.92312354,"('dominated', 'dominating')",0.11693557,0.21058968,-1.2753171,-1.199711,-0.0397655,-0.0219992,0.0177663
81,0.6053106,0.46944675,"('submissive', 'aggressive')",0.78351915,0.91397655,-0.8131739,-0.7029641,0.1918853,0.2268197,0.0349344
82,-0.055897705,0.0063875243,"('poor', 'rich')",-0.041278437,-0.043840982,6.042621,6.1306944,1.981815,2.0310802,0.0492652
83,-0.35849255,-0.41100463,"('powerless', 'powerful')",0.3709278,0.40828604,-1.2311137,-1.2952893,-0.4062262,-0.4326693,-0.0264431
84,0.24523266,0.13383426,"('inferior', 'superior')",0.3554011,0.3526689,0.93534327,0.82019305,0.5119923,0.4355654,-0.0764269
85,-1.1079015,-1.06614,"('insignificant', 'prestigious')",0.7173186,0.6120894,0.96160537,0.91640365,0.1903408,0.1541177,-0.0362231
86,-1.9909312,-2.0041587,"('uninfluential', 'influential')",-0.032088466,-0.115138434,-0.12388612,-0.23808102,-0.7156352,-0.7857927,-0.0701575
87,0.34909746,0.28038383,"('unsuccessful', 'successful')",1.586245,1.551864,0.84307915,0.83742404,0.9261405,0.8898907,-0.0362498
88,-0.098625526,-0.10443193,"('low', 'eminent')",-0.7636974,-0.78024364,0.22200777,0.24271463,-0.2134384,-0.213987,-0.0005486
