,american_male,american_female,tuple,international_male,international_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
19,0.20290765,0.3251253,"('inhospitable', 'hospitable')",-0.6306445,-0.52439785,-1.9145367,-1.9142827,-0.313141,-0.17868444,-0.6638536,-0.5730599,0.0907937
20,0.18260655,0.2637543,"('rough', 'thoughtful')",0.5149097,0.57205415,1.1914065,1.3374392,1.0128733,1.0065145,0.725449,0.7949405,0.0694915
21,0.09054805,0.059460886,"('immoral', 'moral')",-0.27281725,-0.29326177,0.50046957,0.5729718,-0.83440083,-0.8648597,-0.1290501,-0.1314222,-0.0023721
22,-0.8103625,-0.77652454,"('untrustworthy', 'trustworthy')",-0.63107306,-0.6013038,0.43980667,0.47389066,-1.0638218,-1.0708072,-0.5163627,-0.4936862,0.0226765
23,-0.1647407,-0.1467857,"('insincere', 'sincere')",-0.54150933,-0.6000215,0.45328847,0.463902,5.2497983,5.054721,1.2492092,1.1929539,-0.0562553
24,0.5892227,0.5930814,"('dishonest', 'honest')",-0.5284869,-0.5306673,-0.53315467,-0.47191843,0.58035856,0.5577297,0.0269849,0.0370563,0.0100714
25,-0.28914523,-0.35938528,"('egoistic', 'altruistic')",0.8104663,0.7112415,0.026095428,-0.053311974,1.4549491,1.3464239,0.5005914,0.411242,-0.0893494
26,0.743042,0.714302,"('hardhearted', 'benevolent')",1.8568958,1.8199126,1.195488,1.2500409,1.8136364,1.7464682,1.4022655,1.3826809,-0.0195846
27,0.17494334,0.24417938,"('hardhearted', 'softhearted')",-0.84592533,-0.776251,-0.8356182,-0.71810704,0.9596195,0.9093763,-0.1367452,-0.0852006,0.0515446
28,0.4720746,0.23117062,"('disloyal', 'loyal')",-0.31778997,-0.58807606,-0.33186558,-0.4684266,0.7687114,0.58991903,0.1477826,-0.0588533,-0.2066359
29,-1.359744,-1.3923022,"('unfair', 'fair')",-1.1532502,-1.1335181,-0.79849976,-0.7896364,-0.8144777,-0.9207824,-1.0314929,-1.0590597,-0.0275668
30,0.023751989,0.07082617,"('intolerant', 'tolerant')",0.010907158,-0.055131473,0.6395484,0.55377805,1.2268436,1.1489971,0.4752628,0.4296175,-0.0456453
31,-0.94391197,-0.7484126,"('evil', 'good')",0.5673802,0.57543343,-0.7501178,-0.7407886,-0.8763385,-0.86035967,-0.500747,-0.4435319,0.0572151
32,-0.14349438,-0.20853475,"('unkind', 'kind')",-0.9839471,-1.049395,0.37147754,0.34036237,0.9351275,0.77701604,0.0447909,-0.0351378,-0.0799287
33,0.3043827,0.17219263,"('wrong', 'right')",1.230004,1.2122774,-0.029136725,-0.04303298,-0.14698508,-0.21930553,0.3395662,0.2805329,-0.0590333
34,-0.42727792,-0.22291654,"('mean', 'honorable')",-0.08180092,0.13288513,0.19141912,0.34433952,5.4584174,5.564536,1.2851894,1.4547111,0.1695217
35,0.12502852,0.005418987,"('corrupt', 'incorrupt')",0.35959566,0.2964363,-1.8553493,-1.9503053,-0.20419702,-0.3391318,-0.3937306,-0.4968955,-0.1031649
36,-1.0442902,-1.0154272,"('hostile', 'amicable')",0.86798555,0.70986986,-1.4226303,-1.6023445,0.43013296,0.27748927,-0.2922005,-0.4076031,-0.1154026
37,-0.3073714,-0.21863458,"('fake', 'genuine')",-0.60610616,-0.4957183,-0.63661283,-0.59836006,0.047538623,0.082904786,-0.3756379,-0.307452,0.0681859
38,0.27293172,0.29946303,"('untruthful', 'truthful')",-0.0046502203,0.053328633,-0.8547055,-0.7813485,0.1088618,0.19486482,-0.1193905,-0.058423,0.0609675
39,1.2904798,1.294824,"('exploitative', 'cooperative')",0.8374236,0.8481202,2.0097303,2.0313761,0.1600433,0.16241322,1.0744193,1.0841833,0.009764
40,0.55295557,0.6208797,"('stingy', 'generous')",-0.0045479387,0.008471154,0.27315843,0.38219437,-1.6094164,-1.6973499,-0.1969626,-0.1714512,0.0255114
41,-0.477248,-0.3948483,"('unforgiving', 'forgiving')",-0.3773894,-0.3940623,0.7428138,0.7529774,0.17505218,0.10522837,0.0158072,0.0173238,0.0015166
42,0.48920685,0.608077,"('unreliable', 'reliable')",0.13854584,0.40390387,0.5991102,0.8240527,-2.6379116,-2.4755502,-0.3527622,-0.1598791,0.1928831
43,0.26136997,0.45344132,"('irresponsible', 'responsible')",-0.63976455,-0.43349436,0.61532474,0.8131319,0.1858892,0.2842887,0.1057048,0.2793419,0.1736371
44,-0.084450364,-0.0044618333,"('prejudiced', 'unprejudiced')",0.5984366,0.83219284,-0.065754324,-0.02989676,-1.0896634,-1.012408,-0.1603579,-0.0536434,0.1067145
45,-1.3533683,-1.1406497,"('incompetent', 'competent')",-1.0007784,-0.99955964,0.031080566,0.0924599,-0.5366257,-0.53378123,-0.714923,-0.6453826,0.0695404
46,-0.74317193,-0.66621935,"('uncompetitive', 'competitive')",-0.8546112,-0.79357755,1.2286347,1.3417993,-0.9462572,-0.9686921,-0.3288514,-0.2716724,0.057179
47,-0.94741654,-0.82466364,"('stupid', 'smart')",-0.06048002,0.13267992,0.80343735,0.9079609,5.2740655,5.3182297,1.2674016,1.3835517,0.1161501
48,0.33599976,0.27799913,"('unintelligent', 'intelligent')",-0.6073968,-0.71136653,-0.5709303,-0.51211435,0.16669834,0.12902397,-0.1689073,-0.2041145,-0.0352072
49,-1.2180638,-1.1077126,"('unable', 'able')",-0.8837351,-0.7508014,-0.9892187,-0.8260616,-0.22659272,-0.06199231,-0.8294026,-0.686642,0.1427606
50,0.37318686,0.34262162,"('clumsy', 'skillful')",0.20624234,0.20201115,-0.50850636,-0.5261789,0.32212222,0.3347915,0.0982613,0.0883114,-0.0099499
51,0.7514975,0.521603,"('uneducated', 'educated')",-0.05328288,-0.18503332,0.057029814,-0.026903884,0.11926964,-0.048097596,0.2186285,0.065392,-0.1532365
52,0.18217832,-0.038306333,"('irrational', 'rational')",0.49487096,0.26486912,-0.69655055,-0.88690144,0.6075977,0.4584161,0.1470241,-0.0504806,-0.1975047
53,-0.8898895,-0.88318413,"('uncreative', 'creative')",-0.4920412,-0.6265982,-0.35294446,-0.3593961,0.86677283,0.8080856,-0.2170256,-0.2652732,-0.0482476
54,-0.01136216,-0.09522061,"('incapable', 'capable')",0.33044714,0.38588947,-0.15581697,-0.10234707,1.0064343,1.0404425,0.2924256,0.3071911,0.0147655
55,-0.78489166,-0.6386616,"('incompetent', 'clever')",-1.1934121,-1.2706585,0.8748347,0.90807426,-0.41849536,-0.4469083,-0.3804911,-0.3620386,0.0184525
56,0.377081,0.36878034,"('impractical', 'practical')",0.672286,0.78188527,1.0616972,1.0753217,0.14005652,0.14793657,0.5627802,0.593481,0.0307008
57,-0.5097307,-0.53575957,"('unimaginative', 'imaginative')",-0.8539468,-0.8935911,-0.63242376,-0.6088092,-2.317098,-2.3338559,-1.0782998,-1.093004,-0.0147042
58,0.3391552,0.37477112,"('undiscriminating', 'discriminating')",0.10457559,0.11307787,0.6121754,0.70176774,-0.12536438,-0.08704673,0.2326355,0.2756425,0.043007
59,-0.04103079,-0.16062792,"('foolish', 'wise')",0.88806224,0.90321195,-1.0579852,-1.097762,0.8375928,0.81923485,0.1566598,0.1160142,-0.0406456
60,-0.1614518,-0.03696556,"('inefficient', 'efficient')",-0.38573694,-0.2612571,1.2469381,1.3951929,-0.5297895,-0.38135725,0.04249,0.1789032,0.1364132
61,-0.20612448,-0.35686755,"('illogical', 'logical')",-0.6296646,-0.79717237,-0.076371774,-0.16780671,0.0671176,-0.08839318,-0.2112608,-0.35256,-0.1412992
62,-0.6791166,-0.50615233,"('incompetent', 'brilliant')",-0.088849664,0.084428236,0.8299104,1.0411373,0.1560245,0.36772436,0.0544922,0.2467844,0.1922922
63,-0.021496827,0.08811921,"('unperceptive', 'insightful')",-0.13034227,-0.07457099,1.0442059,1.1665953,0.52980417,0.64758813,0.3555427,0.4569329,0.1013902
64,0.329224,0.24774525,"('shy', 'confident')",-0.29424444,-0.2138485,1.0057017,0.9528226,-5.994435,-5.891332,-1.2384384,-1.2261531,0.0122853
65,0.078179836,-0.1335794,"('insecure', 'secure')",-0.6462943,-0.7505213,1.1341906,1.0262634,-0.29773247,-0.38299125,0.0670859,-0.0602071,-0.127293
66,0.7691734,0.83515155,"('inactive', 'active')",0.90721816,0.95413154,0.32512826,0.35937324,0.87909245,0.90603054,0.7201531,0.7636718,0.0435187
67,0.77994573,0.6839986,"('doubtful', 'determined')",0.32520548,0.46607515,0.9128043,0.93430233,-0.26372984,-0.20832407,0.4385564,0.469013,0.0304566
68,0.24769716,0.14453977,"('dependent', 'independent')",-0.6189978,-0.7305507,-0.51242965,-0.61440337,-0.9213112,-0.93586284,-0.4512604,-0.5340693,-0.0828089
69,0.5975725,0.56230944,"('lazy', 'industrious')",2.5026004,2.5873206,0.52794373,0.545434,-0.30971915,-0.17078672,0.8295994,0.8810694,0.05147
70,0.2937608,0.47301686,"('lethargic', 'energetic')",-0.5421871,-0.43464476,0.14964181,0.33395377,0.34207258,0.43302056,0.060822,0.2013366,0.1405146
71,0.6086404,0.66520333,"('diffident', 'self-confident')",0.5335423,0.5745007,0.33013666,0.40550354,0.54259485,0.5293709,0.5037285,0.5436446,0.0399161
72,0.40624052,0.40019628,"('unambitious', 'ambitious')",-0.34720314,-0.13736993,0.43795714,0.5413663,-0.98241425,-0.89379627,-0.1213549,-0.0224009,0.098954
73,1.6354488,1.6331359,"('helpless', 'self-reliant')",1.1646719,1.2425168,0.0622157,0.013142002,-2.7733977,-2.6558557,0.0222347,0.0582348,0.0360001
74,0.23477277,0.36273193,"('undedicated', 'dedicated')",0.47511014,0.5139396,0.92907137,1.0071597,0.112655565,0.181025,0.4379025,0.5162141,0.0783116
75,0.15462725,0.25356168,"('meek', 'impulsive')",0.7133951,0.8664415,-0.9719576,-0.87062275,-0.3123191,-0.1503846,-0.1040636,0.024749,0.1288126
76,0.44576398,0.57025963,"('anxious', 'daring')",0.037769683,0.1912506,0.7887356,0.9700421,0.102625296,0.14873149,0.3437236,0.470071,0.1263474
77,-1.0344794,-1.067761,"('unmotivated', 'motivated')",-0.5977238,-0.6176701,0.28695726,0.34430254,-1.2014153,-1.1393111,-0.6366653,-0.6201099,0.0165554
78,-1.2772042,-1.0965624,"('nonresilient', 'resilient')",-0.3191209,-0.3268704,0.55195063,0.6913427,-0.13469614,-0.042120703,-0.2947676,-0.1935527,0.1012149
79,0.24253345,0.21285369,"('wavering', 'unwavering')",-0.08834234,-0.07291256,-1.7823415,-1.8298566,-0.07720493,-0.03779398,-0.4263388,-0.4319274,-0.0055886
80,0.2139699,0.13797125,"('dominated', 'dominating')",-0.31779283,-0.2928121,0.8497155,0.9008595,-1.280374,-1.289637,-0.1336204,-0.1359046,-0.0022842
81,0.11080497,-0.16085836,"('submissive', 'aggressive')",-0.28425193,-0.3142445,1.5847375,1.6042054,-0.6537785,-0.7201056,0.189378,0.1022492,-0.0871288
82,-0.6595728,-0.61965096,"('poor', 'rich')",-0.7239881,-0.72919023,-0.2525289,-0.23014086,5.4836984,5.367176,0.9619021,0.9470485,-0.0148536
83,-0.04117506,-0.053176157,"('powerless', 'powerful')",0.5610423,0.63201046,0.09810988,0.18189311,-0.6905516,-0.6890314,-0.0181436,0.017924,0.0360676
84,0.14539899,-0.083687924,"('inferior', 'superior')",-0.009943111,-0.050578427,-0.140575,-0.17966789,0.38022968,0.2939794,0.0937776,-0.0049887,-0.0987663
85,0.18570033,0.22468881,"('insignificant', 'prestigious')",0.77283055,0.78376555,-0.7754304,-0.7886379,0.5958824,0.6070849,0.1947457,0.2067253,0.0119796
86,-0.59420943,-0.6599389,"('uninfluential', 'influential')",-0.7285214,-0.92066854,-0.13686109,-0.18089563,-0.3894783,-0.54414195,-0.4622675,-0.5764112,-0.1141437
87,-0.4155725,-0.5316399,"('unsuccessful', 'successful')",0.6246947,0.5895491,1.2596972,1.2881886,0.95188034,0.9516303,0.6051749,0.574432,-0.0307429
88,0.41606614,0.24057676,"('low', 'eminent')",0.17322575,0.057840016,-1.0441304,-1.1843988,0.31501484,0.2464653,-0.0349559,-0.1598792,-0.1249233
