,rollins_male,rollins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
44,-0.46764874,-0.5308169,"('prejudiced', 'unprejudiced')",-1.382485,-1.4264666,-0.9250669,-0.9786417,-0.0535748
45,0.25627813,0.23110515,"('incompetent', 'competent')",-0.244186,-0.3015301,0.0060461,-0.0352125,-0.0412586
46,1.0501493,1.1214195,"('uncompetitive', 'competitive')",-0.47535568,-0.6455222,0.2873968,0.2379487,-0.0494481
47,0.34929922,0.40524277,"('stupid', 'smart')",5.7683897,5.940688,3.0588446,3.1729655,0.1141209
48,1.5437113,1.5678654,"('unintelligent', 'intelligent')",0.99602526,0.9550666,1.2698683,1.261466,-0.0084023
49,0.17349797,0.32643324,"('unable', 'able')",0.36705205,0.5895919,0.270275,0.4580126,0.1877376
50,-0.73113436,-0.6570397,"('clumsy', 'skillful')",0.43464154,0.39351404,-0.1482464,-0.1317628,0.0164836
51,0.86027485,0.8400923,"('uneducated', 'educated')",0.35510853,0.22620045,0.6076917,0.5331464,-0.0745453
52,-1.762574,-1.8698146,"('irrational', 'rational')",-0.0042633237,-0.11166109,-0.8834186,-0.9907379,-0.1073193
53,0.35579598,0.45064923,"('uncreative', 'creative')",0.749344,0.7275232,0.55257,0.5890862,0.0365162
54,0.2033925,0.28862202,"('incapable', 'capable')",1.3371818,1.5763035,0.7702872,0.9324628,0.1621756
55,1.8555661,1.9063071,"('incompetent', 'clever')",0.08150922,-0.03460434,0.9685377,0.9358514,-0.0326863
56,1.7509235,1.8646231,"('impractical', 'practical')",0.035018116,0.08796863,0.8929708,0.9762958,0.083325
57,-0.8789888,-0.7858464,"('unimaginative', 'imaginative')",-2.5152411,-2.6842499,-1.6971149,-1.7350482,-0.0379333
58,-0.37584493,-0.33535498,"('undiscriminating', 'discriminating')",0.08864024,0.08856785,-0.1436023,-0.1233936,0.0202087
59,-1.3007609,-1.3230348,"('foolish', 'wise')",0.4850872,0.57857484,-0.4078369,-0.37223,0.0356069
60,2.989874,3.0851126,"('inefficient', 'efficient')",0.43811986,0.45718828,1.7139969,1.7711505,0.0571536
61,1.5817119,1.4807931,"('illogical', 'logical')",0.25382617,0.059287988,0.917769,0.7700406,-0.1477284
62,1.6565113,1.8144627,"('incompetent', 'brilliant')",0.38991013,0.63488257,1.0232108,1.2246726,0.2014618
63,1.1863043,1.285661,"('unperceptive', 'insightful')",0.91698986,0.979513,1.0516471,1.132587,0.0809399
64,-0.5996387,-0.67000705,"('shy', 'confident')",-7.019189,-7.213237,-3.8094139,-3.941622,-0.1322081
65,1.6576229,1.7127286,"('insecure', 'secure')",-0.3838946,-0.5468178,0.6368642,0.5829554,-0.0539088
66,-1.0067025,-1.0332685,"('inactive', 'active')",0.51328206,0.48843193,-0.2467102,-0.2724183,-0.0257081
67,-0.35622072,-0.42570403,"('doubtful', 'determined')",-0.7079853,-0.7290735,-0.532103,-0.5773888,-0.0452858
68,0.41475347,0.40275922,"('dependent', 'independent')",-0.0177818,-0.038759723,0.1984858,0.1819997,-0.0164861
69,-1.5198661,-1.579043,"('lazy', 'industrious')",-0.5527457,-0.5680002,-1.0363059,-1.0735216,-0.0372157
70,1.0437359,1.1307834,"('lethargic', 'energetic')",0.48217952,0.488176,0.7629577,0.8094797,0.046522
71,1.0338567,0.99362564,"('diffident', 'self-confident')",0.6502649,0.62054235,0.8420608,0.807084,-0.0349768
72,0.6602379,0.74466115,"('unambitious', 'ambitious')",-1.0095695,-0.8863996,-0.1746658,-0.0708692,0.1037966
73,-0.40257403,-0.33664855,"('helpless', 'self-reliant')",-2.965308,-2.8511767,-1.683941,-1.5939126,0.0900284
74,0.8858125,0.8983348,"('undedicated', 'dedicated')",-0.1979702,-0.30626005,0.3439212,0.2960374,-0.0478838
75,-2.7462215,-2.735013,"('meek', 'impulsive')",-0.77655095,-0.5857861,-1.7613863,-1.6603996,0.1009867
76,1.5321237,1.6170747,"('anxious', 'daring')",0.27292964,0.30721104,0.9025267,0.9621429,0.0596162
77,0.43835464,0.5508206,"('unmotivated', 'motivated')",-0.93612814,-0.8129666,-0.2488867,-0.131073,0.1178137
78,1.2847348,1.369547,"('nonresilient', 'resilient')",0.4090138,0.4097996,0.8468744,0.8896733,0.0427989
79,-1.9112091,-1.920528,"('wavering', 'unwavering')",0.13227078,0.27069113,-0.8894691,-0.8249184,0.0645507
80,1.5094085,1.5401688,"('dominated', 'dominating')",-1.2726995,-1.343251,0.1183545,0.0984589,-0.0198956
81,1.4467329,1.4281551,"('submissive', 'aggressive')",-0.5854164,-0.58864504,0.4306583,0.419755,-0.0109033
82,0.6879157,0.7975764,"('poor', 'rich')",6.0994105,6.26707,3.3936632,3.5323231,0.1386599
83,0.25485778,0.18599468,"('powerless', 'powerful')",-0.29884058,-0.37313342,-0.0219914,-0.0935694,-0.071578
84,0.51581204,0.5278182,"('inferior', 'superior')",1.2222004,1.2117281,0.8690062,0.8697731,0.0007669
85,-1.1586615,-1.206915,"('insignificant', 'prestigious')",0.22140177,0.31501728,-0.4686299,-0.4459489,0.022681
86,1.0556921,0.9986722,"('uninfluential', 'influential')",0.07316333,-0.11515857,0.5644277,0.4417568,-0.1226709
87,0.5221442,0.4819349,"('unsuccessful', 'successful')",0.5945331,0.5522074,0.5583386,0.5170711,-0.0412675
88,0.27918875,0.2760718,"('low', 'eminent')",0.26791814,0.31094855,0.2735534,0.2935102,0.0199568
