,noble_male,noble_female,tuple,corp_male,corp_female,average_male,average_female,female-male
30,0.74277866,0.62948316,"('intolerant', 'tolerant')",0.86644,0.81680095,0.8046093,0.723142,-0.0814673
31,-1.7032897,-1.5277075,"('evil', 'good')",-1.1210095,-1.2301645,-1.4121497,-1.3789361,0.0332136
32,0.48415542,0.40665656,"('unkind', 'kind')",0.4868879,0.42494538,0.4855217,0.415801,-0.0697207
33,0.35098013,0.3552767,"('wrong', 'right')",-0.602692,-0.6446471,-0.1258559,-0.1446852,-0.0188293
34,0.8258373,0.8310438,"('mean', 'honorable')",5.8303285,5.906313,3.3280828,3.3686783,0.0405955
35,-0.1734062,-0.046520166,"('corrupt', 'incorrupt')",-0.55354935,-0.6179214,-0.3634778,-0.3322208,0.031257
36,-0.73862207,-0.53807247,"('hostile', 'amicable')",-0.4435116,-0.52945065,-0.5910668,-0.5337616,0.0573052
37,1.0007986,0.92112184,"('fake', 'genuine')",0.17675601,0.19434702,0.5887773,0.5577344,-0.0310429
38,1.3577938,1.3532976,"('untruthful', 'truthful')",0.60600615,0.665275,0.9819,1.0092863,0.0273863
39,1.8960161,1.8482299,"('exploitative', 'cooperative')",-0.21768396,-0.17044105,0.8391661,0.8388944,-0.0002717
40,1.3198262,1.2989023,"('stingy', 'generous')",-1.8912532,-1.9639103,-0.2857135,-0.332504,-0.0467905
41,0.69269544,0.621463,"('unforgiving', 'forgiving')",-0.1858458,-0.25156438,0.2534248,0.1849493,-0.0684755
42,1.0370351,1.0210199,"('unreliable', 'reliable')",-3.064252,-3.0825434,-1.0136085,-1.0307617,-0.0171532
43,0.7819732,0.6725958,"('irresponsible', 'responsible')",0.45448655,0.4489838,0.6182299,0.5607898,-0.0574401
44,-1.3515749,-1.4192731,"('prejudiced', 'unprejudiced')",-1.9633656,-2.0160878,-1.6574702,-1.7176805,-0.0602103
45,0.4277394,0.27315384,"('incompetent', 'competent')",-0.0017370638,-0.032331027,0.2130012,0.1204114,-0.0925898
46,0.5446831,0.46928746,"('uncompetitive', 'competitive')",-0.27357528,-0.23802282,0.1355539,0.1156323,-0.0199216
47,-0.30548194,-0.38773817,"('stupid', 'smart')",5.3214192,5.438657,2.5079687,2.5254593,0.0174906
48,1.5909818,1.5016756,"('unintelligent', 'intelligent')",1.1983212,1.1669421,1.3946515,1.3343089,-0.0603426
49,1.0427206,1.071965,"('unable', 'able')",0.3354444,0.43751225,0.6890825,0.7547386,0.0656561
50,0.74949276,0.80316913,"('clumsy', 'skillful')",0.1723717,0.11126351,0.4609322,0.4572163,-0.0037159
51,1.0545616,0.8458763,"('uneducated', 'educated')",0.30452213,0.25944227,0.6795419,0.5526593,-0.1268826
52,-0.005602617,0.12337686,"('irrational', 'rational')",-0.22355947,-0.28444004,-0.114581,-0.0805316,0.0340494
53,1.1043907,1.1380504,"('uncreative', 'creative')",0.39251643,0.34823775,0.7484536,0.7431441,-0.0053095
54,1.033254,1.0889809,"('incapable', 'capable')",1.2314119,1.2958165,1.132333,1.1923988,0.0600658
55,1.4221056,1.1514697,"('incompetent', 'clever')",0.35848328,0.36120635,0.8902944,0.756338,-0.1339564
56,1.2192366,1.0700547,"('impractical', 'practical')",-0.06241587,-0.05909943,0.5784104,0.5054776,-0.0729328
57,-0.61398417,-0.6741614,"('unimaginative', 'imaginative')",-3.4193056,-3.466578,-2.016645,-2.0703697,-0.0537247
58,0.4259244,0.3369435,"('undiscriminating', 'discriminating')",0.1574316,0.060054038,0.291678,0.1984988,-0.0931792
59,-0.16073881,-0.0036345702,"('foolish', 'wise')",0.25255674,0.2824352,0.045909,0.1394003,0.0934913
60,2.1050658,1.900454,"('inefficient', 'efficient')",0.3996637,0.41838998,1.2523648,1.159422,-0.0929428
61,1.0444508,0.9253249,"('illogical', 'logical')",0.42700493,0.35797727,0.7357278,0.6416511,-0.0940767
62,2.8500018,2.780971,"('incompetent', 'brilliant')",1.1627108,1.2387909,2.0063562,2.009881,0.0035248
63,1.1381984,1.0852118,"('unperceptive', 'insightful')",0.90058064,0.8820808,1.0193895,0.9836463,-0.0357432
64,-0.23370335,-0.3212837,"('shy', 'confident')",-6.124886,-6.1572785,-3.1792946,-3.2392812,-0.0599866
65,0.5938202,0.3623336,"('insecure', 'secure')",-0.21585584,-0.21373965,0.1889822,0.074297,-0.1146852
66,0.3614071,0.33412588,"('inactive', 'active')",0.35499188,0.2725588,0.3581995,0.3033423,-0.0548572
67,0.96883297,0.8948942,"('doubtful', 'determined')",-0.4102948,-0.46000353,0.2792691,0.2174453,-0.0618238
68,0.29047844,0.20405823,"('dependent', 'independent')",-0.22444697,-0.2628114,0.0330157,-0.0293766,-0.0623923
69,0.23892283,0.39497447,"('lazy', 'industrious')",-0.4371506,-0.49000227,-0.0991139,-0.0475139,0.0516
70,1.2492571,1.11692,"('lethargic', 'energetic')",0.18168116,0.20017897,0.7154691,0.6585495,-0.0569196
71,1.1166873,1.0973259,"('diffident', 'self-confident')",0.5649171,0.5283856,0.8408022,0.8128557,-0.0279465
72,1.7583294,1.7202816,"('unambitious', 'ambitious')",-0.4801804,-0.5005208,0.6390745,0.6098804,-0.0291941
73,0.2905146,0.3401165,"('helpless', 'self-reliant')",-3.0516548,-3.0569332,-1.3805702,-1.3584083,0.0221619
74,1.1806526,1.1483268,"('undedicated', 'dedicated')",-0.4135101,-0.4918158,0.3835713,0.3282555,-0.0553158
75,-0.4387396,-0.3127438,"('meek', 'impulsive')",-0.7866429,-0.7465383,-0.6126913,-0.529641,0.0830503
76,1.974345,1.7819947,"('anxious', 'daring')",-0.0071235895,0.03654498,0.9836107,0.9092698,-0.0743409
77,1.2168652,1.2168784,"('unmotivated', 'motivated')",-0.5554087,-0.4847687,0.3307282,0.3660549,0.0353267
78,0.4521914,0.52503455,"('nonresilient', 'resilient')",0.7556687,0.7913502,0.6039301,0.6581924,0.0542623
79,-0.30386803,-0.2816841,"('wavering', 'unwavering')",-0.095534556,-0.16858126,-0.1997013,-0.2251327,-0.0254314
80,1.0284245,0.90205765,"('dominated', 'dominating')",-0.71323955,-0.59154856,0.1575925,0.1552545,-0.002338
81,0.05169957,-0.2826665,"('submissive', 'aggressive')",-0.18543695,-0.12126576,-0.0668687,-0.2019661,-0.1350974
82,0.11985818,0.047541328,"('poor', 'rich')",6.353654,6.391778,3.2367561,3.2196596,-0.0170965
83,0.5616766,0.42926866,"('powerless', 'powerful')",-0.5511339,-0.57235354,0.0052714,-0.0715424,-0.0768138
84,1.1447864,1.0671128,"('inferior', 'superior')",1.0386506,0.9789512,1.0917184,1.0230319,-0.0686865
85,0.41440064,0.5491832,"('insignificant', 'prestigious')",-0.5512205,-0.63855815,-0.0684099,-0.0446875,0.0237224
86,0.94663703,0.7817554,"('uninfluential', 'influential')",-0.18622133,-0.23202679,0.3802078,0.2748643,-0.1053435
87,0.7241462,0.6485387,"('unsuccessful', 'successful')",0.95884264,1.0328872,0.8414944,0.840713,-0.0007814
88,-0.12654203,-0.13445926,"('low', 'eminent')",-0.5417751,-0.55811816,-0.3341586,-0.3462887,-0.0121301
