,saffron_male,saffron_female,tuple,average_male,average_female,female-male
23,1.0259702,1.196733,"('insincere', 'sincere')",1.0259702,1.196733,0.1707628
24,-0.116061546,-0.2979996,"('dishonest', 'honest')",-0.1160615,-0.2979996,-0.1819381
25,0.4577342,0.35014313,"('egoistic', 'altruistic')",0.4577342,0.3501431,-0.1075911
26,0.60216206,0.3372567,"('hardhearted', 'benevolent')",0.6021621,0.3372567,-0.2649054
27,0.39343345,0.20692898,"('hardhearted', 'softhearted')",0.3934335,0.206929,-0.1865045
28,0.35241434,0.35059637,"('disloyal', 'loyal')",0.3524143,0.3505964,-0.0018179
29,-0.8655592,-0.92744064,"('unfair', 'fair')",-0.8655592,-0.9274406,-0.0618814
30,0.07011391,0.13312136,"('intolerant', 'tolerant')",0.0701139,0.1331214,0.0630075
31,-0.6454241,-0.8681549,"('evil', 'good')",-0.6454241,-0.8681549,-0.2227308
32,0.31298393,0.21114281,"('unkind', 'kind')",0.3129839,0.2111428,-0.1018411
33,-0.025688715,-0.11524097,"('wrong', 'right')",-0.0256887,-0.115241,-0.0895523
34,0.66008556,0.7768647,"('mean', 'honorable')",0.6600856,0.7768647,0.1167791
35,0.97963756,0.7651951,"('corrupt', 'incorrupt')",0.9796376,0.7651951,-0.2144425
36,-0.36287016,-0.497925,"('hostile', 'amicable')",-0.3628702,-0.497925,-0.1350548
37,-0.1415478,-0.16696796,"('fake', 'genuine')",-0.1415478,-0.166968,-0.0254202
38,-0.80871433,-0.831883,"('untruthful', 'truthful')",-0.8087143,-0.831883,-0.0231687
39,0.1576157,0.27406156,"('exploitative', 'cooperative')",0.1576157,0.2740616,0.1164459
40,-0.6297899,-0.6223358,"('stingy', 'generous')",-0.6297899,-0.6223358,0.0074541
41,-0.35584024,-0.50275445,"('unforgiving', 'forgiving')",-0.3558402,-0.5027544,-0.1469142
42,-0.9431199,-0.81295556,"('unreliable', 'reliable')",-0.9431199,-0.8129556,0.1301643
43,-1.4574443,-1.3889797,"('irresponsible', 'responsible')",-1.4574443,-1.3889797,0.0684646
44,-0.6757114,-0.5980023,"('prejudiced', 'unprejudiced')",-0.6757114,-0.5980023,0.0777091
45,-0.68643695,-0.7406248,"('incompetent', 'competent')",-0.686437,-0.7406248,-0.0541878
46,-0.8407735,-0.67442274,"('uncompetitive', 'competitive')",-0.8407735,-0.6744227,0.1663508
47,1.0432554,1.0367944,"('stupid', 'smart')",1.0432554,1.0367944,-0.006461
48,-0.5683222,-0.46239367,"('unintelligent', 'intelligent')",-0.5683222,-0.4623937,0.1059285
49,-0.6431896,-0.39562804,"('unable', 'able')",-0.6431896,-0.395628,0.2475616
50,0.28025016,0.45482463,"('clumsy', 'skillful')",0.2802502,0.4548246,0.1745744
51,-0.17961174,-0.10009932,"('uneducated', 'educated')",-0.1796117,-0.1000993,0.0795124
52,-0.36824983,-0.50370425,"('irrational', 'rational')",-0.3682498,-0.5037042,-0.1354544
53,-0.37519747,-0.319204,"('uncreative', 'creative')",-0.3751975,-0.319204,0.0559935
54,-0.058322232,-0.10237286,"('incapable', 'capable')",-0.0583222,-0.1023729,-0.0440507
55,-0.047796156,0.15941328,"('incompetent', 'clever')",-0.0477962,0.1594133,0.2072095
56,-0.37854654,-0.2638846,"('impractical', 'practical')",-0.3785465,-0.2638846,0.1146619
57,-1.6304847,-1.6827639,"('unimaginative', 'imaginative')",-1.6304847,-1.6827639,-0.0522792
58,-0.046695665,-0.042244967,"('undiscriminating', 'discriminating')",-0.0466957,-0.042245,0.0044507
59,0.4459879,0.50106543,"('foolish', 'wise')",0.4459879,0.5010654,0.0550775
60,-0.7710427,-0.5931262,"('inefficient', 'efficient')",-0.7710427,-0.5931262,0.1779165
61,-0.44666016,-0.53374016,"('illogical', 'logical')",-0.4466602,-0.5337402,-0.08708
62,0.058515504,0.35399362,"('incompetent', 'brilliant')",0.0585155,0.3539936,0.2954781
63,-1.2470647,-1.0281668,"('unperceptive', 'insightful')",-1.2470647,-1.0281668,0.2188979
64,-2.431531,-2.4166067,"('shy', 'confident')",-2.431531,-2.4166067,0.0149243
65,-0.7710644,-0.51477164,"('insecure', 'secure')",-0.7710644,-0.5147716,0.2562928
66,-0.11854869,-0.36439547,"('inactive', 'active')",-0.1185487,-0.3643955,-0.2458468
67,0.0011799634,-0.023340989,"('doubtful', 'determined')",0.00118,-0.023341,-0.024521
68,-0.6975723,-0.56893915,"('dependent', 'independent')",-0.6975723,-0.5689391,0.1286332
69,0.0961934,-0.06760406,"('lazy', 'industrious')",0.0961934,-0.0676041,-0.1637975
70,-0.25929105,-0.15913817,"('lethargic', 'energetic')",-0.2592911,-0.1591382,0.1001529
71,-0.2866469,-0.42525494,"('diffident', 'self-confident')",-0.2866469,-0.4252549,-0.138608
72,-1.034455,-1.034276,"('unambitious', 'ambitious')",-1.0344549,-1.034276,0.0001789
73,-0.8618312,-0.8074294,"('helpless', 'self-reliant')",-0.8618312,-0.8074294,0.0544018
74,0.13219804,0.16666622,"('undedicated', 'dedicated')",0.132198,0.1666662,0.0344682
75,-0.14392984,-0.20127143,"('meek', 'impulsive')",-0.1439298,-0.2012714,-0.0573416
76,0.11908834,0.45450664,"('anxious', 'daring')",0.1190883,0.4545066,0.3354183
77,-0.9639218,-0.9076736,"('unmotivated', 'motivated')",-0.9639218,-0.9076736,0.0562482
78,-0.29897782,-0.051755868,"('nonresilient', 'resilient')",-0.2989778,-0.0517559,0.2472219
79,0.21104124,0.080586955,"('wavering', 'unwavering')",0.2110412,0.080587,-0.1304542
80,-0.4181029,-0.38744083,"('dominated', 'dominating')",-0.4181029,-0.3874408,0.0306621
81,-0.6044396,-0.50327563,"('submissive', 'aggressive')",-0.6044396,-0.5032756,0.101164
82,2.3231726,2.419733,"('poor', 'rich')",2.3231726,2.419733,0.0965604
83,-0.9050409,-0.8968657,"('powerless', 'powerful')",-0.9050409,-0.8968657,0.0081752
84,0.14427164,0.21859105,"('inferior', 'superior')",0.1442716,0.218591,0.0743194
85,0.48138687,0.24622102,"('insignificant', 'prestigious')",0.4813869,0.246221,-0.2351659
86,-1.0109862,-1.1303066,"('uninfluential', 'influential')",-1.0109862,-1.1303066,-0.1193204
87,0.18316102,0.17517926,"('unsuccessful', 'successful')",0.183161,0.1751793,-0.0079817
88,0.5600317,0.4680515,"('low', 'eminent')",0.5600317,0.4680515,-0.0919802
