,ralph_male,ralph_female,tuple,lauren_male,lauren_female,corp_male,corp_female,average_male,average_female,female-male
21,-1.2129531,-1.0465692,"('immoral', 'moral')",-0.6938567,-0.41971362,-0.8987456,-0.6871267,-0.9351851,-0.7178032,0.2173819
22,-0.826826,-0.7463968,"('untrustworthy', 'trustworthy')",-0.6983712,-0.62907624,-1.0095934,-0.9322665,-0.8449302,-0.7692465,0.0756837
23,-0.7542111,-0.70222896,"('insincere', 'sincere')",0.09795845,0.28421214,6.316833,6.5202713,1.8868601,2.0340848,0.1472247
24,-0.7953923,-0.7433809,"('dishonest', 'honest')",-0.4267745,-0.42820436,0.47935796,0.58506167,-0.2476029,-0.1955079,0.052095
25,0.6023757,0.57040477,"('egoistic', 'altruistic')",0.77066636,0.79343456,1.5849432,1.4517466,0.9859951,0.9385287,-0.0474664
26,-0.26778218,-0.43718237,"('hardhearted', 'benevolent')",1.3316972,1.1052197,1.8106251,1.5747508,0.95818,0.747596,-0.210584
27,0.03257381,-0.0654816,"('hardhearted', 'softhearted')",0.5627633,0.33692178,1.3763293,1.1769978,0.6572221,0.4828126,-0.1744095
28,-1.3830997,-1.41719,"('disloyal', 'loyal')",-0.4838591,-0.45075515,1.0286398,1.070311,-0.2794396,-0.265878,0.0135616
29,-0.5419442,-0.4785065,"('unfair', 'fair')",-0.71905047,-0.78040665,-0.4435786,-0.58398974,-0.5681911,-0.614301,-0.0461099
30,-1.2180463,-0.9161275,"('intolerant', 'tolerant')",-0.6971967,-0.30532643,0.22469647,0.30191472,-0.5635155,-0.3065131,0.2570024
31,-0.120927684,-0.12121725,"('evil', 'good')",-0.051337034,-0.07830742,-0.7346948,-0.971533,-0.3023198,-0.3903526,-0.0880328
32,-0.54883695,-0.59596694,"('unkind', 'kind')",0.16573,0.21453938,0.7139663,0.6552528,0.1102865,0.0912751,-0.0190114
33,0.9248395,0.7532398,"('wrong', 'right')",1.1568015,0.8917612,-0.19457886,-0.3322564,0.6290207,0.4375815,-0.1914392
34,-0.26901242,0.006564593,"('mean', 'honorable')",-0.020436719,0.34002644,5.725089,5.9283304,1.81188,2.0916405,0.2797605
35,1.0372914,0.82692146,"('corrupt', 'incorrupt')",0.8329114,0.4043963,-0.33659285,-0.51185155,0.5112033,0.2398221,-0.2713812
36,0.6223777,0.58495605,"('hostile', 'amicable')",0.6496271,0.74920017,-0.0867866,-0.30604526,0.3950727,0.3427037,-0.052369
37,0.3193133,0.29997694,"('fake', 'genuine')",0.13193989,0.11295706,0.028889485,0.101396725,0.1600476,0.1714436,0.011396
38,-0.1990085,-0.1514512,"('untruthful', 'truthful')",-0.011224553,0.08954765,-0.036840048,0.103629835,-0.0823577,0.0139088,0.0962665
39,-0.27211472,-0.2289876,"('exploitative', 'cooperative')",0.819348,0.7485124,0.32847172,0.3664299,0.2919016,0.2953182,0.0034166
40,-0.31712946,-0.17490755,"('stingy', 'generous')",-0.07727138,0.16596189,-2.0980794,-2.2210188,-0.8308268,-0.7433215,0.0875053
41,-0.6151866,-0.43493325,"('unforgiving', 'forgiving')",0.079933435,0.41808623,-0.2718784,-0.3222957,-0.2690438,-0.1130476,0.1559962
42,-0.26973572,0.010063484,"('unreliable', 'reliable')",-0.36890787,-0.12691572,-3.81324,-3.6841006,-1.4839613,-1.2669843,0.216977
43,-0.7499167,-0.59608996,"('irresponsible', 'responsible')",-0.017998397,0.13610142,0.17548817,0.29400682,-0.1974756,-0.0553272,0.1421484
44,1.0608135,0.97065616,"('prejudiced', 'unprejudiced')",0.06862387,-0.055561025,-1.5395278,-1.6320326,-0.1366968,-0.2389792,-0.1022824
45,-1.6086814,-1.2605358,"('incompetent', 'competent')",-1.5816329,-1.0337836,-0.63151133,-0.5320657,-1.2739418,-0.9421283,0.3318135
46,-1.5183998,-1.4947785,"('uncompetitive', 'competitive')",-1.3484765,-0.8869653,-1.4108077,-1.2751315,-1.4258947,-1.2189585,0.2069362
47,0.32501096,0.4511472,"('stupid', 'smart')",0.5620723,0.7037755,5.2816286,5.4344544,2.0562372,2.1964591,0.1402219
48,-1.398716,-1.3259338,"('unintelligent', 'intelligent')",-0.6022203,-0.3935231,0.3183763,0.3776644,-0.5608533,-0.4472642,0.1135891
49,-0.5693926,-0.40604994,"('unable', 'able')",0.29821798,0.374513,-0.40950015,-0.2743154,-0.2268916,-0.1019508,0.1249408
50,0.9172594,0.8737089,"('clumsy', 'skillful')",0.26035818,0.33975506,-0.06186809,-0.1078063,0.3719165,0.3685526,-0.0033639
51,-0.3413795,-0.40562624,"('uneducated', 'educated')",-0.76908535,-0.58788186,0.6546327,0.6886526,-0.151944,-0.1016185,0.0503255
52,0.25126398,0.096445255,"('irrational', 'rational')",0.44031146,0.032132283,0.07187344,-0.07490319,0.2544829,0.0178914,-0.2365915
53,-0.74101114,-0.66857725,"('uncreative', 'creative')",0.07688324,0.19155635,0.16477254,0.12667955,-0.1664518,-0.1167805,0.0496713
54,0.60846484,0.3790918,"('incapable', 'capable')",1.1211023,0.9013394,0.9891491,1.0137945,0.9062387,0.7647419,-0.1414968
55,-1.1981117,-1.0298837,"('incompetent', 'clever')",-1.1992743,-0.78728485,-0.0740301,0.126267,-0.8238054,-0.5636339,0.2601715
56,-0.595399,-0.4268547,"('impractical', 'practical')",0.28241712,0.5762011,-1.1986369,-0.97441936,-0.503873,-0.2750243,0.2288487
57,-0.8462461,-0.9324413,"('unimaginative', 'imaginative')",-0.77126914,-0.61944145,-3.5667403,-3.5666232,-1.7280852,-1.7061687,0.0219165
58,-0.12547594,0.0038530603,"('undiscriminating', 'discriminating')",0.073060356,0.31892377,-0.05365314,-0.04718826,-0.0353562,0.0918629,0.1272191
59,1.0648171,0.9890982,"('foolish', 'wise')",0.31391424,-0.052727394,0.11474685,0.07514343,0.497826,0.3371714,-0.1606546
60,-1.3875271,-1.0869871,"('inefficient', 'efficient')",-0.636132,-0.19953042,-0.45303068,-0.12969929,-0.8255633,-0.4720723,0.353491
61,-1.1931556,-1.1556,"('illogical', 'logical')",-0.77551365,-0.9120106,0.5443269,0.4657029,-0.4747808,-0.5339692,-0.0591884
62,-0.55942106,-0.36980644,"('incompetent', 'brilliant')",-0.40804923,-0.11766693,-0.020910759,0.26550865,-0.3294603,-0.0739882,0.2554721
63,-0.40064153,-0.2555368,"('unperceptive', 'insightful')",-0.2205181,0.08231897,0.28873736,0.4039489,-0.1108074,0.0769104,0.1877178
64,-0.8970288,-0.8915137,"('shy', 'confident')",-0.96394175,-0.9643828,-7.270601,-7.216351,-3.0438569,-3.0240825,0.0197744
65,-2.1786418,-2.148225,"('insecure', 'secure')",-1.535524,-1.4518433,-0.29550323,-0.031087615,-1.3365563,-1.2103853,0.126171
66,0.53267294,0.31875777,"('inactive', 'active')",-0.1863111,-0.42309868,0.46801907,0.37316972,0.2714603,0.0896096,-0.1818507
67,1.3304217,1.2276515,"('doubtful', 'determined')",0.2578657,0.13028525,-0.66022146,-0.6628733,0.3093553,0.2316878,-0.0776675
68,-1.148372,-1.0375103,"('dependent', 'independent')",-1.7077782,-1.6968465,-0.8324456,-0.7901244,-1.2295319,-1.1748271,0.0547048
69,1.289789,1.2611712,"('lazy', 'industrious')",1.2274154,0.9935931,-0.9717161,-1.154912,0.5151627,0.3666174,-0.1485453
70,-0.8866194,-0.82876045,"('lethargic', 'energetic')",-1.1387321,-0.8520785,0.014752336,0.1125727,-0.6701997,-0.5227554,0.1474443
71,0.14999864,0.38890454,"('diffident', 'self-confident')",1.1918119,1.3681839,0.17830423,0.18538609,0.5067049,0.6474915,0.1407866
72,-0.20940775,-0.402838,"('unambitious', 'ambitious')",-0.22774616,-0.43146378,-0.14245047,-0.051687136,-0.1932015,-0.2953296,-0.1021281
73,1.420074,1.5695319,"('helpless', 'self-reliant')",0.6450741,0.5975784,-3.4671133,-3.4015558,-0.4673217,-0.4114818,0.0558399
74,-0.29873726,-0.07097162,"('undedicated', 'dedicated')",-0.34506527,-0.071540184,-0.41039982,-0.3850683,-0.3514008,-0.17586,0.1755408
75,0.96281284,0.8918968,"('meek', 'impulsive')",-0.99159575,-0.975588,-0.856776,-0.8665479,-0.2951863,-0.3167464,-0.0215601
76,0.37616313,0.5010525,"('anxious', 'daring')",0.5506172,0.82809895,-0.6316983,-0.41995716,0.0983607,0.3030647,0.204704
77,-1.3227963,-1.1879799,"('unmotivated', 'motivated')",-1.1587219,-0.8621771,-1.3340472,-1.1369623,-1.2718552,-1.0623732,0.209482
78,-0.77945393,-0.6987568,"('nonresilient', 'resilient')",0.22008242,0.48197988,0.11703895,0.12850519,-0.1474442,-0.0294239,0.1180203
79,0.95590687,0.8619405,"('wavering', 'unwavering')",0.8939544,0.79445726,-0.23082855,-0.23652582,0.5396776,0.4732907,-0.0663869
80,-0.013016731,-0.036610767,"('dominated', 'dominating')",-0.80022365,-0.92784375,-0.79728025,-0.5901226,-0.5368402,-0.5181924,0.0186478
81,-2.0553188,-2.091318,"('submissive', 'aggressive')",-1.5019205,-1.2991455,-1.4904912,-1.2050709,-1.6825768,-1.5318448,0.150732
82,-1.108625,-1.0574799,"('poor', 'rich')",-1.132815,-0.8264711,6.468773,6.558728,1.409111,1.558259,0.149148
83,0.35223126,0.39371425,"('powerless', 'powerful')",0.018644236,0.25447962,-1.0373453,-1.0040951,-0.2221566,-0.1186337,0.1035229
84,0.041795768,0.011693738,"('inferior', 'superior')",-0.021942168,-0.17020363,0.7887267,0.7613437,0.2695268,0.2009446,-0.0685822
85,1.7581415,1.6950043,"('insignificant', 'prestigious')",1.5321813,1.3853505,0.001778381,-0.21758464,1.097367,0.9542567,-0.1431103
86,-1.5226371,-1.4474705,"('uninfluential', 'influential')",-1.3750829,-1.1802788,-0.21662596,-0.2542007,-1.0381153,-0.96065,0.0774653
87,1.0676168,0.99702287,"('unsuccessful', 'successful')",0.52017397,0.44435006,0.8037267,0.90975016,0.7971725,0.7837077,-0.0134648
88,0.2872689,0.2776758,"('low', 'eminent')",-0.14623532,-0.021048045,-0.543414,-0.5182814,-0.1341268,-0.0872179,0.0469089
