,dentsply_male,dentsply_female,tuple,sirona_male,sirona_female,inc_male,inc_female,average_male,average_female,female-male
73,0.47305566,0.40083238,"('helpless', 'self-reliant')",-0.30895522,-0.40238935,-3.5626311,-3.5776267,-1.1328436,-1.1930612,-0.0602176
74,-0.25985947,-0.18736939,"('undedicated', 'dedicated')",-0.07535583,0.22730076,0.16861634,0.09698514,-0.055533,0.0456388,0.1011718
75,-0.65789306,-0.7064067,"('meek', 'impulsive')",-0.27185377,-0.39676422,-0.9165262,-0.89100116,-0.6154244,-0.664724,-0.0492996
76,0.942619,1.0165277,"('anxious', 'daring')",0.50100607,0.70165056,0.4563257,0.61083037,0.6333169,0.7763362,0.1430193
77,-0.5889653,-0.37242493,"('unmotivated', 'motivated')",-1.0762469,-0.7969481,-1.3777764,-1.0381455,-1.0143295,-0.7358395,0.27849
78,-0.9302794,-0.71833414,"('nonresilient', 'resilient')",-0.4067443,-0.16457218,0.18954988,0.3695152,-0.3824913,-0.1711304,0.2113609
79,-1.755416,-1.7054613,"('wavering', 'unwavering')",-1.7518275,-1.7118784,-0.6103708,-0.542788,-1.3725381,-1.3200426,0.0524955
80,0.93636614,0.88159275,"('dominated', 'dominating')",0.03684078,0.045937885,-1.5485858,-1.5220896,-0.1917929,-0.1981863,-0.0063934
81,0.9144356,0.8509935,"('submissive', 'aggressive')",0.8927921,0.50517577,-0.18497853,0.03347117,0.5407497,0.4632135,-0.0775362
82,0.18743816,0.18552245,"('poor', 'rich')",0.1568254,0.19130754,6.50411,6.5377364,2.2827911,2.3048555,0.0220644
83,0.09155365,0.13736367,"('powerless', 'powerful')",-0.1826571,-0.23028328,-0.9709581,-1.0351099,-0.3540205,-0.3760098,-0.0219893
84,-0.22922134,-0.20517142,"('inferior', 'superior')",0.4448336,0.26182443,0.9125852,0.95396537,0.3760658,0.3368728,-0.039193
85,-2.0318525,-2.062687,"('insignificant', 'prestigious')",-1.4647652,-1.6109258,-0.43779993,-0.56429434,-1.3114726,-1.4126356,-0.101163
86,-1.4812955,-1.4283189,"('uninfluential', 'influential')",-1.3393812,-1.1124392,-0.23227897,-0.23464774,-1.017652,-0.9251353,0.0925167
87,0.19097285,0.13585928,"('unsuccessful', 'successful')",-0.8577565,-0.98735386,-0.07839952,-0.19234696,-0.2483944,-0.3479472,-0.0995528
88,-0.28991336,-0.32810894,"('low', 'eminent')",-0.13033168,-0.22663297,0.58297914,0.556707,0.0542447,0.000655,-0.0535897
