,ppl_male,ppl_female,tuple,corp_male,corp_female,average_male,average_female,female-male
70,0.8428997,0.924686,"('lethargic', 'energetic')",0.32616425,0.413895,0.584532,0.6692905,0.0847585
71,-0.49873424,-0.4987984,"('diffident', 'self-confident')",0.20709546,0.12205773,-0.1458194,-0.1883703,-0.0425509
72,0.22260472,0.26797923,"('unambitious', 'ambitious')",-0.2457937,-0.23211606,-0.0115945,0.0179316,0.0295261
73,0.44039372,0.33411536,"('helpless', 'self-reliant')",-3.8153815,-3.7796965,-1.6874939,-1.7227906,-0.0352967
74,0.7486859,0.6895997,"('undedicated', 'dedicated')",-0.18640117,-0.28557527,0.2811424,0.2020122,-0.0791302
75,-0.6962482,-0.5838711,"('meek', 'impulsive')",-0.8309163,-0.66579723,-0.7635822,-0.6248342,0.138748
76,1.3592157,1.5019081,"('anxious', 'daring')",-0.17247054,-0.08612163,0.5933726,0.7078932,0.1145206
77,0.7983453,0.95167845,"('unmotivated', 'motivated')",-0.66378814,-0.5585818,0.0672786,0.1965483,0.1292697
78,-0.83024806,-0.67104006,"('nonresilient', 'resilient')",-0.02034504,0.011568628,-0.4252965,-0.3297357,0.0955608
79,-1.6392739,-1.6470221,"('wavering', 'unwavering')",-0.914333,-0.8333009,-1.2768035,-1.2401615,0.036642
80,1.4396089,1.3639187,"('dominated', 'dominating')",-0.3212651,-0.35273856,0.5591719,0.5055901,-0.0535818
81,1.4870378,1.4507098,"('submissive', 'aggressive')",-0.15338099,-0.021369055,0.6668284,0.7146704,0.047842
82,0.62151664,0.6053492,"('poor', 'rich')",6.9397893,6.976318,3.780653,3.7908335,0.0101805
83,-0.14372195,-0.22399455,"('powerless', 'powerful')",-0.611407,-0.67626816,-0.3775645,-0.4501314,-0.0725669
84,0.5491725,0.48434114,"('inferior', 'superior')",0.7302436,0.78191286,0.639708,0.633127,-0.006581
85,-0.88685316,-0.9203955,"('insignificant', 'prestigious')",-0.5342617,-0.58893085,-0.7105575,-0.7546632,-0.0441057
86,-0.4086067,-0.5075942,"('uninfluential', 'influential')",0.14376204,0.057763778,-0.1324223,-0.2249152,-0.0924929
87,1.3188155,1.18754,"('unsuccessful', 'successful')",0.82862836,0.81556475,1.0737219,1.0015523,-0.0721696
88,-0.17770205,-0.36385524,"('low', 'eminent')",0.021096388,-0.05923742,-0.0783028,-0.2115463,-0.1332435
