,realty_male,realty_female,tuple,income_male,income_female,corp_male,corp_female,average_male,average_female,female-male
13,-0.107317,-0.2623554,"('impolite', 'polite')",1.2118633,1.112701,0.21553606,0.23058145,0.4400275,0.360309,-0.0797185
14,0.11721928,0.008548418,"('antisocial', 'social')",1.7998829,1.8538222,0.51625603,0.47434795,0.8111194,0.7789062,-0.0322132
15,1.0208194,0.9433384,"('boring', 'funny')",0.44110346,0.38872993,0.086573996,0.01320596,0.5161656,0.4484248,-0.0677408
16,0.033976533,0.07285371,"('unpopular', 'popular')",-1.5696971,-1.4866612,-0.19537804,-0.11155847,-0.5770329,-0.5084553,0.0685776
17,0.6501915,0.748772,"('nasty', 'nice')",1.0331006,1.0281246,-0.26096028,-0.24359146,0.4741106,0.5111017,0.0369911
18,-0.32850465,-0.22001986,"('disagreeable', 'welcoming')",-0.74128383,-0.67880887,-0.66832745,-0.68484545,-0.579372,-0.5278914,0.0514806
19,-0.7362725,-0.6710415,"('inhospitable', 'hospitable')",-0.5927515,-0.6391899,-0.59664434,-0.55553454,-0.6418895,-0.621922,0.0199675
20,-0.5487467,-0.42862567,"('rough', 'thoughtful')",-0.23446913,-0.19607462,0.25982562,0.31032747,-0.1744634,-0.1047909,0.0696725
21,-0.18387455,-0.32873055,"('immoral', 'moral')",2.1884677,2.1544096,0.3542452,0.4087915,0.7862794,0.7448235,-0.0414559
22,-1.088173,-1.0255595,"('untrustworthy', 'trustworthy')",0.2214963,0.29271382,-0.18920274,-0.09917322,-0.3519598,-0.2773397,0.0746201
23,-0.241888,-0.36953962,"('insincere', 'sincere')",1.7224425,1.7180718,6.5555897,6.6107388,2.6787148,2.6530903,-0.0256245
24,-0.453044,-0.4859765,"('dishonest', 'honest')",1.6054192,1.5963475,1.5813124,1.6106975,0.9112292,0.9070228,-0.0042064
25,0.032739058,0.051621474,"('egoistic', 'altruistic')",-0.5955185,-0.5829414,0.78466606,0.7293422,0.0739622,0.0660074,-0.0079548
26,0.8991317,0.8328109,"('hardhearted', 'benevolent')",1.9823364,2.0529532,2.0007095,1.8998821,1.6273925,1.5952155,-0.032177
27,-0.696541,-0.5756269,"('hardhearted', 'softhearted')",0.89594775,1.0006143,0.7558891,0.8190928,0.318432,0.4146934,0.0962614
28,-0.36499298,-0.59842086,"('disloyal', 'loyal')",0.67957145,0.5874503,1.4172807,1.3815312,0.5772864,0.4568535,-0.1204329
29,-1.0202303,-0.9559178,"('unfair', 'fair')",-1.6791724,-1.5767387,-0.85037386,-0.87334335,-1.1832589,-1.1353332,0.0479257
30,0.15829028,0.04416123,"('intolerant', 'tolerant')",1.9073901,1.9141345,1.2827348,1.2362821,1.1161385,1.0648592,-0.0512793
31,-0.41469994,-0.24086869,"('evil', 'good')",-2.6200917,-2.5304177,-1.7423986,-1.8136703,-1.5923967,-1.5283189,0.0640778
32,-0.3714598,-0.51275194,"('unkind', 'kind')",1.129685,1.2004535,1.7184769,1.6746752,0.8255674,0.7874589,-0.0381085
33,0.9397629,0.9541275,"('wrong', 'right')",0.051668074,0.03377599,-0.77873945,-0.796483,0.0708972,0.0638068,-0.0070904
34,0.120819,0.21221423,"('mean', 'honorable')",0.8918227,0.91011214,5.6506715,5.814256,2.2211043,2.3121942,0.0910899
35,0.5399693,0.5796005,"('corrupt', 'incorrupt')",-1.4732373,-1.6092829,-1.3219011,-1.4355404,-0.751723,-0.8217409,-0.0700179
36,0.27971503,0.2838621,"('hostile', 'amicable')",-0.91966236,-1.0151733,-0.88104326,-1.0272849,-0.5069969,-0.5861987,-0.0792018
37,-0.60634923,-0.6093316,"('fake', 'genuine')",0.46033177,0.39857954,-0.06367254,-0.003724699,-0.0698967,-0.0714923,-0.0015956
38,0.65582436,0.57361794,"('untruthful', 'truthful')",0.9423743,0.9433522,0.57746005,0.60189426,0.7252196,0.7062882,-0.0189314
39,0.062414665,0.085610315,"('exploitative', 'cooperative')",0.08520706,0.07640517,0.63058895,0.6218494,0.2594035,0.2612883,0.0018848
40,-0.165827,-0.009143902,"('stingy', 'generous')",0.24602914,0.34094432,-2.0171783,-2.0433135,-0.6456587,-0.5705043,0.0751544
41,-0.51838183,-0.5607956,"('unforgiving', 'forgiving')",0.659657,0.67546076,0.29345042,0.23847161,0.1449085,0.1177123,-0.0271962
42,0.808244,0.89777386,"('unreliable', 'reliable')",1.1038655,1.2053602,-2.0382292,-1.9825065,-0.0420399,0.0402092,0.0822491
43,-0.82481116,-0.8335182,"('irresponsible', 'responsible')",1.2671695,1.3870431,1.438486,1.490106,0.6269481,0.6812103,0.0542622
44,0.23565333,0.33520424,"('prejudiced', 'unprejudiced')",-1.1957067,-1.2353833,-1.6586614,-1.6672944,-0.8729049,-0.8558245,0.0170804
45,-1.213956,-1.1707278,"('incompetent', 'competent')",0.5200748,0.6324389,0.41132733,0.46907628,-0.0941846,-0.0230709,0.0711137
46,-1.1785909,-1.2376763,"('uncompetitive', 'competitive')",1.0092677,1.0493246,-0.05015796,-0.0033823345,-0.0731604,-0.0639113,0.0092491
47,0.17883097,0.24298981,"('stupid', 'smart')",1.2418985,1.2205434,5.8281393,6.007005,2.4162896,2.4901794,0.0738898
48,-0.7901619,-0.9300102,"('unintelligent', 'intelligent')",0.17262694,0.17609063,0.78803676,0.7864102,0.0568339,0.0108302,-0.0460037
49,-1.5855381,-1.546556,"('unable', 'able')",-0.09682405,-0.023402214,-0.43288913,-0.2486453,-0.7050838,-0.6062012,0.0988826
50,0.47217512,0.51510257,"('clumsy', 'skillful')",0.365794,0.39940363,-0.17745893,-0.14409715,0.2201701,0.256803,0.0366329
51,-1.2077585,-1.34699,"('uneducated', 'educated')",0.3029476,0.25893888,0.44964448,0.44383407,-0.1517221,-0.214739,-0.0630169
52,0.53650355,0.46807134,"('irrational', 'rational')",-1.1467221,-1.3332912,-0.77219933,-0.9451205,-0.460806,-0.6034468,-0.1426408
53,-0.7763923,-0.7643058,"('uncreative', 'creative')",-0.38237867,-0.39369765,0.64484996,0.5876961,-0.171307,-0.1901025,-0.0187955
54,-0.030298367,-0.12661351,"('incapable', 'capable')",0.23114748,0.18258359,0.7671484,0.74770176,0.3226658,0.2678906,-0.0547752
55,-1.5950534,-1.6453465,"('incompetent', 'clever')",0.621768,0.73628867,0.66570175,0.7576609,-0.1025279,-0.0504656,0.0520623
56,0.31079847,0.13352515,"('impractical', 'practical')",2.030123,2.069898,0.44599625,0.4431068,0.9289726,0.8821766,-0.046796
57,-0.48064473,-0.5312214,"('unimaginative', 'imaginative')",-0.2455776,-0.22047535,-2.677411,-2.728884,-1.1345445,-1.1601936,-0.0256491
58,-0.43748516,-0.44270998,"('undiscriminating', 'discriminating')",0.42775947,0.47447544,0.29802224,0.2989436,0.0960989,0.1102364,0.0141375
59,0.79633754,0.84732485,"('foolish', 'wise')",0.2106456,0.18295164,-0.19958158,-0.19013532,0.2691339,0.2800471,0.0109132
60,-0.83451325,-0.87471783,"('inefficient', 'efficient')",2.2781632,2.3634436,0.72080004,0.852532,0.7214834,0.7804193,0.0589359
61,-0.7446758,-0.8352484,"('illogical', 'logical')",1.0443071,0.96714354,0.8049147,0.71466804,0.368182,0.2821877,-0.0859943
62,-0.4618092,-0.39205104,"('incompetent', 'brilliant')",1.0125437,1.1352336,1.0857097,1.1793377,0.5454814,0.6408401,0.0953587
63,-0.22743091,-0.26427045,"('unperceptive', 'insightful')",1.5113714,1.5803052,1.4170101,1.4894,0.9003169,0.9351449,0.034828
64,0.015556237,-0.023851477,"('shy', 'confident')",1.0447654,1.0321773,-5.6338744,-5.7349205,-1.5245177,-1.5755316,-0.0510139
65,-1.1456734,-1.2449173,"('insecure', 'secure')",0.89559346,0.8900241,0.6700067,0.7226945,0.1399756,0.1226005,-0.0173751
66,0.25993308,0.24082159,"('inactive', 'active')",-0.3575949,-0.4383609,0.7645723,0.6909984,0.2223035,0.1644863,-0.0578172
67,1.3722634,1.2617986,"('doubtful', 'determined')",0.38833022,0.32428658,-0.3143917,-0.342362,0.4820673,0.4145744,-0.0674929
68,-1.9466364,-1.970137,"('dependent', 'independent')",-1.1385245,-1.1384987,-1.2469547,-1.1744229,-1.4440386,-1.4276862,0.0163524
69,1.4989549,1.6067587,"('lazy', 'industrious')",-0.6464421,-0.6069216,-1.4596918,-1.4728401,-0.202393,-0.1576677,0.0447253
70,-0.60364425,-0.6096976,"('lethargic', 'energetic')",1.3151009,1.439024,1.2493042,1.3367087,0.6535869,0.7220117,0.0684248
71,0.92135876,0.9259755,"('diffident', 'self-confident')",1.431976,1.489486,0.61987394,0.60307443,0.9910696,1.0061787,0.0151091
72,0.36748648,0.38829318,"('unambitious', 'ambitious')",1.220994,1.2713122,-0.2667674,-0.12562566,0.440571,0.5113266,0.0707556
73,1.3517668,1.3800362,"('helpless', 'self-reliant')",1.2590669,1.2669557,-3.3609266,-3.3432248,-0.250031,-0.2320776,0.0179534
74,-0.92693615,-0.91679615,"('undedicated', 'dedicated')",0.74866545,0.8597998,0.08067269,0.07736018,-0.0325327,0.0067879,0.0393206
75,0.60340923,0.70860004,"('meek', 'impulsive')",-0.87059164,-0.8540675,-0.8658758,-0.8215104,-0.3776861,-0.3223259,0.0553602
76,0.12935719,0.11481403,"('anxious', 'daring')",0.023503348,0.08438544,0.32265678,0.3281452,0.1585058,0.1757816,0.0172758
77,-0.3643991,-0.4409872,"('unmotivated', 'motivated')",0.7884767,0.7354795,-0.772221,-0.6860287,-0.1160478,-0.1305121,-0.0144643
78,-0.50336385,-0.41090885,"('nonresilient', 'resilient')",-0.03288252,0.11433975,-0.29591075,-0.18167922,-0.2773857,-0.1594161,0.1179696
79,0.6953281,0.66392434,"('wavering', 'unwavering')",-0.97991586,-1.095611,-0.5498423,-0.6034419,-0.2781433,-0.3450429,-0.0668996
80,-0.42372385,-0.46924555,"('dominated', 'dominating')",1.4495559,1.4326502,-0.030370086,0.08915263,0.3318206,0.3508524,0.0190318
81,-0.48621476,-0.75325686,"('submissive', 'aggressive')",2.1254947,2.0342777,0.47657788,0.46125764,0.7052859,0.5807595,-0.1245264
82,-0.9387933,-0.8824992,"('poor', 'rich')",-0.28507823,-0.18222469,6.5813894,6.740689,1.7858394,1.8919883,0.1061489
83,0.537814,0.38600174,"('powerless', 'powerful')",0.94612503,0.9034988,-0.6911446,-0.8028998,0.2642648,0.1622003,-0.1020645
84,-0.9498217,-1.0291615,"('inferior', 'superior')",-0.7278818,-0.7204106,0.6045773,0.55037004,-0.3577087,-0.399734,-0.0420253
85,1.2533054,1.2770435,"('insignificant', 'prestigious')",-1.0441893,-1.1269717,-0.47674465,-0.6923901,-0.0892095,-0.1807728,-0.0915633
86,-1.9818435,-2.1544764,"('uninfluential', 'influential')",0.48134974,0.57196265,0.4519099,0.41254428,-0.349528,-0.3899899,-0.0404619
87,0.43649697,0.31696674,"('unsuccessful', 'successful')",1.1389067,1.1146626,0.9135655,0.98332506,0.8296564,0.8049848,-0.0246716
88,-0.61456776,-0.8238445,"('low', 'eminent')",-0.022548705,-0.05457905,0.12600978,0.0127367545,-0.1703689,-0.2885623,-0.1181934
