,hca_male,hca_female,tuple,healthcare_male,healthcare_female,inc_male,inc_female,average_male,average_female,female-male
45,0.035342235,0.27344292,"('incompetent', 'competent')",0.6182578,0.8022619,-0.37990797,-0.42876333,0.0912307,0.2156472,0.1244165
46,0.16535325,0.29405594,"('uncompetitive', 'competitive')",0.12686321,0.22280893,-0.8873639,-0.93096936,-0.1983825,-0.1380348,0.0603477
47,-0.171298,-0.068550035,"('stupid', 'smart')",1.0191145,1.0574913,5.288741,5.391527,2.0455192,2.1268228,0.0813036
48,-0.18784077,-0.1407351,"('unintelligent', 'intelligent')",0.68193066,0.70745236,0.35658348,0.3380926,0.2835578,0.3016033,0.0180455
49,-0.08391264,0.037890673,"('unable', 'able')",0.29267377,0.3549909,-0.32232645,-0.15179275,-0.0378551,0.0803629,0.118218
50,0.44911414,0.4385172,"('clumsy', 'skillful')",0.88003176,0.90250015,0.1647897,0.16479602,0.4979785,0.5019378,0.0039593
51,0.1990264,0.04014332,"('uneducated', 'educated')",0.9882497,0.88046026,0.59941995,0.49307388,0.5955654,0.4712258,-0.1243396
52,-0.06417687,-0.36341769,"('irrational', 'rational')",0.21255744,-0.06954623,0.29159248,0.1487646,0.1466577,-0.0947331,-0.2413908
53,-1.5673128,-1.5639217,"('uncreative', 'creative')",-0.10308501,-0.1592267,0.62031287,0.5554779,-0.3500284,-0.3892235,-0.0391951
54,-0.46320423,-0.526492,"('incapable', 'capable')",0.35911638,0.27827278,1.0391477,1.1083223,0.3116866,0.286701,-0.0249856
55,-0.22071126,-0.040925838,"('incompetent', 'clever')",-0.123493955,-0.07773416,-0.15561439,-0.15332703,-0.1666065,-0.0906623,0.0759442
56,0.2503143,0.40270284,"('impractical', 'practical')",0.8590463,0.9428957,-0.5262792,-0.41485357,0.1943605,0.3102483,0.1158878
57,-0.59842265,-0.5354753,"('unimaginative', 'imaginative')",-0.084597826,-0.019603368,-2.5386505,-2.5898938,-1.0738904,-1.0483242,0.0255662
58,-0.47762755,-0.42464027,"('undiscriminating', 'discriminating')",-0.12527473,-0.06353784,0.16805728,0.07614949,-0.1449483,-0.1373429,0.0076054
59,0.5283838,0.42115703,"('foolish', 'wise')",0.9638871,0.84922403,0.45840192,0.458758,0.6502243,0.5763797,-0.0738446
60,0.36050558,0.5512278,"('inefficient', 'efficient')",0.56466174,0.7352584,-0.4891601,-0.2959773,0.1453357,0.3301696,0.1848339
61,0.32897535,0.20673521,"('illogical', 'logical')",0.5634495,0.43307987,0.34200507,0.16074252,0.4114766,0.2668525,-0.1446241
62,0.7892886,0.9757116,"('incompetent', 'brilliant')",0.5869587,0.7678311,-0.16015342,0.04057069,0.4053646,0.5947045,0.1893399
63,0.55298454,0.7235697,"('unperceptive', 'insightful')",0.9296437,1.0268258,0.8152595,0.88997066,0.7659626,0.880122,0.1141594
64,0.96538645,0.9144735,"('shy', 'confident')",0.27573118,0.26975122,-6.503682,-6.5030665,-1.7541882,-1.7729473,-0.0187591
65,0.6627011,0.559985,"('insecure', 'secure')",-0.19531414,-0.2647057,-0.51268506,-0.48905814,-0.0150994,-0.0645929,-0.0494935
66,-0.38194725,-0.5106608,"('inactive', 'active')",-0.6090249,-0.66445154,1.0430942,0.97905654,0.017374,-0.0653519,-0.0827259
67,0.5353208,0.47841746,"('doubtful', 'determined')",0.061814994,0.07437646,-0.7695818,-0.64756364,-0.057482,-0.0315899,0.0258921
68,0.021530233,-0.06586288,"('dependent', 'independent')",-0.8074304,-0.88728803,-0.775192,-0.81617147,-0.520364,-0.5897741,-0.0694101
69,-0.040656447,-0.101058856,"('lazy', 'industrious')",0.76189065,0.8012011,-0.61984694,-0.58610505,0.0337958,0.0380124,0.0042166
70,0.51955795,0.6175705,"('lethargic', 'energetic')",0.22760676,0.33308226,0.7585549,0.8180762,0.5019066,0.5895763,0.0876697
71,0.40549728,0.43081164,"('diffident', 'self-confident')",2.3837588,2.3923578,0.740144,0.7226858,1.1764667,1.1819518,0.0054851
72,0.63404775,0.6540085,"('unambitious', 'ambitious')",-0.20926835,-0.1773684,-0.98725975,-0.9391642,-0.1874934,-0.1541747,0.0333187
73,1.1808257,1.1039898,"('helpless', 'self-reliant')",0.62846076,0.5998249,-2.9976041,-3.007439,-0.3961059,-0.4345414,-0.0384355
74,0.72513264,0.9078191,"('undedicated', 'dedicated')",0.8357472,0.9118993,0.18294886,0.18916467,0.5812762,0.6696277,0.0883515
75,0.018713549,0.052579574,"('meek', 'impulsive')",-0.78783154,-0.7106946,-0.56402963,-0.4725759,-0.4443825,-0.376897,0.0674855
76,0.29445007,0.37233508,"('anxious', 'daring')",0.009027088,0.104671724,-0.19367233,-0.07755137,0.0366016,0.1331518,0.0965502
77,-0.41881216,-0.3468616,"('unmotivated', 'motivated')",0.07424303,0.14266236,-1.5431439,-1.4410659,-0.6292377,-0.5484217,0.080816
78,-0.5077847,-0.33919623,"('nonresilient', 'resilient')",1.3649938,1.5129119,-0.00569083,0.06419855,0.2838394,0.4126381,0.1287987
79,-0.27059737,-0.26409924,"('wavering', 'unwavering')",-0.2916746,-0.3221358,-0.030727044,0.03459399,-0.1976663,-0.1838803,0.013786
80,0.51899725,0.45272174,"('dominated', 'dominating')",-0.08824357,-0.09022452,-1.0194752,-0.9641714,-0.1962405,-0.2005581,-0.0043176
81,0.2440248,0.15301214,"('submissive', 'aggressive')",0.25129312,0.22240362,-1.034729,-0.94884086,-0.1798037,-0.1911417,-0.011338
82,-0.6417959,-0.6090064,"('poor', 'rich')",0.05748492,0.06202127,5.8277855,5.868935,1.7478248,1.7739833,0.0261585
83,-0.40472418,-0.3851251,"('powerless', 'powerful')",0.48524463,0.54744875,-1.1118312,-1.1323786,-0.3437703,-0.3233516,0.0204187
84,0.07596808,-0.12667769,"('inferior', 'superior')",0.80986804,0.6899627,0.5802735,0.49397358,0.4887032,0.3524195,-0.1362837
85,0.092937864,0.078824855,"('insignificant', 'prestigious')",1.3262788,1.2795899,0.97800887,0.9381349,0.7990751,0.7655166,-0.0335585
86,-0.67315525,-0.6667847,"('uninfluential', 'influential')",0.40307558,0.34261677,-0.033374004,-0.1778039,-0.1011512,-0.1673239,-0.0661727
87,0.49377462,0.32689887,"('unsuccessful', 'successful')",0.83658665,0.7766667,0.68385,0.70890886,0.6714037,0.6041582,-0.0672455
88,-0.60375464,-0.72823614,"('low', 'eminent')",0.30052713,0.22358093,0.18861377,0.18861248,-0.0382046,-0.1053476,-0.067143
