,graduate_male,graduate_female,tuple,average_male,average_female,female-male
67,-0.3493222,-0.38690937,"('doubtful', 'determined')",-0.3493222,-0.3869094,-0.0375872
68,-0.8701983,-0.8512794,"('dependent', 'independent')",-0.8701983,-0.8512794,0.0189189
69,-1.6404235,-1.5631838,"('lazy', 'industrious')",-1.6404235,-1.5631838,0.0772397
70,0.2845418,0.34354916,"('lethargic', 'energetic')",0.2845418,0.3435492,0.0590074
71,0.15160422,0.10761285,"('diffident', 'self-confident')",0.1516042,0.1076128,-0.0439914
72,0.8447,0.8853267,"('unambitious', 'ambitious')",0.8447,0.8853267,0.0406267
73,-2.821841,-2.7032259,"('helpless', 'self-reliant')",-2.821841,-2.7032259,0.1186151
74,-0.056666754,-0.09829871,"('undedicated', 'dedicated')",-0.0566668,-0.0982987,-0.0416319
75,-0.56768227,-0.3822429,"('meek', 'impulsive')",-0.5676823,-0.3822429,0.1854394
76,0.09161046,0.003262679,"('anxious', 'daring')",0.0916105,0.0032627,-0.0883478
77,-1.0177431,-0.8855438,"('unmotivated', 'motivated')",-1.0177431,-0.8855438,0.1321993
78,-0.8851196,-0.8866231,"('nonresilient', 'resilient')",-0.8851196,-0.8866231,-0.0015035
79,0.0060873497,0.18181258,"('wavering', 'unwavering')",0.0060873,0.1818126,0.1757253
80,-0.33916354,-0.4669046,"('dominated', 'dominating')",-0.3391635,-0.4669046,-0.1277411
81,-1.082556,-1.067458,"('submissive', 'aggressive')",-1.082556,-1.067458,0.015098
82,6.3018675,6.4310927,"('poor', 'rich')",6.3018675,6.4310927,0.1292252
83,-0.246111,-0.26815748,"('powerless', 'powerful')",-0.246111,-0.2681575,-0.0220465
84,0.16407396,0.114721246,"('inferior', 'superior')",0.164074,0.1147212,-0.0493528
85,0.0013352111,0.0047061145,"('insignificant', 'prestigious')",0.0013352,0.0047061,0.0033709
86,0.07504041,0.066176966,"('uninfluential', 'influential')",0.0750404,0.066177,-0.0088634
87,-0.19958727,-0.18645439,"('unsuccessful', 'successful')",-0.1995873,-0.1864544,0.0131329
88,0.12944624,0.16786242,"('low', 'eminent')",0.1294462,0.1678624,0.0384162
