,equinix_male,equinix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
34,-0.08914378,0.07605133,"('mean', 'honorable')",5.949334,6.1328015,2.9300952,3.1044264,0.1743312
35,0.22460073,0.23717105,"('corrupt', 'incorrupt')",0.34983864,0.14135411,0.2872197,0.1892626,-0.0979571
36,-0.3451693,-0.38517967,"('hostile', 'amicable')",0.5732736,0.32955062,0.1140521,-0.0278145,-0.1418666
37,-0.46647963,-0.37347504,"('fake', 'genuine')",0.2737511,0.29339346,-0.0963643,-0.0400408,0.0563235
38,-0.94405407,-0.92667866,"('untruthful', 'truthful')",-0.12327121,-0.051264636,-0.5336626,-0.4889717,0.0446909
39,0.4528277,0.4204485,"('exploitative', 'cooperative')",0.29869428,0.27151716,0.375761,0.3459828,-0.0297782
40,-0.009355071,-0.03618735,"('stingy', 'generous')",-1.4529123,-1.5317595,-0.7311337,-0.7839735,-0.0528398
41,-0.54351646,-0.5806231,"('unforgiving', 'forgiving')",0.13172404,-0.013080379,-0.2058962,-0.2968517,-0.0909555
42,-0.22289367,-0.08438674,"('unreliable', 'reliable')",-3.3663106,-3.2519536,-1.7946022,-1.6681702,0.126432
43,-0.72881585,-0.6379839,"('irresponsible', 'responsible')",0.15006298,0.20283224,-0.2893764,-0.2175758,0.0718006
44,0.90278494,0.9816652,"('prejudiced', 'unprejudiced')",-1.4047192,-1.3497473,-0.2509671,-0.1840411,0.066926
45,-1.4231896,-1.4369467,"('incompetent', 'competent')",-0.53238916,-0.5006515,-0.9777894,-0.9687991,0.0089903
46,-1.2955853,-1.2983066,"('uncompetitive', 'competitive')",-1.0975177,-1.0592484,-1.1965516,-1.1787775,0.0177741
47,-0.05015351,0.08924056,"('stupid', 'smart')",5.2544913,5.3499603,2.6021688,2.7196004,0.1174316
48,-0.38760978,-0.52601826,"('unintelligent', 'intelligent')",0.64648306,0.6348992,0.1294366,0.0544405,-0.0749961
49,0.1478415,0.2801068,"('unable', 'able')",0.046174128,0.18398945,0.0970078,0.2320481,0.1350403
50,0.007830545,0.15009421,"('clumsy', 'skillful')",0.26790196,0.2611553,0.1378663,0.2056248,0.0677585
51,-0.7064736,-0.8561843,"('uneducated', 'educated')",0.56732583,0.50062937,-0.0695739,-0.1777775,-0.1082036
52,-0.21164715,-0.4068293,"('irrational', 'rational')",0.8145341,0.67476207,0.3014435,0.1339664,-0.1674771
53,-1.0376748,-1.0355026,"('uncreative', 'creative')",0.6382488,0.6166093,-0.199713,-0.2094466,-0.0097336
54,-0.13412732,-0.18192878,"('incapable', 'capable')",1.2791091,1.3555484,0.5724909,0.5868098,0.0143189
55,-0.6066086,-0.6764112,"('incompetent', 'clever')",-0.2855092,-0.23911563,-0.4460589,-0.4577634,-0.0117045
56,0.25592124,0.24176803,"('impractical', 'practical')",-0.4498051,-0.3614268,-0.0969419,-0.0598294,0.0371125
57,-0.6041735,-0.7536665,"('unimaginative', 'imaginative')",-2.7669446,-2.7632804,-1.685559,-1.7584734,-0.0729144
58,-0.9832656,-1.0812297,"('undiscriminating', 'discriminating')",0.12603432,0.07441057,-0.4286156,-0.5034096,-0.074794
59,0.41659382,0.40108517,"('foolish', 'wise')",0.75241077,0.74911267,0.5845023,0.5750989,-0.0094034
60,-0.15838249,-0.12991656,"('inefficient', 'efficient')",-0.63187385,-0.45213896,-0.3951282,-0.2910278,0.1041004
61,-1.110803,-1.3026915,"('illogical', 'logical')",0.38453496,0.21499167,-0.363134,-0.5438499,-0.1807159
62,-0.6763737,-0.5904579,"('incompetent', 'brilliant')",-0.16950531,0.079099886,-0.4229395,-0.255679,0.1672605
63,-1.2428696,-1.2287463,"('unperceptive', 'insightful')",0.69123465,0.85005516,-0.2758175,-0.1893456,0.0864719
64,-0.6235664,-0.67417586,"('shy', 'confident')",-6.6604857,-6.610149,-3.6420259,-3.6421623,-0.0001364
65,-0.60188967,-0.7774113,"('insecure', 'secure')",-0.6110025,-0.62940216,-0.6064461,-0.7034067,-0.0969606
66,-1.1533185,-1.0512757,"('inactive', 'active')",0.36300033,0.34782892,-0.3951591,-0.3517234,0.0434357
67,0.058562685,0.042667024,"('doubtful', 'determined')",-0.6135583,-0.62181014,-0.2774978,-0.2895716,-0.0120738
68,-0.6743879,-0.78543335,"('dependent', 'independent')",-0.32906052,-0.3532386,-0.5017242,-0.569336,-0.0676118
69,0.6666183,0.86936903,"('lazy', 'industrious')",-0.5704691,-0.55351484,0.0480746,0.1579271,0.1098525
70,-0.34712675,-0.29270434,"('lethargic', 'energetic')",0.13461508,0.22965701,-0.1062558,-0.0315237,0.0747321
71,-0.044121683,-0.0026954645,"('diffident', 'self-confident')",0.46566263,0.49587706,0.2107705,0.2465908,0.0358203
72,-0.53783983,-0.59917617,"('unambitious', 'ambitious')",-0.8203743,-0.8367619,-0.6791071,-0.7179691,-0.038862
73,1.0246841,1.0962977,"('helpless', 'self-reliant')",-2.7503214,-2.6332257,-0.8628187,-0.768464,0.0943547
74,-0.100560136,-0.03842384,"('undedicated', 'dedicated')",0.06635645,0.057604566,-0.0171018,0.0095904,0.0266922
75,0.457478,0.5033993,"('meek', 'impulsive')",-0.38253126,-0.29632473,0.0374734,0.1035373,0.0660639
76,0.20904309,0.37938073,"('anxious', 'daring')",-0.17633927,-0.093335204,0.0163519,0.1430228,0.1266709
77,-1.1485735,-1.2109777,"('unmotivated', 'motivated')",-1.4383527,-1.2965931,-1.2934631,-1.2537854,0.0396777
78,-0.9425793,-0.79694957,"('nonresilient', 'resilient')",-0.0024355268,0.14280477,-0.4725074,-0.3270724,0.145435
79,-0.48028132,-0.39820284,"('wavering', 'unwavering')",0.15925203,0.21444547,-0.1605147,-0.0918787,0.068636
80,-0.34795204,-0.36133453,"('dominated', 'dominating')",-1.5749304,-1.5377167,-0.9614412,-0.9495257,0.0119155
81,-0.23823777,-0.44303417,"('submissive', 'aggressive')",-1.3027027,-1.2411916,-0.7704702,-0.8421129,-0.0716427
82,-0.6666362,-0.597525,"('poor', 'rich')",6.0330424,6.141742,2.6832032,2.7721086,0.0889054
83,-0.2795064,-0.34529465,"('powerless', 'powerful')",-0.9459731,-0.96046203,-0.6127397,-0.6528783,-0.0401386
84,0.5491189,0.4585421,"('inferior', 'superior')",0.9246118,0.9131702,0.7368653,0.6858562,-0.0510091
85,0.4209295,0.5180463,"('insignificant', 'prestigious')",1.3011945,1.3455198,0.861062,0.9317831,0.0707211
86,-1.4806614,-1.7531921,"('uninfluential', 'influential')",-0.13451909,-0.30483186,-0.8075902,-1.029012,-0.2214218
87,-0.5454179,-0.53607076,"('unsuccessful', 'successful')",0.93598,1.0876582,0.1952811,0.2757937,0.0805126
88,-0.27919987,-0.3292854,"('low', 'eminent')",0.33053502,0.36809242,0.0256676,0.0194035,-0.0062641
