,lorillard_male,lorillard_female,tuple,inc_male,inc_female,average_male,average_female,female-male
29,0.40424272,0.35308236,"('unfair', 'fair')",-0.09549891,-0.34731632,0.1543719,0.002883,-0.1514889
30,0.0447264,0.036104478,"('intolerant', 'tolerant')",1.4156406,1.4591588,0.7301835,0.7476316,0.0174481
31,-0.42677748,-0.5117155,"('evil', 'good')",-1.1558294,-1.2650776,-0.7913035,-0.8883965,-0.097093
32,-0.4433813,-0.49111974,"('unkind', 'kind')",1.0347452,0.8157265,0.295682,0.1623034,-0.1333786
33,0.9641923,0.9001319,"('wrong', 'right')",-0.66678715,-0.6867691,0.1487026,0.1066814,-0.0420212
34,0.0075845,0.050653305,"('mean', 'honorable')",6.3365226,6.53695,3.1720536,3.2938018,0.1217482
35,1.0768577,0.9968344,"('corrupt', 'incorrupt')",-0.323783,-0.44491678,0.3765373,0.2759588,-0.1005785
36,-0.06316885,-0.32991558,"('hostile', 'amicable')",0.07156776,-0.16127917,0.0041995,-0.2455974,-0.2497969
37,0.057283342,0.15018117,"('fake', 'genuine')",0.5841717,0.5971184,0.3207275,0.3736498,0.0529223
38,-0.010077459,-0.015738335,"('untruthful', 'truthful')",0.03766866,0.25519013,0.0137956,0.1197259,0.1059303
39,0.61449045,0.6840576,"('exploitative', 'cooperative')",0.10065375,0.13272394,0.3575721,0.4083908,0.0508187
40,0.68914247,0.68201196,"('stingy', 'generous')",-1.3456533,-1.4971213,-0.3282554,-0.4075547,-0.0792993
41,0.38160798,0.25306907,"('unforgiving', 'forgiving')",0.15477993,0.074522056,0.268194,0.1637956,-0.1043984
42,0.47686005,0.6263906,"('unreliable', 'reliable')",-3.0766346,-2.9259322,-1.2998873,-1.1497707,0.1501166
43,-0.33100745,-0.27878216,"('irresponsible', 'responsible')",0.76580846,0.7315999,0.2174005,0.2264089,0.0090084
44,0.033797186,0.081678405,"('prejudiced', 'unprejudiced')",-1.7276868,-1.7614515,-0.8469448,-0.8398865,0.0070583
45,-0.49125445,-0.54750544,"('incompetent', 'competent')",0.045595072,-0.054626085,-0.2228297,-0.3010658,-0.0782361
46,-0.6457806,-0.695307,"('uncompetitive', 'competitive')",-0.36103326,-0.42406544,-0.5034069,-0.5596862,-0.0562793
47,-0.003058046,-0.029376177,"('stupid', 'smart')",5.7836447,5.9207478,2.8902934,2.9456859,0.0553925
48,-0.4448073,-0.5024999,"('unintelligent', 'intelligent')",0.8392825,0.848367,0.1972376,0.1729335,-0.0243041
49,-0.003726028,0.20956863,"('unable', 'able')",0.14231157,0.35372895,0.0692928,0.2816488,0.212356
50,0.026820231,0.12479837,"('clumsy', 'skillful')",0.05085718,0.0781433,0.0388387,0.1014708,0.0626321
51,-0.3146577,-0.3905785,"('uneducated', 'educated')",0.7360743,0.67078537,0.2107083,0.1401034,-0.0706049
52,0.6687461,0.42737967,"('irrational', 'rational')",0.14053342,-0.010003075,0.4046398,0.2086883,-0.1959515
53,-0.6794663,-0.77056056,"('uncreative', 'creative')",0.8363387,0.7634421,0.0784362,-0.0035592,-0.0819954
54,0.09996994,0.096597,"('incapable', 'capable')",1.0788877,1.2744439,0.5894288,0.6855204,0.0960916
55,-0.28003648,-0.23840952,"('incompetent', 'clever')",0.44821447,0.39571708,0.084089,0.0786538,-0.0054352
56,0.3968887,0.39141715,"('impractical', 'practical')",0.20459305,0.26041427,0.3007409,0.3259157,0.0251748
57,-0.74704,-0.9258389,"('unimaginative', 'imaginative')",-2.5216188,-2.6990297,-1.6343294,-1.8124343,-0.1781049
58,0.21559952,0.13329363,"('undiscriminating', 'discriminating')",0.26560745,0.24083582,0.2406035,0.1870647,-0.0535388
59,0.69472647,0.75936985,"('foolish', 'wise')",0.2922754,0.33019665,0.4935009,0.5447832,0.0512823
60,-0.3415954,-0.21767342,"('inefficient', 'efficient')",0.45135134,0.6480347,0.054878,0.2151806,0.1603026
61,-0.018553462,-0.2118562,"('illogical', 'logical')",0.53600734,0.2934355,0.258727,0.0407897,-0.2179373
62,0.24405038,0.44224495,"('incompetent', 'brilliant')",0.61011434,0.93580025,0.4270824,0.6890226,0.2619402
63,-0.24726674,-0.24697806,"('unperceptive', 'insightful')",0.97944474,1.11162,0.366089,0.432321,0.066232
64,-0.004970638,0.014730555,"('shy', 'confident')",-6.7614756,-6.768041,-3.3832231,-3.3766553,0.0065678
65,-0.6267856,-0.649887,"('insecure', 'secure')",-0.1400289,-0.09973108,-0.3834072,-0.3748091,0.0085981
66,-0.15738654,-0.19945803,"('inactive', 'active')",0.69621813,0.6007845,0.2694158,0.2006632,-0.0687526
67,0.9609338,0.96151245,"('doubtful', 'determined')",-0.3228557,-0.39977628,0.319039,0.2808681,-0.0381709
68,0.15286437,0.15075421,"('dependent', 'independent')",-0.0043435115,-0.009844519,0.0742604,0.0704549,-0.0038055
69,1.3969109,1.3774177,"('lazy', 'industrious')",-0.71891594,-0.7395011,0.3389975,0.3189583,-0.0200392
70,-1.0020962,-0.81218535,"('lethargic', 'energetic')",0.63042706,0.7019396,-0.1858346,-0.0551229,0.1307117
71,-0.252566,-0.28534874,"('diffident', 'self-confident')",0.33167523,0.27923822,0.0395546,-0.0030553,-0.0426099
72,0.16763902,0.14866884,"('unambitious', 'ambitious')",-0.34542263,-0.28613138,-0.0888918,-0.0687313,0.0201605
73,1.0483594,1.1077133,"('helpless', 'self-reliant')",-3.1930912,-3.075701,-1.0723659,-0.9839938,0.0883721
74,0.30080947,0.18701021,"('undedicated', 'dedicated')",0.12988539,-0.080337316,0.2153474,0.0533364,-0.162011
75,0.21338445,0.18981725,"('meek', 'impulsive')",-0.36329052,-0.2796015,-0.074953,-0.0448921,0.0300609
76,-0.38239107,-0.2949334,"('anxious', 'daring')",0.4237864,0.5132179,0.0206977,0.1091423,0.0884446
77,-0.7172731,-0.68287987,"('unmotivated', 'motivated')",-1.0706259,-0.9294724,-0.8939495,-0.8061761,0.0877734
78,-0.3681481,-0.31751654,"('nonresilient', 'resilient')",0.3349644,0.38886845,-0.0165918,0.035676,0.0522678
79,-0.39283863,-0.5197758,"('wavering', 'unwavering')",-0.06604543,0.010731135,-0.229442,-0.2545223,-0.0250803
80,-0.2101141,-0.17373604,"('dominated', 'dominating')",-1.2552048,-1.2313243,-0.7326595,-0.7025301,0.0301294
81,-0.4536455,-0.4812039,"('submissive', 'aggressive')",-0.5636757,-0.43988845,-0.5086606,-0.4605462,0.0481144
82,-0.12541243,-0.1445264,"('poor', 'rich')",6.5159616,6.683954,3.1952746,3.2697136,0.074439
83,0.1968295,0.08872853,"('powerless', 'powerful')",-0.7863592,-0.86376965,-0.2947648,-0.3875206,-0.0927558
84,0.7432694,0.7327122,"('inferior', 'superior')",1.2195226,1.2047529,0.981396,0.9687326,-0.0126634
85,0.63516724,0.3822967,"('insignificant', 'prestigious')",0.17267296,0.071093746,0.4039201,0.2266952,-0.1772249
86,-0.9877809,-1.1706363,"('uninfluential', 'influential')",-0.03958974,-0.23493321,-0.5136853,-0.7027848,-0.1890995
87,-0.06545407,-0.20892513,"('unsuccessful', 'successful')",0.7459145,0.7300061,0.3402302,0.2605405,-0.0796897
88,-0.5301714,-0.6197108,"('low', 'eminent')",0.24322002,0.24035725,-0.1434757,-0.1896768,-0.0462011
