,eog_male,eog_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
59,1.1708275,1.1208681,"('foolish', 'wise')",1.0966967,1.1027391,0.5784093,0.52670854,0.9486445,0.9167719,-0.0318726
60,1.3140026,1.4138881,"('inefficient', 'efficient')",1.3544722,1.4038935,-0.25327364,-0.114673816,0.805067,0.9010359,0.0959689
61,0.26507294,0.15427503,"('illogical', 'logical')",0.5319589,0.3721242,0.20559292,0.06513636,0.3342083,0.1971785,-0.1370298
62,0.5162801,0.63312835,"('incompetent', 'brilliant')",0.48833734,0.5087624,-0.037218314,0.13292702,0.3224664,0.4249393,0.1024729
63,0.26286292,0.37087834,"('unperceptive', 'insightful')",1.22056,1.2473358,0.7180055,0.8332895,0.7338095,0.8171679,0.0833584
64,1.1201365,1.0993832,"('shy', 'confident')",0.8374378,0.8126407,-6.3392835,-6.333894,-1.4605697,-1.4739566,-0.0133869
65,0.62958914,0.6243722,"('insecure', 'secure')",0.21881811,0.22842108,-0.49544865,-0.44602266,0.1176529,0.1355902,0.0179373
66,-0.77933174,-0.7909581,"('inactive', 'active')",-1.0258586,-0.94043654,1.0972853,1.0605439,-0.2359684,-0.2236169,0.0123515
67,0.8941306,0.89864963,"('doubtful', 'determined')",0.8420736,0.9231744,-0.5241294,-0.45002067,0.4040249,0.4572678,0.0532429
68,-0.329317,-0.31933656,"('dependent', 'independent')",-0.8044018,-0.8148611,-0.6349945,-0.6748213,-0.5895711,-0.6030064,-0.0134353
69,0.18236606,0.14470442,"('lazy', 'industrious')",0.81403106,0.87617403,-0.30294725,-0.33770156,0.23115,0.2277256,-0.0034244
70,0.19078255,0.29960904,"('lethargic', 'energetic')",0.37444365,0.47521767,0.41954198,0.52135223,0.3282561,0.4320596,0.1038035
71,0.25494394,0.22223869,"('diffident', 'self-confident')",1.52077,1.5087628,0.6533331,0.6477885,0.8096824,0.79293,-0.0167524
72,0.3190397,0.31216806,"('unambitious', 'ambitious')",0.5029295,0.49102622,-0.9885562,-0.9150196,-0.055529,-0.0372751,0.0182539
73,1.2024616,1.148957,"('helpless', 'self-reliant')",0.6654322,0.6212993,-2.7462592,-2.7994647,-0.2927885,-0.3430695,-0.050281
74,-0.009532075,0.019609028,"('undedicated', 'dedicated')",0.8267739,0.82340455,0.07697165,0.04711283,0.2980711,0.2967088,-0.0013623
75,0.24562949,0.26160705,"('meek', 'impulsive')",-0.6351225,-0.61301255,-0.20060766,-0.15092172,-0.1967002,-0.1674424,0.0292578
76,0.007979344,0.09752925,"('anxious', 'daring')",0.29721472,0.4002481,0.16348732,0.2585892,0.1562271,0.2521222,0.0958951
77,0.011053576,0.057547033,"('unmotivated', 'motivated')",0.6307646,0.59796625,-1.2916565,-1.1414378,-0.2166128,-0.1619748,0.054638
78,-1.382145,-1.322157,"('nonresilient', 'resilient')",-0.023726605,-0.035692077,-0.004534086,0.07289503,-0.4701353,-0.428318,0.0418173
79,-0.09933575,-0.18899526,"('wavering', 'unwavering')",-1.0718037,-1.1457624,0.18370733,0.17564526,-0.329144,-0.3863708,-0.0572268
80,0.3034203,0.368171,"('dominated', 'dominating')",0.46769702,0.571255,-1.1387868,-1.0094332,-0.1225565,-0.0233357,0.0992208
81,1.2511952,1.277837,"('submissive', 'aggressive')",1.0352607,1.0417238,-0.59241116,-0.4466439,0.5646816,0.6243057,0.0596241
82,-0.67427653,-0.63282335,"('poor', 'rich')",-0.4522103,-0.47239706,5.7195086,5.7802415,1.5310073,1.5583404,0.0273331
83,-0.1106469,-0.10506042,"('powerless', 'powerful')",0.2774818,0.2204802,-1.130713,-1.1453803,-0.3212927,-0.3433202,-0.0220275
84,0.49332276,0.43025315,"('inferior', 'superior')",1.0545785,0.9966193,0.92147446,0.83771265,0.8231252,0.7548617,-0.0682635
85,-0.04746679,-0.1218183,"('insignificant', 'prestigious')",0.22025888,0.12097119,1.1694964,1.0867753,0.4474295,0.3619761,-0.0854534
86,-0.852686,-0.890132,"('uninfluential', 'influential')",-0.32731068,-0.49370518,-0.18127915,-0.26970255,-0.4537586,-0.5511799,-0.0974213
87,0.38833565,0.29055494,"('unsuccessful', 'successful')",0.619905,0.60126376,0.66913205,0.73699695,0.5591242,0.5429386,-0.0161856
88,-0.15592176,-0.27729747,"('low', 'eminent')",-0.076826505,-0.14371933,0.17143619,0.18266684,-0.0204374,-0.07945,-0.0590126
