,laboratory_male,laboratory_female,tuple,corp_male,corp_female,america_male,america_female,hldgs_male,hldgs_female,average_male,average_female,female-male
18,-0.021801457,-0.050585568,"('disagreeable', 'welcoming')",-0.68962044,-0.6859993,0.89352953,0.9766215,-0.4764476,-0.45341942,-0.073585,-0.0533457,0.0202393
19,-1.5969462,-1.6561602,"('inhospitable', 'hospitable')",-1.7346743,-1.8369523,-0.4901075,-0.39277828,-0.7653733,-0.7475634,-1.1467754,-1.1583636,-0.0115882
20,1.7443144,1.7868447,"('rough', 'thoughtful')",0.5013609,0.5802558,-0.28455892,-0.31521413,-0.2971152,-0.32046238,0.4160003,0.432856,0.0168557
21,1.0649546,1.0228548,"('immoral', 'moral')",1.243248,1.3943301,0.67243886,0.6632412,-0.26358432,-0.22855346,0.6792643,0.7129681,0.0337038
22,0.8089011,0.8123308,"('untrustworthy', 'trustworthy')",1.0888374,1.1897231,0.59625924,0.5925371,-0.019756388,0.061105743,0.6185603,0.6639242,0.0453639
23,0.2557106,0.20730159,"('insincere', 'sincere')",0.23501487,0.30633372,0.66815394,0.6661732,1.7417972,1.7229804,0.7251692,0.7256972,0.000528
24,0.116115674,0.13866358,"('dishonest', 'honest')",-0.028806267,0.0038322546,0.9799498,1.0041742,0.18920098,0.1569072,0.314115,0.3258943,0.0117793
25,0.3373014,0.32083544,"('egoistic', 'altruistic')",-0.4226652,-0.5174321,0.5207149,0.56193286,-0.25062573,-0.34350836,0.0461813,0.005457,-0.0407243
26,1.4289799,1.3575605,"('hardhearted', 'benevolent')",1.310334,1.2284423,0.76759356,0.7932333,0.14560696,0.101067886,0.9131286,0.870076,-0.0430526
27,-0.7471397,-0.6925223,"('hardhearted', 'softhearted')",-1.0928793,-1.092174,0.012767259,-0.025668766,-0.20663533,-0.2820933,-0.5084717,-0.5231146,-0.0146429
28,0.4250538,0.29275835,"('disloyal', 'loyal')",-0.18489182,-0.29819074,-0.0038006008,-0.055147823,-0.58734995,-0.7418765,-0.0877471,-0.2006142,-0.1128671
29,-0.17601195,-0.15886644,"('unfair', 'fair')",-0.7086798,-0.7716593,-1.294936,-1.3336673,-0.46220016,-0.50141287,-0.660457,-0.6914015,-0.0309445
30,0.30498934,0.24012831,"('intolerant', 'tolerant')",1.1905227,1.259145,0.99473196,1.0229255,-0.4767999,-0.44816363,0.503361,0.5185088,0.0151478
31,-1.1140946,-1.163566,"('evil', 'good')",-1.6231381,-1.7134432,-1.333042,-1.2384503,-1.3100454,-1.2658043,-1.34508,-1.3453159,-0.0002359
32,0.64339495,0.64950275,"('unkind', 'kind')",1.6296302,1.601078,1.2672684,1.2340882,0.95541,0.9076161,1.1239259,1.0980712,-0.0258547
33,0.16285005,0.101562195,"('wrong', 'right')",0.3882438,0.24627441,0.21113764,0.13126448,0.18441796,0.10465658,0.2366624,0.1459394,-0.090723
34,0.1274149,0.13563652,"('mean', 'honorable')",0.14235985,0.2834021,0.30107427,0.39809588,1.4580886,1.5916737,0.5072344,0.6022021,0.0949677
35,-1.048324,-1.0632755,"('corrupt', 'incorrupt')",-1.8031708,-2.0619338,-0.9008817,-0.9720492,-0.35184327,-0.41776967,-1.026055,-1.128757,-0.102702
36,-1.4779259,-1.6575984,"('hostile', 'amicable')",-2.2413287,-2.5297894,-0.50047475,-0.49859032,-1.1062224,-1.1858897,-1.3314879,-1.467967,-0.1364791
37,-1.0672172,-1.1094487,"('fake', 'genuine')",-0.45078552,-0.45604455,-0.6206447,-0.64706004,-0.4613374,-0.45903555,-0.6499962,-0.6678972,-0.017901
38,0.56587553,0.50855786,"('untruthful', 'truthful')",-0.6287129,-0.64654315,0.26397407,0.28432068,-0.94760686,-0.9075727,-0.1866175,-0.1903093,-0.0036918
39,0.73893857,0.8307189,"('exploitative', 'cooperative')",2.0084026,2.027731,1.1849266,1.196853,0.7145346,0.7671775,1.1617006,1.2056202,0.0439196
40,0.3476663,0.31693685,"('stingy', 'generous')",-0.012377709,0.00066775084,0.350963,0.36300933,-0.71935004,-0.7902642,-0.0082746,-0.0274126,-0.019138
41,0.78743684,0.70197725,"('unforgiving', 'forgiving')",0.6059866,0.6211141,0.18135138,0.23392014,-0.036958385,-0.0022236388,0.3844541,0.3886969,0.0042428
42,-0.26935735,-0.16982177,"('unreliable', 'reliable')",0.7438344,0.8932231,0.88266814,1.0062071,-0.33382052,-0.22117604,0.2558312,0.3771081,0.1212769
43,0.32253662,0.40306965,"('irresponsible', 'responsible')",0.5550574,0.7400382,0.31312627,0.36883122,-0.31189156,-0.20412955,0.2197072,0.3269524,0.1072452
44,-0.4776554,-0.4120101,"('prejudiced', 'unprejudiced')",-0.3617382,-0.44894472,-0.9599051,-0.95318425,-0.38780424,-0.30509144,-0.5467758,-0.5298076,0.0169682
45,0.05561524,-0.026626455,"('incompetent', 'competent')",-0.5088672,-0.35511637,-0.5165761,-0.42058286,-0.60873145,-0.57065934,-0.3946399,-0.3432463,0.0513936
46,0.91470504,0.8953949,"('uncompetitive', 'competitive')",0.77977806,1.060074,0.66720825,0.67359394,-0.51443183,-0.49702454,0.4618149,0.5330096,0.0711947
47,0.6067519,0.6144673,"('stupid', 'smart')",0.35517627,0.5054483,0.22694701,0.33947974,2.2073581,2.3332658,0.8490583,0.9481653,0.099107
48,1.7978858,1.786528,"('unintelligent', 'intelligent')",0.97422665,1.0801142,0.258902,0.2697984,-0.98377764,-1.0132251,0.5118092,0.5308039,0.0189947
49,-0.32129988,-0.24111682,"('unable', 'able')",-0.9154619,-0.7533472,-0.5955141,-0.47823188,-0.5290504,-0.40924513,-0.5903316,-0.4704853,0.1198463
50,-0.9552684,-0.99476844,"('clumsy', 'skillful')",-0.79669607,-0.9163604,-0.15760948,-0.1346261,0.74360377,0.68128395,-0.2914925,-0.3411177,-0.0496252
51,0.4115953,0.3197097,"('uneducated', 'educated')",0.37096137,0.41584438,1.9053437,1.8411549,0.3732579,0.21256545,0.7652895,0.6973186,-0.0679709
52,-0.26382506,-0.4766835,"('irrational', 'rational')",-0.78553843,-1.121783,-0.55956054,-0.6652064,-0.12756164,-0.26522923,-0.4341214,-0.6322255,-0.1981041
53,0.23062137,0.03126794,"('uncreative', 'creative')",-0.18462732,-0.24043174,0.2956168,0.26162258,-0.5646231,-0.589933,-0.0557531,-0.1343686,-0.0786155
54,-0.34619856,-0.42244282,"('incapable', 'capable')",-0.7218542,-0.8143232,-0.043522365,0.008849196,-0.36482438,-0.3476332,-0.3690999,-0.3938875,-0.0247876
55,1.9832321,2.0002654,"('incompetent', 'clever')",1.2431655,1.5052537,0.7209268,0.75399727,-0.5067211,-0.5007659,0.8601508,0.9396876,0.0795368
56,1.5654359,1.526896,"('impractical', 'practical')",0.9120661,1.0536778,0.68845046,0.696694,0.26850307,0.31747207,0.8586138,0.898685,0.0400712
57,0.64929914,0.57376903,"('unimaginative', 'imaginative')",-0.32200867,-0.20740798,-0.46367082,-0.46660915,-2.1947486,-2.2249324,-0.5827823,-0.5812951,0.0014872
58,0.6293061,0.5221454,"('undiscriminating', 'discriminating')",0.2547046,0.30405906,-0.24772382,-0.20134199,-1.0690447,-1.0745647,-0.1081895,-0.1124256,-0.0042361
59,-0.32169762,-0.29341054,"('foolish', 'wise')",-0.4937954,-0.6468574,-0.35161957,-0.30995005,0.6885614,0.6867612,-0.1196378,-0.1408642,-0.0212264
60,1.1890683,1.2800877,"('inefficient', 'efficient')",0.8635167,1.1487502,1.0037783,1.0528209,-0.009904973,0.08618604,0.7616147,0.8919612,0.1303465
61,1.0100557,0.83460104,"('illogical', 'logical')",0.62147725,0.5522089,0.26538342,0.16992807,-0.15364212,-0.23592019,0.4358186,0.3302045,-0.1056141
62,1.6288255,1.6730864,"('incompetent', 'brilliant')",1.0075834,1.2180073,0.6707956,0.7643237,0.053155787,0.18973686,0.8400901,0.9612886,0.1211985
63,0.17161912,0.121469855,"('unperceptive', 'insightful')",0.82388496,1.0060071,1.7416811,1.7997189,0.25998092,0.35604993,0.7492915,0.8208115,0.07152
64,-0.25199974,-0.20979863,"('shy', 'confident')",1.1058019,1.1770128,0.7678395,0.74082065,-1.4117205,-1.3667672,0.0524803,0.0853169,0.0328366
65,0.25216898,0.24665484,"('insecure', 'secure')",0.62512183,0.7452787,0.9836291,0.95448244,0.06301384,0.060673337,0.4809834,0.5017723,0.0207889
66,-1.6499952,-1.6530508,"('inactive', 'active')",-1.4284778,-1.4279289,0.4349477,0.44325995,-0.43355244,-0.42966786,-0.7692695,-0.766847,0.0024225
67,-0.45334643,-0.4268427,"('doubtful', 'determined')",0.13079384,0.09126083,0.35290998,0.3065461,1.0704083,1.1136464,0.2751914,0.2711526,-0.0040388
68,-0.61222464,-0.6009126,"('dependent', 'independent')",-0.3586013,-0.3151013,0.5336428,0.5267271,-1.2083353,-1.2213335,-0.4113796,-0.4026551,0.0087245
69,0.07119341,0.14722304,"('lazy', 'industrious')",0.07483816,-0.0009686053,-0.086737506,-0.09183486,-0.486192,-0.4550599,-0.1067245,-0.1001601,0.0065644
70,0.044058017,0.023068212,"('lethargic', 'energetic')",-0.124877594,0.05843164,0.65553534,0.7260739,0.028941873,0.06329587,0.1509144,0.2177174,0.066803
71,-0.16509926,-0.16220595,"('diffident', 'self-confident')",0.2452315,0.19372922,0.79022396,0.8049415,-0.35465539,-0.36778373,0.1289252,0.1171703,-0.0117549
72,0.8767117,0.9702758,"('unambitious', 'ambitious')",0.4280777,0.50989777,0.942758,0.94030386,0.38498163,0.3519275,0.6581323,0.6931012,0.0349689
73,-0.66324073,-0.7507792,"('helpless', 'self-reliant')",0.73709726,0.6039983,-0.80068904,-0.8274583,-1.2972883,-1.2798362,-0.5060302,-0.5635189,-0.0574887
74,-0.08968513,-0.102866225,"('undedicated', 'dedicated')",0.7684915,0.8768065,0.33354095,0.38679782,-0.09553053,-0.072716296,0.2292042,0.2720054,0.0428012
75,-0.34639695,-0.39900643,"('meek', 'impulsive')",-1.0098976,-1.0508434,-0.16736847,-0.113456205,0.114865236,0.18710965,-0.3521995,-0.3440491,0.0081504
76,-0.3426123,-0.30183685,"('anxious', 'daring')",-0.25931725,-0.053206958,0.19997472,0.22772646,-0.22383726,-0.14166912,-0.156448,-0.0672466,0.0892014
77,0.41520372,0.3961045,"('unmotivated', 'motivated')",-0.48826212,-0.3196636,-0.64401275,-0.64615774,-1.2510207,-1.2150729,-0.492023,-0.4461974,0.0458256
78,0.7119837,0.7470779,"('nonresilient', 'resilient')",0.17977425,0.3803774,-0.33371833,-0.2744649,-1.2684839,-1.203475,-0.1776111,-0.0876212,0.0899899
79,-1.5936284,-1.6858786,"('wavering', 'unwavering')",-2.5584037,-2.7256753,-0.826845,-0.7669341,-0.94303685,-0.9248315,-1.4804785,-1.5258298,-0.0453513
80,0.08916588,0.17790423,"('dominated', 'dominating')",0.57140774,0.7704668,0.267459,0.22303873,0.13839547,0.1894399,0.266607,0.3402124,0.0736054
81,0.960408,0.9200922,"('submissive', 'aggressive')",0.70472723,0.93608,1.6177151,1.6399846,0.033594657,0.09143226,0.8291112,0.8968973,0.0677861
82,0.8278084,0.7840819,"('poor', 'rich')",-0.08944389,-0.07446469,1.0307317,1.0694802,2.0673242,2.072638,0.9591051,0.9629338,0.0038287
83,0.38247624,0.35386226,"('powerless', 'powerful')",0.4640994,0.51830363,-0.48985025,-0.49081907,-0.13244665,-0.15995489,0.0560697,0.055348,-0.0007217
84,0.78735,0.7769146,"('inferior', 'superior')",0.19406709,0.16865417,-0.23064873,-0.2772484,0.2982401,0.30594403,0.2622521,0.2435661,-0.018686
85,-0.43173882,-0.54540676,"('insignificant', 'prestigious')",-1.3924149,-1.7176527,-1.034297,-0.9799256,0.011564061,-0.025193235,-0.7117217,-0.8170446,-0.1053229
86,0.37016946,0.24739432,"('uninfluential', 'influential')",-0.33436054,-0.2877981,0.46680334,0.43900198,-1.217958,-1.2824442,-0.1788364,-0.2209615,-0.0421251
87,-0.6273669,-0.669993,"('unsuccessful', 'successful')",0.735386,0.7726051,0.4639669,0.39310485,0.5046134,0.527685,0.2691498,0.2558505,-0.0132993
88,0.10544127,0.05883694,"('low', 'eminent')",-0.1131142,-0.19019902,0.70167845,0.7364168,0.048681803,0.02076353,0.1856718,0.1564546,-0.0292172
