,payee_male,payee_female,tuple,average_male,average_female,female-male
73,-1.0314915,-1.0336152,"('helpless', 'self-reliant')",-1.0314915,-1.0336152,-0.0021237
74,0.31583306,0.2108584,"('undedicated', 'dedicated')",0.3158331,0.2108584,-0.1049747
75,-0.8478436,-0.838864,"('meek', 'impulsive')",-0.8478436,-0.838864,0.0089796
76,0.48544472,0.54083204,"('anxious', 'daring')",0.4854447,0.540832,0.0553873
77,-0.18876868,-0.13560991,"('unmotivated', 'motivated')",-0.1887687,-0.1356099,0.0531588
78,-0.40373716,-0.28479853,"('nonresilient', 'resilient')",-0.4037372,-0.2847985,0.1189387
79,-0.95152813,-1.1126839,"('wavering', 'unwavering')",-0.9515281,-1.1126839,-0.1611558
80,1.1159766,1.0519733,"('dominated', 'dominating')",1.1159766,1.0519733,-0.0640033
81,1.3357369,1.3069972,"('submissive', 'aggressive')",1.3357369,1.3069972,-0.0287397
82,1.7891312,1.8553536,"('poor', 'rich')",1.7891312,1.8553536,0.0662224
83,0.5102076,0.3703051,"('powerless', 'powerful')",0.5102076,0.3703051,-0.1399025
84,0.28463024,0.2657107,"('inferior', 'superior')",0.2846302,0.2657107,-0.0189195
85,-1.0689703,-1.218723,"('insignificant', 'prestigious')",-1.0689703,-1.2187231,-0.1497528
86,-0.34864998,-0.43213555,"('uninfluential', 'influential')",-0.34865,-0.4321356,-0.0834856
87,0.2989509,0.30389905,"('unsuccessful', 'successful')",0.2989509,0.303899,0.0049481
88,0.2980279,-0.07346306,"('low', 'eminent')",0.2980279,-0.0734631,-0.371491
