,ecolab_male,ecolab_female,tuple,inc_male,inc_female,average_male,average_female,female-male
29,-0.5370266,-0.60514164,"('unfair', 'fair')",-0.65120214,-0.7765715,-0.5941144,-0.6908566,-0.0967422
30,1.1883638,1.1176639,"('intolerant', 'tolerant')",1.4914703,1.4518982,1.3399171,1.284781,-0.0551361
31,-1.4483634,-1.3092456,"('evil', 'good')",-1.0898315,-1.167233,-1.2690974,-1.2382393,0.0308581
32,0.30254522,0.28415152,"('unkind', 'kind')",1.1211363,1.0386845,0.7118407,0.661418,-0.0504227
33,0.101475425,0.09630535,"('wrong', 'right')",-0.6103093,-0.66722685,-0.2544169,-0.2854607,-0.0310438
34,0.21714702,0.37454152,"('mean', 'honorable')",5.5875955,5.7543054,2.9023712,3.0644236,0.1620524
35,-0.92213744,-0.9836085,"('corrupt', 'incorrupt')",-0.30585596,-0.4149455,-0.6139967,-0.699277,-0.0852803
36,-1.2945988,-1.348294,"('hostile', 'amicable')",0.24359395,0.012344692,-0.5255024,-0.6679747,-0.1424723
37,-0.261485,-0.291972,"('fake', 'genuine')",0.012824442,0.031234976,-0.1243303,-0.1303685,-0.0060382
38,0.09689449,0.17045832,"('untruthful', 'truthful')",-0.23944157,-0.17714976,-0.0712735,-0.0033457,0.0679278
39,1.5377743,1.4919611,"('exploitative', 'cooperative')",0.13003324,0.13576354,0.8339038,0.8138623,-0.0200415
40,-0.43358845,-0.39881068,"('stingy', 'generous')",-1.9385353,-2.0642807,-1.1860619,-1.2315457,-0.0454838
41,-0.4360954,-0.4081864,"('unforgiving', 'forgiving')",0.2191222,0.10706503,-0.1084866,-0.1505607,-0.0420741
42,0.108366095,0.15591525,"('unreliable', 'reliable')",-3.0276866,-2.9524987,-1.4596603,-1.3982917,0.0613686
43,0.3676971,0.4463491,"('irresponsible', 'responsible')",0.29287577,0.32909858,0.3302864,0.3877239,0.0574375
44,0.495433,0.4907787,"('prejudiced', 'unprejudiced')",-1.2470707,-1.2480559,-0.3758188,-0.3786386,-0.0028198
45,-0.7818754,-0.7791748,"('incompetent', 'competent')",-0.152568,-0.16923594,-0.4672217,-0.4742054,-0.0069837
46,0.0042320862,-0.009162419,"('uncompetitive', 'competitive')",-0.59445065,-0.6469732,-0.2951093,-0.3280678,-0.0329585
47,0.6383307,0.68898624,"('stupid', 'smart')",5.237679,5.4079323,2.938005,3.0484593,0.1104543
48,1.2459165,1.1524681,"('unintelligent', 'intelligent')",0.8735749,0.8476894,1.0597457,1.0000787,-0.059667
49,0.5413483,0.594344,"('unable', 'able')",-0.0016402453,0.09163055,0.269854,0.3429873,0.0731333
50,0.43371567,0.33840907,"('clumsy', 'skillful')",0.037263937,0.05350846,0.2354898,0.1959588,-0.039531
51,-0.06456819,-0.22546071,"('uneducated', 'educated')",0.6751332,0.6359595,0.3052825,0.2052494,-0.1000331
52,0.06800029,-0.15948321,"('irrational', 'rational')",0.39163598,0.20991369,0.2298181,0.0252152,-0.2046029
53,-0.5749297,-0.6585772,"('uncreative', 'creative')",1.011905,0.910675,0.2184876,0.1260489,-0.0924387
54,0.027566325,-0.08657187,"('incapable', 'capable')",1.1771343,1.216639,0.6023503,0.5650336,-0.0373167
55,0.53656733,0.44000882,"('incompetent', 'clever')",0.14399163,0.14139478,0.3402795,0.2907018,-0.0495777
56,1.4181069,1.3924127,"('impractical', 'practical')",0.20860754,0.21708703,0.8133572,0.8047498,-0.0086074
57,0.09756899,0.0078104753,"('unimaginative', 'imaginative')",-2.2931695,-2.4054024,-1.0978003,-1.1987959,-0.1009956
58,-0.10495514,-0.21099621,"('undiscriminating', 'discriminating')",-0.08246236,-0.13672951,-0.0937088,-0.1738629,-0.0801541
59,0.430625,0.39877024,"('foolish', 'wise')",0.42315668,0.43224677,0.4268909,0.4155085,-0.0113824
60,1.5987347,1.6242136,"('inefficient', 'efficient')",0.045096286,0.17963858,0.8219155,0.9019261,0.0800106
61,0.5481024,0.37904805,"('illogical', 'logical')",0.32038197,0.18076432,0.4342422,0.2799062,-0.154336
62,1.2302324,1.2645439,"('incompetent', 'brilliant')",0.33163103,0.5034413,0.7809317,0.8839926,0.1030609
63,0.6022527,0.69688547,"('unperceptive', 'insightful')",0.8242137,0.90259576,0.7132332,0.7997406,0.0865074
64,0.3896087,0.38502488,"('shy', 'confident')",-6.036011,-6.0759897,-2.8232012,-2.8454823,-0.0222811
65,0.2341386,0.0718088,"('insecure', 'secure')",-0.21420649,-0.21649183,0.0099661,-0.0723415,-0.0823076
66,-1.0410721,-0.9093356,"('inactive', 'active')",0.41365385,0.4588985,-0.3137091,-0.2252185,0.0884906
67,0.84012115,0.8536585,"('doubtful', 'determined')",-0.45389527,-0.40886125,0.1931129,0.2223986,0.0292857
68,-0.4697097,-0.5916156,"('dependent', 'independent')",-0.72429305,-0.7416135,-0.5970014,-0.6666145,-0.0696131
69,0.24004745,0.37608576,"('lazy', 'industrious')",-0.37055746,-0.2968597,-0.065255,0.039613,0.104868
70,0.3195497,0.33134836,"('lethargic', 'energetic')",0.42025247,0.48704946,0.3699011,0.4091989,0.0392978
71,1.0730282,1.1879956,"('diffident', 'self-confident')",0.35111234,0.3660977,0.7120703,0.7770466,0.0649763
72,0.40206507,0.44567126,"('unambitious', 'ambitious')",-1.2914482,-1.1967863,-0.4446916,-0.3755575,0.0691341
73,1.2656865,1.173706,"('helpless', 'self-reliant')",-3.0073316,-3.0201702,-0.8708225,-0.9232321,-0.0524096
74,0.07196542,0.062544495,"('undedicated', 'dedicated')",-0.047494642,-0.0763372,0.0122354,-0.0068964,-0.0191318
75,-0.34423876,-0.33109036,"('meek', 'impulsive')",-0.39828643,-0.31391275,-0.3712626,-0.3225015,0.0487611
76,0.80560285,0.80874485,"('anxious', 'daring')",0.37436962,0.42971992,0.5899862,0.6192324,0.0292462
77,0.46975958,0.42555267,"('unmotivated', 'motivated')",-0.8043072,-0.7751907,-0.1672738,-0.174819,-0.0075452
78,0.0060253516,0.16394126,"('nonresilient', 'resilient')",-0.017016387,0.0014591161,-0.0054955,0.0827002,0.0881957
79,-1.0369192,-1.0302454,"('wavering', 'unwavering')",-0.32721126,-0.30522278,-0.6820652,-0.6677341,0.0143311
80,0.78771067,0.7770087,"('dominated', 'dominating')",-1.2316133,-1.1292019,-0.2219513,-0.1760966,0.0458547
81,0.68406254,0.6334975,"('submissive', 'aggressive')",-0.44717187,-0.3426221,0.1184453,0.1454377,0.0269924
82,-1.4355518,-1.579122,"('poor', 'rich')",5.9295588,5.9875197,2.2470036,2.2041988,-0.0428048
83,0.6161064,0.5709134,"('powerless', 'powerful')",-0.8957071,-0.9284033,-0.1398003,-0.178745,-0.0389447
84,0.6887187,0.60976976,"('inferior', 'superior')",0.67291284,0.61254334,0.6808158,0.6111566,-0.0696592
85,0.067202725,0.014748562,"('insignificant', 'prestigious')",0.5629465,0.48928306,0.3150746,0.2520158,-0.0630588
86,-0.37403825,-0.48272052,"('uninfluential', 'influential')",-0.097193815,-0.2017844,-0.235616,-0.3422525,-0.1066365
87,0.5539168,0.45506933,"('unsuccessful', 'successful')",1.0490379,1.1099207,0.8014774,0.782495,-0.0189824
88,0.32251382,0.16520508,"('low', 'eminent')",0.6423018,0.60330063,0.4824078,0.3842528,-0.098155
