,millipore_male,millipore_female,tuple,corp_male,corp_female,average_male,average_female,female-male
25,-0.37783897,-0.35232267,"('egoistic', 'altruistic')",1.3086405,1.3424909,0.4654008,0.4950841,0.0296833
26,0.7431451,0.5657349,"('hardhearted', 'benevolent')",1.8568555,1.7327259,1.3000003,1.1492304,-0.1507699
27,-0.70459,-0.6373265,"('hardhearted', 'softhearted')",1.2184888,1.1668372,0.2569494,0.2647554,0.007806
28,-0.38402355,-0.5157166,"('disloyal', 'loyal')",1.3350409,1.1644889,0.4755087,0.3243861,-0.1511226
29,-0.46245563,-0.4535938,"('unfair', 'fair')",-0.45791018,-0.5600248,-0.4601829,-0.5068093,-0.0466264
30,0.5563222,0.5612433,"('intolerant', 'tolerant')",1.130944,1.1505694,0.8436331,0.8559064,0.0122733
31,-0.7470656,-0.7171904,"('evil', 'good')",-0.9887697,-1.0519972,-0.8679177,-0.8845938,-0.0166761
32,0.37807387,0.27654454,"('unkind', 'kind')",0.93812853,0.73519826,0.6581012,0.5058714,-0.1522298
33,-0.3681068,-0.4193482,"('wrong', 'right')",-0.5034769,-0.6063404,-0.4357919,-0.5128443,-0.0770524
34,-0.3101178,-0.1354157,"('mean', 'honorable')",5.30738,5.635828,2.4986312,2.7502062,0.251575
35,-0.06497047,-0.20488635,"('corrupt', 'incorrupt')",-0.4193458,-0.5366849,-0.2421581,-0.3707856,-0.1286275
36,-0.99174815,-1.0948341,"('hostile', 'amicable')",-0.50323045,-0.5597815,-0.7474893,-0.8273078,-0.0798185
37,0.4849995,0.49071327,"('fake', 'genuine')",0.40430993,0.40899935,0.4446547,0.4498563,0.0052016
38,-1.034353,-1.0619476,"('untruthful', 'truthful')",-0.41681713,-0.35222816,-0.7255851,-0.7070879,0.0184972
39,0.87356955,0.96702904,"('exploitative', 'cooperative')",0.5430241,0.5641127,0.7082968,0.7655709,0.0572741
40,-0.10391124,-0.13189404,"('stingy', 'generous')",-1.8663853,-1.9599788,-0.9851483,-1.0459365,-0.0607882
41,-0.052282486,-0.07978061,"('unforgiving', 'forgiving')",-0.116750464,-0.20342827,-0.0845165,-0.1416044,-0.0570879
42,0.46639803,0.5907213,"('unreliable', 'reliable')",-3.329476,-3.3414104,-1.4315391,-1.3753445,0.0561946
43,-0.6415206,-0.5771978,"('irresponsible', 'responsible')",0.56542313,0.55322,-0.0380487,-0.0119889,0.0260598
44,0.54292136,0.60846514,"('prejudiced', 'unprejudiced')",-1.4769918,-1.4586352,-0.4670352,-0.425085,0.0419502
45,-0.6521847,-0.69366485,"('incompetent', 'competent')",-0.08045949,-0.17283908,-0.3663221,-0.433252,-0.0669299
46,-0.58627254,-0.5497902,"('uncompetitive', 'competitive')",-1.0362225,-1.0426404,-0.8112475,-0.7962153,0.0150322
47,-0.2199575,-0.15334603,"('stupid', 'smart')",5.3643103,5.524263,2.5721765,2.6854584,0.1132819
48,-0.54676116,-0.44400382,"('unintelligent', 'intelligent')",0.6375683,0.7361156,0.0454036,0.1460559,0.1006523
49,-0.43523,-0.19448131,"('unable', 'able')",-0.46147874,-0.3364633,-0.4483544,-0.2654723,0.1828821
50,-0.22375819,-0.23073733,"('clumsy', 'skillful')",-0.021785438,-0.10204932,-0.1227718,-0.1663933,-0.0436215
51,-0.07498171,-0.17173555,"('uneducated', 'educated')",0.23740661,0.19787827,0.0812124,0.0130714,-0.068141
52,-1.1761179,-1.3083642,"('irrational', 'rational')",0.038481344,0.026262268,-0.5688183,-0.6410509,-0.0722326
53,-1.2413424,-1.2040647,"('uncreative', 'creative')",0.37593523,0.35140124,-0.4327036,-0.4263318,0.0063718
54,-0.659382,-0.7932322,"('incapable', 'capable')",0.86919475,0.82290614,0.1049064,0.014837,-0.0900694
55,-0.007700747,0.108745225,"('incompetent', 'clever')",0.47948852,0.5073143,0.2358939,0.3080298,0.0721359
56,0.64909756,0.6533706,"('impractical', 'practical')",-0.5713978,-0.55615574,0.0388499,0.0486074,0.0097575
57,-0.29152417,-0.34950155,"('unimaginative', 'imaginative')",-2.6821885,-2.780818,-1.4868563,-1.5651598,-0.0783035
58,-0.036546595,-0.011308776,"('undiscriminating', 'discriminating')",0.22640693,0.22449157,0.0949302,0.1065914,0.0116612
59,-0.40072247,-0.39176562,"('foolish', 'wise')",0.047591724,0.113220945,-0.1765654,-0.1392723,0.0372931
60,0.73976624,0.9448192,"('inefficient', 'efficient')",0.0035715655,0.18617605,0.3716689,0.5654976,0.1938287
61,-0.62842906,-0.70101535,"('illogical', 'logical')",0.5310415,0.37425393,-0.0486938,-0.1633807,-0.1146869
62,0.10313508,0.22405946,"('incompetent', 'brilliant')",0.45651278,0.56764287,0.2798239,0.3958512,0.1160273
63,-0.81176406,-0.737624,"('unperceptive', 'insightful')",0.35041702,0.40165332,-0.2306735,-0.1679853,0.0626882
64,0.28731993,0.30768937,"('shy', 'confident')",-6.362539,-6.488615,-3.0376093,-3.0904629,-0.0528536
65,0.39143348,0.34946933,"('insecure', 'secure')",0.0068858266,0.060478047,0.1991597,0.2049737,0.005814
66,-1.0055623,-1.1446202,"('inactive', 'active')",-0.22326523,-0.22028537,-0.6144137,-0.6824528,-0.0680391
67,-0.119493514,-0.087674096,"('doubtful', 'determined')",-0.5053592,-0.5596394,-0.3124263,-0.3236567,-0.0112304
68,-0.7189316,-0.6471927,"('dependent', 'independent')",-1.2364463,-1.1809287,-0.9776889,-0.9140607,0.0636282
69,0.43468234,0.4284203,"('lazy', 'industrious')",-0.8779638,-0.8853227,-0.2216407,-0.2284512,-0.0068105
70,-0.24446356,-0.20421967,"('lethargic', 'energetic')",0.34847295,0.3197085,0.0520047,0.0577444,0.0057397
71,-0.90662014,-0.896394,"('diffident', 'self-confident')",0.30805928,0.28286946,-0.2992804,-0.3067623,-0.0074819
72,-0.46411544,-0.49444094,"('unambitious', 'ambitious')",-0.08878603,-0.11863133,-0.2764507,-0.3065361,-0.0300854
73,1.1248121,1.0868696,"('helpless', 'self-reliant')",-3.1394944,-3.063778,-1.0073411,-0.9884542,0.0188869
74,0.24313591,0.28755662,"('undedicated', 'dedicated')",-0.11188932,-0.22363551,0.0656233,0.0319606,-0.0336627
75,-0.045363892,-0.09873423,"('meek', 'impulsive')",-0.95514727,-0.88038564,-0.5002556,-0.4895599,0.0106957
76,0.3249008,0.46835917,"('anxious', 'daring')",-0.38019425,-0.25181717,-0.0276467,0.108271,0.1359177
77,-0.5336206,-0.43113753,"('unmotivated', 'motivated')",-1.1612287,-1.0349882,-0.8474246,-0.7330629,0.1143617
78,-0.97490674,-0.84326565,"('nonresilient', 'resilient')",0.00029559806,-0.026488824,-0.4873056,-0.4348772,0.0524284
79,-0.7111971,-0.8616467,"('wavering', 'unwavering')",-0.58115786,-0.6091799,-0.6461775,-0.7354133,-0.0892358
80,0.34115598,0.2707145,"('dominated', 'dominating')",-0.6890646,-0.7011574,-0.1739543,-0.2152214,-0.0412671
81,0.6861516,0.5956831,"('submissive', 'aggressive')",-0.5169907,-0.48469412,0.0845805,0.0554945,-0.029086
82,-0.2910934,-0.32392693,"('poor', 'rich')",6.2219634,6.279,2.965435,2.9775364,0.0121014
83,-0.28910273,-0.25516486,"('powerless', 'powerful')",-1.0505717,-1.0241456,-0.6698372,-0.6396552,0.030182
84,-0.400402,-0.3863341,"('inferior', 'superior')",0.58933735,0.6169522,0.0944677,0.115309,0.0208413
85,-1.1210133,-1.0923144,"('insignificant', 'prestigious')",-0.43288416,-0.37736797,-0.7769487,-0.7348412,0.0421075
86,-1.2667501,-1.3615392,"('uninfluential', 'influential')",-0.08886101,-0.20987773,-0.6778055,-0.7857085,-0.107903
87,0.35644767,0.18040183,"('unsuccessful', 'successful')",0.62309915,0.6426157,0.4897734,0.4115087,-0.0782647
88,0.02798136,-0.026108652,"('low', 'eminent')",-0.26111007,-0.3006875,-0.1165644,-0.1633981,-0.0468337
