,hershey_male,hershey_female,tuple,co_male,co_female,average_male,average_female,female-male
35,0.8332497,0.7027036,"('corrupt', 'incorrupt')",0.07545288,-0.16166855,0.4543513,0.2705175,-0.1838338
36,0.7059022,0.59580153,"('hostile', 'amicable')",0.49259105,0.29070243,0.5992466,0.443252,-0.1559946
37,0.28292856,0.31455824,"('fake', 'genuine')",0.3708348,0.36952126,0.3268817,0.3420398,0.0151581
38,-0.682373,-0.76286685,"('untruthful', 'truthful')",0.044650037,0.14987472,-0.3188615,-0.3064961,0.0123654
39,0.014035229,0.096837245,"('exploitative', 'cooperative')",0.28022823,0.35715416,0.1471317,0.2269957,0.079864
40,0.6500863,0.775993,"('stingy', 'generous')",-2.1135232,-2.2075512,-0.7317185,-0.7157791,0.0159394
41,0.6172795,0.48401335,"('unforgiving', 'forgiving')",0.39747033,0.320171,0.5073749,0.4020922,-0.1052827
42,0.016902238,0.122796506,"('unreliable', 'reliable')",-3.7630296,-3.7694447,-1.8730637,-1.8233241,0.0497396
43,-0.91750985,-0.91151315,"('irresponsible', 'responsible')",0.25631362,0.40224063,-0.3305981,-0.2546363,0.0759618
44,-0.4131585,-0.35991013,"('prejudiced', 'unprejudiced')",-1.655564,-1.6691566,-1.0343612,-1.0145333,0.0198279
45,0.19055879,-0.05951108,"('incompetent', 'competent')",-0.14809225,-0.23800445,0.0212333,-0.1487578,-0.1699911
46,-0.8191242,-0.91962624,"('uncompetitive', 'competitive')",-1.2733268,-1.3066077,-1.0462255,-1.113117,-0.0668915
47,0.28178206,0.2665637,"('stupid', 'smart')",4.9909797,5.280481,2.6363809,2.7735224,0.1371415
48,-0.92199165,-0.9104203,"('unintelligent', 'intelligent')",-0.5501371,-0.45346668,-0.7360644,-0.6819435,0.0541209
49,-0.2718799,-0.4260314,"('unable', 'able')",-0.8230808,-0.72950125,-0.5474803,-0.5777663,-0.030286
50,0.51381457,0.41819742,"('clumsy', 'skillful')",-0.22266848,-0.3166249,0.145573,0.0507863,-0.0947867
51,-0.82014394,-0.8049701,"('uneducated', 'educated')",-0.26513177,-0.22942218,-0.5426378,-0.5171961,0.0254417
52,0.010194175,-0.12952372,"('irrational', 'rational')",0.2031934,0.09894856,0.1066938,-0.0152876,-0.1219814
53,-0.39549628,-0.42642695,"('uncreative', 'creative')",0.25330976,0.18924081,-0.0710933,-0.1185931,-0.0474998
54,-0.19784646,-0.26179308,"('incapable', 'capable')",0.86834174,0.8149058,0.3352476,0.2765564,-0.0586912
55,-0.3726545,-0.34953097,"('incompetent', 'clever')",-0.45962158,-0.3500826,-0.4161381,-0.3498068,0.0663313
56,-0.32979015,-0.4051612,"('impractical', 'practical')",-0.9851903,-0.8781378,-0.6574902,-0.6416495,0.0158407
57,-0.792232,-1.0603946,"('unimaginative', 'imaginative')",-3.1099157,-3.3166676,-1.9510739,-2.1885312,-0.2374573
58,-0.27078766,-0.36045724,"('undiscriminating', 'discriminating')",0.45882195,0.4458226,0.0940171,0.0426827,-0.0513344
59,1.1466004,1.1437775,"('foolish', 'wise')",0.19039024,0.21266373,0.6684953,0.6782206,0.0097253
60,-1.2809073,-1.2001071,"('inefficient', 'efficient')",-1.0014768,-0.5979169,-1.141192,-0.899012,0.24218
61,-0.42791003,-0.63599557,"('illogical', 'logical')",0.12943934,0.014377715,-0.1492353,-0.3108089,-0.1615736
62,-0.69434863,-0.70052624,"('incompetent', 'brilliant')",-0.65374553,-0.4572559,-0.6740471,-0.578891,0.0951561
63,-0.5754133,-0.633162,"('unperceptive', 'insightful')",-0.09937045,0.008483455,-0.3373919,-0.3123393,0.0250526
64,-0.6052048,-0.57238424,"('shy', 'confident')",-7.131631,-7.137258,-3.8684177,-3.8548212,0.0135965
65,-1.0225476,-1.0396688,"('insecure', 'secure')",-0.5439375,-0.43111244,-0.7832426,-0.7353906,0.047852
66,0.119202904,0.09906032,"('inactive', 'active')",0.6841746,0.61246914,0.4016888,0.3557647,-0.0459241
67,0.20512742,0.23773028,"('doubtful', 'determined')",-0.37871927,-0.31745362,-0.0867959,-0.0398617,0.0469342
68,-1.3866292,-1.3723317,"('dependent', 'independent')",-1.848231,-1.7443419,-1.6174301,-1.5583367,0.0590934
69,1.5911992,1.6780115,"('lazy', 'industrious')",-0.6055657,-0.6191101,0.4928167,0.5294507,0.036634
70,-1.2328432,-1.3027747,"('lethargic', 'energetic')",0.07300256,0.023547184,-0.5799203,-0.6396137,-0.0596934
71,1.2041138,1.2282956,"('diffident', 'self-confident')",0.61673975,0.58693093,0.9104268,0.9076133,-0.0028135
72,-0.93659604,-0.8875767,"('unambitious', 'ambitious')",-0.40236244,-0.3528437,-0.6694793,-0.6202102,0.0492691
73,0.9933991,1.0219522,"('helpless', 'self-reliant')",-3.236705,-3.267167,-1.121653,-1.1226075,-0.0009545
74,0.7123161,0.66000247,"('undedicated', 'dedicated')",0.016727014,-0.017452274,0.3645216,0.3212751,-0.0432465
75,-0.1273484,-0.17155538,"('meek', 'impulsive')",-0.32307613,-0.42268643,-0.2252123,-0.2971209,-0.0719086
76,-0.67638344,-0.55630916,"('anxious', 'daring')",-0.6048144,-0.45061114,-0.6405989,-0.5034602,0.1371387
77,-1.3843055,-1.2311996,"('unmotivated', 'motivated')",-1.6151285,-1.457825,-1.499717,-1.3445122,0.1552048
78,-0.38798842,-0.4304316,"('nonresilient', 'resilient')",-0.22706547,-0.18022281,-0.3075269,-0.3053272,0.0021997
79,-0.04257333,-0.23078136,"('wavering', 'unwavering')",0.21766594,0.12938125,0.0875463,-0.0507001,-0.1382464
80,0.49485222,0.435511,"('dominated', 'dominating')",-0.8243575,-0.8750915,-0.1647526,-0.2197903,-0.0550377
81,-0.88049066,-0.9263069,"('submissive', 'aggressive')",-1.3553064,-1.340215,-1.1178985,-1.133261,-0.0153625
82,-0.4457755,-0.4528758,"('poor', 'rich')",5.94155,6.010799,2.7478871,2.7789617,0.0310746
83,-0.38362762,-0.25831133,"('powerless', 'powerful')",-1.4992467,-1.4643935,-0.9414372,-0.8613524,0.0800848
84,0.097899005,0.04798971,"('inferior', 'superior')",0.26863018,0.18032494,0.1832646,0.1141573,-0.0691073
85,0.8135111,0.8794969,"('insignificant', 'prestigious')",-0.014208051,-0.08027807,0.3996515,0.3996094,-4.21e-05
86,-0.3447951,-0.4088453,"('uninfluential', 'influential')",-0.18367226,-0.31243998,-0.2642337,-0.3606426,-0.0964089
87,1.0280608,0.8156027,"('unsuccessful', 'successful')",0.42276382,0.36228004,0.7254123,0.5889414,-0.1364709
88,-0.4552316,-0.5148978,"('low', 'eminent')",-0.55450255,-0.60431087,-0.5048671,-0.5596043,-0.0547372
