,federated_male,federated_female,tuple,hermes_male,hermes_female,inc_male,inc_female,average_male,average_female,female-male
24,-0.74706215,-0.76734954,"('dishonest', 'honest')",0.2033647,0.22136664,0.8040045,0.7285517,0.086769,0.0608563,-0.0259127
25,-0.5987083,-0.61963147,"('egoistic', 'altruistic')",-0.2666221,-0.26260304,1.3725171,1.349332,0.1690623,0.1556992,-0.0133631
26,0.4489342,0.3471561,"('hardhearted', 'benevolent')",2.1003103,2.0519066,1.9296112,1.8190902,1.4929519,1.406051,-0.0869009
27,-1.1397455,-1.1022946,"('hardhearted', 'softhearted')",0.33495298,0.41218048,1.4092362,1.3052428,0.2014812,0.2050429,0.0035617
28,-0.6249207,-0.69323444,"('disloyal', 'loyal')",0.23896572,0.22533204,0.8984046,0.7286854,0.1708165,0.0869277,-0.0838888
29,-0.77345246,-0.83269227,"('unfair', 'fair')",-0.60042906,-0.6727159,-0.68930906,-0.8755248,-0.6877302,-0.7936443,-0.1059141
30,0.5660021,0.5926477,"('intolerant', 'tolerant')",1.2040559,1.2501855,1.4802845,1.45518,1.0834475,1.0993377,0.0158902
31,-1.5494126,-1.5702418,"('evil', 'good')",-1.291938,-1.3104466,-0.8921153,-0.99924463,-1.2444886,-1.293311,-0.0488224
32,0.56706196,0.5909949,"('unkind', 'kind')",0.6098656,0.62516,1.0038844,0.8877778,0.7269373,0.7013109,-0.0256264
33,-0.1848122,-0.2549594,"('wrong', 'right')",0.21932335,0.123868,-0.49984863,-0.56934863,-0.1551125,-0.23348,-0.0783675
34,-0.23884334,-0.12940839,"('mean', 'honorable')",0.28457025,0.37451506,5.8735633,5.9731402,1.9730967,2.072749,0.0996523
35,-0.11457207,-0.20395954,"('corrupt', 'incorrupt')",-1.0578662,-1.155731,-0.040793072,-0.19135073,-0.4044104,-0.5170137,-0.1126033
36,-0.43503553,-0.5972096,"('hostile', 'amicable')",-0.7805276,-0.84479386,0.66790235,0.48797238,-0.1825536,-0.3180104,-0.1354568
37,0.019992856,0.16334401,"('fake', 'genuine')",0.11960584,0.15028356,0.34289697,0.38273847,0.1608319,0.232122,0.0712901
38,-0.46580026,-0.48978308,"('untruthful', 'truthful')",0.34709334,0.4033503,0.07538435,0.10820312,-0.0144409,0.0072568,0.0216977
39,1.4853327,1.4697905,"('exploitative', 'cooperative')",2.2124481,2.217104,0.2090397,0.19519503,1.3022735,1.2940298,-0.0082437
40,-0.25316012,-0.28858066,"('stingy', 'generous')",-0.080183506,-0.063373506,-1.641484,-1.7222142,-0.6582759,-0.6913895,-0.0331136
41,-0.45736113,-0.50767326,"('unforgiving', 'forgiving')",0.77070266,0.8186052,0.27155593,0.21435027,0.1949658,0.1750941,-0.0198717
42,0.72800463,0.8055196,"('unreliable', 'reliable')",0.061933015,0.19357044,-2.7732487,-2.6773846,-0.6611036,-0.5594316,0.101672
43,-0.33005565,-0.27451113,"('irresponsible', 'responsible')",1.5771565,1.6993322,0.46091747,0.4436979,0.5693394,0.6228397,0.0535003
44,0.25222775,0.2944855,"('prejudiced', 'unprejudiced')",-1.2149467,-1.1793137,-1.527274,-1.4865475,-0.8299977,-0.7904585,0.0395392
45,-0.9390098,-0.8323519,"('incompetent', 'competent')",1.2044685,1.2850384,-0.2637565,-0.25865892,0.0005674,0.0646758,0.0641084
46,-0.13769963,-0.08037644,"('uncompetitive', 'competitive')",0.32264343,0.43542528,-0.7117205,-0.637543,-0.1755922,-0.0941647,0.0814275
47,0.122762024,0.23084325,"('stupid', 'smart')",0.5359607,0.6045083,5.4344816,5.4070125,2.0310682,2.080788,0.0497198
48,-1.3116082,-1.3166747,"('unintelligent', 'intelligent')",0.7071643,0.7634897,0.4097714,0.3717706,-0.0648908,-0.0604715,0.0044193
49,-0.44868767,-0.3756361,"('unable', 'able')",-0.13167065,-0.09250457,-0.6178771,-0.49524206,-0.3994118,-0.3211276,0.0782842
50,-0.066042505,0.019523948,"('clumsy', 'skillful')",-0.41154036,-0.31662324,0.14652531,0.16248831,-0.1103525,-0.0448703,0.0654822
51,-0.17150426,-0.32401043,"('uneducated', 'educated')",0.1823102,0.088555664,0.51606643,0.42261925,0.1756241,0.0623882,-0.1132359
52,-0.3458054,-0.5520021,"('irrational', 'rational')",-0.52839226,-0.6699906,-0.011887487,-0.1359746,-0.2953617,-0.4526558,-0.1572941
53,-2.3637578,-2.4096453,"('uncreative', 'creative')",-0.17487723,-0.16343053,0.66241497,0.5794989,-0.6254067,-0.6645256,-0.0391189
54,-0.8160017,-0.88950247,"('incapable', 'capable')",-0.4702375,-0.49191302,0.95188516,0.932555,-0.1114513,-0.1496202,-0.0381689
55,-1.0804225,-0.97711396,"('incompetent', 'clever')",0.95789707,1.0998278,-0.20032229,-0.16974197,-0.1076159,-0.0156761,0.0919398
56,1.4808341,1.4593296,"('impractical', 'practical')",2.3497207,2.3686128,0.00982444,0.008195298,1.2801265,1.2787126,-0.0014139
57,-1.049866,-1.1043983,"('unimaginative', 'imaginative')",0.029570907,0.093236,-2.364241,-2.4041266,-1.1281786,-1.1384296,-0.010251
58,-0.05173762,-0.12859051,"('undiscriminating', 'discriminating')",0.46851748,0.4621951,0.30149978,0.25652662,0.2394266,0.1967104,-0.0427162
59,0.021432668,-0.07295374,"('foolish', 'wise')",-0.6410223,-0.66522425,0.47856385,0.41837177,-0.0470086,-0.1066021,-0.0595935
60,0.37309757,0.48758262,"('inefficient', 'efficient')",2.557749,2.676163,-0.12746118,0.054318648,0.9344618,1.0726881,0.1382263
61,-1.0897431,-1.2147577,"('illogical', 'logical')",1.1126087,0.96225095,-0.021321604,-0.17067805,0.0005146,-0.1410616,-0.1415762
62,-0.3236398,-0.25900728,"('incompetent', 'brilliant')",1.5228773,1.6325356,0.005488773,0.15882635,0.4015754,0.5107849,0.1092095
63,-0.4381168,-0.41866204,"('unperceptive', 'insightful')",0.8718189,0.9795556,0.71691966,0.8491846,0.3835406,0.470026,0.0864854
64,0.5593249,0.46984518,"('shy', 'confident')",-0.21799695,-0.31195614,-6.7638044,-6.714047,-2.1408254,-2.185386,-0.0445606
65,-0.09893053,-0.14869653,"('insecure', 'secure')",1.4459941,1.3590963,-0.38875437,-0.40354058,0.3194364,0.268953,-0.0504834
66,-0.35563338,-0.43572772,"('inactive', 'active')",-1.1274034,-1.256625,0.7771032,0.7424621,-0.2353112,-0.3166302,-0.081319
67,1.5816765,1.537539,"('doubtful', 'determined')",-0.056536324,-0.11243294,-0.16068128,-0.075506784,0.4548196,0.4498664,-0.0049532
68,-1.2881927,-1.3378844,"('dependent', 'independent')",0.19239303,0.10388751,-0.7333148,-0.7446667,-0.6097048,-0.6595545,-0.0498497
69,0.44122872,0.396546,"('lazy', 'industrious')",-0.4620582,-0.51466656,-0.46259475,-0.41113716,-0.1611414,-0.1764192,-0.0152778
70,-0.34612697,-0.24684902,"('lethargic', 'energetic')",0.15563925,0.30788872,0.40290865,0.4865804,0.070807,0.18254,0.111733
71,-0.3922329,-0.38258362,"('diffident', 'self-confident')",1.1819111,1.166264,0.11234347,0.057554618,0.3006739,0.2804117,-0.0202622
72,-0.22166373,-0.23523667,"('unambitious', 'ambitious')",1.3315773,1.264443,-0.7170036,-0.73677975,0.13097,0.0974755,-0.0334945
73,1.3730934,1.3391739,"('helpless', 'self-reliant')",1.1085322,1.1713431,-3.0038025,-2.9044058,-0.174059,-0.1312962,0.0427628
74,0.4632984,0.5332673,"('undedicated', 'dedicated')",1.7340426,1.819636,0.24999274,0.26704222,0.8157779,0.8733152,0.0575373
75,-0.5138014,-0.53294647,"('meek', 'impulsive')",-1.6425726,-1.6539755,-0.37195233,-0.31454808,-0.8427754,-0.8338234,0.008952
76,-0.2335859,-0.14214335,"('anxious', 'daring')",0.8550697,0.9232554,0.24895374,0.38789353,0.2901459,0.3896685,0.0995226
77,-0.0077683665,-0.027531002,"('unmotivated', 'motivated')",-0.5855951,-0.5385875,-1.3142228,-1.1557865,-0.6358621,-0.5739683,0.0618938
78,-1.2352844,-1.1377742,"('nonresilient', 'resilient')",-0.36066768,-0.22942005,-0.14209454,-0.011482988,-0.5793489,-0.4595591,0.1197898
79,-0.2464639,-0.31937757,"('wavering', 'unwavering')",-0.8473503,-0.8803444,0.37795338,0.34499195,-0.2386202,-0.28491,-0.0462898
80,0.49275884,0.51348114,"('dominated', 'dominating')",0.7207695,0.67702115,-1.5251975,-1.4154682,-0.1038897,-0.0749886,0.0289011
81,-0.17453139,-0.27902615,"('submissive', 'aggressive')",0.82330894,0.7627922,-0.5817767,-0.5396331,0.0223336,-0.0186223,-0.0409559
82,-1.7534174,-1.6646795,"('poor', 'rich')",-0.489977,-0.4062842,5.836237,5.811762,1.1976142,1.2469327,0.0493185
83,0.81707346,0.6915548,"('powerless', 'powerful')",-0.034984156,-0.101862006,-0.8652927,-0.9792066,-0.0277345,-0.129838,-0.1021035
84,0.6967619,0.6044647,"('inferior', 'superior')",0.59370387,0.49590832,0.8973683,0.84799606,0.7292781,0.6494563,-0.0798218
85,-0.64703465,-0.6747626,"('insignificant', 'prestigious')",-1.2902315,-1.2744464,0.62586164,0.60340756,-0.4371348,-0.4486005,-0.0114657
86,-1.770741,-1.8447291,"('uninfluential', 'influential')",1.2691996,1.2024708,-0.32889056,-0.4455764,-0.2768106,-0.3626116,-0.085801
87,0.2737197,0.18901902,"('unsuccessful', 'successful')",0.9089235,0.85120237,0.46181947,0.5074964,0.5481542,0.5159059,-0.0322483
88,-0.13453974,-0.19978587,"('low', 'eminent')",-0.23784706,-0.27552748,0.38090107,0.32520902,0.0028381,-0.0500348,-0.0528729
