,allegheny_male,allegheny_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
20,0.015546158,0.009005159,"('rough', 'thoughtful')",1.0120592,1.0688812,0.5138027,0.5389432,0.0251405
21,0.64093894,0.698437,"('immoral', 'moral')",0.035405815,0.11499826,0.3381724,0.4067176,0.0685452
22,-0.32050517,-0.2686382,"('untrustworthy', 'trustworthy')",-1.2344801,-1.1970868,-0.7774926,-0.7328625,0.0446301
23,0.4095805,0.4085268,"('insincere', 'sincere')",4.2421484,4.221084,2.3258646,2.3148055,-0.0110591
24,1.2176673,1.1783521,"('dishonest', 'honest')",-0.42335516,-0.51109165,0.3971561,0.3336302,-0.0635259
25,0.69690305,0.66123897,"('egoistic', 'altruistic')",0.8811019,0.847643,0.7890025,0.754441,-0.0345615
26,1.24152,1.1456475,"('hardhearted', 'benevolent')",0.82841116,0.8184973,1.0349656,0.9820724,-0.0528932
27,0.89866734,0.94775385,"('hardhearted', 'softhearted')",0.532798,0.5523426,0.7157327,0.7500482,0.0343155
28,0.33136672,0.25685704,"('disloyal', 'loyal')",0.5870964,0.4629242,0.4592316,0.3598906,-0.099341
29,-1.4802604,-1.5065337,"('unfair', 'fair')",-0.80996054,-0.89248097,-1.1451105,-1.1995074,-0.0543969
30,0.48453856,0.5399928,"('intolerant', 'tolerant')",1.4530077,1.4460962,0.9687731,0.9930445,0.0242714
31,-0.3221844,-0.20542017,"('evil', 'good')",-1.1128209,-1.1475474,-0.7175027,-0.6764838,0.0410189
32,0.5319257,0.48785937,"('unkind', 'kind')",0.15918466,0.10507108,0.3455552,0.2964652,-0.04909
33,1.1118394,0.9986113,"('wrong', 'right')",0.35278141,0.22758904,0.7323104,0.6131002,-0.1192102
34,0.28743514,0.3605967,"('mean', 'honorable')",3.7038243,3.781746,1.9956297,2.0711713,0.0755416
35,-0.2134606,-0.3286696,"('corrupt', 'incorrupt')",-0.5382833,-0.6499322,-0.375872,-0.4893009,-0.1134289
36,-0.09014861,-0.17406736,"('hostile', 'amicable')",-0.368976,-0.5664724,-0.2295623,-0.3702699,-0.1407076
37,0.4963981,0.49321073,"('fake', 'genuine')",0.09080842,0.03271371,0.2936032,0.2629622,-0.030641
38,0.0015057996,0.042012066,"('untruthful', 'truthful')",0.030745031,0.020895598,0.0161254,0.0314538,0.0153284
39,1.9434394,1.9574174,"('exploitative', 'cooperative')",0.1135706,0.20245118,1.028505,1.0799342,0.0514292
40,1.5071123,1.5588938,"('stingy', 'generous')",-1.395494,-1.4114914,0.0558091,0.0737012,0.0178921
41,0.5281089,0.64355093,"('unforgiving', 'forgiving')",-0.20969309,-0.26240978,0.1592079,0.1905706,0.0313627
42,0.2328225,0.36327243,"('unreliable', 'reliable')",-3.4735916,-3.421818,-1.6203846,-1.5292728,0.0911118
43,0.07710778,0.17512606,"('irresponsible', 'responsible')",-0.13580537,-0.101325974,-0.0293488,0.0369,0.0662488
44,-0.86105853,-0.80392766,"('prejudiced', 'unprejudiced')",-1.115903,-1.0308014,-0.9884808,-0.9173645,0.0711163
45,-1.3118066,-1.1699045,"('incompetent', 'competent')",-0.57693946,-0.5724528,-0.944373,-0.8711786,0.0731944
46,-0.09062368,-0.061271615,"('uncompetitive', 'competitive')",-0.3914708,-0.30920276,-0.2410472,-0.1852372,0.05581
47,-0.052252218,-0.039405257,"('stupid', 'smart')",4.057526,4.100617,2.0026369,2.0306058,0.0279689
48,-0.33179963,-0.34697852,"('unintelligent', 'intelligent')",1.3169687,1.3975017,0.4925845,0.5252616,0.0326771
49,-0.56061566,-0.5402011,"('unable', 'able')",-0.07232189,0.0066428557,-0.3164688,-0.2667791,0.0496897
50,0.2855978,0.24809338,"('clumsy', 'skillful')",-0.2109605,-0.2404909,0.0373186,0.0038012,-0.0335174
51,0.39795047,0.3309324,"('uneducated', 'educated')",0.12697808,0.067618966,0.2624643,0.1992757,-0.0631886
52,-0.08902407,-0.18403904,"('irrational', 'rational')",0.23539546,-0.0034362497,0.0731857,-0.0937376,-0.1669233
53,1.3557581,1.2699224,"('uncreative', 'creative')",0.28988242,0.24602391,0.8228202,0.7579731,-0.0648471
54,0.64387167,0.5850861,"('incapable', 'capable')",0.6689208,0.6213143,0.6563963,0.6032002,-0.0531961
55,-0.8023942,-0.7493122,"('incompetent', 'clever')",0.2550512,0.37503156,-0.2736715,-0.1871403,0.0865312
56,0.23279437,0.3172183,"('impractical', 'practical')",-0.23350531,-0.222082,-0.0003555,0.0475681,0.0479236
57,0.12024717,0.12956719,"('unimaginative', 'imaginative')",-1.7125196,-1.6702764,-0.7961363,-0.7703546,0.0257817
58,0.11119267,0.09591806,"('undiscriminating', 'discriminating')",-0.014399722,-0.10420343,0.0483965,-0.0041427,-0.0525392
59,0.7588917,0.74038225,"('foolish', 'wise')",0.04959313,-0.012953891,0.4042424,0.3637142,-0.0405282
60,-0.2166602,-0.16131443,"('inefficient', 'efficient')",0.6251578,0.784649,0.2042488,0.3116673,0.1074185
61,0.6169898,0.48371783,"('illogical', 'logical')",0.3991413,0.33233616,0.5080656,0.408027,-0.1000386
62,0.028186,0.1787282,"('incompetent', 'brilliant')",0.24265863,0.40739483,0.1354223,0.2930615,0.1576392
63,1.146645,1.2018647,"('unperceptive', 'insightful')",0.454039,0.5592559,0.800342,0.8805603,0.0802183
64,-0.28555506,-0.25449696,"('shy', 'confident')",-4.8023105,-4.822381,-2.5439327,-2.538439,0.0054937
65,-1.0075049,-0.9809774,"('insecure', 'secure')",-0.35908428,-0.22225662,-0.6832946,-0.601617,0.0816776
66,1.5581088,1.5745206,"('inactive', 'active')",-0.032538272,-0.055875584,0.7627853,0.7593225,-0.0034628
67,0.3989271,0.42550692,"('doubtful', 'determined')",0.0770043,0.06736178,0.2379657,0.2464343,0.0084686
68,-0.8178825,-0.90812767,"('dependent', 'independent')",-0.7335866,-0.7134143,-0.7757345,-0.810771,-0.0350365
69,0.41625506,0.45904234,"('lazy', 'industrious')",-0.011625707,0.015437935,0.2023147,0.2372401,0.0349254
70,0.48701933,0.5749186,"('lethargic', 'energetic')",-0.27708507,-0.2219491,0.1049671,0.1764848,0.0715177
71,1.225478,1.230533,"('diffident', 'self-confident')",0.5870661,0.5662003,0.9062721,0.8983667,-0.0079054
72,1.2530204,1.2051154,"('unambitious', 'ambitious')",-0.82222474,-0.78104365,0.2153978,0.2120359,-0.0033619
73,1.1396573,1.1251194,"('helpless', 'self-reliant')",-2.2764127,-2.3510847,-0.5683777,-0.6129826,-0.0446049
74,1.7636817,1.7849054,"('undedicated', 'dedicated')",-0.3157075,-0.37845963,0.7239871,0.7032229,-0.0207642
75,0.27738944,0.2794714,"('meek', 'impulsive')",-0.3581234,-0.35421473,-0.040367,-0.0373717,0.0029953
76,0.2601078,0.31712732,"('anxious', 'daring')",-0.15176643,-0.035534594,0.0541707,0.1407964,0.0866257
77,0.12773558,0.15628827,"('unmotivated', 'motivated')",0.18509407,0.28256696,0.1564148,0.2194276,0.0630128
78,-0.30052704,-0.2080462,"('nonresilient', 'resilient')",0.54284954,0.6917974,0.1211613,0.2418756,0.1207143
79,0.5871123,0.5571279,"('wavering', 'unwavering')",-0.74939483,-0.82579,-0.0811413,-0.134331,-0.0531897
80,0.82397914,0.87841773,"('dominated', 'dominating')",-0.165036,0.003364779,0.3294716,0.4408913,0.1114197
81,-0.20813149,-0.2149708,"('submissive', 'aggressive')",0.21647927,0.41482505,0.0041739,0.0999271,0.0957532
82,-0.8673938,-0.8808223,"('poor', 'rich')",3.5480258,3.5429623,1.3403161,1.3310699,-0.0092462
83,0.2810996,0.24773028,"('powerless', 'powerful')",-0.013570897,-0.041294523,0.1337643,0.1032179,-0.0305464
84,1.1979735,1.0760777,"('inferior', 'superior')",0.2807561,0.26537538,0.7393648,0.6707265,-0.0686383
85,2.2764554,2.2641575,"('insignificant', 'prestigious')",0.21775508,0.06655731,1.2471052,1.1653575,-0.0817477
86,0.3116259,0.25742623,"('uninfluential', 'influential')",-0.06780238,-0.17651682,0.1219118,0.0404547,-0.0814571
87,0.23320998,0.16798167,"('unsuccessful', 'successful')",0.060989365,0.16479868,0.1470997,0.1663902,0.0192905
88,0.2322849,0.18043523,"('low', 'eminent')",0.23349102,0.18991756,0.232888,0.1851764,-0.0477116
