,laboratory_male,laboratory_female,tuple,corp_male,corp_female,america_male,america_female,hldgs_male,hldgs_female,average_male,average_female,female-male
34,0.07926691,0.09661283,"('mean', 'honorable')",0.12135809,0.21879615,0.26141065,0.313124,1.4431068,1.5436711,0.4762856,0.543051,0.0667654
35,-0.9761551,-1.085582,"('corrupt', 'incorrupt')",-2.3220475,-2.7820647,-0.89321184,-1.0104312,-0.3416998,-0.39296916,-1.1332785,-1.3177618,-0.1844833
36,-1.5911932,-1.8157885,"('hostile', 'amicable')",-2.7334416,-3.241437,-0.38108152,-0.50704896,-1.1279911,-1.2042439,-1.4584268,-1.6921296,-0.2337028
37,-1.0725075,-1.0969863,"('fake', 'genuine')",-0.36799985,-0.25276655,-0.67591053,-0.66202885,-0.34658924,-0.35935768,-0.6157518,-0.5927848,0.022967
38,0.67518216,0.57471734,"('untruthful', 'truthful')",-0.7497647,-0.9334028,0.39344168,0.39440534,-0.9432577,-0.91816294,-0.1560996,-0.2206108,-0.0645112
39,0.7277271,0.82807183,"('exploitative', 'cooperative')",1.894114,1.9308941,1.1156194,1.1825683,0.619347,0.6981426,1.0892019,1.1599193,0.0707174
40,0.39599022,0.39539948,"('stingy', 'generous')",0.14286387,0.15963313,0.5665257,0.56553787,-0.5347241,-0.59431785,0.1426639,0.1315631,-0.0111008
41,0.77417463,0.695096,"('unforgiving', 'forgiving')",0.86506087,0.9073656,0.3323608,0.3089946,-0.024808982,0.012866538,0.4866968,0.4810807,-0.0056161
42,-0.25567782,-0.12133108,"('unreliable', 'reliable')",0.9553366,1.1797509,0.97810847,1.1021525,-0.33914825,-0.238253,0.3346547,0.4805798,0.1459251
43,0.34348565,0.45447806,"('irresponsible', 'responsible')",0.8350777,1.1291885,0.38652784,0.4643877,-0.3157478,-0.23290265,0.3123358,0.4537879,0.1414521
44,-0.5303487,-0.49851748,"('prejudiced', 'unprejudiced')",-0.63932234,-0.8293124,-1.0528452,-1.0589465,-0.47684398,-0.4041115,-0.6748401,-0.697722,-0.0228819
45,-0.035839036,0.0026447969,"('incompetent', 'competent')",-0.24081783,0.05392204,-0.53770113,-0.45947078,-0.641997,-0.5845797,-0.3640887,-0.2468709,0.1172178
46,0.76574194,0.86437184,"('uncompetitive', 'competitive')",1.262889,1.7530619,0.6414706,0.76007426,-0.53760403,-0.4872159,0.5331244,0.722573,0.1894486
47,0.51904905,0.5710059,"('stupid', 'smart')",0.39428177,0.5818957,0.13979429,0.29506457,2.104928,2.2736423,0.7895133,0.9304022,0.1408889
48,1.8386712,1.8438017,"('unintelligent', 'intelligent')",1.3618877,1.6486919,0.24020517,0.2880823,-0.9123835,-0.95403296,0.6320951,0.7066358,0.0745407
49,-0.22988789,-0.17136505,"('unable', 'able')",-0.9040802,-0.718635,-0.5720626,-0.47243834,-0.48671052,-0.3590101,-0.5481853,-0.4303621,0.1178232
50,-1.0719491,-1.0889809,"('clumsy', 'skillful')",-0.9897013,-1.1374102,-0.16917503,-0.13526045,0.83121145,0.7621482,-0.3499035,-0.3998758,-0.0499723
51,0.5392718,0.47165552,"('uneducated', 'educated')",1.0291095,1.1364919,2.0119615,1.9787986,0.53930825,0.37976208,1.0299127,0.991677,-0.0382357
52,-0.37018314,-0.6205852,"('irrational', 'rational')",-1.3545479,-1.7739744,-0.5479628,-0.7019496,-0.2730314,-0.423511,-0.6364313,-0.8800051,-0.2435738
53,-0.022226743,-0.16079411,"('uncreative', 'creative')",-0.08691463,-0.085349515,0.4383354,0.4276308,-0.52716786,-0.5369003,-0.0494935,-0.0888533,-0.0393598
54,-0.28991067,-0.33693895,"('incapable', 'capable')",-0.85399437,-1.0198098,0.13397181,0.1628285,-0.36330214,-0.34766588,-0.3433088,-0.3853966,-0.0420878
55,1.820745,1.9650848,"('incompetent', 'clever')",1.743337,2.282057,0.55225235,0.6802418,-0.58920294,-0.53266793,0.8817829,1.0986788,0.2168959
56,1.5741081,1.5854808,"('impractical', 'practical')",1.1445036,1.4094969,0.65345806,0.6972264,0.1696262,0.20975754,0.885424,0.9754904,0.0900664
57,0.51837945,0.5198106,"('unimaginative', 'imaginative')",-0.0052247867,0.2958883,-0.47862792,-0.44219768,-2.2959769,-2.3293355,-0.5653625,-0.4889585,0.076404
58,0.604794,0.52500606,"('undiscriminating', 'discriminating')",0.57268524,0.64448696,-0.04003346,-0.040241882,-0.97683984,-0.9764535,0.0401515,0.0381994,-0.0019521
59,-0.33795604,-0.36243182,"('foolish', 'wise')",-1.1312869,-1.4025116,-0.34510034,-0.33383137,0.6459677,0.6399266,-0.2920939,-0.364712,-0.0726181
60,1.2092481,1.383203,"('inefficient', 'efficient')",1.3284277,1.7986811,0.9148588,1.073175,-0.07130276,0.03161414,0.845308,1.0716684,0.2263604
61,0.9523557,0.81518173,"('illogical', 'logical')",0.74537784,0.75669366,0.2828962,0.23331057,-0.20991834,-0.25584424,0.4426778,0.3873354,-0.0553424
62,1.747275,1.8366454,"('incompetent', 'brilliant')",1.427994,1.7757943,0.6243625,0.76627105,0.06039597,0.20280278,0.9650069,1.1453784,0.1803715
63,0.20506184,0.19748157,"('unperceptive', 'insightful')",1.3331492,1.544478,1.8787428,1.9490364,0.33500755,0.425495,0.9379903,1.0291227,0.0911324
64,-0.13309595,-0.07040777,"('shy', 'confident')",1.2981192,1.3785712,0.90324825,0.9080223,-1.473688,-1.4408325,0.1486458,0.1938383,0.0451925
65,0.02435901,0.12567446,"('insecure', 'secure')",0.7515976,1.1079805,0.6940647,0.7869578,-0.16534787,-0.09741086,0.3261684,0.4808004,0.154632
66,-1.4876897,-1.5347587,"('inactive', 'active')",-1.224442,-1.2809479,0.64124864,0.5725294,-0.22801661,-0.28130206,-0.5747249,-0.6311198,-0.0563949
67,-0.33077678,-0.34289163,"('doubtful', 'determined')",0.032835204,0.023102162,0.3753517,0.33706152,1.0624466,1.1100695,0.2849642,0.2818354,-0.0031288
68,-0.47221434,-0.47633415,"('dependent', 'independent')",-0.006055467,0.17802039,0.49593422,0.5037267,-1.1094074,-1.1253947,-0.2729357,-0.2299954,0.0429403
69,0.15866062,0.17203952,"('lazy', 'industrious')",-0.20271564,-0.4696326,0.13093656,0.041787937,-0.41317028,-0.41708893,-0.0815722,-0.1682235,-0.0866513
70,-0.043167803,0.058343776,"('lethargic', 'energetic')",0.19939789,0.46256298,0.5929655,0.70329475,0.0151016265,0.07421881,0.1910743,0.324605,0.1335307
71,-0.17121087,-0.18347359,"('diffident', 'self-confident')",0.08080829,0.055747166,0.69112676,0.6927525,-0.48543143,-0.50654715,0.0288232,0.0146197,-0.0142035
72,1.1094142,1.1661302,"('unambitious', 'ambitious')",0.6270755,0.7493251,0.9894985,1.0317235,0.48229083,0.41456693,0.8020698,0.8404365,0.0383667
73,-0.58955044,-0.7124584,"('helpless', 'self-reliant')",0.62224007,0.4752838,-0.84393924,-0.8935552,-1.3906314,-1.3991598,-0.5504702,-0.6324724,-0.0820022
74,0.008892879,0.03874999,"('undedicated', 'dedicated')",1.0269253,1.1657383,0.4139354,0.4474044,-0.022494027,-0.0012924131,0.3568149,0.41265,0.0558351
75,-0.26644877,-0.36359984,"('meek', 'impulsive')",-1.1613871,-1.3230518,-0.029131867,-0.0580526,0.1916865,0.2476532,-0.3163203,-0.3742628,-0.0579425
76,-0.32116482,-0.1986617,"('anxious', 'daring')",0.30885547,0.7367886,0.1711081,0.2851367,-0.16099578,-0.047970973,-0.0005493,0.1938232,0.1943725
77,0.41820163,0.49214306,"('unmotivated', 'motivated')",-0.073545665,0.2953501,-0.6157312,-0.5663385,-1.2349609,-1.1891373,-0.376509,-0.2419957,0.1345133
78,0.7564379,0.8647105,"('nonresilient', 'resilient')",0.6604765,0.92628855,-0.14965308,-0.040221505,-1.1547272,-1.0862968,0.0281335,0.1661202,0.1379867
79,-1.4885379,-1.6209351,"('wavering', 'unwavering')",-2.8314548,-3.1709998,-0.62238973,-0.6520523,-0.7041657,-0.72312117,-1.4116371,-1.5417771,-0.13014
80,0.22627695,0.33625093,"('dominated', 'dominating')",1.1174961,1.513424,0.15850091,0.20912836,0.23137201,0.2977714,0.4334115,0.5891437,0.1557322
81,1.0502034,1.1016712,"('submissive', 'aggressive')",1.3161863,1.8083451,1.5638397,1.7063855,-0.010674665,0.06496966,0.9798887,1.1703428,0.1904541
82,0.5627492,0.60811704,"('poor', 'rich')",0.052970164,0.12816215,0.979977,1.045658,2.0793555,2.091309,0.918763,0.9683115,0.0495485
83,0.5009955,0.43175146,"('powerless', 'powerful')",0.552076,0.60016537,-0.38332745,-0.42495522,-0.032620944,-0.11024982,0.1592808,0.1241779,-0.0351029
84,0.7601798,0.73735917,"('inferior', 'superior')",0.0015231073,0.062335335,-0.1652218,-0.19688436,0.34349164,0.3571643,0.2349932,0.2399936,0.0050004
85,-0.53072697,-0.6958951,"('insignificant', 'prestigious')",-2.3359737,-2.9088566,-0.87670416,-0.9444556,0.0075348746,-0.071853496,-0.9339675,-1.1552652,-0.2212977
86,0.43158424,0.34921134,"('uninfluential', 'influential')",-0.011310469,0.20383228,0.50241274,0.50905615,-1.145913,-1.2241452,-0.0558066,-0.0405114,0.0152952
87,-0.5921498,-0.58235925,"('unsuccessful', 'successful')",0.9849782,1.1109426,0.45491868,0.44397733,0.44522282,0.49285746,0.3232425,0.3663545,0.043112
88,0.033039756,-0.008372029,"('low', 'eminent')",-0.2503603,-0.28635654,0.676206,0.71584785,0.010850897,-0.06727782,0.1174341,0.0884604,-0.0289737
