,cintas_male,cintas_female,tuple,corp_male,corp_female,average_male,average_female,female-male
55,0.18441308,0.3445219,"('incompetent', 'clever')",0.63568354,0.61703265,0.4100483,0.4807773,0.070729
56,0.20615184,0.24078234,"('impractical', 'practical')",-0.57204956,-0.5900391,-0.1829489,-0.1746284,0.0083205
57,-0.43213615,-0.49610332,"('unimaginative', 'imaginative')",-2.7220278,-2.8592644,-1.5770819,-1.6776838,-0.1006019
58,-0.24772938,-0.17841695,"('undiscriminating', 'discriminating')",0.29848582,0.24553719,0.0253782,0.0335601,0.0081819
59,-0.22803582,-0.22519273,"('foolish', 'wise')",-0.07577613,-0.008780142,-0.151906,-0.1169864,0.0349196
60,0.5279441,0.72323006,"('inefficient', 'efficient')",-0.111141205,0.0019116504,0.2084014,0.3625709,0.1541695
61,-0.40932432,-0.46338403,"('illogical', 'logical')",0.68270963,0.50641394,0.1366927,0.021515,-0.1151777
62,0.7402086,0.8911098,"('incompetent', 'brilliant')",0.40148497,0.47901884,0.5708468,0.6850643,0.1142175
63,-0.041537836,0.07715024,"('unperceptive', 'insightful')",0.33764935,0.366045,0.1480558,0.2215976,0.0735418
64,-0.0866408,-0.105090916,"('shy', 'confident')",-6.110743,-6.258837,-3.0986919,-3.1819642,-0.0832723
65,0.48262012,0.3968997,"('insecure', 'secure')",-0.1240308,-0.084472775,0.1792947,0.1562135,-0.0230812
66,-1.0928404,-1.2214603,"('inactive', 'active')",-0.1395296,-0.11012271,-0.616185,-0.6657915,-0.0496065
67,0.27390563,0.20914212,"('doubtful', 'determined')",-0.4887025,-0.5424577,-0.1073984,-0.1666578,-0.0592594
68,-0.83397377,-0.7624975,"('dependent', 'independent')",-0.83334905,-0.7844458,-0.8336614,-0.7734717,0.0601897
69,-0.32127547,-0.27991915,"('lazy', 'industrious')",-0.7425116,-0.7082144,-0.5318935,-0.4940668,0.0378267
70,0.21534091,0.24199587,"('lethargic', 'energetic')",0.18392304,0.13718604,0.199632,0.189591,-0.010041
71,-0.55206573,-0.5583729,"('diffident', 'self-confident')",0.09422003,0.052504763,-0.2289228,-0.2529341,-0.0240113
72,0.09861812,0.036916927,"('unambitious', 'ambitious')",-0.5217123,-0.5517026,-0.2115471,-0.2573929,-0.0458458
73,0.605038,0.5933171,"('helpless', 'self-reliant')",-2.9656382,-2.912324,-1.1803001,-1.1595035,0.0207966
74,0.26193994,0.33945143,"('undedicated', 'dedicated')",-0.09899806,-0.23039247,0.0814709,0.0545295,-0.0269414
75,-0.0379941,-0.13687398,"('meek', 'impulsive')",-0.7621602,-0.6867605,-0.4000771,-0.4118172,-0.0117401
76,1.2502888,1.3012019,"('anxious', 'daring')",-0.1816229,-0.07515283,0.534333,0.6130245,0.0786915
77,-0.25725102,-0.19016778,"('unmotivated', 'motivated')",-1.1093569,-1.0253279,-0.683304,-0.6077479,0.0755561
78,-0.5867698,-0.45243955,"('nonresilient', 'resilient')",-0.107663006,-0.12347533,-0.3472164,-0.2879574,0.059259
79,-0.81606704,-0.9071408,"('wavering', 'unwavering')",-0.77565676,-0.7279236,-0.7958619,-0.8175322,-0.0216703
80,0.39032844,0.34336478,"('dominated', 'dominating')",-0.8241458,-0.8054176,-0.2169087,-0.2310264,-0.0141177
81,0.661078,0.4562313,"('submissive', 'aggressive')",-0.51986,-0.4670576,0.070609,-0.0054131,-0.0760221
82,-0.26739526,-0.30693072,"('poor', 'rich')",5.929729,6.011706,2.8311667,2.8523877,0.021221
83,-0.018221766,-0.020370144,"('powerless', 'powerful')",-1.1039785,-1.1634893,-0.5611001,-0.5919297,-0.0308296
84,0.13908179,0.08439141,"('inferior', 'superior')",0.63879424,0.6496198,0.388938,0.3670056,-0.0219324
85,0.20577443,0.1482389,"('insignificant', 'prestigious')",-0.102078274,-0.07298309,0.0518481,0.0376279,-0.0142202
86,-1.1632758,-1.2375504,"('uninfluential', 'influential')",-0.2371758,-0.4066655,-0.7002258,-0.8221079,-0.1218821
87,0.13634,-0.02151344,"('unsuccessful', 'successful')",0.94247985,0.99110013,0.5394099,0.4847933,-0.0546166
88,-0.07819465,-0.12195077,"('low', 'eminent')",-0.47738606,-0.54706424,-0.2777904,-0.3345075,-0.0567171
