,american_male,american_female,tuple,airlines_male,airlines_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
78,-1.0549408,-0.89358664,"('nonresilient', 'resilient')",-0.50115997,-0.42973664,0.73791116,0.8484566,0.084149405,0.19091779,-0.1835101,-0.0709872,0.1125229
79,0.51493675,0.5403191,"('wavering', 'unwavering')",-0.72015625,-0.6918323,-1.7443559,-1.7553726,-0.25336456,-0.21669266,-0.550735,-0.5308946,0.0198404
80,0.2731004,0.17830884,"('dominated', 'dominating')",-0.13321099,-0.15120594,1.2100292,1.2528642,-1.1044667,-1.0996633,0.061363,0.045076,-0.016287
81,-0.11098078,-0.33080277,"('submissive', 'aggressive')",-1.6242751,-1.6569911,1.2807477,1.3020667,-0.8257197,-0.8229046,-0.320057,-0.377158,-0.057101
82,-1.0536386,-0.99178743,"('poor', 'rich')",-0.28374752,-0.2454811,-0.2529246,-0.19704002,5.5285735,5.5288353,0.9845657,1.0236317,0.039066
83,-0.09846363,-0.18845959,"('powerless', 'powerful')",0.13419974,0.16975161,-0.026939578,0.02644018,-0.96274054,-0.9729962,-0.238486,-0.241316,-0.00283
84,0.29765195,0.085014746,"('inferior', 'superior')",0.20377351,0.17136922,0.24089485,0.1812482,0.9002134,0.85720414,0.4106334,0.3237091,-0.0869243
85,1.0312145,1.0864031,"('insignificant', 'prestigious')",1.0114337,0.99905014,-0.49878734,-0.49324065,0.69645697,0.75012726,0.5600795,0.585585,0.0255055
86,-0.18786567,-0.31378615,"('uninfluential', 'influential')",-0.15508112,-0.25444224,0.06882158,0.032172993,-0.1602427,-0.31440187,-0.108592,-0.2126143,-0.1040223
87,-0.65852505,-0.77201414,"('unsuccessful', 'successful')",0.15963736,0.162653,1.0039035,1.0321172,0.5884846,0.62517715,0.2733751,0.2619833,-0.0113918
88,0.41940948,0.33573884,"('low', 'eminent')",-0.3931617,-0.43053678,-0.9866982,-1.0932617,0.11311777,0.10431576,-0.2118332,-0.270936,-0.0591028
