,jabil_male,jabil_female,tuple,inc_male,inc_female,average_male,average_female,female-male
15,0.5146006,0.35482234,"('boring', 'funny')",1.0515727,0.9669098,0.7830867,0.6608661,-0.1222206
16,-0.06313482,-0.077066734,"('unpopular', 'popular')",0.7500423,0.73380315,0.3434538,0.3283682,-0.0150856
17,-0.38483146,-0.36350358,"('nasty', 'nice')",-0.12920754,-0.12269372,-0.2570195,-0.2430986,0.0139209
18,0.27783594,0.356529,"('disagreeable', 'welcoming')",-0.2266817,-0.28802022,0.0255771,0.0342544,0.0086773
19,-0.70364404,-0.76437134,"('inhospitable', 'hospitable')",-0.012688238,-0.03499774,-0.3581661,-0.3996845,-0.0415184
20,-0.2650846,-0.22720525,"('rough', 'thoughtful')",1.1016363,1.0666152,0.4182758,0.419705,0.0014292
21,0.16881979,0.1827516,"('immoral', 'moral')",-0.21163732,-0.11238304,-0.0214088,0.0351843,0.0565931
22,0.67564493,0.7681309,"('untrustworthy', 'trustworthy')",-0.6344921,-0.64512664,0.0205764,0.0615021,0.0409257
23,-0.9023093,-0.81128186,"('insincere', 'sincere')",5.12985,5.020254,2.1137702,2.1044862,-0.009284
24,0.21889193,0.14466226,"('dishonest', 'honest')",0.3649134,0.27741203,0.2919027,0.2110371,-0.0808656
25,0.02300622,-0.2010914,"('egoistic', 'altruistic')",1.3313822,1.1829841,0.6771942,0.4909464,-0.1862478
26,0.100604065,-0.10764094,"('hardhearted', 'benevolent')",1.6492493,1.5192275,0.8749267,0.7057933,-0.1691334
27,-0.25248536,-0.18858424,"('hardhearted', 'softhearted')",0.9474211,0.86540854,0.3474678,0.3384122,-0.0090556
28,-0.7703632,-0.8447983,"('disloyal', 'loyal')",0.7861519,0.6217388,0.0078943,-0.1115298,-0.1194241
29,0.30670986,0.23246396,"('unfair', 'fair')",-0.32999927,-0.50435936,-0.0116447,-0.1359477,-0.124303
30,0.47641236,0.6209669,"('intolerant', 'tolerant')",1.7707771,1.7198157,1.1235948,1.1703913,0.0467965
31,-0.3339516,-0.33985552,"('evil', 'good')",-0.80325824,-0.9258652,-0.5686049,-0.6328604,-0.0642555
32,0.027046347,-0.094501,"('unkind', 'kind')",0.7940033,0.6254334,0.4105248,0.2654662,-0.1450586
33,-0.32304054,-0.4483469,"('wrong', 'right')",-0.6251003,-0.6993072,-0.4740704,-0.573827,-0.0997566
34,-0.39431322,-0.32325706,"('mean', 'honorable')",5.54362,5.5973797,2.5746534,2.6370614,0.062408
35,0.24927041,-0.025128426,"('corrupt', 'incorrupt')",-0.04934159,-0.21279633,0.0999644,-0.1189624,-0.2189268
36,-0.42170438,-0.6676208,"('hostile', 'amicable')",0.36807698,0.08065866,-0.0268137,-0.2934811,-0.2666674
37,-0.23957759,-0.26627514,"('fake', 'genuine')",0.20508242,0.20277543,-0.0172476,-0.0317499,-0.0145023
38,-0.75685614,-0.73336494,"('untruthful', 'truthful')",-0.25120878,-0.19879209,-0.5040325,-0.4660785,0.037954
39,0.40796012,0.4423847,"('exploitative', 'cooperative')",0.011856959,0.050234754,0.2099085,0.2463097,0.0364012
40,-0.3102895,-0.25406617,"('stingy', 'generous')",-1.8000113,-1.9331155,-1.0551504,-1.0935909,-0.0384405
41,0.03532119,0.17468382,"('unforgiving', 'forgiving')",0.11048366,-0.0035839118,0.0729024,0.08555,0.0126476
42,0.73603934,0.971069,"('unreliable', 'reliable')",-2.7863986,-2.7174087,-1.0251796,-0.8731698,0.1520098
43,-0.37270665,-0.16951503,"('irresponsible', 'responsible')",0.5267523,0.57907784,0.0770228,0.2047814,0.1277586
44,0.44953454,0.531965,"('prejudiced', 'unprejudiced')",-1.4297312,-1.360067,-0.4900984,-0.414051,0.0760474
45,-0.06115231,0.18105504,"('incompetent', 'competent')",0.06216067,0.074096866,0.0005042,0.1275759,0.1270717
46,-0.45594501,-0.32385388,"('uncompetitive', 'competitive')",-0.4853849,-0.29239216,-0.470665,-0.308123,0.162542
47,0.0821662,0.14920445,"('stupid', 'smart')",5.1066165,5.1222563,2.5943913,2.6357303,0.041339
48,-0.61686707,-0.59440714,"('unintelligent', 'intelligent')",0.5860255,0.5526428,-0.0154208,-0.0208822,-0.0054614
49,-0.13277453,0.03249459,"('unable', 'able')",-0.043236554,0.05485984,-0.0880055,0.0436772,0.1316827
50,0.33324248,0.39588332,"('clumsy', 'skillful')",0.19292483,0.16536395,0.2630836,0.2806236,0.01754
51,0.0040358193,-0.105604425,"('uneducated', 'educated')",0.7088383,0.6334322,0.3564371,0.2639139,-0.0925232
52,0.08093256,-0.19459988,"('irrational', 'rational')",0.40555075,0.1398098,0.2432417,-0.027395,-0.2706367
53,-1.0990837,-1.2611151,"('uncreative', 'creative')",0.4306898,0.30465317,-0.3341969,-0.478231,-0.1440341
54,0.123362616,0.0014522374,"('incapable', 'capable')",1.3075161,1.2843395,0.7154394,0.6428959,-0.0725435
55,-0.24390481,0.0011652783,"('incompetent', 'clever')",0.19360974,0.23821226,-0.0251475,0.1196888,0.1448363
56,0.17007971,0.3113504,"('impractical', 'practical')",0.24176712,0.24891433,0.2059234,0.2801324,0.074209
57,-0.32152689,-0.29545793,"('unimaginative', 'imaginative')",-2.1611242,-2.1740437,-1.2413256,-1.2347507,0.0065749
58,0.82934016,0.80895144,"('undiscriminating', 'discriminating')",0.1684796,0.12383744,0.4989099,0.4663944,-0.0325155
59,1.029265,0.94052756,"('foolish', 'wise')",0.447071,0.3611808,0.738168,0.6508542,-0.0873138
60,-0.4469176,-0.22570892,"('inefficient', 'efficient')",-0.081459984,0.13650085,-0.2641888,-0.044604,0.2195848
61,-0.3298855,-0.48941875,"('illogical', 'logical')",0.44267464,0.28134125,0.0563946,-0.1040387,-0.1604333
62,0.32707942,0.5355102,"('incompetent', 'brilliant')",0.42114067,0.60426235,0.37411,0.5698863,0.1957763
63,-0.55921674,-0.45614618,"('unperceptive', 'insightful')",0.81542706,0.94738233,0.1281052,0.2456181,0.1175129
64,-0.18307321,-0.0806014,"('shy', 'confident')",-6.25222,-6.204378,-3.2176466,-3.1424897,0.0751569
65,-0.42119628,-0.35744867,"('insecure', 'secure')",-0.6746072,-0.6210572,-0.5479017,-0.4892529,0.0586488
66,-1.0446512,-1.0756173,"('inactive', 'active')",0.4703467,0.4327022,-0.2871522,-0.3214576,-0.0343054
67,-0.36395326,-0.2400798,"('doubtful', 'determined')",-0.10050433,-0.055325124,-0.2322288,-0.1477025,0.0845263
68,-0.16237064,-0.09303114,"('dependent', 'independent')",-0.56304985,-0.5472643,-0.3627102,-0.3201477,0.0425625
69,0.23814139,0.11547537,"('lazy', 'industrious')",-0.41394815,-0.40424517,-0.0879034,-0.1443849,-0.0564815
70,0.49750918,0.70194304,"('lethargic', 'energetic')",0.622578,0.7445913,0.5600436,0.7232672,0.1632236
71,-0.66942143,-0.7551192,"('diffident', 'self-confident')",0.37845284,0.37700173,-0.1454843,-0.1890587,-0.0435744
72,-0.9714714,-1.0067437,"('unambitious', 'ambitious')",-1.2309823,-1.2441322,-1.1012268,-1.125438,-0.0242112
73,0.7339116,0.7312162,"('helpless', 'self-reliant')",-2.6527326,-2.6163344,-0.9594105,-0.9425591,0.0168514
74,-0.06546663,0.106195055,"('undedicated', 'dedicated')",0.11140487,0.046208575,0.0229691,0.0762018,0.0532327
75,-0.15356624,-0.13716403,"('meek', 'impulsive')",-0.32934982,-0.29011723,-0.241458,-0.2136406,0.0278174
76,0.22482328,0.49602976,"('anxious', 'daring')",0.3206161,0.48288417,0.2727197,0.489457,0.2167373
77,-1.0629245,-0.9228394,"('unmotivated', 'motivated')",-1.0050911,-0.8220934,-1.0340078,-0.8724664,0.1615414
78,-0.74348056,-0.6556012,"('nonresilient', 'resilient')",0.18967661,0.3437134,-0.276902,-0.1559439,0.1209581
79,-0.023364387,-0.118833296,"('wavering', 'unwavering')",0.24866931,0.22077715,0.1126525,0.0509719,-0.0616806
80,0.323329,0.27110755,"('dominated', 'dominating')",-0.9151395,-0.81916875,-0.2959052,-0.2740306,0.0218746
81,-0.19437322,-0.12526265,"('submissive', 'aggressive')",-0.5487442,-0.42963663,-0.3715587,-0.2774496,0.0941091
82,-0.053294886,-0.049006224,"('poor', 'rich')",5.7505565,5.665191,2.8486309,2.8080926,-0.0405383
83,-0.15760449,-0.20915511,"('powerless', 'powerful')",-0.75212216,-0.7462281,-0.4548633,-0.4776916,-0.0228283
84,0.39485955,0.2735822,"('inferior', 'superior')",0.8979065,0.90622205,0.646383,0.5899021,-0.0564809
85,0.9564443,0.70653075,"('insignificant', 'prestigious')",0.76403695,0.64657027,0.8602406,0.6765505,-0.1836901
86,-0.79957986,-0.9471979,"('uninfluential', 'influential')",-0.2240263,-0.32541165,-0.5118031,-0.6363048,-0.1245017
87,0.6382003,0.55567527,"('unsuccessful', 'successful')",0.9847417,1.1613842,0.811471,0.8585297,0.0470587
88,0.825584,0.62707347,"('low', 'eminent')",1.1860181,1.0772499,1.0058011,0.8521616,-0.1536395
