,brown_male,brown_female,tuple,forman_male,forman_female,corp_male,corp_female,average_male,average_female,female-male
46,0.6414282,0.50979525,"('uncompetitive', 'competitive')",-0.60447043,-0.77136046,-1.0265257,-1.0254273,-0.329856,-0.4289975,-0.0991415
47,-0.29135206,-0.11411206,"('stupid', 'smart')",0.15267676,0.27521476,5.10375,5.319998,1.655025,1.8270335,0.1720085
48,0.3253861,0.5355494,"('unintelligent', 'intelligent')",-0.7991714,-0.7257578,0.31292123,0.41297162,-0.0536214,0.0742544,0.1278758
49,-0.80255306,-0.6985927,"('unable', 'able')",-0.36574808,-0.28479713,-0.49702007,-0.40496787,-0.555107,-0.4627859,0.0923211
50,-0.43239683,-0.47837114,"('clumsy', 'skillful')",0.41592196,0.3213527,0.069864854,-0.029380929,0.0177967,-0.0621331,-0.0799298
51,0.53114706,0.5425254,"('uneducated', 'educated')",-0.16937187,-0.168622,0.19225529,0.15221065,0.1846768,0.1753713,-0.0093055
52,-0.8976563,-0.93900895,"('irrational', 'rational')",-0.3959551,-0.31636813,0.33570158,0.30115062,-0.3193033,-0.3180755,0.0012278
53,-0.8558802,-0.8778344,"('uncreative', 'creative')",-1.46494,-1.4407451,0.2233989,0.13570417,-0.6991404,-0.7276251,-0.0284847
54,-0.95231634,-1.010339,"('incapable', 'capable')",-0.4274893,-0.46823466,0.8462157,0.7929775,-0.1778633,-0.2285321,-0.0506688
55,1.5766525,1.7446431,"('incompetent', 'clever')",-0.18967506,-0.15229045,0.07963965,0.20257418,0.4888724,0.5983089,0.1094365
56,1.3376647,1.441709,"('impractical', 'practical')",0.20241314,0.2259914,-1.1678526,-1.0773485,0.1240751,0.196784,0.0727089
57,0.41303933,0.0941228,"('unimaginative', 'imaginative')",-0.3799744,-0.59076643,-2.9233809,-3.0930097,-0.9634387,-1.1965511,-0.2331124
58,-0.44219074,-0.5192248,"('undiscriminating', 'discriminating')",-0.43644103,-0.52702695,0.32034245,0.29087937,-0.1860964,-0.2517908,-0.0656944
59,0.12928435,0.055691846,"('foolish', 'wise')",0.37698048,0.42474958,0.17552058,0.2336722,0.2272618,0.2380379,0.0107761
60,1.049691,1.4256785,"('inefficient', 'efficient')",-0.45954433,-0.30262512,-0.5932284,-0.27475908,-0.0010272,0.2827648,0.283792
61,0.4567547,0.43275288,"('illogical', 'logical')",-0.13973698,-0.21998657,0.5937451,0.45702165,0.3035876,0.2232626,-0.080325
62,0.90842485,1.0404463,"('incompetent', 'brilliant')",-0.17046449,-0.09204013,0.11903632,0.31658348,0.2856656,0.4216632,0.1359976
63,0.56253076,0.51212347,"('unperceptive', 'insightful')",0.099893354,0.034275893,0.426451,0.54951924,0.3629584,0.3653062,0.0023478
64,0.328947,0.33144993,"('shy', 'confident')",0.034466777,0.052593745,-6.656867,-6.781991,-2.0978177,-2.1326491,-0.0348314
65,0.6238343,0.76904076,"('insecure', 'secure')",0.6485245,0.5829486,-0.4429762,-0.33603638,0.2764609,0.338651,0.0621901
66,-1.4467472,-1.5843043,"('inactive', 'active')",-0.07333541,-0.10515365,0.21759455,0.16721942,-0.4341627,-0.5074129,-0.0732502
67,0.8103875,0.79907864,"('doubtful', 'determined')",0.33381817,0.39328006,-0.5985421,-0.64157325,0.1818879,0.1835952,0.0017073
68,-0.68247074,-0.56364024,"('dependent', 'independent')",-0.20734513,-0.11832873,-1.1294605,-0.9965063,-0.6730921,-0.5594918,0.1136003
69,-0.41253692,-0.3881743,"('lazy', 'industrious')",1.268088,1.3476988,-0.8079996,-0.7987348,0.0158505,0.0535966,0.0377461
70,0.66714483,0.6371428,"('lethargic', 'energetic')",0.20825647,0.1823154,0.13650382,0.09333859,0.3373017,0.3042656,-0.0330361
71,0.89158154,0.93136686,"('diffident', 'self-confident')",0.8679683,0.79357517,0.38719684,0.37599227,0.7155822,0.7003114,-0.0152708
72,-0.3237679,-0.30838302,"('unambitious', 'ambitious')",-0.94086003,-0.9855489,-0.50032955,-0.49234062,-0.5883191,-0.5954242,-0.0071051
73,0.5097083,0.5010206,"('helpless', 'self-reliant')",0.98066026,1.0678787,-3.2311988,-3.1578608,-0.5802767,-0.5296538,0.0506229
74,0.91796005,0.9039934,"('undedicated', 'dedicated')",0.26724234,0.25324985,-0.2656979,-0.31274873,0.3065015,0.2814982,-0.0250033
75,-1.2328297,-1.4044001,"('meek', 'impulsive')",-0.1713129,-0.27662733,-0.83247924,-0.86568826,-0.7455406,-0.8489052,-0.1033646
76,0.02819997,0.1665033,"('anxious', 'daring')",-0.88182014,-0.7156371,-0.61830205,-0.46649927,-0.4906407,-0.3385444,0.1520963
77,-0.1441854,0.0028564278,"('unmotivated', 'motivated')",-1.1064565,-1.0020798,-1.3778636,-1.1698385,-0.8761686,-0.7230206,0.153148
78,-0.10122788,-0.17114078,"('nonresilient', 'resilient')",-0.28864098,-0.3127659,0.23834075,0.28927156,-0.0505094,-0.0648784,-0.014369
79,-0.5198145,-0.78804356,"('wavering', 'unwavering')",-0.03424521,-0.14348453,-0.22099347,-0.264156,-0.258351,-0.3985614,-0.1402104
80,0.92977345,0.90203923,"('dominated', 'dominating')",0.41087645,0.38022557,-0.8161297,-0.8166882,0.1748401,0.1551922,-0.0196479
81,0.6029124,0.67862797,"('submissive', 'aggressive')",0.1658084,0.21504499,-1.0189435,-0.91746986,-0.0834076,-0.0079323,0.0754753
82,-1.1723366,-1.0903803,"('poor', 'rich')",-0.2566584,-0.3231785,6.000925,6.0566416,1.5239766,1.5476942,0.0237176
83,-0.1150565,-0.06624639,"('powerless', 'powerful')",-0.63381755,-0.577616,-1.2459822,-1.1923659,-0.6649521,-0.6120761,0.052876
84,0.41181502,0.38638115,"('inferior', 'superior')",-0.17806302,-0.118826404,0.5620109,0.57726747,0.2652543,0.2816074,0.0163531
85,-1.1268989,-1.0537914,"('insignificant', 'prestigious')",-0.3436096,-0.28383315,-0.035691254,0.010002605,-0.5020666,-0.4425406,0.059526
86,0.76385164,0.6202418,"('uninfluential', 'influential')",-1.075824,-1.2238853,-0.04724344,-0.22054951,-0.1197386,-0.274731,-0.1549924
87,0.45614573,0.31217575,"('unsuccessful', 'successful')",0.26397207,0.056712225,0.69366497,0.70277345,0.4712609,0.3572205,-0.1140404
88,-1.0222926,-1.0643111,"('low', 'eminent')",-0.9217579,-0.8896826,-0.4431565,-0.5086957,-0.7957357,-0.8208965,-0.0251608
