,equifax_male,equifax_female,tuple,inc_male,inc_female,average_male,average_female,female-male
50,0.5385812,0.61907303,"('clumsy', 'skillful')",0.15004894,0.11053021,0.3443151,0.3648016,0.0204865
51,-0.5621698,-0.6982647,"('uneducated', 'educated')",0.49288824,0.43489775,-0.0346408,-0.1316835,-0.0970427
52,-0.19903986,-0.4689843,"('irrational', 'rational')",0.61747056,0.46593913,0.2092153,-0.0015226,-0.2107379
53,-1.8689637,-1.8185526,"('uncreative', 'creative')",0.7307688,0.70693856,-0.5690975,-0.555807,0.0132905
54,-0.3201481,-0.36084744,"('incapable', 'capable')",1.1670463,1.2236717,0.4234491,0.4314121,0.007963
55,-1.1176484,-1.0018985,"('incompetent', 'clever')",-0.114673525,-0.09872625,-0.6161609,-0.5503124,0.0658485
56,-0.47043115,-0.35967538,"('impractical', 'practical')",-0.56312907,-0.49563617,-0.5167801,-0.4276558,0.0891243
57,-1.6336265,-1.6337366,"('unimaginative', 'imaginative')",-2.150676,-2.2635543,-1.8921512,-1.9486455,-0.0564943
58,-0.7480153,-0.78215986,"('undiscriminating', 'discriminating')",0.28831413,0.19583063,-0.2298506,-0.2931646,-0.063314
59,0.8207417,0.78612494,"('foolish', 'wise')",0.5444922,0.54275537,0.6826169,0.6644402,-0.0181767
60,-1.029348,-0.79812723,"('inefficient', 'efficient')",-0.59685445,-0.38797942,-0.8131012,-0.5930533,0.2200479
61,-0.97629726,-1.0521922,"('illogical', 'logical')",0.2912967,0.13232368,-0.3425003,-0.4599343,-0.117434
62,-0.73888147,-0.53739786,"('incompetent', 'brilliant')",-0.16234887,0.055005245,-0.4506152,-0.2411963,0.2094189
63,-1.2172437,-1.0707246,"('unperceptive', 'insightful')",0.79325825,0.89090914,-0.2119927,-0.0899077,0.122085
64,0.80202985,0.78841764,"('shy', 'confident')",-6.4958677,-6.490829,-2.8469191,-2.8512056,-0.0042865
65,-0.5139663,-0.57145715,"('insecure', 'secure')",-0.73073465,-0.6721044,-0.6223505,-0.6217808,0.0005697
66,-0.18563175,-0.261661,"('inactive', 'active')",0.9677439,0.91736203,0.3910561,0.3278505,-0.0632056
67,0.46918774,0.52079016,"('doubtful', 'determined')",-0.63772225,-0.5252349,-0.0842673,-0.0022224,0.0820449
68,-0.35103288,-0.4013012,"('dependent', 'independent')",-0.48003507,-0.5120061,-0.415534,-0.4566537,-0.0411197
69,1.7209548,1.6963412,"('lazy', 'industrious')",-0.2840106,-0.31939328,0.7184721,0.6884739,-0.0299982
70,-0.46724612,-0.3563256,"('lethargic', 'energetic')",0.5330958,0.5848974,0.0329248,0.1142859,0.0813611
71,0.041180626,0.048433065,"('diffident', 'self-confident')",0.51499724,0.5081641,0.2780889,0.2782986,0.0002097
72,-0.9357064,-0.8939657,"('unambitious', 'ambitious')",-0.7587426,-0.7624077,-0.8472245,-0.8281868,0.0190377
73,1.4378678,1.3991244,"('helpless', 'self-reliant')",-2.582773,-2.6003566,-0.5724526,-0.6006161,-0.0281635
74,-0.054923214,0.01899708,"('undedicated', 'dedicated')",0.20312689,0.111306205,0.0741018,0.0651516,-0.0089502
75,-0.015905865,-0.03283152,"('meek', 'impulsive')",-0.23397073,-0.18497004,-0.1249383,-0.1089008,0.0160375
76,0.09581247,0.28352314,"('anxious', 'daring')",-0.09106283,0.09059984,0.0023748,0.1870615,0.1846867
77,-0.9093949,-0.8248084,"('unmotivated', 'motivated')",-1.334392,-1.198013,-1.1218934,-1.0114107,0.1104827
78,-0.6790047,-0.5175713,"('nonresilient', 'resilient')",0.14648157,0.21389589,-0.2662616,-0.1518377,0.1144239
79,-0.35206875,-0.3779558,"('wavering', 'unwavering')",0.07832201,0.09944223,-0.1368734,-0.1392568,-0.0023834
80,0.19982406,0.20498525,"('dominated', 'dominating')",-1.3039341,-1.2672237,-0.552055,-0.5311192,0.0209358
81,-0.28772694,-0.30492055,"('submissive', 'aggressive')",-1.0798595,-0.99366724,-0.6837932,-0.6492939,0.0344993
82,-0.842858,-0.77264506,"('poor', 'rich')",5.8069186,5.963688,2.4820304,2.5955215,0.1134911
83,-0.32299176,-0.33267564,"('powerless', 'powerful')",-1.0747079,-1.143913,-0.6988498,-0.7382944,-0.0394446
84,0.5205938,0.42417222,"('inferior', 'superior')",0.8320458,0.79232734,0.6763198,0.6082498,-0.06807
85,0.577755,0.5143631,"('insignificant', 'prestigious')",1.0092971,0.99882644,0.7935261,0.7565948,-0.0369313
86,-2.14717,-2.2799613,"('uninfluential', 'influential')",0.17173141,-0.06396726,-0.9877193,-1.1719643,-0.184245
87,0.82690156,0.77750874,"('unsuccessful', 'successful')",0.97222227,1.0498072,0.8995619,0.913658,0.0140961
88,0.055042222,-0.022129318,"('low', 'eminent')",0.27014807,0.25461805,0.1625952,0.1162444,-0.0463508
