,navient_male,navient_female,tuple,corp_male,corp_female,average_male,average_female,female-male
28,-0.74270344,-0.8746506,"('disloyal', 'loyal')",1.366956,1.319842,0.3121263,0.2225957,-0.0895306
29,-0.26834577,-0.16381426,"('unfair', 'fair')",-0.53450936,-0.64192367,-0.4014276,-0.402869,-0.0014414
30,0.6863892,0.62475634,"('intolerant', 'tolerant')",1.0893255,1.0920448,0.8878574,0.8584006,-0.0294568
31,-1.1135907,-1.0781288,"('evil', 'good')",-1.2117485,-1.2757531,-1.1626697,-1.1769409,-0.0142712
32,-0.093709365,-0.2070272,"('unkind', 'kind')",0.7836863,0.56515485,0.3449885,0.1790638,-0.1659247
33,-0.10035236,-0.18104912,"('wrong', 'right')",-0.92831194,-0.86644787,-0.5143322,-0.5237485,-0.0094163
34,0.17014349,0.2672774,"('mean', 'honorable')",5.9741435,6.1346164,3.0721436,3.2009468,0.1288032
35,-0.31525517,-0.37965268,"('corrupt', 'incorrupt')",-0.66001487,-0.67318344,-0.487635,-0.5264181,-0.0387831
36,-1.2534302,-1.2825853,"('hostile', 'amicable')",-0.22647981,-0.33765838,-0.739955,-0.8101218,-0.0701668
37,-0.013122495,0.039935283,"('fake', 'genuine')",0.060645908,0.18282628,0.0237617,0.1113808,0.0876191
38,-0.5681494,-0.5659058,"('untruthful', 'truthful')",-0.0603295,0.16123372,-0.3142394,-0.202336,0.1119034
39,0.5397639,0.5102125,"('exploitative', 'cooperative')",0.026343323,0.0054534976,0.2830536,0.257833,-0.0252206
40,-0.09775454,-0.08284678,"('stingy', 'generous')",-2.4701686,-2.5322163,-1.2839615,-1.3075316,-0.0235701
41,-0.17428002,-0.096552454,"('unforgiving', 'forgiving')",-0.024007902,-0.10923438,-0.099144,-0.1028934,-0.0037494
42,0.61442465,0.73615056,"('unreliable', 'reliable')",-3.4215508,-3.348339,-1.403563,-1.3060943,0.0974687
43,-0.30154997,-0.19312271,"('irresponsible', 'responsible')",0.5210133,0.48330253,0.1097317,0.1450899,0.0353582
44,0.883313,0.69449157,"('prejudiced', 'unprejudiced')",-1.5924503,-1.7491283,-0.3545686,-0.5273184,-0.1727498
45,-0.5745813,-0.3774496,"('incompetent', 'competent')",0.06526833,0.084052145,-0.2546565,-0.1466987,0.1079578
46,-0.5954397,-0.5109495,"('uncompetitive', 'competitive')",-0.6578918,-0.6345344,-0.6266657,-0.572742,0.0539237
47,0.14340663,0.24317013,"('stupid', 'smart')",5.806312,5.9821463,2.9748592,3.1126583,0.1377991
48,-0.4970786,-0.4799126,"('unintelligent', 'intelligent')",0.7521039,0.79800963,0.1275127,0.1590485,0.0315358
49,0.096338004,0.40761957,"('unable', 'able')",0.15116873,0.35596088,0.1237534,0.3817902,0.2580368
50,0.34182593,0.5410889,"('clumsy', 'skillful')",0.06721485,0.07025086,0.2045204,0.3056699,0.1011495
51,-0.2151788,-0.30982617,"('uneducated', 'educated')",0.064942196,0.026666798,-0.0751183,-0.1415797,-0.0664614
52,-0.49707195,-0.7887579,"('irrational', 'rational')",-0.00879214,-0.1238922,-0.252932,-0.4563251,-0.2033931
53,-1.4720318,-1.4800975,"('uncreative', 'creative')",0.43504468,0.39975747,-0.5184936,-0.54017,-0.0216764
54,-0.7033605,-0.8198749,"('incapable', 'capable')",0.7824205,0.9383559,0.03953,0.0592405,0.0197105
55,0.048870824,0.21458858,"('incompetent', 'clever')",0.37503412,0.34306726,0.2119525,0.2788279,0.0668754
56,0.369305,0.37312078,"('impractical', 'practical')",0.024799082,0.10321056,0.197052,0.2381657,0.0411137
57,-0.89619446,-0.92462415,"('unimaginative', 'imaginative')",-3.1452649,-3.1346643,-2.0207295,-2.0296443,-0.0089148
58,-0.40965137,-0.27341434,"('undiscriminating', 'discriminating')",0.16883759,0.18540493,-0.1204069,-0.0440047,0.0764022
59,-0.101190865,0.006463865,"('foolish', 'wise')",0.062993094,0.21046816,-0.0190989,0.108466,0.1275649
60,0.41524127,0.6015597,"('inefficient', 'efficient')",0.26728758,0.45552036,0.3412644,0.52854,0.1872756
61,-0.69651115,-0.77903104,"('illogical', 'logical')",0.5209773,0.29640335,-0.0877669,-0.2413138,-0.1535469
62,0.46700665,0.6757004,"('incompetent', 'brilliant')",0.66611236,0.9795861,0.5665595,0.8276433,0.2610838
63,-0.76459134,-0.60094994,"('unperceptive', 'insightful')",0.5129436,0.6758035,-0.1258239,0.0374268,0.1632507
64,-0.12515403,-0.14079036,"('shy', 'confident')",-6.5913687,-6.5358253,-3.3582613,-3.3383079,0.0199534
65,0.16306414,0.092726566,"('insecure', 'secure')",-0.28212208,-0.26234087,-0.059529,-0.0848072,-0.0252782
66,-1.1272062,-1.2349309,"('inactive', 'active')",-0.12108088,-0.06978884,-0.6241435,-0.6523598,-0.0282163
67,0.7892161,0.7296642,"('doubtful', 'determined')",-0.38824013,-0.5042114,0.200488,0.1127264,-0.0877616
68,-0.17020002,-0.07288064,"('dependent', 'independent')",-0.541851,-0.4808027,-0.3560255,-0.2768417,0.0791838
69,0.12480581,0.22006412,"('lazy', 'industrious')",-1.0262122,-0.9602072,-0.4507032,-0.3700716,0.0806316
70,0.12006544,0.37787962,"('lethargic', 'energetic')",0.021814926,0.12371768,0.0709402,0.2507986,0.1798584
71,-1.0249311,-0.95781785,"('diffident', 'self-confident')",0.23371601,0.2126913,-0.3956075,-0.3725633,0.0230442
72,-0.35173947,-0.49604383,"('unambitious', 'ambitious')",-0.34247246,-0.23609275,-0.347106,-0.3660683,-0.0189623
73,0.72815984,0.63747716,"('helpless', 'self-reliant')",-3.2906027,-3.1770337,-1.2812214,-1.2697783,0.0114431
74,-0.21744008,-0.11526428,"('undedicated', 'dedicated')",-0.32226935,-0.4606507,-0.2698547,-0.2879575,-0.0181028
75,-0.013889367,-0.1345309,"('meek', 'impulsive')",-0.8447414,-0.7637949,-0.4293154,-0.4491629,-0.0198475
76,0.6124282,0.68185276,"('anxious', 'daring')",-0.1332916,-0.059755098,0.2395683,0.3110488,0.0714805
77,-1.1952171,-1.1516706,"('unmotivated', 'motivated')",-1.0808916,-0.91035306,-1.1380544,-1.0310118,0.1070426
78,-0.92675275,-0.6423249,"('nonresilient', 'resilient')",0.030897235,0.105902545,-0.4479277,-0.2682112,0.1797165
79,-0.95214635,-0.988823,"('wavering', 'unwavering')",-0.46110493,-0.34324923,-0.7066256,-0.6660361,0.0405895
80,0.12094282,0.019444387,"('dominated', 'dominating')",-1.0094905,-0.93013203,-0.4442738,-0.4553438,-0.01107
81,0.9417484,0.6309663,"('submissive', 'aggressive')",-0.47399747,-0.38124347,0.2338755,0.1248614,-0.1090141
82,0.03782634,-0.022409342,"('poor', 'rich')",6.7053337,6.7088704,3.3715801,3.3432305,-0.0283496
83,-0.26545522,-0.4664259,"('powerless', 'powerful')",-0.7979175,-0.8050761,-0.5316864,-0.635751,-0.1040646
84,0.72315776,0.61597836,"('inferior', 'superior')",0.86041266,0.93228763,0.7917852,0.774133,-0.0176522
85,-0.6569643,-0.94417125,"('insignificant', 'prestigious')",-0.38234562,-0.56737655,-0.519655,-0.7557739,-0.2361189
86,-1.6961787,-1.6669326,"('uninfluential', 'influential')",-0.25601315,-0.27804956,-0.9760959,-0.9724911,0.0036048
87,-0.07285476,-0.15629464,"('unsuccessful', 'successful')",0.4691705,0.5688494,0.1981579,0.2062774,0.0081195
88,-0.31664258,-0.44783223,"('low', 'eminent')",-0.2693852,-0.29667842,-0.2930139,-0.3722553,-0.0792414
