,extra_male,extra_female,tuple,space_male,space_female,storage_male,storage_female,inc_male,inc_female,average_male,average_female,female-male
18,-0.6957083,-0.65872025,"('disagreeable', 'welcoming')",-0.78344405,-0.7415345,-0.25562587,-0.3010371,-0.23675954,-0.3370663,-0.4928844,-0.5095896,-0.0167052
19,-2.6230881,-2.5924833,"('inhospitable', 'hospitable')",-2.5582612,-2.6565006,-2.8354127,-2.888386,-0.22109613,-0.20402366,-2.0594645,-2.0853484,-0.0258839
20,-0.41867435,-0.3732335,"('rough', 'thoughtful')",-0.31937042,-0.23021899,0.63766706,0.66358554,1.1320983,1.0582254,0.2579302,0.2795896,0.0216594
21,0.20151457,0.11632167,"('immoral', 'moral')",0.058458727,0.08422807,1.2156719,1.2399333,-0.71524334,-0.71015805,0.1901005,0.1825812,-0.0075193
22,-0.037883416,-0.11849819,"('untrustworthy', 'trustworthy')",-0.093317956,-0.14379773,0.76598555,0.7022613,-0.88359326,-0.85155594,-0.0622023,-0.1028976,-0.0406953
23,0.26726228,0.29290602,"('insincere', 'sincere')",-0.008810451,-0.0029321462,1.1255803,1.1581405,6.1330867,6.2682366,1.8792797,1.9290878,0.0498081
24,0.76138246,0.7990398,"('dishonest', 'honest')",0.3909629,0.42978063,0.48945433,0.46388355,1.1943709,1.2460591,0.7090427,0.7346908,0.0256481
25,-0.48807687,-0.46507668,"('egoistic', 'altruistic')",-0.12850681,-0.1944735,-0.17614178,-0.20633656,1.726926,1.5734525,0.2335501,0.1768914,-0.0566587
26,-0.13333663,-0.15677854,"('hardhearted', 'benevolent')",-0.03136177,-0.08541073,1.3416005,1.1894611,1.7014849,1.487343,0.7195967,0.6086537,-0.110943
27,-0.25676957,-0.15280984,"('hardhearted', 'softhearted')",-0.30334672,-0.24438356,-0.48659348,-0.5297989,1.6052562,1.5165243,0.1396366,0.147383,0.0077464
28,0.55517995,0.53037554,"('disloyal', 'loyal')",0.32469106,0.31068423,0.8221446,0.7841449,1.3777345,1.2880428,0.7699375,0.7283119,-0.0416256
29,-1.5912323,-1.7338624,"('unfair', 'fair')",-0.5631412,-0.7103082,-0.806945,-0.88026917,-0.61738133,-0.7281408,-0.894675,-1.0131451,-0.1184701
30,0.18406595,0.25812936,"('intolerant', 'tolerant')",0.46134555,0.5539032,1.5408692,1.5893439,1.0926591,1.0504742,0.8197349,0.8629627,0.0432278
31,-2.655232,-2.6356742,"('evil', 'good')",-1.2310588,-1.3655776,-2.223515,-2.3203776,-0.75152636,-0.8690029,-1.7153331,-1.7976581,-0.082325
32,0.06056717,0.072975755,"('unkind', 'kind')",-0.13072015,-0.13879542,0.8969441,0.88591635,1.2615852,1.234983,0.5220941,0.5137699,-0.0083242
33,-0.16134092,-0.22144586,"('wrong', 'right')",0.7611584,0.66596025,-0.15153478,-0.2701929,-0.50629723,-0.60153675,-0.0145036,-0.1068038,-0.0923002
34,-0.4633178,-0.26318085,"('mean', 'honorable')",-0.22181116,-0.1097918,0.47082263,0.600495,6.0686493,6.244659,1.4635857,1.6180453,0.1544596
35,-0.5339981,-0.5019944,"('corrupt', 'incorrupt')",-0.29776067,-0.40890393,-2.0081143,-2.1174872,0.015768692,-0.12784463,-0.7060261,-0.7890576,-0.0830315
36,-1.6380513,-1.6721064,"('hostile', 'amicable')",-1.2040414,-1.3584272,-1.9177066,-2.1084054,0.19842653,0.010271219,-1.1403431,-1.282167,-0.1418239
37,-0.75031626,-0.7822845,"('fake', 'genuine')",-1.1322613,-1.1137738,-1.2415056,-1.2749194,0.2728219,0.31551522,-0.7128153,-0.7138656,-0.0010503
38,0.260372,0.29229853,"('untruthful', 'truthful')",0.36229658,0.359558,0.3109053,0.30665657,0.17100699,0.20957577,0.2761452,0.2920222,0.015877
39,0.68920517,0.6852463,"('exploitative', 'cooperative')",1.2992263,1.2905242,1.275938,1.218272,0.2288406,0.20642182,0.8733025,0.8501161,-0.0231864
40,-0.46325183,-0.36783317,"('stingy', 'generous')",0.65069175,0.64081275,0.38339436,0.35832465,-1.7406186,-1.9697442,-0.2924461,-0.33461,-0.0421639
41,-0.24943873,-0.18386205,"('unforgiving', 'forgiving')",-0.12191528,-0.076957986,0.4544688,0.42582744,-0.065611534,-0.14625923,0.0043758,0.004687,0.0003112
42,-0.0655987,0.070506126,"('unreliable', 'reliable')",0.22580758,0.40205407,-0.06758206,0.019752357,-3.25805,-3.1092439,-0.7913558,-0.6542329,0.1371229
43,0.18814383,0.2465457,"('irresponsible', 'responsible')",-0.06622303,0.020628959,0.60347795,0.65807104,0.4560024,0.5227344,0.2953503,0.361995,0.0666447
44,0.61218035,0.5972719,"('prejudiced', 'unprejudiced')",0.0043570623,0.07437126,-0.7024458,-0.6981813,-1.5555581,-1.5843112,-0.4103666,-0.4027123,0.0076543
45,-0.7055404,-0.65015644,"('incompetent', 'competent')",-0.4336639,-0.28676632,0.61579436,0.77442706,-0.15100676,-0.14424224,-0.1686042,-0.0766845,0.0919197
46,0.3053229,0.23008372,"('uncompetitive', 'competitive')",0.4763673,0.46714658,1.7634255,1.8167164,-0.766203,-0.8486248,0.4447282,0.4163305,-0.0283977
47,-0.18555376,-0.025867693,"('stupid', 'smart')",0.4088693,0.5217742,1.6246858,1.6789252,5.9432836,6.2277975,1.9478211,2.1006572,0.1528361
48,0.7626591,0.6221331,"('unintelligent', 'intelligent')",1.1131874,0.9927409,1.3606188,1.3299065,1.0674926,0.9370881,1.0759895,0.9704671,-0.1055224
49,-0.096738815,0.03402772,"('unable', 'able')",-1.3806047,-1.2330359,-0.47780862,-0.3093357,0.106033176,0.29338762,-0.4622797,-0.3037391,0.1585406
50,-0.30074844,-0.19289616,"('clumsy', 'skillful')",-0.64037985,-0.55518174,-0.9055245,-0.86520326,0.10105232,0.2202996,-0.4364001,-0.3482454,0.0881547
51,-0.42810914,-0.5719867,"('uneducated', 'educated')",-0.85885876,-1.0483788,-0.1966942,-0.2541658,0.18504578,0.07697743,-0.3246541,-0.4493884,-0.1247343
52,-1.2063059,-1.3209215,"('irrational', 'rational')",-0.4908934,-0.7096303,-1.321661,-1.618428,-0.15320475,-0.3322824,-0.7930163,-0.9953156,-0.2022993
53,-1.6401573,-1.6418531,"('uncreative', 'creative')",-0.8853123,-0.95852244,0.34978977,0.23320301,1.1566306,1.0871451,-0.2547623,-0.3200069,-0.0652446
54,-1.1765101,-1.2347072,"('incapable', 'capable')",-1.310909,-1.4109012,-1.34774,-1.4000604,1.0007316,1.120023,-0.708607,-0.7314114,-0.0228044
55,0.4747116,0.394581,"('incompetent', 'clever')",0.44808415,0.50578684,1.5224336,1.6691214,0.086019985,0.064111084,0.6328124,0.6584001,0.0255877
56,0.71009445,0.7337655,"('impractical', 'practical')",0.5073757,0.70581275,0.90132725,1.0806623,-0.40476426,-0.26106757,0.4285083,0.5647932,0.1362849
57,-0.23532735,-0.3676694,"('unimaginative', 'imaginative')",-0.10063936,-0.14899363,0.01665064,-0.04659102,-2.700642,-2.823269,-0.7549896,-0.8466308,-0.0916412
58,-1.3284792,-1.3327575,"('undiscriminating', 'discriminating')",-0.27480033,-0.3358137,0.65041715,0.62468576,-0.066371694,-0.10864309,-0.2548085,-0.2881321,-0.0333236
59,-0.7711877,-0.70381075,"('foolish', 'wise')",0.30559853,0.25496724,-0.6826124,-0.7975944,0.4648084,0.4885983,-0.1708483,-0.1894599,-0.0186116
60,1.4683261,1.4605653,"('inefficient', 'efficient')",0.7960214,0.98752284,2.4491127,2.6024528,0.040542886,0.20116043,1.1885008,1.3129253,0.1244245
61,-0.12738423,-0.26032522,"('illogical', 'logical')",-0.0027671345,-0.1722959,1.5133471,1.3259376,0.09997015,-0.07489577,0.3707915,0.2046052,-0.1661863
62,0.22205886,0.35010698,"('incompetent', 'brilliant')",0.46501338,0.63354033,0.75995785,1.011579,0.02330526,0.28204924,0.3675838,0.5693189,0.2017351
63,-0.88618034,-0.8457322,"('unperceptive', 'insightful')",0.2189997,0.17379445,1.0237882,1.0545747,0.9410482,1.0128827,0.324414,0.3488799,0.0244659
64,-0.116212055,-0.2688589,"('shy', 'confident')",-0.14432201,-0.16935131,-0.16063471,-0.19067803,-6.9393325,-7.092612,-1.8401253,-1.930375,-0.0902497
65,0.26323536,0.10236937,"('insecure', 'secure')",0.112334274,0.14256601,1.7674147,1.7647687,-0.1849548,-0.14523143,0.4895074,0.4661182,-0.0233892
66,-1.8698,-1.8513224,"('inactive', 'active')",-2.2695544,-2.2807474,-2.5352166,-2.6077716,0.5776915,0.45797223,-1.5242199,-1.5704674,-0.0462475
67,0.43192533,0.408137,"('doubtful', 'determined')",0.57620394,0.6419881,-0.13172153,-0.082485475,-0.528253,-0.4676045,0.0870387,0.1250088,0.0379701
68,0.18320279,0.09954407,"('dependent', 'independent')",-0.58692133,-0.67097735,-0.20054382,-0.253196,-0.34835443,-0.37787727,-0.2381542,-0.3006266,-0.0624724
69,-1.0263977,-0.9066498,"('lazy', 'industrious')",-0.36853433,-0.31763127,-0.89285046,-0.85753095,-0.43970206,-0.5128249,-0.6818711,-0.6486592,0.0332119
70,0.50453407,0.46497172,"('lethargic', 'energetic')",0.10976953,0.061599594,0.31814885,0.35496768,0.389873,0.5120902,0.3305814,0.3484073,0.0178259
71,-0.21691117,-0.19163713,"('diffident', 'self-confident')",1.0607283,1.1321732,1.604582,1.6469935,1.0238653,0.9718571,0.8680661,0.8898467,0.0217806
72,0.4414165,0.48142263,"('unambitious', 'ambitious')",0.42964116,0.49525404,-0.34211445,-0.28561822,-0.85128194,-0.6246304,-0.0805847,0.016607,0.0971917
73,1.2978284,1.3326585,"('helpless', 'self-reliant')",1.0085251,1.0537757,-0.4868316,-0.5056955,-3.116608,-3.132791,-0.3242715,-0.3130131,0.0112584
74,-0.38671893,-0.37957478,"('undedicated', 'dedicated')",0.07461832,0.11715087,-0.25267336,-0.20542541,-0.3677993,-0.36613044,-0.2331433,-0.2084949,0.0246484
75,-0.22508113,-0.22612664,"('meek', 'impulsive')",-0.5074865,-0.6015591,-1.8945746,-1.9357839,-0.49095097,-0.32379666,-0.7795234,-0.7718166,0.0077068
76,-0.17626163,-0.17870757,"('anxious', 'daring')",-0.5152503,-0.45001808,-0.12737542,-0.06923258,0.043190204,0.111446455,-0.1939243,-0.1466279,0.0472964
77,-0.62679297,-0.78016573,"('unmotivated', 'motivated')",-0.036130607,-0.13642661,0.41061038,0.34462577,-1.0126623,-1.0603082,-0.3162439,-0.4080687,-0.0918248
78,-1.49933,-1.4215814,"('nonresilient', 'resilient')",-1.5144125,-1.4601154,0.35574526,0.43329334,0.11985468,0.09761658,-0.6345356,-0.5876967,0.0468389
79,-2.0339491,-2.033607,"('wavering', 'unwavering')",-1.6035255,-1.7216662,-3.1083918,-3.2234921,-0.19945653,-0.112532154,-1.7363307,-1.7728244,-0.0364937
80,1.1095967,1.1698376,"('dominated', 'dominating')",0.11792633,0.22680107,0.58203346,0.618724,-1.6666368,-1.6234957,0.0357299,0.0979668,0.0622369
81,1.5534358,1.435527,"('submissive', 'aggressive')",0.107944205,0.1789475,1.271317,1.3871355,-0.6987809,-0.58846295,0.5584791,0.6032867,0.0448076
82,-0.31120026,-0.2815122,"('poor', 'rich')",-0.2690747,-0.32914326,1.2727588,1.3334777,6.5332875,6.809469,1.8064429,1.8830729,0.07663
83,-0.36726958,-0.47847348,"('powerless', 'powerful')",0.123721704,0.04504397,0.30512407,0.26718855,-1.2991642,-1.3658916,-0.309397,-0.3830331,-0.0736361
84,0.21293373,0.17580193,"('inferior', 'superior')",0.2388437,0.18230292,0.17183757,0.15219495,0.6878273,0.59019005,0.3278606,0.2751225,-0.0527381
85,-2.0972946,-2.1090114,"('insignificant', 'prestigious')",-0.8254616,-1.0322579,-1.2771516,-1.5232452,0.5166456,0.28440553,-0.9208155,-1.0950272,-0.1742117
86,-1.1123438,-1.303623,"('uninfluential', 'influential')",-0.86951286,-1.1165184,0.11648313,0.008954383,-0.07613481,-0.24672174,-0.4853771,-0.6644772,-0.1791001
87,-0.12274746,-0.22668405,"('unsuccessful', 'successful')",-0.17792037,-0.2709381,0.09509479,0.1350053,0.44811755,0.46462193,0.0606361,0.0255013,-0.0351348
88,-0.09263406,-0.1715221,"('low', 'eminent')",-0.4106882,-0.55409014,-0.17730889,-0.2510545,0.3402783,0.33896142,-0.0850882,-0.1594263,-0.0743381
